"dtime per day","Average latency (ms)"
"2011-03-27","1,877.689"
"2011-03-28","2,159.498"
"2011-03-29","2,182.46"
"2011-03-30","1,987.844"
"2011-03-31","2,126.951"
"2011-04-01","2,155.509"
"2011-04-02","2,328.569"
"2011-04-03","2,376.263"
"2011-04-04","2,336.561"
"2011-04-05","2,317.117"
"2011-04-06","2,314.504"
"2011-04-07","2,237.757"
"2011-04-08","2,322.278"
"2011-04-09","2,262.788"
"2011-04-10","2,264.614"
"2011-04-11","2,333.419"
"2011-04-12","2,385.626"
"2011-04-13","2,323.817"
"2011-04-14","2,321.223"
"2011-04-15","2,340.53"
"2011-04-16","2,295.727"
"2011-04-17","2,119.664"
"2011-04-18","2,134.079"
"2011-04-19","2,254.153"
"2011-04-20","2,283.255"
"2011-04-21","2,278.963"
"2011-04-22","2,226.377"
"2011-04-23","2,280.39"
"2011-04-24","2,209.498"
"2011-04-25","2,293.251"
"2011-04-26","2,242.241"
"2011-04-27","2,201.975"
"2011-04-28","2,196.915"
"2011-04-29","2,257.651"
"2011-04-30","2,159.383"
"2011-05-01","2,074.659"
"2011-05-02","2,292.209"
"2011-05-03","2,287.195"
"2011-05-04","2,119.974"
"2011-05-05","2,326.525"
"2011-05-06","2,336.236"
"2011-05-07","2,267.544"
"2011-05-08","2,256.918"
"2011-05-09","2,282.204"
"2011-05-10","2,261.421"
"2011-05-11","2,281.72"
"2011-05-12","2,180.279"
"2011-05-13","2,021.652"
"2011-05-14","2,100.074"
"2011-05-15","2,393.289"
"2011-05-16","2,365.613"
"2011-05-17","2,393.505"
"2011-05-18","2,414.124"
"2011-05-19","2,410.176"
"2011-05-20","2,406.374"
"2011-05-21","2,401.759"
"2011-05-22","2,409.675"
"2011-05-23","2,393.468"
"2011-05-24","2,402.552"
"2011-05-25","2,420.945"
"2011-05-26","2,334.362"
"2011-05-27","2,386.017"
"2011-05-28","2,390.525"
"2011-05-29","2,415.435"
"2011-05-30","2,400.791"
"2011-05-31","2,410.595"
"2011-06-01","2,431.26"
"2011-06-02","2,430.306"
"2011-06-03","2,424.78"
"2011-06-04","2,436.181"
"2011-06-05","2,292.686"
"2011-06-06","2,409.002"
"2011-06-07","2,432.73"
"2011-06-08","2,424.252"
"2011-06-09","2,403.698"
"2011-06-10","2,414.261"
"2011-06-11","2,410.05"
"2011-06-12","2,414.231"
"2011-06-13","2,420.95"
"2011-06-14","2,409.726"
"2011-06-15","2,462.097"
"2011-06-16","2,405.834"
"2011-06-17","2,393.931"
"2011-06-18","2,394.803"
"2011-06-19","2,398.79"
"2011-06-20","2,406.377"
"2011-06-21","2,399.053"
"2011-06-22","2,395.705"
"2011-06-23","2,380.501"
"2011-06-24","2,296.326"
"2011-06-25","2,375.216"
"2011-06-26","2,385.456"
"2011-06-27","2,392.1"
"2011-06-28","2,352.454"
"2011-06-29","2,372.697"
"2011-06-30","2,375.581"
"2011-07-01","2,381.509"
"2011-07-02","2,379.216"
"2011-07-03","2,387.658"
"2011-07-04","2,412.707"
"2011-07-05","2,411.083"
"2011-07-06","2,415.275"
"2011-07-07","2,433.963"
"2011-07-08","2,430.069"
"2011-07-09","2,438.8"
"2011-07-10","2,428.632"
"2011-07-11","2,432.165"
"2011-07-12","2,427.474"
"2011-07-13","2,431.745"
"2011-07-14","2,413.75"
"2011-07-15","2,305.902"
"2011-07-16","2,367.195"
"2011-07-17","2,382.144"
"2011-07-18","2,383.025"
"2011-07-19","2,369.675"
"2011-07-20","2,371.1"
"2011-07-21","2,373.221"
"2011-07-22","2,347.622"
"2011-07-23","2,367.527"
"2011-07-24","2,364.372"
"2011-07-25","2,378.082"
"2011-07-26","2,370.544"
"2011-07-27","2,263.407"
"2011-07-28","2,385.15"
"2011-07-29","2,366.023"
"2011-07-30","2,379.469"
"2011-07-31","2,357.026"
"2011-08-01","2,432.542"
"2011-08-02","2,380.656"
"2011-08-03","2,256.568"
"2011-08-04","2,369.946"
"2011-08-05","2,413.128"
"2011-08-06","2,399.415"
"2011-08-07","2,386.703"
"2011-08-08","2,386.777"
"2011-08-09","2,389.785"
"2011-08-10","2,358.133"
"2011-08-11","2,379.179"
"2011-08-12","2,355.433"
"2011-08-13","2,364.257"
"2011-08-14","2,328.404"
"2011-08-15","2,387.174"
"2011-08-16","2,399.172"
"2011-08-17","2,385.655"
"2011-08-18","2,392.924"
"2011-08-19","2,379.164"
"2011-08-20","2,369.493"
"2011-08-21","2,161.484"
"2011-08-22","2,079.17"
"2011-08-23","2,099.679"
"2011-08-24","2,120.39"
"2011-08-25","2,106.118"
"2011-08-26","2,102.879"
"2011-08-27","2,101.314"
"2011-08-28","2,064.531"
"2011-08-29","2,117.072"
"2011-08-30","2,170.196"
"2011-08-31","2,163.612"
"2011-09-01","2,155.806"
"2011-09-02","2,175.875"
"2011-09-03","2,141.765"
"2011-09-04","2,149.748"
"2011-09-05","2,177.11"
"2011-09-06","2,205.849"
"2011-09-07","2,199.657"
"2011-09-08","2,201.839"
"2011-09-09","2,222.645"
"2011-09-10","2,198.296"
"2011-09-11","2,198.311"
"2011-09-12","2,221.133"
"2011-09-13","2,227.373"
"2011-09-14","1,455.499"
"2011-09-15","1,134.043"
"2011-09-16","1,131.253"
"2011-09-17","1,131.199"
"2011-09-18","1,132.534"
"2011-09-19","1,118.208"
"2011-09-20","1,132.14"
"2011-09-21","1,140.477"
"2011-09-22","1,143.187"
"2011-09-23","1,139.87"
"2011-09-24","1,136.178"
"2011-09-25","1,141.626"
"2011-09-26","1,140.133"
"2011-09-27","1,141.511"
"2011-09-28","1,145.901"
"2011-09-29","1,139.834"
"2011-09-30","1,149.576"
"2011-10-01","1,149.208"
"2011-10-02","1,148.148"
"2011-10-03","1,152.471"
"2011-10-04","1,153.939"
"2011-10-05","1,159.146"
"2011-10-06","1,161.684"
"2011-10-07","1,150.346"
"2011-10-08","1,165.541"
"2011-10-09","1,163.981"
"2011-10-10","1,165.371"
"2011-10-11","1,172.205"
"2011-10-12","1,173.643"
"2011-10-13","1,090.418"
"2011-10-14","1,174.332"
"2011-10-15","1,184.854"
"2011-10-16","1,179.671"
"2011-10-17","1,179.865"
"2011-10-18","1,184.721"
"2011-10-19","1,175.924"
"2011-10-20","1,190.948"
"2011-10-21","1,187.883"
"2011-10-22","1,188.149"
"2011-10-23","1,190.611"
"2011-10-24","1,182.684"
"2011-10-25","1,187.59"
"2011-10-26","1,191.542"
"2011-10-27","1,188.611"
"2011-10-28","1,183.356"
"2011-10-29","1,190.049"
"2011-10-30","1,189.217"
"2011-10-31","1,187.083"
"2011-11-01","1,195.47"
"2011-11-02","1,190.952"
"2011-11-03","1,206.378"
"2011-11-04","1,204.102"
"2011-11-05","1,206.544"
"2011-11-06","1,203.022"
"2011-11-07","1,207.508"
"2011-11-08","1,195.035"
"2011-11-09","1,189.97"
"2011-11-10","1,191.364"
"2011-11-11","1,188.784"
"2011-11-12","1,189.7"
"2011-11-13","1,182.186"
"2011-11-14","1,183.044"
"2011-11-15","1,180.985"
"2011-11-16","1,185.834"
"2011-11-17","1,186.912"
"2011-11-18","1,186.784"
"2011-11-19","1,190.555"
"2011-11-20","1,184.255"
"2011-11-21","1,188.971"
"2011-11-22","1,180.139"
"2011-11-23","1,178.195"
"2011-11-24","1,179.544"
"2011-11-25","1,182.718"
"2011-11-26","1,181.566"
"2011-11-27","1,183.495"
"2011-11-28","1,186.048"
"2011-11-29","1,182.268"
"2011-11-30","1,183.876"
"2011-12-01","1,182.873"
"2011-12-02","1,189.826"
"2011-12-03","1,190.206"
"2011-12-04","1,194.716"
"2011-12-05","1,189.431"
"2011-12-06","1,191.361"
"2011-12-07","1,192.226"
"2011-12-08","1,193.171"
"2011-12-09","1,200.307"
"2011-12-10","1,149.173"
"2011-12-11","1,186.15"
"2011-12-12","1,199.492"
"2011-12-13","1,194.526"
"2011-12-14","1,193.647"
"2011-12-15","1,187.671"
"2011-12-16","1,184.472"
"2011-12-17","1,182.593"
"2011-12-18","1,169.745"
"2011-12-19","1,177.792"
"2011-12-20","1,173.114"
"2011-12-21","1,188.277"
"2011-12-22","1,188.753"
"2011-12-23","1,188.412"
"2011-12-24","1,189.89"
"2011-12-25","1,186.39"
"2011-12-26","1,199.022"
"2011-12-27","1,190.515"
"2011-12-28","1,191.813"
"2011-12-29","1,195.224"
"2011-12-30","1,181.821"
"2011-12-31","1,180.7"
"2012-01-01","1,206.83"
"2012-01-02","1,216.634"
"2012-01-03","1,221.226"
"2012-01-04","1,222.502"
"2012-01-05","1,223.306"
"2012-01-06","1,219.987"
"2012-01-07","1,223.275"
"2012-01-08","1,229.446"
"2012-01-09","1,227.014"
"2012-01-10","1,226.543"
"2012-01-11","1,224.203"
"2012-01-12","1,222.818"
"2012-01-13","1,205.515"
"2012-01-14","1,190.749"
"2012-01-15","1,182.083"
"2012-01-16","1,183.832"
"2012-01-17","1,188.32"
"2012-01-18","1,189.239"
"2012-01-19","1,197.834"
"2012-01-20","1,198.982"
"2012-01-21","1,209.939"
"2012-01-22","1,220.169"
"2012-01-23","1,214.754"
"2012-01-24","1,211.816"
"2012-01-25","1,209.715"
"2012-01-26","1,215.207"
"2012-01-27","1,213.098"
"2012-01-28","1,210.982"
"2012-01-29","1,201.416"
"2012-01-30","1,200.881"
"2012-01-31","1,198.332"
"2012-02-01","1,205.349"
"2012-02-02","1,199.283"
"2012-02-03","1,198.753"
"2012-02-04","1,197.131"
"2012-02-05","1,208.66"
"2012-02-06","1,206.182"
"2012-02-07","1,205.391"
"2012-02-08","1,201.221"
"2012-02-09","1,197.769"
"2012-02-10","1,196.157"
"2012-02-11","1,188.629"
"2012-02-12","1,184.79"
"2012-02-13","1,194.857"
"2012-02-14","1,190.432"
"2012-02-15","1,182.528"
"2012-02-16","1,192.945"
"2012-02-17","1,191.52"
"2012-02-18","1,193.762"
"2012-02-19","1,195.169"
"2012-02-20","1,192.316"
"2012-02-21","1,189.321"
"2012-02-22","1,192.622"
"2012-02-23","1,189.479"
"2012-02-24","1,179.706"
"2012-02-25","1,173.95"
"2012-02-26","1,170.824"
"2012-02-27","1,177.911"
"2012-02-28","1,177.391"
"2012-02-29","1,174.983"
"2012-03-01","1,178.426"
"2012-03-02","1,178.886"
"2012-03-03","1,178.45"
"2012-03-04","1,174.401"
"2012-03-05","1,184.473"
"2012-03-06","1,182.486"
"2012-03-07","1,188.287"
"2012-03-08","1,192.821"
"2012-03-09","1,186.593"
"2012-03-10","1,181.153"
"2012-03-11","1,184.793"
"2012-03-12","1,188.907"
"2012-03-13","1,190.692"
"2012-03-14","1,190.844"
"2012-03-15","1,194.252"
"2012-03-16","1,192.592"
"2012-03-17","1,192.256"
"2012-03-18","1,189.438"
"2012-03-19","1,190.9"
"2012-03-20","1,186.178"
"2012-03-21","1,185.539"
"2012-03-22","1,187.166"
"2012-03-23","1,185.243"
"2012-03-24","1,176.087"
"2012-03-25","1,177.398"
"2012-03-26","1,173.007"
"2012-03-27","1,174.594"
"2012-03-28","1,174.803"
"2012-03-29","1,178.483"
"2012-03-30","1,169.865"
"2012-03-31","1,173.291"
"2012-04-01","1,171.291"
"2012-04-02","1,169.588"
"2012-04-03","1,170.884"
"2012-04-04","1,173.194"
"2012-04-05","1,174.034"
"2012-04-06","1,175.522"
"2012-04-07","1,173.208"
"2012-04-08","1,182.816"
"2012-04-09","1,182.018"
"2012-04-10","1,176.661"
"2012-04-11","1,174.243"
"2012-04-12","1,174.667"
"2012-04-13","1,170.186"
"2012-04-14","1,166.917"
"2012-04-15","1,166.007"
"2012-04-16","1,166.864"
"2012-04-17","1,168.139"
"2012-04-18","1,170.688"
"2012-04-19","1,167.418"
"2012-04-20","1,170.099"
"2012-04-21","1,171.514"
"2012-04-22","1,176.754"
"2012-04-23","1,178.701"
"2012-04-24","1,184.294"
"2012-04-25","1,186.406"
"2012-04-26","1,181.1"
"2012-04-27","1,179.76"
"2012-04-28","1,176.639"
"2012-04-29","1,179.615"
"2012-04-30","1,170.493"
"2012-05-01","1,170.924"
"2012-05-02","1,177.704"
"2012-05-03","1,174.999"
"2012-05-04","1,172.586"
"2012-05-05","1,172.462"
"2012-05-06","1,175.589"
"2012-05-07","1,171.437"
"2012-05-08","1,182.876"
"2012-05-09","1,181.663"
"2012-05-10","1,178.714"
"2012-05-11","1,166.704"
"2012-05-12","1,166.086"
"2012-05-13","1,176.505"
"2012-05-14","1,182.47"
"2012-05-15","1,178.487"
"2012-05-16","1,174.624"
"2012-05-17","1,171.129"
"2012-05-18","1,167.856"
"2012-05-19","1,165.423"
"2012-05-20","1,169.721"
"2012-05-21","1,174.317"
"2012-05-22","1,174.729"
"2012-05-23","1,164.93"
"2012-05-24","1,169.385"
"2012-05-25","1,167.757"
"2012-05-26","1,170.631"
"2012-05-27","1,172.745"
"2012-05-28","1,172.336"
"2012-05-29","1,175.015"
"2012-05-30","1,171.816"
"2012-05-31","1,176.223"
"2012-06-01","1,175.052"
"2012-06-02","1,178.619"
"2012-06-03","1,181.34"
"2012-06-04","1,175.045"
"2012-06-05","1,177.074"
"2012-06-06","1,176.469"
"2012-06-07","1,178.432"
"2012-06-08","1,177.751"
"2012-06-09","1,182.607"
"2012-06-10","1,182.335"
"2012-06-11","1,180.467"
"2012-06-12","1,171.774"
"2012-06-13","1,165.448"
"2012-06-14","1,167.488"
"2012-06-15","1,176.522"
"2012-06-16","1,177.186"
"2012-06-17","1,175.552"
"2012-06-18","1,173.725"
"2012-06-19","1,173.9"
"2012-06-20","1,168.698"
"2012-06-21","1,171.259"
"2012-06-22","1,172.711"
"2012-06-23","1,166.343"
"2012-06-24","1,168.774"
"2012-06-25","1,172.278"
"2012-06-26","1,171.6"
"2012-06-27","1,172.28"
"2012-06-28","1,173.453"
"2012-06-29","1,175.078"
"2012-06-30","1,172.999"
"2012-07-01","1,173.092"
"2012-07-02","1,173.66"
"2012-07-03","1,176.074"
"2012-07-04","1,177.428"
"2012-07-05","1,179.531"
"2012-07-06","1,180.717"
"2012-07-07","1,176.66"
"2012-07-08","1,172.443"
"2012-07-09","1,164.951"
"2012-07-10","1,166.615"
"2012-07-11","1,162.661"
"2012-07-12","1,160.462"
"2012-07-13","1,158.611"
"2012-07-14","1,156.487"
"2012-07-15","1,158.734"
"2012-07-16","1,162.078"
"2012-07-17","1,159.537"
"2012-07-18","1,165.537"
"2012-07-19","1,165.498"
"2012-07-20","1,159.664"
"2012-07-21","1,158.345"
"2012-07-22","1,156.908"
"2012-07-23","1,158.525"
"2012-07-24","1,159.67"
"2012-07-25","1,160.334"
"2012-07-26","1,152.878"
"2012-07-27","1,153.305"
"2012-07-28","1,156.872"
"2012-07-29","1,152.761"
"2012-07-30","1,154.223"
"2012-07-31","1,157.179"
"2012-08-01","1,165.195"
"2012-08-02","1,160.201"
"2012-08-03","1,162.746"
"2012-08-04","1,160.209"
"2012-08-05","1,159.45"
"2012-08-06","1,166.379"
"2012-08-07","1,156.819"
"2012-08-08","1,152.448"
"2012-08-09","1,155.044"
"2012-08-10","1,163.288"
"2012-08-11","1,160.184"
"2012-08-12","1,162.792"
"2012-08-13","1,151.761"
"2012-08-14","1,168.064"
"2012-08-15","1,167.929"
"2012-08-16","1,167.509"
"2012-08-17","1,171.414"
"2012-08-18","1,151.345"
"2012-08-19","1,162.536"
"2012-08-20","1,159.739"
"2012-08-21","1,168.185"
"2012-08-22","1,172.462"
"2012-08-23","1,172.556"
"2012-08-24","1,177.592"
"2012-08-25","1,168.398"
"2012-08-26","1,163.945"
"2012-08-27","1,162.478"
"2012-08-28","1,161.894"
"2012-08-29","1,162.982"
"2012-08-30","1,165.63"
"2012-08-31","1,166.344"
"2012-09-01","1,168.356"
"2012-09-02","1,164.776"
"2012-09-03","1,166.948"
"2012-09-04","1,168.561"
"2012-09-05","1,167.264"
"2012-09-06","1,168.993"
"2012-09-07","1,165.733"
"2012-09-08","1,168.401"
"2012-09-09","1,162.514"
"2012-09-10","1,163.244"
"2012-09-11","1,170.737"
"2012-09-12","1,168.93"
"2012-09-13","1,174.501"
"2012-09-14","1,173.944"
"2012-09-15","1,163.342"
"2012-09-16","1,169.345"
"2012-09-17","1,170.445"
"2012-09-18","1,170.264"
"2012-09-19","1,169.648"
"2012-09-20","1,169.061"
"2012-09-21","1,161.804"
"2012-09-22","1,170.307"
"2012-09-23","1,174.967"
"2012-09-24","1,162.37"
"2012-09-25","1,162.657"
"2012-09-26","1,156.936"
"2012-09-27","1,162.354"
"2012-09-28","1,161.5"
"2012-09-29","1,158.839"
"2012-09-30","1,151.552"
"2012-10-01","1,156.236"
"2012-10-02","1,149.409"
"2012-10-03","1,137.605"
"2012-10-04","1,137.196"
"2012-10-05","1,130.686"
"2012-10-06","1,132.946"
"2012-10-07","1,141.871"
"2012-10-08","1,140.008"
"2012-10-09","1,144.487"
"2012-10-10","1,146.724"
"2012-10-11","1,139.874"
"2012-10-12","1,139.857"
"2012-10-13","1,147.803"
"2012-10-14","1,148.536"
"2012-10-15","1,148.007"
"2012-10-16","1,151.047"
"2012-10-17","1,151.517"
"2012-10-18","1,154.612"
"2012-10-19","1,146.75"
"2012-10-20","1,148.95"
"2012-10-21","1,150.307"
"2012-10-22","1,159.107"
"2012-10-23","1,145.678"
"2012-10-24","1,151.352"
"2012-10-25","1,151.721"
"2012-10-26","1,151.949"
"2012-10-27","1,152.695"
"2012-10-28","1,156.94"
"2012-10-29","1,147.996"
"2012-10-30","1,156.979"
"2012-10-31","1,144.544"
"2012-11-01","1,145.604"
"2012-11-02","1,139.943"
"2012-11-03","1,139.006"
"2012-11-04","1,132.22"
"2012-11-05","1,137.905"
"2012-11-06","1,139.058"
"2012-11-07","1,141.894"
"2012-11-08","1,140.822"
"2012-11-09","1,144.283"
"2012-11-10","1,150.036"
"2012-11-11","1,152.783"
"2012-11-12","1,153.845"
"2012-11-13","1,151.289"
"2012-11-14","1,151.75"
"2012-11-15","1,145.033"
"2012-11-16","1,141.141"
"2012-11-17","1,137.457"
"2012-11-18","1,139.126"
"2012-11-19","1,132.934"
"2012-11-20","1,138.013"
"2012-11-21","1,134.943"
"2012-11-22","1,133.323"
"2012-11-23","1,139.825"
"2012-11-24","1,148.314"
"2012-11-25","1,149.532"
"2012-11-26","1,141.551"
"2012-11-27","1,147.379"
"2012-11-28","1,144.42"
"2012-11-29","1,135.41"
"2012-11-30","1,146.392"
"2012-12-01","1,145.894"
"2012-12-02","1,143.839"
"2012-12-03","1,147.133"
"2012-12-04","1,146.6"
"2012-12-05","1,143.141"
"2012-12-06","1,144.455"
"2012-12-07","1,151.431"
"2012-12-08","1,155.706"
"2012-12-09","1,155.344"
"2012-12-10","1,157.829"
"2012-12-11","1,150.126"
"2012-12-12","1,151.299"
"2012-12-13","1,150.44"
"2012-12-14","1,152.136"
"2012-12-15","1,153.804"
"2012-12-16","1,154.53"
"2012-12-17","1,154.208"
"2012-12-18","1,161.362"
"2012-12-19","1,155.967"
"2012-12-20","1,153.267"
"2012-12-21","1,152.544"
"2012-12-22","1,161.98"
"2012-12-23","1,159.461"
"2012-12-24","1,156.086"
"2012-12-25","1,153.621"
"2012-12-26","1,156.357"
"2012-12-27","1,152.054"
"2012-12-28","1,155.157"
"2012-12-29","1,151.458"
"2012-12-30","1,155.124"
"2012-12-31","1,154.09"
"2013-01-01","1,163.765"
"2013-01-02","1,160.516"
"2013-01-03","1,167.358"
"2013-01-04","1,170.799"
"2013-01-05","1,168.696"
"2013-01-06","1,170.202"
"2013-01-07","1,161.211"
"2013-01-08","1,157.489"
"2013-01-09","1,141.468"
"2013-01-10","1,131.045"
"2013-01-11","1,116.697"
"2013-01-12","1,116.563"
"2013-01-13","1,130.341"
"2013-01-14","1,127.371"
"2013-01-15","1,118.466"
"2013-01-16","1,125.042"
"2013-01-17","1,130.177"
"2013-01-18","1,121.751"
"2013-01-19","1,129.397"
"2013-01-20","1,121.284"
"2013-01-21","1,131.358"
"2013-01-22","1,117.847"
"2013-01-23","1,120.266"
"2013-01-24","1,121.087"
"2013-01-25","1,116.675"
"2013-01-26","1,105.375"
"2013-01-27","1,101.293"
"2013-01-28","1,117.314"
"2013-01-29","1,108.418"
"2013-01-30","1,121.809"
"2013-01-31","1,127.367"
"2013-02-01","1,118.096"
"2013-02-02","1,122.548"
"2013-02-03","1,123.614"
"2013-02-04","1,122.237"
"2013-02-05","1,125.293"
"2013-02-06","1,124.214"
"2013-02-07","1,124.547"
"2013-02-08","1,128.954"
"2013-02-09","1,129.077"
"2013-02-10","1,135.676"
"2013-02-11","1,132.594"
"2013-02-12","1,123.095"
"2013-02-13","1,122.402"
"2013-02-14","1,118.595"
"2013-02-15","1,110.385"
"2013-02-16","1,118.235"
"2013-02-17","1,115.149"
"2013-02-18","1,116.877"
"2013-02-19","1,111.067"
"2013-02-20","1,112.389"
"2013-02-21","1,094.29"
"2013-02-22","1,106.492"
"2013-02-23","1,103.556"
"2013-02-24","1,106.316"
"2013-02-25","1,111.752"
"2013-02-26","1,106.141"
"2013-02-27","1,101.288"
"2013-02-28","1,112.052"
"2013-03-01","1,099.492"
"2013-03-02","1,099.11"
"2013-03-03","1,113.737"
"2013-03-04","1,104.781"
"2013-03-05","1,088.826"
"2013-03-06","1,089.846"
"2013-03-07","1,108.593"
"2013-03-08","1,108.775"
"2013-03-09","1,101.697"
"2013-03-10","1,109.711"
"2013-03-11","1,106.174"
"2013-03-12","1,100.545"
"2013-03-13","1,102.033"
"2013-03-14","1,097.605"
"2013-03-15","1,099.088"
"2013-03-16","1,103.377"
"2013-03-17","1,105.504"
"2013-03-18","1,105.26"
"2013-03-19","1,102.857"
"2013-03-20","1,102.787"
"2013-03-21","1,095.837"
"2013-03-22","1,103.688"
"2013-03-23","1,095.817"
"2013-03-24","1,102.236"
"2013-03-25","1,104.571"
"2013-03-26","1,109.548"
"2013-03-27","1,101.237"
"2013-03-28","1,106.002"
"2013-03-29","1,097.622"
"2013-03-30","1,091.566"
"2013-03-31","1,093.108"
"2013-04-01","1,100.732"
"2013-04-02","1,110.323"
"2013-04-03","1,107.72"
"2013-04-04","1,097.513"
"2013-04-05","1,092.046"
"2013-04-06","1,078.145"
"2013-04-07","1,069.347"
"2013-04-08","1,086.544"
"2013-04-09","1,100.756"
"2013-04-10","1,098.047"
"2013-04-11","1,089.649"
"2013-04-12","1,092.855"
"2013-04-13","1,092.294"
"2013-04-14","1,096.813"
"2013-04-15","1,096.28"
"2013-04-16","1,098.083"
"2013-04-17","1,087.636"
"2013-04-18","1,077.605"
"2013-04-19","1,082.715"
"2013-04-20","1,088.068"
"2013-04-21","1,093.571"
"2013-04-22","1,094.789"
"2013-04-23","1,097.585"
"2013-04-24","1,096.418"
"2013-04-25","1,098.648"
"2013-04-26","1,091.708"
"2013-04-27","1,100.783"
"2013-04-28","1,101.586"
"2013-04-29","1,095.757"
"2013-04-30","1,097.35"
"2013-05-01","1,091.458"
"2013-05-02","1,092.51"
"2013-05-03","1,097.51"
"2013-05-04","1,103.826"
"2013-05-05","1,096.372"
"2013-05-06","1,098.366"
"2013-05-07","1,092.96"
"2013-05-08","1,091.945"
"2013-05-09","1,097.163"
"2013-05-10","1,102.253"
"2013-05-11","1,100.357"
"2013-05-12","1,103.393"
"2013-05-13","1,102.437"
"2013-05-14","1,103.812"
"2013-05-15","1,098.164"
"2013-05-16","1,077.704"
"2013-05-17","1,065.905"
"2013-05-18","1,092.921"
"2013-05-19","1,096.251"
"2013-05-20","1,092.178"
"2013-05-21","1,087.486"
"2013-05-22","1,091.911"
"2013-05-23","1,090.009"
"2013-05-24","1,089.487"
"2013-05-25","1,075.808"
"2013-05-26","1,077.108"
"2013-05-27","1,084.425"
"2013-05-28","1,084.596"
"2013-05-29","1,085.161"
"2013-05-30","1,084.963"
"2013-05-31","1,090.099"
"2013-06-01","1,088.787"
"2013-06-02","1,089.699"
"2013-06-03","1,080.372"
"2013-06-04","1,095.261"
"2013-06-05","1,105.41"
"2013-06-06","1,096.238"
"2013-06-07","1,092.696"
"2013-06-08","1,094.825"
"2013-06-09","1,091.134"
"2013-06-10","1,088.95"
"2013-06-11","1,088.922"
"2013-06-12","1,083.207"
"2013-06-13","1,087.167"
"2013-06-14","1,091.842"
"2013-06-15","1,096.766"
"2013-06-16","1,096.995"
"2013-06-17","1,071.383"
"2013-06-18","1,086.364"
"2013-06-19","1,084.196"
"2013-06-20","1,090.689"
"2013-06-21","1,095.026"
"2013-06-22","1,091.717"
"2013-06-23","1,089.605"
"2013-06-24","1,100.496"
"2013-06-25","1,089.357"
"2013-06-26","1,094.349"
"2013-06-27","1,093.443"
"2013-06-28","1,089.234"
"2013-06-29","1,072.088"
"2013-06-30","1,080.228"
"2013-07-01","1,092.518"
"2013-07-02","1,111.104"
"2013-07-03","1,106.678"
"2013-07-04","1,096.298"
"2013-07-05","1,104.374"
"2013-07-06","1,101.72"
"2013-07-07","1,112.141"
"2013-07-08","1,099.849"
"2013-07-09","1,105.802"
"2013-07-10","1,100.984"
"2013-07-11","1,103.445"
"2013-07-12","1,093.236"
"2013-07-13","1,091.475"
"2013-07-14","1,091.504"
"2013-07-15","1,088.958"
"2013-07-16","1,097.591"
"2013-07-17","1,096.005"
"2013-07-18","1,091.323"
"2013-07-19","1,092.688"
"2013-07-20","1,093.562"
"2013-07-21","1,096.627"
"2013-07-22","1,099.741"
"2013-07-23","1,102.947"
"2013-07-24","1,098.063"
"2013-07-25","1,099.459"
"2013-07-26","1,086.141"
"2013-07-27","1,096.822"
"2013-07-28","1,094.422"
"2013-07-29","1,092.726"
