"dtime per day","Average latency (ms)"
"2011-03-27","872.26"
"2011-03-28","1,029.427"
"2011-03-29","1,022.22"
"2011-03-30","916.237"
"2011-03-31","974.761"
"2011-04-01","990.147"
"2011-04-02","1,065.825"
"2011-04-03","1,094.294"
"2011-04-04","1,073.174"
"2011-04-05","1,047.513"
"2011-04-06","1,044.304"
"2011-04-07","1,042.15"
"2011-04-08","1,116.434"
"2011-04-09","1,074.758"
"2011-04-10","1,065.535"
"2011-04-11","1,100.234"
"2011-04-12","1,135.523"
"2011-04-13","1,111.379"
"2011-04-14","1,104.597"
"2011-04-15","1,110.457"
"2011-04-16","1,099.667"
"2011-04-17","989.077"
"2011-04-18","987.849"
"2011-04-19","1,054.094"
"2011-04-20","1,075.087"
"2011-04-21","1,078.276"
"2011-04-22","1,038.573"
"2011-04-23","1,077.367"
"2011-04-24","1,032.035"
"2011-04-25","1,070.621"
"2011-04-26","1,057.957"
"2011-04-27","1,045.469"
"2011-04-28","1,042.964"
"2011-04-29","1,068.304"
"2011-04-30","1,012.324"
"2011-05-01","963.557"
"2011-05-02","1,075.217"
"2011-05-03","1,079.549"
"2011-05-04","971.086"
"2011-05-05","1,098.54"
"2011-05-06","1,083.11"
"2011-05-07","1,068.182"
"2011-05-08","1,047.477"
"2011-05-09","1,071.258"
"2011-05-10","1,057.502"
"2011-05-11","1,063.652"
"2011-05-12","977.125"
"2011-05-13","870.891"
"2011-05-14","926.484"
"2011-05-15","1,145.381"
"2011-05-16","1,151.233"
"2011-05-17","1,150.757"
"2011-05-18","1,154.116"
"2011-05-19","1,144.934"
"2011-05-20","1,144.051"
"2011-05-21","1,132.705"
"2011-05-22","1,126.914"
"2011-05-23","1,122.736"
"2011-05-24","1,113.282"
"2011-05-25","1,116.306"
"2011-05-26","1,082.032"
"2011-05-27","1,110.378"
"2011-05-28","1,105.924"
"2011-05-29","1,106.631"
"2011-05-30","1,107.983"
"2011-05-31","1,109.819"
"2011-06-01","1,110.869"
"2011-06-02","1,110.9"
"2011-06-03","1,111.057"
"2011-06-04","1,100.815"
"2011-06-05","1,063.072"
"2011-06-06","1,083.401"
"2011-06-07","1,104.438"
"2011-06-08","1,106.256"
"2011-06-09","1,097.772"
"2011-06-10","1,093.922"
"2011-06-11","1,097.154"
"2011-06-12","1,099.25"
"2011-06-13","1,098.214"
"2011-06-14","1,095.28"
"2011-06-15","1,095.571"
"2011-06-16","1,093.805"
"2011-06-17","1,095.079"
"2011-06-18","1,091.334"
"2011-06-19","1,094.18"
"2011-06-20","1,097.727"
"2011-06-21","1,085.952"
"2011-06-22","1,092.042"
"2011-06-23","1,090.655"
"2011-06-24","1,041.74"
"2011-06-25","1,094.012"
"2011-06-26","1,091.457"
"2011-06-27","1,094.977"
"2011-06-28","1,093.251"
"2011-06-29","1,084.701"
"2011-06-30","1,091.602"
"2011-07-01","1,055.728"
"2011-07-02","1,064.264"
"2011-07-03","1,070.276"
"2011-07-04","1,082.111"
"2011-07-05","1,079.655"
"2011-07-06","1,077.057"
"2011-07-07","1,079.626"
"2011-07-08","1,075.841"
"2011-07-09","1,071.382"
"2011-07-10","1,080.279"
"2011-07-11","1,068.697"
"2011-07-12","1,075.366"
"2011-07-13","1,086.27"
"2011-07-14","1,077.707"
"2011-07-15","1,024.956"
"2011-07-16","1,080.129"
"2011-07-17","1,077.718"
"2011-07-18","1,087.632"
"2011-07-19","1,088.373"
"2011-07-20","1,082.485"
"2011-07-21","1,085.293"
"2011-07-22","1,083.132"
"2011-07-23","1,089.341"
"2011-07-24","1,084.853"
"2011-07-25","1,091.514"
"2011-07-26","1,088.645"
"2011-07-27","1,038.114"
"2011-07-28","1,095.212"
"2011-07-29","1,077.77"
"2011-07-30","1,089.13"
"2011-07-31","1,086.743"
"2011-08-01","1,097.509"
"2011-08-02","1,075.111"
"2011-08-03","1,001.734"
"2011-08-04","1,050.414"
"2011-08-05","1,094.257"
"2011-08-06","1,087.321"
"2011-08-07","1,072.088"
"2011-08-08","1,064.077"
"2011-08-09","1,069.529"
"2011-08-10","1,065.087"
"2011-08-11","1,062.245"
"2011-08-12","1,064.027"
"2011-08-13","1,065.544"
"2011-08-14","1,060.522"
"2011-08-15","1,066.008"
"2011-08-16","1,065.699"
"2011-08-17","1,067.131"
"2011-08-18","1,071.708"
"2011-08-19","1,059.235"
"2011-08-20","1,064.727"
"2011-08-21","974.126"
"2011-08-22","936.183"
"2011-08-23","941.078"
"2011-08-24","949.9"
"2011-08-25","966.546"
"2011-08-26","974.48"
"2011-08-27","972.181"
"2011-08-28","984.004"
"2011-08-29","989.78"
"2011-08-30","992.065"
"2011-08-31","994.355"
"2011-09-01","1,000.91"
"2011-09-02","1,002.194"
"2011-09-03","999.214"
"2011-09-04","1,006.279"
"2011-09-05","1,008.38"
"2011-09-06","1,011.088"
"2011-09-07","1,007.859"
"2011-09-08","1,005.066"
"2011-09-09","1,000.369"
"2011-09-10","992.875"
"2011-09-11","997.158"
"2011-09-12","1,003.137"
"2011-09-13","1,001.494"
"2011-09-14","986.697"
"2011-09-15","974.603"
"2011-09-16","968.684"
"2011-09-17","974.852"
"2011-09-18","973.805"
"2011-09-19","975.711"
"2011-09-20","974.617"
"2011-09-21","976.238"
"2011-09-22","964.59"
"2011-09-23","965.428"
"2011-09-24","965.627"
"2011-09-25","963.433"
"2011-09-26","962.432"
"2011-09-27","962.198"
"2011-09-28","962.104"
"2011-09-29","957.557"
"2011-09-30","963.065"
"2011-10-01","958.13"
"2011-10-02","965.075"
"2011-10-03","966.535"
"2011-10-04","964.18"
"2011-10-05","965.64"
"2011-10-06","961.218"
"2011-10-07","966.326"
"2011-10-08","967.95"
"2011-10-09","970.162"
"2011-10-10","970.908"
"2011-10-11","971.802"
"2011-10-12","969.357"
"2011-10-13","931.802"
"2011-10-14","958.569"
"2011-10-15","957.053"
"2011-10-16","951.804"
"2011-10-17","950.913"
"2011-10-18","953.099"
"2011-10-19","952.738"
"2011-10-20","955.48"
"2011-10-21","954.233"
"2011-10-22","954.5"
"2011-10-23","954.174"
"2011-10-24","954.471"
"2011-10-25","951.603"
"2011-10-26","946.419"
"2011-10-27","950.823"
"2011-10-28","952.329"
"2011-10-29","954.16"
"2011-10-30","958.545"
"2011-10-31","950.641"
"2011-11-01","945.969"
"2011-11-02","956.127"
"2011-11-03","955.335"
"2011-11-04","954.808"
"2011-11-05","958.461"
"2011-11-06","959.064"
"2011-11-07","959.708"
"2011-11-08","955.685"
"2011-11-09","950.827"
"2011-11-10","944.588"
"2011-11-11","951.955"
"2011-11-12","918.796"
"2011-11-13","947.557"
"2011-11-14","951.069"
"2011-11-15","946.295"
"2011-11-16","938.92"
"2011-11-17","931.64"
"2011-11-18","928.857"
"2011-11-19","932.043"
"2011-11-20","928.797"
"2011-11-21","925.246"
"2011-11-22","923.597"
"2011-11-23","919.336"
"2011-11-24","913.666"
"2011-11-25","919.972"
"2011-11-26","915.583"
"2011-11-27","919.363"
"2011-11-28","916.676"
"2011-11-29","916.153"
"2011-11-30","913.339"
"2011-12-01","910.584"
"2011-12-02","905.141"
"2011-12-03","901.848"
"2011-12-04","898.595"
"2011-12-05","901.341"
"2011-12-06","895.252"
"2011-12-07","894.751"
"2011-12-08","873.44"
"2011-12-09","871.33"
"2011-12-10","865.75"
"2011-12-11","875.742"
"2011-12-12","880.443"
"2011-12-13","877.938"
"2011-12-14","870.981"
"2011-12-15","867.136"
"2011-12-16","867.364"
"2011-12-17","867.776"
"2011-12-18","866.618"
"2011-12-19","866.294"
"2011-12-20","867.198"
"2011-12-21","865.336"
"2011-12-22","857.277"
"2011-12-23","857.611"
"2011-12-24","858.531"
"2011-12-25","861.283"
"2011-12-26","862.956"
"2011-12-27","868.611"
"2011-12-28","872.157"
"2011-12-29","874.395"
"2011-12-30","874.459"
"2011-12-31","875.474"
"2012-01-01","902.948"
"2012-01-02","897.971"
"2012-01-03","898.825"
"2012-01-04","902.793"
"2012-01-05","902.312"
"2012-01-06","898.53"
"2012-01-07","901.16"
"2012-01-08","902.755"
"2012-01-09","903.491"
"2012-01-10","902.279"
"2012-01-11","904.697"
"2012-01-12","900.75"
"2012-01-13","903.27"
"2012-01-14","901.44"
"2012-01-15","906.059"
"2012-01-16","908.359"
"2012-01-17","904.258"
"2012-01-18","905.39"
"2012-01-19","906.653"
"2012-01-20","911.184"
"2012-01-21","915.951"
"2012-01-22","918.725"
"2012-01-23","922.578"
"2012-01-24","923.666"
"2012-01-25","922.413"
"2012-01-26","924.975"
"2012-01-27","918.718"
"2012-01-28","916.322"
"2012-01-29","906.752"
"2012-01-30","906.187"
"2012-01-31","909.592"
"2012-02-01","900.086"
"2012-02-02","899.259"
"2012-02-03","894.754"
"2012-02-04","896.536"
"2012-02-05","894.755"
"2012-02-06","897.466"
"2012-02-07","898.412"
"2012-02-08","896.542"
"2012-02-09","897.466"
"2012-02-10","903.855"
"2012-02-11","901.813"
"2012-02-12","897.033"
"2012-02-13","901.677"
"2012-02-14","901.356"
"2012-02-15","906.037"
"2012-02-16","907.678"
"2012-02-17","906.653"
"2012-02-18","907.907"
"2012-02-19","910.37"
"2012-02-20","910.018"
"2012-02-21","910.995"
"2012-02-22","907.55"
"2012-02-23","901.772"
"2012-02-24","895.242"
"2012-02-25","890.68"
"2012-02-26","895.06"
"2012-02-27","897.541"
"2012-02-28","899.688"
"2012-02-29","897.666"
"2012-03-01","896.882"
"2012-03-02","895.938"
"2012-03-03","899.046"
"2012-03-04","901.628"
"2012-03-05","901.472"
"2012-03-06","902.301"
"2012-03-07","903.847"
"2012-03-08","909.271"
"2012-03-09","915.497"
"2012-03-10","912.842"
"2012-03-11","914.125"
"2012-03-12","912.409"
"2012-03-13","910.734"
"2012-03-14","913.436"
"2012-03-15","910.399"
"2012-03-16","911.586"
"2012-03-17","916.914"
"2012-03-18","913.627"
"2012-03-19","915.478"
"2012-03-20","918.368"
"2012-03-21","918.481"
"2012-03-22","917.666"
"2012-03-23","918.945"
"2012-03-24","906.838"
"2012-03-25","901.081"
"2012-03-26","895.631"
"2012-03-27","892.25"
"2012-03-28","894.714"
"2012-03-29","892.261"
"2012-03-30","889.684"
"2012-03-31","890.541"
"2012-04-01","883.763"
"2012-04-02","883.971"
"2012-04-03","882.21"
"2012-04-04","884.366"
"2012-04-05","883.281"
"2012-04-06","884.893"
"2012-04-07","880.599"
"2012-04-08","885.767"
"2012-04-09","884.739"
"2012-04-10","880.825"
"2012-04-11","877.773"
"2012-04-12","880.994"
"2012-04-13","882.411"
"2012-04-14","881.93"
"2012-04-15","884.25"
"2012-04-16","885.579"
"2012-04-17","879.707"
"2012-04-18","879.853"
"2012-04-19","879.241"
"2012-04-20","882.746"
"2012-04-21","883.567"
"2012-04-22","884.299"
"2012-04-23","879.481"
"2012-04-24","881.282"
"2012-04-25","882.322"
"2012-04-26","879.534"
"2012-04-27","877.463"
"2012-04-28","880.014"
"2012-04-29","879.895"
"2012-04-30","881.341"
"2012-05-01","882.311"
"2012-05-02","882.883"
"2012-05-03","882.984"
"2012-05-04","881.423"
"2012-05-05","879.769"
"2012-05-06","878.607"
"2012-05-07","876.359"
"2012-05-08","877.162"
"2012-05-09","875.372"
"2012-05-10","874.023"
"2012-05-11","868.261"
"2012-05-12","868.772"
"2012-05-13","868.698"
"2012-05-14","871.56"
"2012-05-15","872.611"
"2012-05-16","875.635"
"2012-05-17","869.39"
"2012-05-18","867.808"
"2012-05-19","865.304"
"2012-05-20","863.889"
"2012-05-21","865.052"
"2012-05-22","866.117"
"2012-05-23","862.627"
"2012-05-24","865.847"
"2012-05-25","866.176"
"2012-05-26","866.173"
"2012-05-27","866.41"
"2012-05-28","868.569"
"2012-05-29","867.955"
"2012-05-30","870.113"
"2012-05-31","866.808"
"2012-06-01","865.707"
"2012-06-02","865.537"
"2012-06-03","864.389"
"2012-06-04","862.495"
"2012-06-05","861.634"
"2012-06-06",861
"2012-06-07","860.363"
"2012-06-08","863.889"
"2012-06-09","865.892"
"2012-06-10","870.482"
"2012-06-11","866.885"
"2012-06-12","862.025"
"2012-06-13","862.905"
"2012-06-14","858.945"
"2012-06-15","860.096"
"2012-06-16","860.545"
"2012-06-17","857.936"
"2012-06-18","864.338"
"2012-06-19","863.259"
"2012-06-20","862.905"
"2012-06-21","863.294"
"2012-06-22","865.722"
"2012-06-23","864.132"
"2012-06-24","864.214"
"2012-06-25","864.141"
"2012-06-26","867.703"
"2012-06-27","861.993"
"2012-06-28","867.789"
"2012-06-29","868.131"
"2012-06-30","865.609"
"2012-07-01","873.908"
"2012-07-02","870.004"
"2012-07-03","870.158"
"2012-07-04","864.97"
"2012-07-05","871.435"
"2012-07-06","876.346"
"2012-07-07","873.957"
"2012-07-08","872.636"
"2012-07-09","873.732"
"2012-07-10","873.216"
"2012-07-11","872.728"
"2012-07-12","871.988"
"2012-07-13","873.512"
"2012-07-14","868.113"
"2012-07-15","876.304"
"2012-07-16","878.522"
"2012-07-17","876.284"
"2012-07-18","872.778"
"2012-07-19","874.201"
"2012-07-20","871.396"
"2012-07-21","870.305"
"2012-07-22","867.508"
"2012-07-23","868.649"
"2012-07-24","867.079"
"2012-07-25","866.584"
"2012-07-26","867.705"
"2012-07-27","867.273"
"2012-07-28","867.561"
"2012-07-29","870.079"
"2012-07-30","869.768"
"2012-07-31","868.291"
"2012-08-01","868.835"
"2012-08-02","867.943"
"2012-08-03","869.324"
"2012-08-04","868.35"
"2012-08-05","867.23"
"2012-08-06","866.258"
"2012-08-07","850.268"
"2012-08-08","861.107"
"2012-08-09","866.954"
"2012-08-10","869.235"
"2012-08-11","873.033"
"2012-08-12","873.482"
"2012-08-13","874.728"
"2012-08-14","870.237"
"2012-08-15","868.888"
"2012-08-16","864.631"
"2012-08-17","868.261"
"2012-08-18","872.742"
"2012-08-19","877.196"
"2012-08-20","878.927"
"2012-08-21","874.663"
"2012-08-22","874.584"
"2012-08-23","865.082"
"2012-08-24","865.619"
"2012-08-25","866.981"
"2012-08-26","872.586"
"2012-08-27","870.27"
"2012-08-28","869.321"
"2012-08-29","868.638"
"2012-08-30","870.619"
"2012-08-31","869.947"
"2012-09-01","864.585"
"2012-09-02","862.326"
"2012-09-03","865.489"
"2012-09-04","864.849"
"2012-09-05","863.766"
"2012-09-06","864.166"
"2012-09-07","866.576"
"2012-09-08","865.678"
"2012-09-09","865.823"
"2012-09-10","866.958"
"2012-09-11","865.666"
"2012-09-12","866.54"
"2012-09-13","863.493"
"2012-09-14","861.184"
"2012-09-15","859.109"
"2012-09-16","859.667"
"2012-09-17","858.876"
"2012-09-18","858.354"
"2012-09-19","858.747"
"2012-09-20","856.294"
"2012-09-21","856.704"
"2012-09-22","860.534"
"2012-09-23","861.245"
"2012-09-24","862.283"
"2012-09-25","858.757"
"2012-09-26","860.408"
"2012-09-27","861.937"
"2012-09-28","857.577"
"2012-09-29","859.961"
"2012-09-30","856.637"
"2012-10-01","857.608"
"2012-10-02","861.309"
"2012-10-03","857.294"
"2012-10-04","858.505"
"2012-10-05","854.263"
"2012-10-06","857.834"
"2012-10-07","862.751"
"2012-10-08","860.362"
"2012-10-09","863.312"
"2012-10-10","863.165"
"2012-10-11","859.459"
"2012-10-12","858.034"
"2012-10-13","859.361"
"2012-10-14","855.79"
"2012-10-15","861.381"
"2012-10-16","861.266"
"2012-10-17","862.847"
"2012-10-18","859.322"
"2012-10-19","861.597"
"2012-10-20","860.426"
"2012-10-21","858.589"
"2012-10-22","858.968"
"2012-10-23","858.65"
"2012-10-24","854.203"
"2012-10-25","853.414"
"2012-10-26","853.16"
"2012-10-27","855.729"
"2012-10-28","851.237"
"2012-10-29","850.655"
"2012-10-30","851.585"
"2012-10-31","844.977"
"2012-11-01","838.985"
"2012-11-02","835.547"
"2012-11-03","837.184"
"2012-11-04","845.118"
"2012-11-05","852.413"
"2012-11-06","854.593"
"2012-11-07","849.412"
"2012-11-08","844.375"
"2012-11-09","842.183"
"2012-11-10","845.32"
"2012-11-11","843.238"
"2012-11-12","843.507"
"2012-11-13","845.016"
"2012-11-14","845.002"
"2012-11-15","848.503"
"2012-11-16","846.843"
"2012-11-17","845.734"
"2012-11-18","848.329"
"2012-11-19","846.264"
"2012-11-20","847.91"
"2012-11-21","855.051"
"2012-11-22","846.119"
"2012-11-23","848.485"
"2012-11-24","844.069"
"2012-11-25","846.126"
"2012-11-26","845.709"
"2012-11-27","848.926"
"2012-11-28","850.43"
"2012-11-29","847.868"
"2012-11-30","848.525"
"2012-12-01","846.357"
"2012-12-02","843.881"
"2012-12-03","843.126"
"2012-12-04","841.614"
"2012-12-05","843.744"
"2012-12-06","848.064"
"2012-12-07","850.355"
"2012-12-08","851.774"
"2012-12-09","849.745"
"2012-12-10","851.699"
"2012-12-11","839.788"
"2012-12-12","843.839"
"2012-12-13","847.404"
"2012-12-14","846.377"
"2012-12-15","847.302"
"2012-12-16","847.949"
"2012-12-17","848.405"
"2012-12-18","850.425"
"2012-12-19","847.502"
"2012-12-20","846.432"
"2012-12-21","841.881"
"2012-12-22","844.572"
"2012-12-23","849.377"
"2012-12-24","844.967"
"2012-12-25","847.542"
"2012-12-26","848.118"
"2012-12-27","850.176"
"2012-12-28","855.31"
"2012-12-29","852.824"
"2012-12-30","853.219"
"2012-12-31","854.367"
"2013-01-01","850.55"
"2013-01-02","858.123"
"2013-01-03","858.941"
"2013-01-04","854.687"
"2013-01-05","859.77"
"2013-01-06","852.722"
"2013-01-07","855.758"
"2013-01-08","857.278"
"2013-01-09","851.163"
"2013-01-10","838.95"
"2013-01-11","822.419"
"2013-01-12","818.228"
"2013-01-13","798.006"
"2013-01-14","801.391"
"2013-01-15","799.787"
"2013-01-16","802.405"
"2013-01-17","803.384"
"2013-01-18","802.47"
"2013-01-19","805.815"
"2013-01-20","806.431"
"2013-01-21","813.927"
"2013-01-22","808.226"
"2013-01-23","807.813"
"2013-01-24","809.512"
"2013-01-25","805.581"
"2013-01-26","799.355"
"2013-01-27","795.411"
"2013-01-28","804.058"
"2013-01-29","799.905"
"2013-01-30","807.967"
"2013-01-31","805.565"
"2013-02-01","803.146"
"2013-02-02","809.112"
"2013-02-03","807.271"
"2013-02-04","804.547"
"2013-02-05","807.889"
"2013-02-06","808.447"
"2013-02-07","808.143"
"2013-02-08","809.979"
"2013-02-09","811.66"
"2013-02-10","803.533"
"2013-02-11","803.607"
"2013-02-12","805.568"
"2013-02-13","806.124"
"2013-02-14","806.206"
"2013-02-15","803.149"
"2013-02-16","815.442"
"2013-02-17","812.549"
"2013-02-18","812.024"
"2013-02-19","810.01"
"2013-02-20","802.91"
"2013-02-21","797.333"
"2013-02-22","802.813"
"2013-02-23","813.084"
"2013-02-24","808.843"
"2013-02-25","809.433"
"2013-02-26","810.931"
"2013-02-27","810.03"
"2013-02-28","808.552"
"2013-03-01","810.802"
"2013-03-02","813.664"
"2013-03-03","812.492"
"2013-03-04","796.599"
"2013-03-05","775.301"
"2013-03-06","773.998"
"2013-03-07","779.441"
"2013-03-08","780.27"
"2013-03-09","781.069"
"2013-03-10","782.835"
"2013-03-11","791.514"
"2013-03-12","799.36"
"2013-03-13","803.841"
"2013-03-14","804.797"
"2013-03-15","804.648"
"2013-03-16","806.331"
"2013-03-17","805.093"
"2013-03-18","802.793"
"2013-03-19","799.371"
"2013-03-20","795.976"
"2013-03-21","791.168"
"2013-03-22","790.365"
"2013-03-23","789.509"
"2013-03-24","789.595"
"2013-03-25","788.877"
"2013-03-26","788.949"
"2013-03-27","783.029"
"2013-03-28","780.355"
"2013-03-29","774.265"
"2013-03-30","769.583"
"2013-03-31","768.334"
"2013-04-01","767.949"
"2013-04-02","768.596"
"2013-04-03","758.117"
"2013-04-04","745.181"
"2013-04-05","749.157"
"2013-04-06","739.898"
"2013-04-07","748.655"
"2013-04-08","758.15"
"2013-04-09","760.34"
"2013-04-10","758.12"
"2013-04-11","761.17"
"2013-04-12","762.077"
"2013-04-13","758.382"
"2013-04-14","758.522"
"2013-04-15","759.06"
"2013-04-16","756.092"
"2013-04-17","749.611"
"2013-04-18","740.484"
"2013-04-19","745.457"
"2013-04-20","747.191"
"2013-04-21","744.784"
"2013-04-22","734.976"
"2013-04-23","732.474"
"2013-04-24","729.112"
"2013-04-25","724.623"
"2013-04-26","721.944"
"2013-04-27","724.957"
"2013-04-28","729.022"
"2013-04-29","724.309"
"2013-04-30","721.894"
"2013-05-01","724.321"
"2013-05-02","720.421"
"2013-05-03","722.658"
"2013-05-04","723.573"
"2013-05-05","725.28"
"2013-05-06","721.738"
"2013-05-07","723.025"
"2013-05-08","723.392"
"2013-05-09","720.055"
"2013-05-10","718.051"
"2013-05-11","717.484"
"2013-05-12","711.292"
"2013-05-13","708.267"
"2013-05-14","711.076"
"2013-05-15","708.83"
"2013-05-16","699.893"
"2013-05-17","694.794"
"2013-05-18","711.901"
"2013-05-19","710.339"
"2013-05-20","712.676"
"2013-05-21","709.871"
"2013-05-22","708.433"
"2013-05-23","708.879"
"2013-05-24","709.909"
"2013-05-25","704.328"
"2013-05-26","709.252"
"2013-05-27","715.676"
"2013-05-28","709.552"
"2013-05-29","709.24"
"2013-05-30","708.337"
"2013-05-31","709.821"
"2013-06-01","709.437"
"2013-06-02","715.529"
"2013-06-03","717.213"
"2013-06-04","715.163"
"2013-06-05","712.833"
"2013-06-06","714.436"
"2013-06-07","713.327"
"2013-06-08","713.097"
"2013-06-09","716.793"
"2013-06-10","711.444"
"2013-06-11","711.505"
"2013-06-12","709.261"
"2013-06-13","709.965"
"2013-06-14","711.39"
"2013-06-15","715.475"
"2013-06-16","717.628"
"2013-06-17","715.412"
"2013-06-18","712.224"
"2013-06-19","709.792"
"2013-06-20","708.844"
"2013-06-21","704.337"
"2013-06-22","704.231"
"2013-06-23","703.632"
"2013-06-24","705.629"
"2013-06-25","704.14"
"2013-06-26","706.927"
"2013-06-27","704.193"
"2013-06-28","704.674"
"2013-06-29","700.997"
"2013-06-30","703.75"
"2013-07-01","703.703"
"2013-07-02","697.273"
"2013-07-03","700.592"
"2013-07-04","692.836"
"2013-07-05","690.426"
"2013-07-06","693.449"
"2013-07-07","692.44"
"2013-07-08","690.542"
"2013-07-09","685.167"
"2013-07-10","684.27"
"2013-07-11","683.801"
"2013-07-12","683.724"
"2013-07-13","682.624"
"2013-07-14","676.44"
"2013-07-15","681.718"
"2013-07-16","682.556"
"2013-07-17","681.128"
"2013-07-18","681.107"
"2013-07-19","678.643"
"2013-07-20","675.836"
"2013-07-21","675.547"
"2013-07-22","676.792"
"2013-07-23","674.958"
"2013-07-24","677.367"
"2013-07-25","674.635"
"2013-07-26","672.813"
"2013-07-27","667.748"
"2013-07-28","672.257"
"2013-07-29","673.28"
"2013-07-30","675.811"
"2013-07-31","669.186"
"2013-08-01","669.329"
"2013-08-02","669.904"
"2013-08-03","668.968"
"2013-08-04","666.321"
"2013-08-05","669.847"
"2013-08-06","664.265"
"2013-08-07","663.714"
"2013-08-08","662.158"
"2013-08-09","660.364"
"2013-08-10","663.491"
"2013-08-11","661.566"
"2013-08-12","663.653"
"2013-08-13","659.834"
"2013-08-14","660.173"
"2013-08-15","657.843"
"2013-08-16","655.287"
"2013-08-17","653.231"
"2013-08-18","653.356"
"2013-08-19","656.381"
"2013-08-20","652.779"
"2013-08-21","656.089"
"2013-08-22","657.351"
"2013-08-23","660.548"
"2013-08-24","657.142"
"2013-08-25","660.155"
"2013-08-26","658.457"
"2013-08-27","657.12"
"2013-08-28","655.965"
"2013-08-29","655.732"
"2013-08-30","655.005"
"2013-08-31","648.408"
"2013-09-01","643.05"
"2013-09-02","645.307"
"2013-09-03","641.7"
"2013-09-04","644.779"
"2013-09-05","646.353"
"2013-09-06","648.909"
"2013-09-07","643.858"
"2013-09-08","636.226"
"2013-09-09","648.446"
"2013-09-10","648.956"
"2013-09-11","644.292"
"2013-09-12","642.633"
"2013-09-13","640.124"
"2013-09-14","640.807"
"2013-09-15","642.251"
"2013-09-16","642.123"
"2013-09-17","645.21"
"2013-09-18","643.195"
"2013-09-19","643.585"
"2013-09-20","642.612"
"2013-09-21","641.858"
"2013-09-22","639.308"
"2013-09-23","642.015"
"2013-09-24","641.78"
"2013-09-25","640.297"
"2013-09-26","638.888"
"2013-09-27","643.547"
"2013-09-28","638.769"
"2013-09-29","637.196"
"2013-09-30","633.593"
"2013-10-01","635.693"
"2013-10-02","635.237"
"2013-10-03","635.954"
"2013-10-04","633.197"
"2013-10-05","636.071"
"2013-10-06","631.631"
"2013-10-07","628.714"
"2013-10-08","630.11"
"2013-10-09","625.338"
"2013-10-10","630.11"
"2013-10-11","632.546"
"2013-10-12","629.182"
"2013-10-13","628.199"
"2013-10-14","628.557"
"2013-10-15","628.406"
"2013-10-16","624.061"
"2013-10-17","622.519"
"2013-10-18","624.95"
"2013-10-19","621.082"
"2013-10-20","615.031"
"2013-10-21","608.563"
"2013-10-22","618.962"
"2013-10-23","617.298"
"2013-10-24","619.966"
"2013-10-25","618.028"
"2013-10-26","614.965"
"2013-10-27","616.489"
"2013-10-28","611.887"
"2013-10-29","613.034"
"2013-10-30","613.945"
"2013-10-31","615.473"
"2013-11-01","617.82"
"2013-11-02","620.501"
"2013-11-03","618.463"
"2013-11-04","618.674"
"2013-11-05","614.835"
"2013-11-06","623.745"
"2013-11-07","620.957"
"2013-11-08","618.692"
"2013-11-09","625.019"
"2013-11-10","618.872"
"2013-11-11","618.72"
"2013-11-12","619.987"
"2013-11-13","621.196"
"2013-11-14","618.14"
"2013-11-15","616.912"
"2013-11-16","621.03"
