"dtime per day","Average latency (ms)"
"2011-04-04","22.137"
"2011-04-05","22.538"
"2011-04-06","22.369"
"2011-04-07","24.101"
"2011-04-08","23.147"
"2011-04-09","26.001"
"2011-04-10","25.036"
"2011-04-11","24.17"
"2011-04-12","24.675"
"2011-04-13","23.474"
"2011-04-14","24.517"
"2011-04-15","21.624"
"2011-04-16","24.939"
"2011-04-17","22.157"
"2011-04-18","22.302"
"2011-04-19","22.212"
"2011-04-20","21.557"
"2011-04-21","24.121"
"2011-04-22","25.579"
"2011-04-23","22.295"
"2011-04-24","21.377"
"2011-04-25","22.717"
"2011-04-26","21.071"
"2011-04-27","21.581"
"2011-04-28","21.365"
"2011-04-29","20.745"
"2011-04-30","21.421"
"2011-05-01","29.952"
"2011-05-02","25.502"
"2011-05-03","22.028"
"2011-05-04","21.198"
"2011-05-05","28.225"
"2011-05-06","22.417"
"2011-05-07","21.679"
"2011-05-08","22.13"
"2011-05-09","21.807"
"2011-05-10","21.256"
"2011-05-11","20.736"
"2011-05-12","21.459"
"2011-05-13","20.08"
"2011-05-14","22.178"
"2011-05-15","23.639"
"2011-05-16","26.849"
"2011-05-17","23.383"
"2011-05-18","21.256"
"2011-05-19","22.315"
"2011-05-20","22.125"
"2011-05-21","22.458"
"2011-05-22","21.3"
"2011-05-23","22.932"
"2011-05-24","22.934"
"2011-05-25","21.931"
"2011-05-26","21.643"
"2011-05-27","22.046"
"2011-05-28","23.705"
"2011-05-29","26.79"
"2011-05-30","21.306"
"2011-05-31","20.691"
"2011-06-01","21.284"
"2011-06-02","21.101"
"2011-06-03","21.778"
"2011-06-04","20.817"
"2011-06-05","22.149"
"2011-06-06","22.548"
"2011-06-07","23.744"
"2011-06-08","21.474"
"2011-06-09","21.38"
"2011-06-10","21.424"
"2011-06-11","21.46"
"2011-06-12","21.015"
"2011-06-13","22.427"
"2011-06-14","23.225"
"2011-06-15","24.728"
"2011-06-16","22.355"
"2011-06-17","21.463"
"2011-06-18","21.153"
"2011-06-19","21.133"
"2011-06-20","21.215"
"2011-06-21","23.499"
"2011-06-22","22.547"
"2011-06-23","22.286"
"2011-06-24","21.545"
"2011-06-25","21.003"
"2011-06-26","21.238"
"2011-06-27","21.462"
"2011-06-28","22.745"
"2011-06-29","20.907"
"2011-06-30","24.372"
"2011-07-01","23.806"
"2011-07-02","22.02"
"2011-07-03","21.561"
"2011-07-04","23.677"
"2011-07-05","21.293"
"2011-07-06","21.977"
"2011-07-07","21.534"
"2011-07-08","20.439"
"2011-07-09","22.127"
"2011-07-10","21.367"
"2011-07-11","20.612"
"2011-07-12","20.707"
"2011-07-13","22.068"
"2011-07-14","21.273"
"2011-07-15","21.313"
"2011-07-16","20.374"
"2011-07-17","20.411"
"2011-07-18","21.142"
"2011-07-19","22.127"
"2011-07-20","21.752"
"2011-07-21","21.167"
"2011-07-22","21.318"
"2011-07-23","21.443"
"2011-07-24","21.129"
"2011-07-25","21.082"
"2011-07-26","21.291"
"2011-07-27","21.302"
"2011-07-28","22.247"
"2011-07-29","22.431"
"2011-07-30","22.004"
"2011-07-31","21.773"
"2011-08-01","22.683"
"2011-08-02","24.197"
"2011-08-03","21.373"
"2011-08-04","22.847"
"2011-08-05","22.823"
"2011-08-06","23.169"
"2011-08-07","22.057"
"2011-08-08","25.427"
"2011-08-09","22.38"
"2011-08-10","22.634"
"2011-08-11","22.622"
"2011-08-12","22.216"
"2011-08-13","21.388"
"2011-08-14","21.504"
"2011-08-15","22.356"
"2011-08-16","25.614"
"2011-08-17","29.256"
"2011-08-18","29.943"
"2011-08-19","23.139"
"2011-08-20","24.258"
"2011-08-21","23.837"
"2011-08-22","24.592"
"2011-08-23","23.366"
"2011-08-24","24.863"
"2011-08-25","22.438"
"2011-08-26","22.856"
"2011-08-27","22.666"
"2011-08-28","25.561"
"2011-08-29","22.739"
"2011-08-30","21.843"
"2011-08-31","25.421"
"2011-09-01","22.365"
"2011-09-02","22.085"
"2011-09-03","22.383"
"2011-09-04","23.142"
"2011-09-05","22.098"
"2011-09-06","21.238"
"2011-09-07","21.909"
"2011-09-08","22.346"
"2011-09-09","25.836"
"2011-09-10","23.542"
"2011-09-11","20.388"
"2011-09-12","21.066"
"2011-09-13","22.334"
"2011-09-14","23.359"
"2011-09-15","21.043"
"2011-09-16","23.193"
"2011-09-17","21.305"
"2011-09-18","21.584"
"2011-09-19","21.416"
"2011-09-20","22.46"
"2011-09-21","21.861"
"2011-09-22","21.358"
"2011-09-23","21.746"
"2011-09-24","22.965"
"2011-09-25","26.389"
"2011-09-26","21.977"
"2011-09-27","21.779"
"2011-09-28","21.119"
"2011-09-29","21.563"
"2011-09-30","21.33"
"2011-10-01","21.354"
"2011-10-02","23.913"
"2011-10-03","30.954"
"2011-10-04","27.838"
"2011-10-05","23.717"
"2011-10-06","22.167"
"2011-10-07","23.071"
"2011-10-08","22.715"
"2011-10-09","23.239"
"2011-10-10","23.119"
"2011-10-11","22.423"
"2011-10-12","22.375"
"2011-10-13","25.485"
"2011-10-14","21.557"
"2011-10-15","25.981"
"2011-10-16","22.308"
"2011-10-17","22.472"
"2011-10-18","22.311"
"2011-10-19","22.137"
"2011-10-20","23.685"
"2011-10-21","29.564"
"2011-10-22","25.774"
"2011-10-23","24.856"
"2011-10-24","22.383"
"2011-10-25","22.098"
"2011-10-26","23.785"
"2011-10-27","21.91"
"2011-10-28","22.392"
"2011-10-29","22.669"
"2011-10-30","24.282"
"2011-10-31","23.507"
"2011-11-01","22.303"
"2011-11-02","21.694"
"2011-11-03","21.799"
"2011-11-04","22.622"
"2011-11-05","26.141"
"2011-11-06","27.104"
"2011-11-07","24.801"
"2011-11-08","21.912"
"2011-11-09","22.544"
"2011-11-10","21.896"
"2011-11-11","21.358"
"2011-11-12","22.234"
"2011-11-13","22.175"
"2011-11-14","22.522"
"2011-11-15","21.882"
"2011-11-16","21.67"
"2011-11-17","21.57"
"2011-11-18","21.263"
"2011-11-19","22.227"
"2011-11-20","22.067"
"2011-11-21","24.193"
"2011-11-22","22.771"
"2011-11-23","22.652"
"2011-11-24","22.922"
"2011-11-25","21.814"
"2011-11-26","22.011"
"2011-11-27","22.609"
"2011-11-28",23
"2011-11-29","21.977"
"2011-11-30","24.871"
"2011-12-01","22.235"
"2011-12-02","23.684"
"2011-12-03","21.59"
"2011-12-04","21.639"
"2011-12-05","22.672"
"2011-12-06","23.38"
"2011-12-07","23.628"
"2011-12-08","24.35"
"2011-12-09","24.741"
"2011-12-10","23.595"
"2011-12-11","25.252"
"2011-12-12","25.733"
"2011-12-13","24.749"
"2011-12-14","23.17"
"2011-12-15","23.586"
"2011-12-16","23.959"
"2011-12-17","24.024"
"2011-12-18","25.71"
"2011-12-19","25.23"
"2011-12-20","24.77"
"2011-12-21","26.387"
"2011-12-22","27.697"
"2011-12-23","31.743"
"2011-12-24","29.013"
"2011-12-25","27.983"
"2011-12-26","29.599"
"2011-12-27","31.294"
"2011-12-28","31.807"
"2011-12-29","33.85"
"2011-12-30","31.849"
"2011-12-31","31.425"
"2012-01-01","31.462"
"2012-01-02","35.466"
"2012-01-03","33.814"
"2012-01-04","31.335"
"2012-01-05","31.744"
"2012-01-06","31.556"
"2012-01-07","31.688"
"2012-01-08","32.708"
"2012-01-09","32.839"
"2012-01-10","30.704"
"2012-01-11","34.139"
"2012-01-12","29.836"
"2012-01-13","30.562"
"2012-01-14","31.899"
"2012-01-15","31.124"
"2012-01-16","35.111"
"2012-01-17","33.48"
"2012-01-18","34.178"
"2012-01-19","33.145"
"2012-01-20","33.502"
"2012-01-21","33.305"
"2012-01-22","37.113"
"2012-01-23","37.685"
"2012-01-24","37.682"
"2012-01-25","36.794"
"2012-01-26","36.361"
"2012-01-27","36.118"
"2012-01-28","36.695"
"2012-01-29","36.861"
"2012-01-30","36.789"
"2012-01-31","36.865"
"2012-02-01","40.005"
"2012-02-02","39.318"
"2012-02-03","39.241"
"2012-02-04","40.076"
"2012-02-05","48.662"
"2012-02-06","47.953"
"2012-02-07","51.872"
"2012-02-08","58.431"
"2012-02-09","63.211"
"2012-02-10","62.039"
"2012-02-11","57.489"
"2012-02-12","64.79"
"2012-02-13","64.904"
"2012-02-14","60.748"
"2012-02-15","61.292"
"2012-02-16","66.351"
"2012-02-17","71.396"
"2012-02-18","70.508"
"2012-02-19","74.456"
"2012-02-20","74.254"
"2012-02-21","78.645"
"2012-02-22","81.038"
"2012-02-23","91.25"
"2012-02-24","85.944"
"2012-02-25","87.206"
"2012-02-26","90.425"
"2012-02-27","90.395"
"2012-02-28","90.21"
"2012-02-29","87.291"
"2012-03-01","85.497"
"2012-03-02","80.811"
"2012-03-03","85.262"
"2012-03-04","86.746"
"2012-03-05","78.98"
"2012-03-06","78.14"
"2012-03-07","75.296"
"2012-03-08","69.82"
"2012-03-09","67.942"
"2012-03-10","70.66"
"2012-03-11","61.745"
"2012-03-12","54.403"
"2012-03-13","48.171"
"2012-03-14","47.841"
"2012-03-15","51.736"
"2012-03-16","44.712"
"2012-03-17","45.121"
"2012-03-18","40.873"
"2012-03-19","42.206"
"2012-03-20","42.918"
"2012-03-21","33.578"
"2012-03-22","36.373"
"2012-03-23","34.54"
"2012-03-24","39.038"
"2012-03-25","40.953"
"2012-03-26","47.503"
"2012-03-27","40.54"
"2012-03-28","35.133"
"2012-03-29","38.497"
"2012-03-30","31.687"
"2012-03-31","26.213"
"2012-04-01","26.701"
"2012-04-02","25.119"
"2012-04-03","26.269"
"2012-04-04","27.946"
"2012-04-05","24.557"
"2012-04-06","23.639"
"2012-04-07","30.742"
"2012-04-08","24.859"
"2012-04-09","28.553"
"2012-04-10","26.675"
"2012-04-11","26.411"
"2012-04-12","25.512"
"2012-04-13","26.018"
"2012-04-14","26.621"
"2012-04-15","24.507"
"2012-04-16","23.899"
"2012-04-17","24.948"
"2012-04-18","23.535"
"2012-04-19","22.552"
"2012-04-20","21.472"
"2012-04-21","25.207"
"2012-04-22","36.371"
"2012-04-23","22.104"
"2012-04-24","23.132"
"2012-04-25","22.23"
"2012-04-26","22.422"
"2012-04-27","21.974"
"2012-04-28","23.511"
"2012-04-29","22.475"
"2012-04-30","21.093"
"2012-05-01","20.735"
"2012-05-02","20.385"
"2012-05-03","23.777"
"2012-05-04","20.52"
"2012-05-05","20.605"
"2012-05-06","24.468"
"2012-05-07","24.114"
"2012-05-08","20.88"
"2012-05-09","21.495"
"2012-05-10","24.506"
"2012-05-11","22.339"
"2012-05-12","21.587"
"2012-05-13","21.354"
"2012-05-14","21.181"
"2012-05-15","21.676"
"2012-05-16","21.334"
"2012-05-17","22.627"
"2012-05-18","22.094"
"2012-05-19","20.939"
"2012-05-20","24.361"
"2012-05-21","22.093"
"2012-05-22","26.547"
"2012-05-23","24.263"
"2012-05-24","22.815"
"2012-05-25","21.585"
"2012-05-26","22.202"
"2012-05-27","22.182"
"2012-05-28","22.262"
"2012-05-29","22.891"
"2012-05-30","22.057"
"2012-05-31","21.995"
"2012-06-01","21.626"
"2012-06-02","22.28"
"2012-06-03","22.03"
"2012-06-04","22.478"
"2012-06-05","22.764"
"2012-06-06","22.292"
"2012-06-07","20.614"
"2012-06-08","25.06"
"2012-06-09","23.068"
"2012-06-10","21.429"
"2012-06-11","21.513"
"2012-06-12","22.677"
"2012-06-13","21.752"
"2012-06-14","22.43"
"2012-06-15","22.773"
"2012-06-16","22.763"
"2012-06-17","23.471"
"2012-06-18","24.023"
"2012-06-19","22.968"
"2012-06-20","21.423"
"2012-06-21","22.027"
"2012-06-22","23.153"
"2012-06-23","22.229"
"2012-06-24","22.714"
"2012-06-25","21.057"
"2012-06-26","19.892"
"2012-06-27","26.963"
"2012-06-28","19.518"
"2012-06-29","20.307"
"2012-06-30","21.6"
"2012-07-01","23.322"
"2012-07-02","20.721"
"2012-07-03","20.113"
"2012-07-04","20.568"
"2012-07-05","20.283"
"2012-07-06","20.36"
"2012-07-07","20.568"
"2012-07-08","21.149"
"2012-07-09","21.622"
"2012-07-10","21.179"
"2012-07-11","20.699"
"2012-07-12","21.403"
"2012-07-13","21.509"
"2012-07-14","20.952"
"2012-07-15","20.535"
"2012-07-16","23.036"
"2012-07-17","20.794"
"2012-07-18","21.563"
"2012-07-19","20.907"
"2012-07-20","22.409"
"2012-07-21","20.54"
"2012-07-22","21.684"
"2012-07-23","21.097"
"2012-07-24","21.597"
"2012-07-25","21.515"
"2012-07-26","21.276"
"2012-07-27","21.646"
"2012-07-28","23.052"
"2012-07-29","23.361"
"2012-07-30","22.516"
"2012-07-31","22.165"
"2012-08-01","22.855"
"2012-08-02","21.339"
"2012-08-03","21.053"
"2012-08-04","19.777"
"2012-08-05","20.229"
"2012-08-06","21.496"
"2012-08-07","22.198"
"2012-08-08","21.044"
"2012-08-09","20.694"
"2012-08-10","24.032"
"2012-08-11","21.892"
"2012-08-12","22.183"
"2012-08-13","23.978"
"2012-08-14","23.81"
"2012-08-15","22.376"
"2012-08-16","21.583"
"2012-08-17","20.816"
"2012-08-18","21.947"
"2012-08-19","19.429"
"2012-08-20","19.302"
"2012-08-21","23.325"
"2012-08-22","21.734"
"2012-08-23","22.515"
"2012-08-24","21.608"
"2012-08-25","21.32"
"2012-08-26","21.371"
"2012-08-27","21.393"
"2012-08-28","21.45"
"2012-08-29","20.574"
"2012-08-30","19.865"
"2012-08-31","20.119"
"2012-09-01","21.104"
"2012-09-02","20.667"
"2012-09-03","21.878"
"2012-09-04","21.348"
"2012-09-05","20.9"
"2012-09-06","20.421"
"2012-09-07","22.033"
"2012-09-08","21.145"
"2012-09-09","22.552"
"2012-09-10","20.376"
"2012-09-11","20.632"
"2012-09-12","20.324"
"2012-09-13","22.258"
"2012-09-14","22.553"
"2012-09-15","26.064"
"2012-09-16","50.074"
"2012-09-17","22.522"
"2012-09-18","23.071"
"2012-09-19","23.941"
"2012-09-20","31.843"
"2012-09-21","33.253"
"2012-09-22","33.683"
"2012-09-23","27.795"
"2012-09-24","34.662"
"2012-09-25","27.482"
"2012-09-26","24.524"
"2012-09-27","24.123"
"2012-09-28","23.822"
"2012-09-29","24.192"
"2012-09-30","25.405"
"2012-10-01","22.872"
"2012-10-02","20.543"
"2012-10-03","22.526"
"2012-10-04","25.983"
"2012-10-05","28.583"
"2012-10-06","22.669"
"2012-10-07","24.171"
"2012-10-08","23.799"
"2012-10-09","27.761"
"2012-10-10","34.304"
"2012-10-11","21.01"
"2012-10-12","21.337"
"2012-10-13","20.543"
"2012-10-14","21.622"
"2012-10-15","23.588"
"2012-10-16","23.028"
"2012-10-17","27.114"
"2012-10-18","20.617"
"2012-10-19","21.888"
"2012-10-20","20.506"
"2012-10-21","21.106"
"2012-10-22","21.474"
"2012-10-23","21.43"
"2012-10-24","21.105"
"2012-10-25","21.309"
"2012-10-26","21.525"
"2012-10-27","20.819"
"2012-10-28","22.619"
"2012-10-29","26.009"
"2012-10-30","25.389"
"2012-10-31","24.255"
"2012-11-01","27.22"
"2012-11-02","23.751"
"2012-11-03","24.191"
"2012-11-04","21.961"
"2012-11-05","22.824"
"2012-11-06","22.719"
"2012-11-07","21.82"
"2012-11-08","22.56"
"2012-11-09","21.318"
"2012-11-10","21.917"
"2012-11-11","21.124"
"2012-11-12","21.811"
"2012-11-13","22.867"
"2012-11-14","21.456"
"2012-11-15","25.587"
"2012-11-16","34.893"
"2012-11-17","25.202"
"2012-11-18","22.339"
"2012-11-19","21.599"
"2012-11-20","24.542"
"2012-11-21","23.88"
"2012-11-22","22.748"
"2012-11-23","28.162"
"2012-11-24","27.556"
"2012-11-25","22.384"
"2012-11-26","27.415"
"2012-11-27","28.23"
"2012-11-28","21.972"
"2012-11-29","22.395"
"2012-11-30","23.247"
"2012-12-01","20.902"
"2012-12-02","24.258"
"2012-12-03","23.911"
"2012-12-04","24.163"
"2012-12-05","22.676"
"2012-12-06","21.698"
"2012-12-07","23.851"
"2012-12-08","20.807"
"2012-12-09","20.817"
"2012-12-10","19.904"
"2012-12-11","21.946"
"2012-12-12","20.593"
"2012-12-13","21.221"
"2012-12-14","22.844"
"2012-12-15","20.905"
"2012-12-16","24.058"
"2012-12-17","22.176"
"2012-12-18","24.137"
"2012-12-19","22.339"
"2012-12-20","22.449"
"2012-12-21","23.19"
"2012-12-22","22.034"
"2012-12-23","22.421"
"2012-12-24","24.836"
"2012-12-25","24.039"
"2012-12-26","26.251"
"2012-12-27","26.128"
"2012-12-28","23.732"
"2012-12-29","23.645"
"2012-12-30","29.933"
"2012-12-31","24.834"
"2013-01-01","20.47"
"2013-01-02","24.558"
"2013-01-03","23.814"
"2013-01-04","22.985"
"2013-01-05","23.053"
"2013-01-06","25.182"
"2013-01-07","25.453"
"2013-01-08","25.147"
"2013-01-09","25.99"
"2013-01-10","24.066"
"2013-01-11","26.023"
"2013-01-12","24.906"
"2013-01-13","24.414"
"2013-01-14","26.002"
"2013-01-15","25.999"
"2013-01-16","24.142"
"2013-01-17","23.172"
"2013-01-18","26.356"
"2013-01-19","24.611"
"2013-01-20","25.418"
"2013-01-21","26.278"
"2013-01-22","24.839"
"2013-01-23","23.313"
"2013-01-24","26.111"
"2013-01-25","29.974"
"2013-01-26","30.948"
"2013-01-27","28.543"
"2013-01-28","28.652"
"2013-01-29","26.324"
"2013-01-30","25.294"
"2013-01-31","26.546"
"2013-02-01","24.747"
"2013-02-02","25.877"
"2013-02-03","25.939"
"2013-02-04","21.265"
"2013-02-05","23.54"
"2013-02-06","25.309"
"2013-02-07","24.644"
"2013-02-08","26.297"
"2013-02-09","28.061"
"2013-02-10","27.251"
"2013-02-11","27.2"
"2013-02-12","26.658"
"2013-02-13","27.445"
"2013-02-14","27.328"
"2013-02-15","25.969"
"2013-02-16","24.914"
"2013-02-17","24.028"
"2013-02-18","25.622"
"2013-02-19","25.046"
"2013-02-20","24.994"
"2013-02-21","26.487"
"2013-02-22","28.105"
"2013-02-23","27.492"
"2013-02-24","28.867"
"2013-02-25","28.363"
"2013-02-26","28.028"
"2013-02-27","29.085"
"2013-02-28","27.103"
"2013-03-01","26.756"
"2013-03-02","27.061"
"2013-03-03","27.654"
"2013-03-04","25.88"
"2013-03-05","25.029"
"2013-03-06","25.774"
"2013-03-07","24.701"
"2013-03-08","25.942"
"2013-03-09","24.694"
"2013-03-10","24.329"
"2013-03-11","24.113"
"2013-03-12","24.234"
"2013-03-13","25.164"
"2013-03-14","23.664"
"2013-03-15","24.587"
"2013-03-16","24.077"
"2013-03-17","24.63"
"2013-03-18","24.065"
"2013-03-19","23.374"
"2013-03-20","23.818"
"2013-03-21","23.152"
"2013-03-22","22.668"
"2013-03-23","23.533"
"2013-03-24","22.914"
"2013-03-25","24.503"
"2013-03-26","23.263"
"2013-03-27","22.292"
"2013-03-28","22.169"
"2013-03-29","22.991"
"2013-03-30","23.323"
"2013-03-31","23.312"
"2013-04-01","23.559"
"2013-04-02","23.11"
"2013-04-03","22.754"
"2013-04-04","23.798"
"2013-04-05","23.08"
"2013-04-06","23.265"
"2013-04-07","23.658"
"2013-04-08","23.711"
"2013-04-09","23.91"
"2013-04-10","24.608"
"2013-04-11","23.729"
"2013-04-12","24.268"
"2013-04-13","23.057"
"2013-04-14","22.949"
"2013-04-15","23.041"
"2013-04-16","22.968"
"2013-04-17","23.399"
"2013-04-18","23.297"
"2013-04-19","23.523"
"2013-04-20","25.416"
"2013-04-21","25.42"
"2013-04-22","25.425"
"2013-04-23","24.84"
"2013-04-24","23.951"
"2013-04-25","24.15"
"2013-04-26","23.997"
"2013-04-27","23.174"
"2013-04-28","24.542"
"2013-04-29","24.583"
"2013-04-30","23.795"
"2013-05-01","23.957"
"2013-05-02","23.512"
"2013-05-03","24.821"
"2013-05-04","25.079"
"2013-05-05","27.17"
"2013-05-06","26.444"
"2013-05-07","26.581"
"2013-05-08","27.232"
"2013-05-09","27.857"
"2013-05-10","25.94"
"2013-05-11","27.896"
"2013-05-12","26.853"
"2013-05-13","26.345"
"2013-05-14","26.388"
"2013-05-15","27.916"
"2013-05-16","27.003"
"2013-05-17","26.798"
"2013-05-18","27.726"
"2013-05-19","31.459"
"2013-05-20","26.868"
"2013-05-21","27.256"
"2013-05-22","29.314"
"2013-05-23","28.377"
"2013-05-24","27.914"
"2013-05-25","30.809"
"2013-05-26","27.886"
"2013-05-27","28.526"
"2013-05-28","28.712"
"2013-05-29","27.412"
"2013-05-30","28.226"
"2013-05-31","26.934"
"2013-06-01","29.432"
"2013-06-02","30.823"
"2013-06-03","29.621"
"2013-06-04","27.958"
"2013-06-05","30.076"
"2013-06-06","29.02"
"2013-06-07","29.378"
"2013-06-08","27.968"
"2013-06-09","26.492"
"2013-06-10","28.605"
"2013-06-11","29.704"
"2013-06-12","25.936"
"2013-06-13","26.837"
"2013-06-14","27.513"
"2013-06-15","26.293"
"2013-06-16","27.923"
"2013-06-17","30.545"
"2013-06-18","30.423"
"2013-06-19","29.993"
"2013-06-20","26.941"
"2013-06-21","24.781"
"2013-06-22","24.354"
"2013-06-23","25.096"
"2013-06-24","25.645"
"2013-06-25","25.605"
"2013-06-26","25.742"
"2013-06-27","25.344"
"2013-06-28","26.424"
"2013-06-29","24.106"
"2013-06-30","23.96"
"2013-07-01","26.551"
"2013-07-02","26.943"
"2013-07-03","26.748"
"2013-07-04","25.995"
"2013-07-05","24.635"
"2013-07-06","24.776"
"2013-07-07","25.9"
"2013-07-08","28.009"
"2013-07-09","28.487"
"2013-07-10","28.103"
"2013-07-11","27.364"
"2013-07-12","27.695"
"2013-07-13","28.153"
"2013-07-14","27.01"
"2013-07-15","27.736"
"2013-07-16","28.083"
"2013-07-17","28.74"
"2013-07-18","27.883"
"2013-07-19","27.827"
"2013-07-20","25.339"
"2013-07-21","26.209"
"2013-07-22","28.916"
"2013-07-23","28.794"
"2013-07-24","28.089"
"2013-07-25","26.982"
"2013-07-26","26.274"
"2013-07-27","26.55"
"2013-07-28","27.202"
"2013-07-29","29.122"
"2013-07-30","28.712"
"2013-07-31","28.959"
"2013-08-01","28.542"
"2013-08-02","28.079"
"2013-08-03","26.864"
"2013-08-04","26.99"
"2013-08-05","28.187"
"2013-08-06","27.884"
"2013-08-07","27.355"
"2013-08-08","26.761"
"2013-08-09","26.698"
"2013-08-10","26.799"
"2013-08-11","25.497"
"2013-08-12","27.632"
"2013-08-13","28.118"
"2013-08-14","27.83"
"2013-08-15","28.65"
"2013-08-16","27.154"
"2013-08-17","26.89"
"2013-08-18","26.551"
"2013-08-19","28.357"
"2013-08-20","27.612"
"2013-08-21","27.433"
"2013-08-22","27.06"
"2013-08-23","27.952"
"2013-08-24","26.296"
"2013-08-25","27.673"
"2013-08-26","28.251"
"2013-08-27","30.521"
"2013-08-28","29.31"
"2013-08-29","27.238"
"2013-08-30","26.982"
"2013-08-31","27.419"
"2013-09-01","26.839"
"2013-09-02","31.043"
"2013-09-03","30.291"
"2013-09-04","27.791"
"2013-09-05","28.273"
"2013-09-06","27.434"
"2013-09-07","27.085"
"2013-09-08","27.24"
"2013-09-09","26.367"
"2013-09-10","27.127"
"2013-09-11","28.733"
"2013-09-12","28.055"
"2013-09-13","27.586"
"2013-09-14","27.209"
"2013-09-15","26.516"
"2013-09-16","27.164"
"2013-09-17","27.613"
"2013-09-18","29.692"
"2013-09-19","31.976"
"2013-09-20","31.145"
"2013-09-21","30.032"
"2013-09-22","29.861"
"2013-09-23","28.357"
"2013-09-24","27.276"
"2013-09-25","27.155"
"2013-09-26","26.832"
"2013-09-27","26.886"
"2013-09-28","27.065"
"2013-09-29","27.858"
"2013-09-30","27.064"
"2013-10-01","26.765"
"2013-10-02","27.499"
"2013-10-03","27.091"
"2013-10-04","26.924"
"2013-10-05","27.986"
"2013-10-06","29.057"
"2013-10-07","28.06"
"2013-10-08","26.819"
"2013-10-09","28.201"
"2013-10-10","26.323"
"2013-10-11","26.486"
"2013-10-12","26.827"
"2013-10-13","27.844"
"2013-10-14","27.541"
"2013-10-15","26.851"
"2013-10-16","26.169"
"2013-10-17","26.221"
"2013-10-18","26.002"
"2013-10-19","25.754"
"2013-10-20","27.009"
"2013-10-21","26.601"
"2013-10-22","25.365"
"2013-10-23","26.636"
"2013-10-24","25.306"
"2013-10-25","25.202"
"2013-10-26","25.973"
"2013-10-27","26.181"
"2013-10-28","25.71"
"2013-10-29","25.144"
"2013-10-30","24.96"
"2013-10-31","24.771"
"2013-11-01","25.12"
"2013-11-02","25.501"
"2013-11-03","27.237"
"2013-11-04","26.25"
"2013-11-05","25.319"
"2013-11-06","25.438"
"2013-11-07","25.213"
"2013-11-08","27.278"
"2013-11-09","26.531"
"2013-11-10","28.805"
"2013-11-11","28.375"
"2013-11-12","27.731"
"2013-11-13","26.269"
"2013-11-14","25.881"
"2013-11-15","25.8"
"2013-11-16","27.283"
"2013-11-17","27.849"
"2013-11-18","27.692"
"2013-11-19","26.756"
"2013-11-20","26.361"
"2013-11-21","25.993"
"2013-11-22","26.778"
"2013-11-23","28.431"
"2013-11-24","29.629"
"2013-11-25","27.391"
"2013-11-26","28.181"
"2013-11-27","28.139"
"2013-11-28","27.425"
"2013-11-29","25.879"
"2013-11-30","28.296"
"2013-12-01","29.646"
"2013-12-02","28.427"
"2013-12-03","27.391"
"2013-12-04","28.713"
"2013-12-05","26.928"
"2013-12-06","28.112"
"2013-12-07","28.906"
"2013-12-08","29.562"
"2013-12-09","28.71"
"2013-12-10","27.837"
"2013-12-11","27.612"
"2013-12-12","26.792"
"2013-12-13","27.026"
"2013-12-14","29.395"
"2013-12-15","30.447"
"2013-12-16","27.73"
