"dtime per day","Average speed (Mbps)"
"2011-04-04","12.787"
"2011-04-05","12.698"
"2011-04-06","12.81"
"2011-04-07","12.837"
"2011-04-08","12.794"
"2011-04-09","12.662"
"2011-04-10","12.604"
"2011-04-11","12.861"
"2011-04-12","12.956"
"2011-04-13","12.854"
"2011-04-14","12.955"
"2011-04-15","12.955"
"2011-04-16","12.803"
"2011-04-17","12.712"
"2011-04-18","12.871"
"2011-04-19","12.941"
"2011-04-20","12.926"
"2011-04-21","12.812"
"2011-04-22","12.751"
"2011-04-23","12.82"
"2011-04-24","12.834"
"2011-04-25","12.875"
"2011-04-26","13.016"
"2011-04-27","13.084"
"2011-04-28","13.037"
"2011-04-29","13.173"
"2011-04-30","12.937"
"2011-05-01","12.724"
"2011-05-02","12.947"
"2011-05-03","12.998"
"2011-05-04","12.98"
"2011-05-05","13.088"
"2011-05-06","13.126"
"2011-05-07","12.966"
"2011-05-08","12.888"
"2011-05-09","12.951"
"2011-05-10","12.96"
"2011-05-11","12.923"
"2011-05-12","13.157"
"2011-05-13","13.205"
"2011-05-14","13.006"
"2011-05-15","12.815"
"2011-05-16","12.949"
"2011-05-17","12.946"
"2011-05-18","13.029"
"2011-05-19","13.015"
"2011-05-20","13.076"
"2011-05-21","13.033"
"2011-05-22","12.982"
"2011-05-23","13.059"
"2011-05-24","13.052"
"2011-05-25","13.097"
"2011-05-26","13.118"
"2011-05-27","13.148"
"2011-05-28","13.088"
"2011-05-29","13.172"
"2011-05-30","13.087"
"2011-05-31","13.128"
"2011-06-01","13.152"
"2011-06-02","13.142"
"2011-06-03","13.132"
"2011-06-04","13.056"
"2011-06-05","13.029"
"2011-06-06","13.115"
"2011-06-07","13.018"
"2011-06-08","13.135"
"2011-06-09","13.155"
"2011-06-10","13.213"
"2011-06-11","13.198"
"2011-06-12","13.156"
"2011-06-13","13.232"
"2011-06-14","13.287"
"2011-06-15","13.173"
"2011-06-16","13.228"
"2011-06-17","13.257"
"2011-06-18","13.33"
"2011-06-19","13.288"
"2011-06-20","13.264"
"2011-06-21","13.212"
"2011-06-22","13.208"
"2011-06-23","13.229"
"2011-06-24","13.211"
"2011-06-25","13.235"
"2011-06-26","13.244"
"2011-06-27","13.193"
"2011-06-28","13.292"
"2011-06-29","13.293"
"2011-06-30","13.346"
"2011-07-01","13.238"
"2011-07-02","13.315"
"2011-07-03","13.339"
"2011-07-04","13.277"
"2011-07-05","13.317"
"2011-07-06","13.228"
"2011-07-07","13.319"
"2011-07-08","13.266"
"2011-07-09","13.299"
"2011-07-10","13.284"
"2011-07-11","13.285"
"2011-07-12","13.309"
"2011-07-13","13.283"
"2011-07-14","13.366"
"2011-07-15","13.486"
"2011-07-16","13.444"
"2011-07-17","13.418"
"2011-07-18","13.448"
"2011-07-19","13.375"
"2011-07-20","13.397"
"2011-07-21","13.408"
"2011-07-22","13.419"
"2011-07-23","13.377"
"2011-07-24","13.366"
"2011-07-25","13.273"
"2011-07-26","13.284"
"2011-07-27","13.278"
"2011-07-28","13.246"
"2011-07-29","13.292"
"2011-07-30","13.297"
"2011-07-31","13.223"
"2011-08-01","13.265"
"2011-08-02","13.295"
"2011-08-03","13.325"
"2011-08-04","13.323"
"2011-08-05","13.395"
"2011-08-06","13.371"
"2011-08-07","13.209"
"2011-08-08","13.186"
"2011-08-09","13.281"
"2011-08-10","13.305"
"2011-08-11","13.347"
"2011-08-12","13.394"
"2011-08-13","13.377"
"2011-08-14","13.306"
"2011-08-15","13.278"
"2011-08-16","13.249"
"2011-08-17","13.306"
"2011-08-18","13.237"
"2011-08-19","13.36"
"2011-08-20","13.346"
"2011-08-21","13.323"
"2011-08-22","13.442"
"2011-08-23","13.468"
"2011-08-24","13.409"
"2011-08-25","13.461"
"2011-08-26","13.489"
"2011-08-27","13.357"
"2011-08-28","13.177"
"2011-08-29","13.301"
"2011-08-30","13.318"
"2011-08-31","13.362"
"2011-09-01","13.38"
"2011-09-02","13.416"
"2011-09-03","13.377"
"2011-09-04","13.397"
"2011-09-05","13.203"
"2011-09-06","13.386"
"2011-09-07","13.446"
"2011-09-08","13.448"
"2011-09-09","13.399"
"2011-09-10","13.281"
"2011-09-11","13.278"
"2011-09-12","13.386"
"2011-09-13","13.466"
"2011-09-14","13.512"
"2011-09-15","14.272"
"2011-09-16","14.347"
"2011-09-17","14.238"
"2011-09-18","14.191"
"2011-09-19","14.323"
"2011-09-20","14.379"
"2011-09-21","14.407"
"2011-09-22","14.364"
"2011-09-23","14.372"
"2011-09-24","14.106"
"2011-09-25","14.166"
"2011-09-26","14.323"
"2011-09-27","14.333"
"2011-09-28","14.326"
"2011-09-29","14.277"
"2011-09-30","14.256"
"2011-10-01","14.217"
"2011-10-02","14.216"
"2011-10-03","14.366"
"2011-10-04","14.358"
"2011-10-05","14.359"
"2011-10-06","14.401"
"2011-10-07","14.437"
"2011-10-08","14.34"
"2011-10-09","14.345"
"2011-10-10","14.297"
"2011-10-11","14.42"
"2011-10-12","14.413"
"2011-10-13","14.38"
"2011-10-14","14.406"
"2011-10-15","14.278"
"2011-10-16","14.287"
"2011-10-17","14.385"
"2011-10-18","14.381"
"2011-10-19","14.353"
"2011-10-20","14.456"
"2011-10-21","14.429"
"2011-10-22","14.38"
"2011-10-23","14.36"
"2011-10-24","14.497"
"2011-10-25","14.526"
"2011-10-26","14.547"
"2011-10-27","14.507"
"2011-10-28","14.583"
"2011-10-29","14.382"
"2011-10-30","14.199"
"2011-10-31","14.463"
"2011-11-01","14.579"
"2011-11-02","14.525"
"2011-11-03","14.572"
"2011-11-04","14.612"
"2011-11-05","14.43"
"2011-11-06","14.4"
"2011-11-07","14.574"
"2011-11-08","14.57"
"2011-11-09","14.698"
"2011-11-10","14.568"
"2011-11-11","14.578"
"2011-11-12","14.503"
"2011-11-13","14.581"
"2011-11-14","14.661"
"2011-11-15","14.685"
"2011-11-16","14.76"
"2011-11-17","14.807"
"2011-11-18","14.825"
"2011-11-19","14.758"
"2011-11-20","14.657"
"2011-11-21","14.777"
"2011-11-22","14.782"
"2011-11-23","14.801"
"2011-11-24","14.918"
"2011-11-25","14.932"
"2011-11-26","14.842"
"2011-11-27","14.764"
"2011-11-28","14.881"
"2011-11-29","14.887"
"2011-11-30","14.89"
"2011-12-01","14.974"
"2011-12-02","14.975"
"2011-12-03","14.9"
"2011-12-04","14.86"
"2011-12-05","14.973"
"2011-12-06","15.021"
"2011-12-07","15.119"
"2011-12-08","15.105"
"2011-12-09","15.138"
"2011-12-10","15.138"
"2011-12-11","14.987"
"2011-12-12","15.09"
"2011-12-13","15.129"
"2011-12-14","15.166"
"2011-12-15","15.231"
"2011-12-16","15.243"
"2011-12-17","15.139"
"2011-12-18","15.063"
"2011-12-19","15.281"
"2011-12-20","15.348"
"2011-12-21","15.284"
"2011-12-22","15.245"
"2011-12-23","15.229"
"2011-12-24","15.324"
"2011-12-25","15.445"
"2011-12-26","15.296"
"2011-12-27","15.263"
"2011-12-28","15.223"
"2011-12-29","15.103"
"2011-12-30","15.141"
"2011-12-31","15.119"
"2012-01-01","15.102"
"2012-01-02","14.821"
"2012-01-03","14.988"
"2012-01-04","15.077"
"2012-01-05","15.095"
"2012-01-06","15.103"
"2012-01-07","14.987"
"2012-01-08","14.984"
"2012-01-09","15.064"
"2012-01-10","15.108"
"2012-01-11","15.033"
"2012-01-12","15.115"
"2012-01-13","15.117"
"2012-01-14","14.964"
"2012-01-15","14.964"
"2012-01-16","14.822"
"2012-01-17","14.99"
"2012-01-18","15.064"
"2012-01-19","15.2"
"2012-01-20","15.207"
"2012-01-21","15.195"
"2012-01-22","15.12"
"2012-01-23","15.326"
"2012-01-24","15.336"
"2012-01-25","15.315"
"2012-01-26","15.354"
"2012-01-27","15.423"
"2012-01-28","15.306"
"2012-01-29","15.355"
"2012-01-30","15.482"
"2012-01-31","15.486"
"2012-02-01","15.753"
"2012-02-02","15.758"
"2012-02-03","15.743"
"2012-02-04","15.453"
"2012-02-05","15.438"
"2012-02-06","15.672"
"2012-02-07","15.562"
"2012-02-08","15.496"
"2012-02-09","15.437"
"2012-02-10","15.441"
"2012-02-11","15.263"
"2012-02-12","15.144"
"2012-02-13","15.37"
"2012-02-14","15.488"
"2012-02-15","15.549"
"2012-02-16","15.413"
"2012-02-17","15.423"
"2012-02-18","15.275"
"2012-02-19","15.246"
"2012-02-20","15.33"
"2012-02-21","15.502"
"2012-02-22","15.589"
"2012-02-23","15.652"
"2012-02-24","15.686"
"2012-02-25","15.596"
"2012-02-26","15.524"
"2012-02-27","15.643"
"2012-02-28","15.729"
"2012-02-29","15.736"
"2012-03-01","15.758"
"2012-03-02","15.831"
"2012-03-03","15.686"
"2012-03-04","15.622"
"2012-03-05","15.743"
"2012-03-06","15.757"
"2012-03-07","15.63"
"2012-03-08","15.623"
"2012-03-09","15.504"
"2012-03-10","15.516"
"2012-03-11","15.524"
"2012-03-12","15.592"
"2012-03-13","15.707"
"2012-03-14","15.765"
"2012-03-15","15.748"
"2012-03-16","15.741"
"2012-03-17","15.635"
"2012-03-18","15.66"
"2012-03-19","15.747"
"2012-03-20","15.75"
"2012-03-21","15.737"
"2012-03-22","15.786"
"2012-03-23","15.927"
"2012-03-24","16.143"
"2012-03-25","16.021"
"2012-03-26","16.066"
"2012-03-27","15.93"
"2012-03-28","15.975"
"2012-03-29","16.186"
"2012-03-30","16.36"
"2012-03-31","16.365"
"2012-04-01","16.349"
"2012-04-02","16.409"
"2012-04-03","16.473"
"2012-04-04","16.476"
"2012-04-05","16.474"
"2012-04-06","16.41"
"2012-04-07","16.376"
"2012-04-08","16.324"
"2012-04-09","16.338"
"2012-04-10","16.248"
"2012-04-11","16.12"
"2012-04-12","16.172"
"2012-04-13","16.415"
"2012-04-14","16.382"
"2012-04-15","16.376"
"2012-04-16","16.441"
"2012-04-17","16.493"
"2012-04-18","16.479"
"2012-04-19","16.41"
"2012-04-20","16.341"
"2012-04-21","16.334"
"2012-04-22","16.269"
"2012-04-23","16.425"
"2012-04-24","16.442"
"2012-04-25","16.472"
"2012-04-26","16.539"
"2012-04-27","16.568"
"2012-04-28","16.431"
"2012-04-29","16.392"
"2012-04-30","16.54"
"2012-05-01","16.556"
"2012-05-02","16.532"
"2012-05-03","16.578"
"2012-05-04","16.623"
"2012-05-05","16.489"
"2012-05-06","16.527"
"2012-05-07","16.636"
"2012-05-08","16.623"
"2012-05-09","16.609"
"2012-05-10","16.614"
"2012-05-11","16.652"
"2012-05-12","16.587"
"2012-05-13","16.498"
"2012-05-14","16.531"
"2012-05-15","16.588"
"2012-05-16","16.653"
"2012-05-17","16.703"
"2012-05-18","16.719"
"2012-05-19","16.713"
"2012-05-20","16.696"
"2012-05-21","16.741"
"2012-05-22","16.796"
"2012-05-23","16.811"
"2012-05-24","16.864"
"2012-05-25","16.886"
"2012-05-26","16.889"
"2012-05-27","16.939"
"2012-05-28","16.866"
"2012-05-29","16.925"
"2012-05-30","16.936"
"2012-05-31","16.964"
"2012-06-01","16.987"
"2012-06-02","16.926"
"2012-06-03","16.931"
"2012-06-04","16.996"
"2012-06-05","16.945"
"2012-06-06","16.947"
"2012-06-07","17.043"
"2012-06-08","16.937"
"2012-06-09","16.913"
"2012-06-10","16.905"
"2012-06-11","16.912"
"2012-06-12","16.899"
"2012-06-13","16.951"
"2012-06-14","16.94"
"2012-06-15","16.982"
"2012-06-16","16.941"
"2012-06-17","16.935"
"2012-06-18","16.867"
"2012-06-19","16.891"
"2012-06-20","16.999"
"2012-06-21","16.997"
"2012-06-22","17.105"
"2012-06-23","17.141"
"2012-06-24","17.172"
"2012-06-25","17.166"
"2012-06-26","17.105"
"2012-06-27","17.145"
"2012-06-28","17.054"
"2012-06-29","17.147"
"2012-06-30","17.133"
"2012-07-01","17.105"
"2012-07-02","17.094"
"2012-07-03","17.139"
"2012-07-04","17.105"
"2012-07-05","17.206"
"2012-07-06","17.068"
"2012-07-07","17.109"
"2012-07-08","17.123"
"2012-07-09","17.144"
"2012-07-10","17.228"
"2012-07-11","17.137"
"2012-07-12","17.208"
"2012-07-13","17.12"
"2012-07-14","17.162"
"2012-07-15","17.099"
"2012-07-16","17.095"
"2012-07-17","17.138"
"2012-07-18","17.121"
"2012-07-19","17.165"
"2012-07-20","17.225"
"2012-07-21","17.237"
"2012-07-22","17.172"
"2012-07-23","17.197"
"2012-07-24","17.272"
"2012-07-25","17.186"
"2012-07-26","17.191"
"2012-07-27","17.228"
"2012-07-28","17.301"
"2012-07-29","17.278"
"2012-07-30","17.347"
"2012-07-31","17.385"
"2012-08-01","17.403"
"2012-08-02","17.424"
"2012-08-03","17.438"
"2012-08-04","17.472"
"2012-08-05","17.382"
"2012-08-06","17.515"
"2012-08-07","18.035"
"2012-08-08","17.864"
"2012-08-09","17.896"
"2012-08-10","17.482"
"2012-08-11","17.495"
"2012-08-12","17.461"
"2012-08-13","17.49"
"2012-08-14","17.39"
"2012-08-15","17.512"
"2012-08-16","17.633"
"2012-08-17","17.631"
"2012-08-18","17.483"
"2012-08-19","17.47"
"2012-08-20","17.645"
"2012-08-21","17.504"
"2012-08-22","17.434"
"2012-08-23","17.506"
"2012-08-24","17.564"
"2012-08-25","17.674"
"2012-08-26","17.553"
"2012-08-27","17.683"
"2012-08-28","17.682"
"2012-08-29","17.83"
"2012-08-30","17.957"
"2012-08-31","18.017"
"2012-09-01","17.995"
"2012-09-02","17.961"
"2012-09-03","17.77"
"2012-09-04","17.854"
"2012-09-05","17.948"
"2012-09-06","18.009"
"2012-09-07","18.039"
"2012-09-08","17.847"
"2012-09-09","17.805"
"2012-09-10","17.98"
"2012-09-11","18.527"
"2012-09-12","18.494"
"2012-09-13","18.53"
"2012-09-14","18.658"
"2012-09-15","18.524"
"2012-09-16","18.336"
"2012-09-17","18.451"
"2012-09-18","18.551"
"2012-09-19","18.543"
"2012-09-20","18.548"
"2012-09-21","18.596"
"2012-09-22","18.486"
"2012-09-23","18.528"
"2012-09-24","18.77"
"2012-09-25","18.949"
"2012-09-26","18.971"
"2012-09-27","19.07"
"2012-09-28","19.256"
"2012-09-29","18.98"
"2012-09-30","18.998"
"2012-10-01","19.223"
"2012-10-02","19.497"
"2012-10-03","19.129"
"2012-10-04","19.164"
"2012-10-05","19.21"
"2012-10-06","19.17"
"2012-10-07","19.065"
"2012-10-08","19.014"
"2012-10-09","19.077"
"2012-10-10","19.148"
"2012-10-11","19.199"
"2012-10-12","19.301"
"2012-10-13","19.276"
"2012-10-14","19.129"
"2012-10-15","19.266"
"2012-10-16","19.343"
"2012-10-17","19.312"
"2012-10-18","19.4"
"2012-10-19","19.179"
"2012-10-20","19.286"
"2012-10-21","19.231"
"2012-10-22","19.335"
"2012-10-23","19.402"
"2012-10-24","19.471"
"2012-10-25","19.499"
"2012-10-26","19.449"
"2012-10-27","19.304"
"2012-10-28","19.277"
"2012-10-29","18.923"
"2012-10-30","18.383"
"2012-10-31","18.471"
"2012-11-01","18.394"
"2012-11-02","18.431"
"2012-11-03","18.689"
"2012-11-04","19.111"
"2012-11-05","19.228"
"2012-11-06","18.936"
"2012-11-07","19.255"
"2012-11-08","19.28"
"2012-11-09","19.279"
"2012-11-10","19.281"
"2012-11-11","19.338"
"2012-11-12","19.262"
"2012-11-13","19.158"
"2012-11-14","19.312"
"2012-11-15","19.437"
"2012-11-16","19.488"
"2012-11-17","19.429"
"2012-11-18","19.363"
"2012-11-19","19.306"
"2012-11-20","19.495"
"2012-11-21","19.535"
"2012-11-22","19.593"
"2012-11-23","19.688"
"2012-11-24","19.623"
"2012-11-25","19.595"
"2012-11-26","19.75"
"2012-11-27","20.137"
"2012-11-28","20.112"
"2012-11-29","20.221"
"2012-11-30","20.059"
"2012-12-01","20.104"
"2012-12-02","20.051"
"2012-12-03","20.119"
"2012-12-04","20.03"
"2012-12-05","20.133"
"2012-12-06","20.25"
"2012-12-07","20.408"
"2012-12-08","20.255"
"2012-12-09","20.243"
"2012-12-10","20.278"
"2012-12-11","20.172"
"2012-12-12","20.337"
"2012-12-13","20.237"
"2012-12-14","20.235"
"2012-12-15","20.222"
"2012-12-16","20.101"
"2012-12-17","20.087"
"2012-12-18","20.25"
"2012-12-19","20.01"
"2012-12-20","20.117"
"2012-12-21","20.223"
"2012-12-22","20.228"
"2012-12-23","20.179"
"2012-12-24","20.184"
"2012-12-25","20.459"
"2012-12-26","20.136"
"2012-12-27","19.923"
"2012-12-28","19.97"
"2012-12-29","19.923"
"2012-12-30","19.785"
"2012-12-31","19.858"
"2013-01-01","20.305"
"2013-01-02","19.876"
"2013-01-03","20.04"
"2013-01-04","20.03"
"2013-01-05","19.902"
"2013-01-06","19.86"
"2013-01-07","19.83"
"2013-01-08","20.067"
"2013-01-09","20.23"
"2013-01-10","20.252"
"2013-01-11","20.353"
"2013-01-12","20.211"
"2013-01-13","20.291"
"2013-01-14","20.314"
"2013-01-15","20.393"
"2013-01-16","20.386"
"2013-01-17","20.382"
"2013-01-18","20.476"
"2013-01-19","20.339"
"2013-01-20","20.328"
"2013-01-21","20.274"
"2013-01-22","20.457"
"2013-01-23","20.583"
"2013-01-24","20.653"
"2013-01-25","20.37"
"2013-01-26","20.305"
"2013-01-27","20.247"
"2013-01-28","20.302"
"2013-01-29","20.358"
"2013-01-30","20.645"
"2013-01-31","20.708"
"2013-02-01","20.893"
"2013-02-02","20.783"
"2013-02-03","20.649"
"2013-02-04","20.88"
"2013-02-05","20.789"
"2013-02-06","20.911"
"2013-02-07","20.788"
"2013-02-08","20.656"
"2013-02-09","20.516"
"2013-02-10","20.567"
"2013-02-11","20.775"
"2013-02-12","20.85"
"2013-02-13","20.87"
"2013-02-14","21.041"
"2013-02-15","20.876"
"2013-02-16","20.867"
"2013-02-17","20.896"
"2013-02-18","20.786"
"2013-02-19","20.906"
"2013-02-20","20.927"
"2013-02-21","20.701"
"2013-02-22","20.852"
"2013-02-23","20.987"
"2013-02-24","20.788"
"2013-02-25","21.118"
"2013-02-26","21.093"
"2013-02-27","21.183"
"2013-02-28","21.151"
"2013-03-01","21.175"
"2013-03-02","21.046"
"2013-03-03","20.917"
"2013-03-04","21.263"
"2013-03-05","21.366"
"2013-03-06","21.251"
"2013-03-07","21.399"
"2013-03-08","21.385"
"2013-03-09","21.299"
"2013-03-10","21.261"
"2013-03-11","21.22"
"2013-03-12","21.267"
"2013-03-13","21.136"
"2013-03-14","21.232"
"2013-03-15","21.155"
"2013-03-16","21.121"
"2013-03-17","21.11"
"2013-03-18","21.257"
"2013-03-19","21.293"
"2013-03-20","21.458"
"2013-03-21","21.374"
"2013-03-22","21.5"
"2013-03-23","21.339"
"2013-03-24","21.299"
"2013-03-25","21.379"
"2013-03-26","21.442"
"2013-03-27","21.607"
"2013-03-28","21.659"
"2013-03-29","21.825"
"2013-03-30","22.055"
"2013-03-31","21.984"
"2013-04-01","22.056"
"2013-04-02","22.178"
"2013-04-03","21.978"
"2013-04-04","21.734"
"2013-04-05","21.725"
"2013-04-06","21.731"
"2013-04-07","21.582"
"2013-04-08","21.821"
"2013-04-09","22.243"
"2013-04-10","22.413"
"2013-04-11","22.507"
"2013-04-12","22.461"
"2013-04-13","22.284"
"2013-04-14","22.272"
"2013-04-15","22.446"
"2013-04-16","22.395"
"2013-04-17","22.524"
"2013-04-18","22.729"
"2013-04-19","22.76"
"2013-04-20","22.576"
"2013-04-21","22.554"
"2013-04-22","22.742"
"2013-04-23","22.771"
"2013-04-24","22.832"
"2013-04-25","22.851"
"2013-04-26","22.906"
"2013-04-27","22.876"
"2013-04-28","22.714"
"2013-04-29","22.914"
"2013-04-30","22.944"
"2013-05-01","22.865"
"2013-05-02","22.871"
"2013-05-03","22.9"
"2013-05-04","22.907"
"2013-05-05","22.546"
"2013-05-06","22.806"
"2013-05-07","22.683"
"2013-05-08","22.595"
"2013-05-09","22.729"
"2013-05-10","22.746"
"2013-05-11","22.533"
"2013-05-12","22.568"
"2013-05-13","22.829"
"2013-05-14","22.909"
"2013-05-15","22.794"
"2013-05-16","23.053"
"2013-05-17","23.092"
"2013-05-18","22.826"
"2013-05-19","22.499"
"2013-05-20","22.822"
"2013-05-21","22.992"
"2013-05-22","22.844"
"2013-05-23","22.847"
"2013-05-24","22.748"
"2013-05-25","22.725"
"2013-05-26","22.757"
"2013-05-27","22.575"
"2013-05-28","22.755"
"2013-05-29","22.875"
"2013-05-30","22.956"
"2013-05-31","22.952"
"2013-06-01","22.556"
"2013-06-02","22.32"
"2013-06-03","22.746"
"2013-06-04","23.094"
"2013-06-05","22.993"
"2013-06-06","23.029"
"2013-06-07","22.868"
"2013-06-08","22.773"
"2013-06-09","23.003"
"2013-06-10","22.946"
"2013-06-11","22.831"
"2013-06-12","23.148"
"2013-06-13","23.096"
"2013-06-14","23.161"
"2013-06-15","23.176"
"2013-06-16","23.188"
"2013-06-17","22.953"
"2013-06-18","22.975"
"2013-06-19","23.067"
"2013-06-20","23.146"
"2013-06-21","23.184"
"2013-06-22","23.238"
"2013-06-23","23.241"
"2013-06-24","23.304"
"2013-06-25","23.299"
"2013-06-26","23.399"
"2013-06-27","23.469"
"2013-06-28","23.411"
"2013-06-29","23.469"
"2013-06-30","23.489"
"2013-07-01","23.44"
"2013-07-02","23.424"
"2013-07-03","23.629"
"2013-07-04","23.563"
"2013-07-05","23.75"
"2013-07-06","23.61"
"2013-07-07","23.681"
"2013-07-08","23.641"
"2013-07-09","23.637"
"2013-07-10","23.643"
"2013-07-11","23.65"
"2013-07-12","23.632"
"2013-07-13","23.59"
"2013-07-14","23.745"
"2013-07-15","23.737"
"2013-07-16","23.898"
"2013-07-17","24.119"
"2013-07-18","24.128"
"2013-07-19","24.237"
"2013-07-20","24.359"
"2013-07-21","24.346"
"2013-07-22","24.299"
"2013-07-23","24.276"
"2013-07-24","24.09"
"2013-07-25","24.261"
"2013-07-26","24.178"
"2013-07-27","24.329"
"2013-07-28","24.166"
"2013-07-29","24.081"
"2013-07-30","24.259"
"2013-07-31","24.496"
"2013-08-01","24.444"
"2013-08-02","24.361"
"2013-08-03","24.373"
"2013-08-04","24.363"
"2013-08-05","24.272"
"2013-08-06","24.489"
"2013-08-07","24.603"
"2013-08-08","24.672"
"2013-08-09","24.741"
"2013-08-10","24.543"
"2013-08-11","24.654"
"2013-08-12","24.637"
"2013-08-13","24.633"
"2013-08-14","24.854"
"2013-08-15","24.806"
"2013-08-16","24.984"
"2013-08-17","24.907"
"2013-08-18","24.757"
"2013-08-19","24.775"
"2013-08-20","24.985"
"2013-08-21","24.987"
"2013-08-22","24.924"
"2013-08-23","24.928"
"2013-08-24","24.871"
"2013-08-25","24.681"
"2013-08-26","24.672"
"2013-08-27","25.025"
"2013-08-28","25.03"
"2013-08-29","25.375"
"2013-08-30","25.528"
"2013-08-31","25.537"
"2013-09-01","25.549"
"2013-09-02","25.403"
"2013-09-03","25.557"
"2013-09-04","25.586"
"2013-09-05","25.517"
"2013-09-06","25.581"
"2013-09-07","25.671"
"2013-09-08","25.936"
"2013-09-09","25.934"
"2013-09-10","26.108"
"2013-09-11","25.953"
"2013-09-12","26.116"
"2013-09-13","26.169"
"2013-09-14","26.035"
"2013-09-15","25.984"
"2013-09-16","26.097"
"2013-09-17","26.157"
"2013-09-18","25.887"
"2013-09-19","25.744"
"2013-09-20","25.939"
"2013-09-21","26.029"
"2013-09-22","26.056"
"2013-09-23","26.239"
"2013-09-24","26.194"
"2013-09-25","26.238"
"2013-09-26","26.279"
"2013-09-27","26.338"
"2013-09-28","26.325"
"2013-09-29","26.315"
"2013-09-30","26.481"
"2013-10-01","26.353"
"2013-10-02","26.401"
"2013-10-03","26.424"
"2013-10-04","26.469"
"2013-10-05","26.198"
"2013-10-06","26.332"
"2013-10-07","26.361"
"2013-10-08","26.629"
"2013-10-09","26.648"
"2013-10-10","26.578"
"2013-10-11","26.513"
"2013-10-12","26.428"
"2013-10-13","26.394"
"2013-10-14","26.476"
"2013-10-15","26.568"
"2013-10-16","26.515"
"2013-10-17","26.645"
"2013-10-18","26.744"
"2013-10-19","26.539"
"2013-10-20","26.553"
"2013-10-21","26.77"
"2013-10-22","26.648"
"2013-10-23","26.574"
"2013-10-24","26.851"
"2013-10-25","26.721"
"2013-10-26","26.831"
"2013-10-27","26.784"
"2013-10-28","26.886"
"2013-10-29","26.992"
"2013-10-30","26.899"
"2013-10-31","26.95"
"2013-11-01","27.016"
"2013-11-02","26.888"
"2013-11-03","26.816"
"2013-11-04","26.85"
"2013-11-05","26.776"
"2013-11-06","26.872"
"2013-11-07","26.906"
"2013-11-08","26.986"
"2013-11-09","26.823"
"2013-11-10","26.745"
"2013-11-11","26.795"
"2013-11-12","26.868"
"2013-11-13","26.956"
"2013-11-14","26.941"
"2013-11-15","27.091"
"2013-11-16","26.842"
"2013-11-17","26.801"
"2013-11-18","26.968"
"2013-11-19","27.122"
"2013-11-20","26.964"
"2013-11-21","27.159"
"2013-11-22","27.256"
"2013-11-23","27.012"
"2013-11-24","26.921"
"2013-11-25","27.398"
"2013-11-26","27.303"
"2013-11-27","27.205"
"2013-11-28","27.302"
"2013-11-29","27.394"
"2013-11-30","27.178"
"2013-12-01","27.076"
"2013-12-02","27.083"
"2013-12-03","27.125"
"2013-12-04","27.268"
"2013-12-05","27.31"
"2013-12-06","27.27"
"2013-12-07","26.962"
"2013-12-08","26.896"
"2013-12-09","27.065"
"2013-12-10","27.319"
"2013-12-11","27.29"
"2013-12-12","27.342"
"2013-12-13","27.425"
"2013-12-14","27.14"
"2013-12-15","26.979"
"2013-12-16","27.228"
