"dtime per day","Average speed (Mbps)"
"2011-04-04","15.818"
"2011-04-05","15.725"
"2011-04-06","15.724"
"2011-04-07","15.792"
"2011-04-08","15.863"
"2011-04-09","15.672"
"2011-04-10","15.625"
"2011-04-11","15.948"
"2011-04-12","16.009"
"2011-04-13","15.915"
"2011-04-14","15.955"
"2011-04-15","15.919"
"2011-04-16","15.629"
"2011-04-17","15.658"
"2011-04-18","15.855"
"2011-04-19","15.764"
"2011-04-20","15.839"
"2011-04-21","15.817"
"2011-04-22","15.657"
"2011-04-23","15.688"
"2011-04-24","15.682"
"2011-04-25","15.715"
"2011-04-26","15.947"
"2011-04-27","16.057"
"2011-04-28","16.062"
"2011-04-29","16.238"
"2011-04-30","15.867"
"2011-05-01","15.775"
"2011-05-02","15.879"
"2011-05-03","15.984"
"2011-05-04","15.974"
"2011-05-05","15.999"
"2011-05-06","16.058"
"2011-05-07","15.808"
"2011-05-08","15.791"
"2011-05-09","15.895"
"2011-05-10","15.947"
"2011-05-11","15.928"
"2011-05-12","16.102"
"2011-05-13","16.166"
"2011-05-14","15.848"
"2011-05-15","15.584"
"2011-05-16","15.773"
"2011-05-17","15.777"
"2011-05-18","15.909"
"2011-05-19","15.883"
"2011-05-20","15.877"
"2011-05-21","15.927"
"2011-05-22","15.837"
"2011-05-23","15.926"
"2011-05-24","15.934"
"2011-05-25","16.008"
"2011-05-26","16.04"
"2011-05-27","16.041"
"2011-05-28","15.999"
"2011-05-29","16.078"
"2011-05-30","15.914"
"2011-05-31","16.046"
"2011-06-01","16.125"
"2011-06-02","16.081"
"2011-06-03","16.037"
"2011-06-04","15.881"
"2011-06-05","15.817"
"2011-06-06","15.907"
"2011-06-07","15.807"
"2011-06-08","16.009"
"2011-06-09","16.058"
"2011-06-10","16.111"
"2011-06-11","16.063"
"2011-06-12","15.961"
"2011-06-13","16.036"
"2011-06-14","16.088"
"2011-06-15","15.962"
"2011-06-16","15.991"
"2011-06-17","16.055"
"2011-06-18","16.131"
"2011-06-19","16.076"
"2011-06-20","16.059"
"2011-06-21","16.026"
"2011-06-22","16.007"
"2011-06-23","15.978"
"2011-06-24","15.96"
"2011-06-25","16.06"
"2011-06-26","16.05"
"2011-06-27","15.986"
"2011-06-28","16.086"
"2011-06-29","16.111"
"2011-06-30","16.192"
"2011-07-01","16.171"
"2011-07-02","16.183"
"2011-07-03","16.197"
"2011-07-04","16.164"
"2011-07-05","16.244"
"2011-07-06","16.181"
"2011-07-07","16.347"
"2011-07-08","16.261"
"2011-07-09","16.237"
"2011-07-10","16.154"
"2011-07-11","16.188"
"2011-07-12","16.22"
"2011-07-13","16.164"
"2011-07-14","16.299"
"2011-07-15","16.337"
"2011-07-16","16.396"
"2011-07-17","16.316"
"2011-07-18","16.358"
"2011-07-19","16.256"
"2011-07-20","16.306"
"2011-07-21","16.306"
"2011-07-22","16.332"
"2011-07-23","16.265"
"2011-07-24","16.276"
"2011-07-25","16.138"
"2011-07-26","16.198"
"2011-07-27","16.18"
"2011-07-28","16.125"
"2011-07-29","16.123"
"2011-07-30","16.143"
"2011-07-31","16.083"
"2011-08-01","16.101"
"2011-08-02","16.195"
"2011-08-03","16.064"
"2011-08-04","16.196"
"2011-08-05","16.363"
"2011-08-06","16.253"
"2011-08-07","16.026"
"2011-08-08","16.037"
"2011-08-09","16.161"
"2011-08-10","16.199"
"2011-08-11","16.264"
"2011-08-12","16.342"
"2011-08-13","16.284"
"2011-08-14","16.2"
"2011-08-15","16.178"
"2011-08-16","16.175"
"2011-08-17","16.263"
"2011-08-18","16.214"
"2011-08-19","16.324"
"2011-08-20","16.284"
"2011-08-21","16.15"
"2011-08-22","16.297"
"2011-08-23","16.308"
"2011-08-24","16.292"
"2011-08-25","16.307"
"2011-08-26","16.356"
"2011-08-27","16.076"
"2011-08-28","15.978"
"2011-08-29","16.121"
"2011-08-30","16.161"
"2011-08-31","16.207"
"2011-09-01","16.219"
"2011-09-02","16.265"
"2011-09-03","16.197"
"2011-09-04","16.154"
"2011-09-05","15.888"
"2011-09-06","16.204"
"2011-09-07","16.291"
"2011-09-08","16.293"
"2011-09-09","16.33"
"2011-09-10","16.106"
"2011-09-11","16.077"
"2011-09-12","16.266"
"2011-09-13","16.366"
"2011-09-14","16.425"
"2011-09-15","17.493"
"2011-09-16","17.634"
"2011-09-17","17.46"
"2011-09-18","17.388"
"2011-09-19","17.653"
"2011-09-20","17.758"
"2011-09-21","17.714"
"2011-09-22","17.707"
"2011-09-23","17.718"
"2011-09-24","17.328"
"2011-09-25","17.429"
"2011-09-26","17.659"
"2011-09-27","17.689"
"2011-09-28","17.695"
"2011-09-29","17.644"
"2011-09-30","17.628"
"2011-10-01","17.513"
"2011-10-02","17.422"
"2011-10-03","17.72"
"2011-10-04","17.714"
"2011-10-05","17.725"
"2011-10-06","17.789"
"2011-10-07","17.86"
"2011-10-08","17.68"
"2011-10-09","17.678"
"2011-10-10","17.663"
"2011-10-11","17.799"
"2011-10-12","17.742"
"2011-10-13","17.673"
"2011-10-14","17.723"
"2011-10-15","17.612"
"2011-10-16","17.572"
"2011-10-17","17.723"
"2011-10-18","17.675"
"2011-10-19","17.687"
"2011-10-20","17.796"
"2011-10-21","17.802"
"2011-10-22","17.684"
"2011-10-23","17.639"
"2011-10-24","17.88"
"2011-10-25","17.923"
"2011-10-26","17.959"
"2011-10-27","17.926"
"2011-10-28","18.057"
"2011-10-29","17.703"
"2011-10-30","17.486"
"2011-10-31","17.826"
"2011-11-01","17.927"
"2011-11-02","17.821"
"2011-11-03","17.89"
"2011-11-04","17.914"
"2011-11-05","17.669"
"2011-11-06","17.644"
"2011-11-07","17.883"
"2011-11-08","17.886"
"2011-11-09","17.91"
"2011-11-10","17.907"
"2011-11-11","17.824"
"2011-11-12","17.857"
"2011-11-13","17.781"
"2011-11-14","17.93"
"2011-11-15","18.002"
"2011-11-16","18.105"
"2011-11-17","18.219"
"2011-11-18","18.219"
"2011-11-19","18.011"
"2011-11-20","17.931"
"2011-11-21","18.112"
"2011-11-22","18.127"
"2011-11-23","18.136"
"2011-11-24","18.317"
"2011-11-25","18.264"
"2011-11-26","18.151"
"2011-11-27","18.021"
"2011-11-28","18.241"
"2011-11-29","18.313"
"2011-11-30","18.339"
"2011-12-01","18.388"
"2011-12-02","18.4"
"2011-12-03","18.304"
"2011-12-04","18.234"
"2011-12-05","18.438"
"2011-12-06","18.457"
"2011-12-07","18.606"
"2011-12-08","18.65"
"2011-12-09","18.691"
"2011-12-10","18.534"
"2011-12-11","18.379"
"2011-12-12","18.526"
"2011-12-13","18.583"
"2011-12-14","18.622"
"2011-12-15","18.734"
"2011-12-16","18.775"
"2011-12-17","18.581"
"2011-12-18","18.523"
"2011-12-19","18.67"
"2011-12-20","18.696"
"2011-12-21","18.655"
"2011-12-22","18.628"
"2011-12-23","18.568"
"2011-12-24","18.682"
"2011-12-25","18.813"
"2011-12-26","18.586"
"2011-12-27","18.561"
"2011-12-28","18.502"
"2011-12-29","18.368"
"2011-12-30","18.37"
"2011-12-31","18.362"
"2012-01-01","18.356"
"2012-01-02","17.973"
"2012-01-03","18.231"
"2012-01-04","18.341"
"2012-01-05","18.38"
"2012-01-06","18.439"
"2012-01-07","18.218"
"2012-01-08","18.174"
"2012-01-09","18.361"
"2012-01-10","18.437"
"2012-01-11","18.358"
"2012-01-12","18.452"
"2012-01-13","18.455"
"2012-01-14","18.253"
"2012-01-15","18.215"
"2012-01-16","18.022"
"2012-01-17","18.319"
"2012-01-18","18.396"
"2012-01-19","18.468"
"2012-01-20","18.562"
"2012-01-21","18.199"
"2012-01-22","18.142"
"2012-01-23","18.511"
"2012-01-24","18.53"
"2012-01-25","18.516"
"2012-01-26","18.581"
"2012-01-27","18.621"
"2012-01-28","18.478"
"2012-01-29","18.428"
"2012-01-30","18.761"
"2012-01-31","18.774"
"2012-02-01","19.022"
"2012-02-02","19.067"
"2012-02-03","19.058"
"2012-02-04","18.695"
"2012-02-05","18.6"
"2012-02-06","18.978"
"2012-02-07","18.878"
"2012-02-08","18.909"
"2012-02-09","18.902"
"2012-02-10","18.874"
"2012-02-11","18.613"
"2012-02-12","18.458"
"2012-02-13","18.762"
"2012-02-14","18.904"
"2012-02-15","18.898"
"2012-02-16","18.851"
"2012-02-17","18.872"
"2012-02-18","18.669"
"2012-02-19","18.636"
"2012-02-20","18.698"
"2012-02-21","18.97"
"2012-02-22","19.053"
"2012-02-23","19.137"
"2012-02-24","19.14"
"2012-02-25","19.024"
"2012-02-26","18.943"
"2012-02-27","19.092"
"2012-02-28","19.2"
"2012-02-29","19.205"
"2012-03-01","19.273"
"2012-03-02","19.378"
"2012-03-03","19.095"
"2012-03-04","19.014"
"2012-03-05","19.275"
"2012-03-06","19.298"
"2012-03-07","19.22"
"2012-03-08","19.199"
"2012-03-09","19.093"
"2012-03-10","19.093"
"2012-03-11","19.136"
"2012-03-12","19.218"
"2012-03-13","19.409"
"2012-03-14","19.462"
"2012-03-15","19.408"
"2012-03-16","19.439"
"2012-03-17","19.272"
"2012-03-18","19.241"
"2012-03-19","19.37"
"2012-03-20","19.393"
"2012-03-21","19.323"
"2012-03-22","19.452"
"2012-03-23","19.572"
"2012-03-24","19.77"
"2012-03-25","19.627"
"2012-03-26","19.697"
"2012-03-27","19.585"
"2012-03-28","19.625"
"2012-03-29","19.832"
"2012-03-30","20.029"
"2012-03-31","19.973"
"2012-04-01","19.895"
"2012-04-02","20.066"
"2012-04-03","20.186"
"2012-04-04","20.199"
"2012-04-05","20.23"
"2012-04-06","20.153"
"2012-04-07","20.078"
"2012-04-08","19.977"
"2012-04-09","19.978"
"2012-04-10","19.972"
"2012-04-11","19.844"
"2012-04-12","19.892"
"2012-04-13","20.134"
"2012-04-14","20.079"
"2012-04-15","20.086"
"2012-04-16","20.229"
"2012-04-17","20.314"
"2012-04-18","20.289"
"2012-04-19","20.263"
"2012-04-20","20.242"
"2012-04-21","20.094"
"2012-04-22","19.962"
"2012-04-23","20.242"
"2012-04-24","20.288"
"2012-04-25","20.331"
"2012-04-26","20.358"
"2012-04-27","20.352"
"2012-04-28","20.119"
"2012-04-29","20.028"
"2012-04-30","20.197"
"2012-05-01","20.139"
"2012-05-02","20.21"
"2012-05-03","20.306"
"2012-05-04","20.324"
"2012-05-05","20.18"
"2012-05-06","20.198"
"2012-05-07","20.357"
"2012-05-08","20.386"
"2012-05-09","20.387"
"2012-05-10","20.369"
"2012-05-11","20.436"
"2012-05-12","20.31"
"2012-05-13","20.181"
"2012-05-14","20.248"
"2012-05-15","20.32"
"2012-05-16","20.395"
"2012-05-17","20.48"
"2012-05-18","20.503"
"2012-05-19","20.512"
"2012-05-20","20.432"
"2012-05-21","20.534"
"2012-05-22","20.607"
"2012-05-23","20.65"
"2012-05-24","20.783"
"2012-05-25","20.822"
"2012-05-26","20.836"
"2012-05-27","20.84"
"2012-05-28","20.696"
"2012-05-29","20.779"
"2012-05-30","20.861"
"2012-05-31","20.863"
"2012-06-01","20.803"
"2012-06-02","20.764"
"2012-06-03","20.75"
"2012-06-04","20.808"
"2012-06-05","20.805"
"2012-06-06","20.804"
"2012-06-07","20.888"
"2012-06-08","20.861"
"2012-06-09","20.757"
"2012-06-10","20.755"
"2012-06-11","20.713"
"2012-06-12","20.701"
"2012-06-13","20.719"
"2012-06-14","20.716"
"2012-06-15","20.834"
"2012-06-16","20.758"
"2012-06-17","20.73"
"2012-06-18","20.685"
"2012-06-19","20.675"
"2012-06-20","20.755"
"2012-06-21","20.758"
"2012-06-22","20.876"
"2012-06-23","20.88"
"2012-06-24","20.79"
"2012-06-25","20.79"
"2012-06-26","20.726"
"2012-06-27","20.806"
"2012-06-28","20.694"
"2012-06-29","20.778"
"2012-06-30","20.832"
"2012-07-01","20.68"
"2012-07-02","20.658"
"2012-07-03","20.739"
"2012-07-04","20.678"
"2012-07-05","20.894"
"2012-07-06","20.703"
"2012-07-07","20.651"
"2012-07-08","20.659"
"2012-07-09","20.75"
"2012-07-10","20.799"
"2012-07-11","20.717"
"2012-07-12","20.831"
"2012-07-13","20.599"
"2012-07-14","20.648"
"2012-07-15","20.555"
"2012-07-16","20.457"
"2012-07-17","20.498"
"2012-07-18","20.5"
"2012-07-19","20.59"
"2012-07-20","20.624"
"2012-07-21","20.633"
"2012-07-22","20.57"
"2012-07-23","20.521"
"2012-07-24","20.58"
"2012-07-25","20.532"
"2012-07-26","20.491"
"2012-07-27","20.529"
"2012-07-28","20.768"
"2012-07-29","20.615"
"2012-07-30","20.719"
"2012-07-31","20.834"
"2012-08-01","20.826"
"2012-08-02","20.749"
"2012-08-03","20.781"
"2012-08-04","20.843"
"2012-08-05","20.74"
"2012-08-06","20.758"
"2012-08-07","20.948"
"2012-08-08","20.883"
"2012-08-09","20.922"
"2012-08-10","20.931"
"2012-08-11","20.897"
"2012-08-12","20.827"
"2012-08-13","20.861"
"2012-08-14","20.744"
"2012-08-15","20.923"
"2012-08-16","21.099"
"2012-08-17","21.038"
"2012-08-18","20.843"
"2012-08-19","20.539"
"2012-08-20","20.769"
"2012-08-21","20.9"
"2012-08-22","20.859"
"2012-08-23","20.998"
"2012-08-24","21.039"
"2012-08-25","21.019"
"2012-08-26","20.841"
"2012-08-27","21.131"
"2012-08-28","21.094"
"2012-08-29","21.336"
"2012-08-30","21.458"
"2012-08-31","21.553"
"2012-09-01","21.507"
"2012-09-02","21.456"
"2012-09-03","21.261"
"2012-09-04","21.427"
"2012-09-05","21.515"
"2012-09-06","21.569"
"2012-09-07","21.565"
"2012-09-08","21.353"
"2012-09-09","21.326"
"2012-09-10","21.39"
"2012-09-11","21.559"
"2012-09-12","21.474"
"2012-09-13","21.514"
"2012-09-14","21.648"
"2012-09-15","21.454"
"2012-09-16","21.284"
"2012-09-17","21.457"
"2012-09-18","21.484"
"2012-09-19","21.452"
"2012-09-20","21.437"
"2012-09-21","21.452"
"2012-09-22","21.26"
"2012-09-23","21.2"
"2012-09-24","21.5"
"2012-09-25","21.553"
"2012-09-26","21.489"
"2012-09-27","21.561"
"2012-09-28","21.637"
"2012-09-29","21.519"
"2012-09-30","21.509"
"2012-10-01","21.741"
"2012-10-02","21.67"
"2012-10-03","21.66"
"2012-10-04","21.73"
"2012-10-05","21.8"
"2012-10-06","21.625"
"2012-10-07","21.416"
"2012-10-08","21.487"
"2012-10-09","21.673"
"2012-10-10","21.733"
"2012-10-11","21.769"
"2012-10-12","21.854"
"2012-10-13","21.746"
"2012-10-14","21.633"
"2012-10-15","21.79"
"2012-10-16","21.849"
"2012-10-17","21.834"
"2012-10-18","21.853"
"2012-10-19","21.687"
"2012-10-20","21.687"
"2012-10-21","21.607"
"2012-10-22","21.811"
"2012-10-23","21.791"
"2012-10-24","21.899"
"2012-10-25","21.932"
"2012-10-26","21.911"
"2012-10-27","21.75"
"2012-10-28","21.621"
"2012-10-29","21.488"
"2012-10-30","21.18"
"2012-10-31","21.379"
"2012-11-01","21.183"
"2012-11-02","21.149"
"2012-11-03","21.329"
"2012-11-04","21.407"
"2012-11-05","21.548"
"2012-11-06","21.492"
"2012-11-07","21.671"
"2012-11-08","21.715"
"2012-11-09","21.691"
"2012-11-10","21.615"
"2012-11-11","21.571"
"2012-11-12","21.494"
"2012-11-13","21.544"
"2012-11-14","21.716"
"2012-11-15","21.769"
"2012-11-16","21.846"
"2012-11-17","21.727"
"2012-11-18","21.621"
"2012-11-19","21.639"
"2012-11-20","21.871"
"2012-11-21","21.811"
"2012-11-22","21.953"
"2012-11-23",22
"2012-11-24","21.692"
"2012-11-25","21.63"
"2012-11-26","21.857"
"2012-11-27","21.709"
"2012-11-28","21.69"
"2012-11-29","21.752"
"2012-11-30","21.627"
"2012-12-01","21.578"
"2012-12-02","21.503"
"2012-12-03","21.746"
"2012-12-04","21.805"
"2012-12-05","21.834"
"2012-12-06","21.732"
"2012-12-07","21.964"
"2012-12-08","21.854"
"2012-12-09","21.692"
"2012-12-10","21.87"
"2012-12-11","21.862"
"2012-12-12","21.971"
"2012-12-13","21.764"
"2012-12-14","21.789"
"2012-12-15","21.761"
"2012-12-16","21.598"
"2012-12-17","21.704"
"2012-12-18","21.846"
"2012-12-19","21.797"
"2012-12-20","21.812"
"2012-12-21","21.913"
"2012-12-22","21.93"
"2012-12-23","21.965"
"2012-12-24","21.894"
"2012-12-25","22.213"
"2012-12-26","21.797"
"2012-12-27","21.652"
"2012-12-28","21.608"
"2012-12-29","21.619"
"2012-12-30","21.466"
"2012-12-31","21.419"
"2013-01-01","21.585"
"2013-01-02","20.974"
"2013-01-03","21.274"
"2013-01-04","21.343"
"2013-01-05","21.113"
"2013-01-06","21.101"
"2013-01-07","21.271"
"2013-01-08","21.463"
"2013-01-09","21.479"
"2013-01-10","21.474"
"2013-01-11","21.58"
"2013-01-12","21.398"
"2013-01-13","21.393"
"2013-01-14","21.433"
"2013-01-15","21.508"
"2013-01-16","21.43"
"2013-01-17","21.501"
"2013-01-18","21.643"
"2013-01-19","21.42"
"2013-01-20","21.444"
"2013-01-21","21.319"
"2013-01-22","21.582"
"2013-01-23","21.747"
"2013-01-24","21.812"
"2013-01-25","21.752"
"2013-01-26","21.658"
"2013-01-27","21.605"
"2013-01-28","21.689"
"2013-01-29","21.797"
"2013-01-30","21.787"
"2013-01-31","21.994"
"2013-02-01","22.14"
"2013-02-02","21.928"
"2013-02-03","21.73"
"2013-02-04","22.203"
"2013-02-05","22.104"
"2013-02-06","22.181"
"2013-02-07","22.101"
"2013-02-08","22.022"
"2013-02-09","21.773"
"2013-02-10","21.816"
"2013-02-11","22.07"
"2013-02-12","22.231"
"2013-02-13","22.337"
"2013-02-14","22.389"
"2013-02-15","22.264"
"2013-02-16","22.21"
"2013-02-17","22.139"
"2013-02-18","22.169"
"2013-02-19","22.35"
"2013-02-20","22.39"
"2013-02-21","22.206"
"2013-02-22","22.239"
"2013-02-23","22.199"
"2013-02-24","22.044"
"2013-02-25","22.363"
"2013-02-26","22.289"
"2013-02-27","22.418"
"2013-02-28","22.394"
"2013-03-01","22.425"
"2013-03-02","22.15"
"2013-03-03","22.096"
"2013-03-04","22.523"
"2013-03-05","22.613"
"2013-03-06","22.579"
"2013-03-07","22.7"
"2013-03-08","22.664"
"2013-03-09","22.504"
"2013-03-10","22.273"
"2013-03-11","22.42"
"2013-03-12","22.515"
"2013-03-13","22.493"
"2013-03-14","22.564"
"2013-03-15","22.55"
"2013-03-16","22.401"
"2013-03-17","22.288"
"2013-03-18","22.578"
"2013-03-19","22.638"
"2013-03-20","22.773"
"2013-03-21","22.708"
"2013-03-22","22.865"
"2013-03-23","22.575"
"2013-03-24","22.485"
"2013-03-25","22.6"
"2013-03-26","22.773"
"2013-03-27","22.898"
"2013-03-28","23.069"
"2013-03-29","23.214"
"2013-03-30","23.421"
"2013-03-31","23.516"
"2013-04-01","23.416"
"2013-04-02","23.565"
"2013-04-03","23.542"
"2013-04-04","23.417"
"2013-04-05","23.454"
"2013-04-06","23.198"
"2013-04-07","23.006"
"2013-04-08","23.397"
"2013-04-09","23.85"
"2013-04-10","23.854"
"2013-04-11","23.926"
"2013-04-12","23.912"
"2013-04-13","23.634"
"2013-04-14","23.602"
"2013-04-15","23.87"
"2013-04-16","23.906"
"2013-04-17","24.026"
"2013-04-18","24.151"
"2013-04-19","24.055"
"2013-04-20","23.855"
"2013-04-21","23.786"
"2013-04-22","24.283"
"2013-04-23","24.299"
"2013-04-24","24.432"
"2013-04-25","24.551"
"2013-04-26","24.611"
"2013-04-27","24.409"
"2013-04-28","24.238"
"2013-04-29","24.512"
"2013-04-30","24.595"
"2013-05-01","24.635"
"2013-05-02","24.707"
"2013-05-03","24.693"
"2013-05-04","24.722"
"2013-05-05","24.476"
"2013-05-06","24.76"
"2013-05-07","24.674"
"2013-05-08","24.593"
"2013-05-09","24.699"
"2013-05-10","24.725"
"2013-05-11","24.606"
"2013-05-12","24.539"
"2013-05-13","24.759"
"2013-05-14","24.876"
"2013-05-15","24.717"
"2013-05-16","25.012"
"2013-05-17","25.127"
"2013-05-18","24.894"
"2013-05-19","24.673"
"2013-05-20","24.811"
"2013-05-21","24.97"
"2013-05-22","24.917"
"2013-05-23","24.945"
"2013-05-24","24.94"
"2013-05-25","24.873"
"2013-05-26","24.778"
"2013-05-27","24.616"
"2013-05-28","24.813"
"2013-05-29","24.859"
"2013-05-30","24.946"
"2013-05-31","24.945"
"2013-06-01","24.809"
"2013-06-02","24.535"
"2013-06-03","24.778"
"2013-06-04","24.921"
"2013-06-05","24.962"
"2013-06-06","25.003"
"2013-06-07","25.002"
"2013-06-08","24.801"
"2013-06-09","24.95"
"2013-06-10","24.963"
"2013-06-11","24.867"
"2013-06-12","24.993"
"2013-06-13","25.066"
"2013-06-14","25.279"
"2013-06-15","25.184"
"2013-06-16","25.209"
"2013-06-17","25.146"
"2013-06-18","25.182"
"2013-06-19","25.263"
"2013-06-20","25.283"
"2013-06-21","25.32"
"2013-06-22","25.276"
"2013-06-23","25.252"
"2013-06-24","25.301"
"2013-06-25","25.378"
"2013-06-26","25.416"
"2013-06-27","25.485"
"2013-06-28","25.363"
"2013-06-29","25.356"
"2013-06-30","25.286"
"2013-07-01","25.276"
"2013-07-02","25.369"
"2013-07-03","25.509"
"2013-07-04","25.43"
"2013-07-05","25.666"
"2013-07-06","25.48"
"2013-07-07","25.421"
"2013-07-08","25.426"
"2013-07-09","25.509"
"2013-07-10","25.531"
"2013-07-11","25.548"
"2013-07-12","25.535"
"2013-07-13","25.517"
"2013-07-14","25.681"
"2013-07-15","25.712"
"2013-07-16","25.933"
"2013-07-17","26.137"
"2013-07-18","26.175"
"2013-07-19","26.296"
"2013-07-20","26.458"
"2013-07-21","26.321"
"2013-07-22","26.225"
"2013-07-23","26.24"
"2013-07-24","26.008"
"2013-07-25","26.323"
"2013-07-26","26.284"
"2013-07-27","26.412"
"2013-07-28","26.275"
"2013-07-29","26.191"
"2013-07-30","26.26"
"2013-07-31","26.558"
"2013-08-01","26.461"
"2013-08-02","26.424"
"2013-08-03","26.518"
"2013-08-04","26.437"
"2013-08-05","26.369"
"2013-08-06","26.567"
"2013-08-07","26.65"
"2013-08-08","26.66"
"2013-08-09","26.755"
"2013-08-10","26.539"
"2013-08-11","26.619"
"2013-08-12","26.579"
"2013-08-13","26.731"
"2013-08-14","26.94"
"2013-08-15","26.816"
"2013-08-16","26.962"
"2013-08-17","26.806"
"2013-08-18","26.646"
"2013-08-19","26.734"
"2013-08-20","27.026"
"2013-08-21","26.899"
"2013-08-22","26.991"
"2013-08-23","27.119"
"2013-08-24","26.648"
"2013-08-25","26.617"
"2013-08-26","26.836"
"2013-08-27","27.034"
"2013-08-28","27.132"
"2013-08-29","27.402"
"2013-08-30","27.576"
"2013-08-31","27.445"
"2013-09-01","27.564"
"2013-09-02","27.465"
"2013-09-03","27.639"
"2013-09-04","27.565"
"2013-09-05","27.664"
"2013-09-06","27.71"
"2013-09-07","27.904"
"2013-09-08","28.155"
"2013-09-09","28.241"
"2013-09-10","28.37"
"2013-09-11","28.305"
"2013-09-12","28.522"
"2013-09-13","28.612"
"2013-09-14","28.523"
"2013-09-15","28.42"
"2013-09-16","28.524"
"2013-09-17","28.464"
"2013-09-18","28.341"
"2013-09-19","28.139"
"2013-09-20","28.373"
"2013-09-21","28.443"
"2013-09-22","28.476"
"2013-09-23","28.611"
"2013-09-24","28.58"
"2013-09-25","28.716"
"2013-09-26","28.811"
"2013-09-27","28.801"
"2013-09-28","28.933"
"2013-09-29","28.724"
"2013-09-30",29
"2013-10-01","28.968"
"2013-10-02","28.923"
"2013-10-03","29.024"
"2013-10-04","29.076"
"2013-10-05","28.731"
"2013-10-06","28.799"
"2013-10-07","28.964"
"2013-10-08","29.187"
"2013-10-09","29.212"
"2013-10-10","29.045"
"2013-10-11","29.049"
"2013-10-12","28.947"
"2013-10-13","28.858"
"2013-10-14","29.027"
"2013-10-15","29.148"
"2013-10-16","29.196"
"2013-10-17","29.236"
"2013-10-18","29.442"
"2013-10-19","29.167"
"2013-10-20","29.123"
"2013-10-21","29.401"
"2013-10-22","29.32"
"2013-10-23","29.19"
"2013-10-24","29.562"
"2013-10-25","29.558"
"2013-10-26","29.529"
"2013-10-27","29.431"
"2013-10-28","29.642"
"2013-10-29","29.701"
"2013-10-30","29.743"
"2013-10-31","29.707"
"2013-11-01","29.783"
"2013-11-02","29.569"
"2013-11-03","29.444"
"2013-11-04","29.542"
"2013-11-05","29.552"
"2013-11-06","29.566"
"2013-11-07","29.64"
"2013-11-08","29.755"
"2013-11-09","29.497"
"2013-11-10","29.408"
"2013-11-11","29.483"
"2013-11-12","29.584"
"2013-11-13","29.607"
"2013-11-14","29.633"
"2013-11-15","29.793"
"2013-11-16","29.38"
"2013-11-17","29.299"
"2013-11-18","29.567"
"2013-11-19","29.721"
"2013-11-20","29.507"
"2013-11-21","29.769"
"2013-11-22","29.853"
"2013-11-23","29.463"
"2013-11-24","29.446"
"2013-11-25","29.908"
"2013-11-26","29.926"
"2013-11-27","29.754"
"2013-11-28","30.014"
"2013-11-29","30.022"
"2013-11-30","29.778"
"2013-12-01","29.735"
"2013-12-02","29.742"
"2013-12-03","29.906"
"2013-12-04","29.918"
"2013-12-05","29.985"
"2013-12-06","30.02"
"2013-12-07","29.674"
"2013-12-08","29.526"
"2013-12-09","29.696"
"2013-12-10","30.075"
"2013-12-11","30.019"
"2013-12-12","29.95"
"2013-12-13","30.18"
"2013-12-14","29.759"
"2013-12-15","29.671"
"2013-12-16","30.01"
