"dtime per day","Average speed (Mbps)"
"2013-12-17","6.677"
"2013-12-18","6.694"
"2013-12-19","6.688"
"2013-12-20","6.693"
"2013-12-21","6.692"
"2013-12-22","6.705"
"2013-12-23","6.68"
"2013-12-24","6.696"
"2013-12-25","6.754"
"2013-12-26","6.689"
"2013-12-27","6.698"
"2013-12-28","6.709"
"2013-12-29","6.685"
"2013-12-30","6.715"
"2013-12-31","6.692"
"2014-01-01","6.718"
"2014-01-02","6.719"
"2014-01-03","6.656"
"2014-01-04","6.734"
"2014-01-05","6.742"
"2014-01-06","6.735"
"2014-01-07","6.666"
"2014-01-08","6.713"
"2014-01-09","6.719"
"2014-01-10","6.71"
"2014-01-11","6.681"
"2014-01-12","6.681"
"2014-01-13","6.75"
"2014-01-14","6.718"
"2014-01-15","6.731"
"2014-01-16","6.771"
"2014-01-17","6.735"
"2014-01-18","6.741"
"2014-01-19","6.727"
"2014-01-20","6.674"
"2014-01-21","6.711"
"2014-01-22","6.691"
"2014-01-23","6.728"
"2014-01-24","6.771"
"2014-01-25","6.75"
"2014-01-26","6.715"
"2014-01-27","6.743"
"2014-01-28","6.771"
"2014-01-29","6.756"
"2014-01-30","6.768"
"2014-01-31","6.774"
"2014-02-01","6.756"
"2014-02-02","6.762"
"2014-02-03","6.752"
"2014-02-04","6.869"
"2014-02-05","6.709"
"2014-02-06","6.834"
"2014-02-07","6.757"
"2014-02-08","6.68"
"2014-02-09","6.668"
"2014-02-10","6.721"
"2014-02-11","6.777"
"2014-02-12","6.772"
"2014-02-13","6.683"
"2014-02-14","6.736"
"2014-02-15","6.719"
"2014-02-16","6.731"
"2014-02-17","6.75"
"2014-02-18","6.764"
"2014-02-19","6.84"
"2014-02-20","6.878"
"2014-02-21","6.801"
"2014-02-22","6.721"
"2014-02-23","6.691"
"2014-02-24","6.667"
"2014-02-25","6.711"
"2014-02-26","6.701"
"2014-02-27","6.782"
"2014-02-28","6.848"
"2014-03-01","6.569"
"2014-03-02","6.596"
"2014-03-03","6.51"
"2014-03-04","6.565"
"2014-03-05","6.619"
"2014-03-06","6.62"
"2014-03-07","6.655"
"2014-03-08","6.587"
"2014-03-09","6.535"
"2014-03-10","6.587"
"2014-03-11","6.57"
"2014-03-12","6.583"
"2014-03-13","6.574"
"2014-03-14","6.576"
"2014-03-15","6.589"
"2014-03-16","6.599"
"2014-03-17","6.569"
"2014-03-18","6.666"
"2014-03-19","6.628"
"2014-03-20","6.648"
"2014-03-21","6.638"
"2014-03-22","6.68"
"2014-03-23","6.654"
"2014-03-24","6.655"
"2014-03-25","6.784"
"2014-03-26","6.826"
"2014-03-27","6.861"
"2014-03-28","6.854"
"2014-03-29","6.804"
"2014-03-30","6.778"
"2014-03-31","6.798"
"2014-04-01","6.763"
"2014-04-02","6.687"
"2014-04-03","6.73"
"2014-04-04","6.716"
"2014-04-05","6.633"
"2014-04-06","6.656"
"2014-04-07","6.576"
"2014-04-08","6.509"
"2014-04-09","6.653"
"2014-04-10","6.647"
"2014-04-11","6.686"
"2014-04-12","6.722"
"2014-04-13","6.761"
"2014-04-14","6.829"
"2014-04-15","6.674"
"2014-04-16","6.69"
"2014-04-17","6.718"
"2014-04-18","6.676"
"2014-04-19","6.704"
"2014-04-20","6.675"
"2014-04-21","6.682"
"2014-04-22","6.632"
"2014-04-23","6.649"
"2014-04-24","6.624"
"2014-04-25","6.523"
"2014-04-26","6.599"
"2014-04-27","6.53"
"2014-04-28","6.606"
"2014-04-29","6.538"
"2014-04-30","6.575"
"2014-05-01","6.612"
"2014-05-02","6.678"
"2014-05-03","6.702"
"2014-05-04","6.714"
"2014-05-05","6.689"
"2014-05-06","6.709"
"2014-05-07","6.71"
"2014-05-08","6.754"
"2014-05-09","6.749"
"2014-05-10","6.75"
"2014-05-11","6.763"
"2014-05-12","6.737"
"2014-05-13","6.77"
"2014-05-14","6.765"
"2014-05-15","6.766"
"2014-05-16","6.717"
"2014-05-17","6.792"
"2014-05-18","6.717"
"2014-05-19","6.749"
"2014-05-20","6.758"
"2014-05-21","6.784"
"2014-05-22","6.822"
"2014-05-23","6.793"
"2014-05-24","6.812"
"2014-05-25","6.819"
"2014-05-26","6.75"
"2014-05-27","6.757"
"2014-05-28","6.798"
"2014-05-29","6.816"
"2014-05-30","6.834"
"2014-05-31","6.777"
"2014-06-01","6.847"
"2014-06-02","6.817"
"2014-06-03","6.826"
"2014-06-04","6.851"
"2014-06-05","6.842"
"2014-06-06","6.825"
"2014-06-07","6.798"
"2014-06-08","6.83"
"2014-06-09","6.811"
"2014-06-10","6.859"
"2014-06-11","6.9"
"2014-06-12","6.869"
"2014-06-13","6.92"
"2014-06-14","6.857"
"2014-06-15","6.892"
"2014-06-16","6.918"
"2014-06-17","6.941"
"2014-06-18","6.899"
"2014-06-19","6.905"
"2014-06-20","6.91"
"2014-06-21","6.912"
"2014-06-22","6.909"
"2014-06-23","6.91"
"2014-06-24","6.922"
"2014-06-25","6.939"
"2014-06-26","6.897"
"2014-06-27","6.899"
"2014-06-28","6.905"
"2014-06-29","6.866"
"2014-06-30","6.925"
"2014-07-01","6.935"
"2014-07-02","6.971"
"2014-07-03","6.902"
"2014-07-04","6.915"
"2014-07-05","6.934"
"2014-07-06","6.949"
"2014-07-07","6.965"
"2014-07-08","6.965"
"2014-07-09","6.937"
"2014-07-10","6.934"
"2014-07-11","6.973"
"2014-07-12","6.969"
"2014-07-13","6.969"
"2014-07-14","6.912"
"2014-07-15","6.821"
"2014-07-16","6.895"
"2014-07-17","6.899"
"2014-07-18","6.882"
"2014-07-19","6.906"
"2014-07-20","6.896"
"2014-07-21","6.871"
"2014-07-22","6.94"
"2014-07-23","6.954"
"2014-07-24","7.012"
"2014-07-25","7.08"
"2014-07-26","7.149"
"2014-07-27","7.148"
"2014-07-28","7.152"
"2014-07-29","7.19"
"2014-07-30","7.319"
"2014-07-31","7.31"
"2014-08-01","7.213"
"2014-08-02","7.273"
"2014-08-03","7.315"
"2014-08-04","7.345"
"2014-08-05","7.424"
"2014-08-06","7.594"
"2014-08-07","7.69"
"2014-08-08","7.928"
"2014-08-09","7.984"
"2014-08-10","7.943"
"2014-08-11","7.978"
"2014-08-12","8.056"
"2014-08-13","8.151"
"2014-08-14","8.251"
"2014-08-15","8.255"
"2014-08-16","8.241"
"2014-08-17","8.26"
"2014-08-18","8.267"
"2014-08-19","8.359"
"2014-08-20","8.375"
"2014-08-21","8.47"
"2014-08-22","8.512"
"2014-08-23","8.529"
"2014-08-24","8.529"
"2014-08-25","8.56"
"2014-08-26","8.559"
"2014-08-27","8.656"
"2014-08-28","8.603"
"2014-08-29","8.693"
"2014-08-30","8.795"
"2014-08-31","8.803"
"2014-09-01","8.774"
"2014-09-02","8.831"
"2014-09-03","8.807"
"2014-09-04","8.899"
"2014-09-05","8.963"
"2014-09-06","8.928"
"2014-09-07","8.866"
"2014-09-08","8.882"
"2014-09-09","8.853"
"2014-09-10","8.62"
"2014-09-11","8.937"
"2014-09-12","8.922"
"2014-09-13","8.885"
"2014-09-14","8.849"
"2014-09-15","9.042"
"2014-09-16","8.973"
"2014-09-17","8.893"
"2014-09-18","8.937"
"2014-09-19","8.956"
"2014-09-20","8.971"
"2014-09-21","8.917"
"2014-09-22","9.04"
"2014-09-23","8.981"
"2014-09-24","8.989"
"2014-09-25","9.054"
"2014-09-26","9.069"
"2014-09-27","9.022"
"2014-09-28","9.233"
"2014-09-29","9.156"
"2014-09-30","9.098"
"2014-10-01","9.137"
"2014-10-02","9.202"
"2014-10-03","9.227"
"2014-10-04","9.265"
"2014-10-05","9.228"
"2014-10-06","9.212"
"2014-10-07","9.284"
"2014-10-08","9.092"
"2014-10-09","9.26"
"2014-10-10","9.313"
"2014-10-11","9.338"
"2014-10-12","9.317"
"2014-10-13","9.287"
"2014-10-14","9.342"
"2014-10-15","9.409"
"2014-10-16","9.401"
"2014-10-17","9.403"
"2014-10-18","9.404"
"2014-10-19","9.375"
"2014-10-20","9.374"
"2014-10-21","9.483"
"2014-10-22","9.513"
"2014-10-23","9.501"
"2014-10-24","9.554"
"2014-10-25","9.557"
"2014-10-26","9.567"
"2014-10-27","9.566"
"2014-10-28","9.616"
"2014-10-29","9.697"
"2014-10-30","9.647"
"2014-10-31","9.63"
"2014-11-01","9.68"
"2014-11-02","9.591"
"2014-11-03","9.594"
"2014-11-04","9.655"
"2014-11-05","9.738"
"2014-11-06","9.581"
"2014-11-07","9.619"
"2014-11-08","9.61"
"2014-11-09","9.639"
"2014-11-10","9.641"
"2014-11-11","9.639"
"2014-11-12","9.674"
"2014-11-13","9.676"
"2014-11-14","9.668"
"2014-11-15","9.67"
"2014-11-16","9.7"
"2014-11-17","9.772"
"2014-11-18","9.745"
"2014-11-19","9.802"
"2014-11-20","9.915"
"2014-11-21","9.792"
"2014-11-22","9.763"
"2014-11-23","9.796"
"2014-11-24","9.831"
"2014-11-25","9.765"
"2014-11-26","9.783"
"2014-11-27","9.801"
"2014-11-28","9.812"
"2014-11-29","9.793"
"2014-11-30","9.789"
"2014-12-01","9.8"
"2014-12-02","9.835"
"2014-12-03","9.844"
"2014-12-04","9.899"
"2014-12-05","9.792"
"2014-12-06","9.813"
"2014-12-07","9.787"
"2014-12-08","9.849"
"2014-12-09","9.817"
"2014-12-10","9.634"
"2014-12-11","9.647"
"2014-12-12","9.658"
"2014-12-13","9.684"
"2014-12-14","9.815"
"2014-12-15","9.901"
"2014-12-16","9.993"
"2014-12-17","9.934"
"2014-12-18","9.942"
"2014-12-19","9.885"
"2014-12-20","9.945"
"2014-12-21","9.947"
"2014-12-22","9.963"
"2014-12-23","9.929"
"2014-12-24","9.998"
"2014-12-25","10.019"
"2014-12-26","9.945"
"2014-12-27","9.899"
"2014-12-28","9.929"
"2014-12-29","9.976"
"2014-12-30","9.929"
"2014-12-31","9.975"
"2015-01-01","10.703"
"2015-01-02","10.703"
"2015-01-03","10.773"
"2015-01-04","10.721"
"2015-01-05","10.668"
"2015-01-06","10.659"
"2015-01-07","10.641"
"2015-01-08","10.61"
"2015-01-09","10.611"
"2015-01-10","10.611"
"2015-01-11","10.623"
"2015-01-12","10.759"
"2015-01-13","10.765"
"2015-01-14","10.719"
"2015-01-15","10.709"
"2015-01-16","10.559"
"2015-01-17","10.528"
"2015-01-18","10.519"
"2015-01-19","10.511"
"2015-01-20","10.594"
"2015-01-21","10.548"
"2015-01-22","10.613"
"2015-01-23","10.689"
"2015-01-24","10.655"
"2015-01-25","10.647"
"2015-01-26","10.569"
"2015-01-27","10.545"
"2015-01-28","10.628"
"2015-01-29","10.691"
"2015-01-30","10.7"
"2015-01-31","10.684"
"2015-02-01","10.662"
"2015-02-02","10.621"
"2015-02-03","10.614"
"2015-02-04","10.653"
"2015-02-05","10.674"
"2015-02-06","10.685"
"2015-02-07","10.678"
"2015-02-08","10.616"
"2015-02-09","10.651"
"2015-02-10","10.693"
"2015-02-11","10.696"
"2015-02-12","10.653"
"2015-02-13","10.439"
"2015-02-14","10.429"
"2015-02-15","10.493"
"2015-02-16","10.551"
"2015-02-17","10.579"
"2015-02-18","10.66"
"2015-02-19","10.745"
"2015-02-20","10.683"
"2015-02-21","10.645"
"2015-02-22","10.638"
"2015-02-23","10.699"
"2015-02-24","10.677"
"2015-02-25","10.583"
"2015-02-26","10.192"
"2015-02-27","10.25"
"2015-02-28","10.289"
"2015-03-01","10.604"
"2015-03-02","10.633"
"2015-03-03","10.733"
"2015-03-04","10.774"
"2015-03-05","10.681"
"2015-03-06","10.718"
"2015-03-07","10.797"
"2015-03-08","10.736"
"2015-03-09","10.767"
"2015-03-10","10.768"
"2015-03-11","10.798"
"2015-03-12","10.819"
"2015-03-13","10.828"
"2015-03-14","10.764"
"2015-03-15","10.762"
"2015-03-16","10.841"
"2015-03-17","10.817"
"2015-03-18","10.788"
"2015-03-19","10.783"
"2015-03-20","10.778"
"2015-03-21","10.801"
"2015-03-22","10.794"
"2015-03-23","10.806"
"2015-03-24","10.783"
"2015-03-25","10.853"
"2015-03-26","10.9"
"2015-03-27","10.866"
"2015-03-28","10.878"
"2015-03-29","10.883"
"2015-03-30","10.826"
"2015-03-31","10.93"
"2015-04-01","10.916"
"2015-04-02","10.938"
"2015-04-03","10.962"
"2015-04-04","10.935"
"2015-04-05","10.905"
"2015-04-06","10.849"
"2015-04-07","10.941"
"2015-04-08","10.907"
"2015-04-09","10.978"
"2015-04-10","11.05"
"2015-04-11","11.064"
"2015-04-12","11.014"
"2015-04-13","11.051"
"2015-04-14","11.029"
"2015-04-15","11.046"
"2015-04-16","11.145"
"2015-04-17","11.266"
"2015-04-18","11.31"
"2015-04-19","11.24"
"2015-04-20","11.223"
"2015-04-21","11.203"
"2015-04-22","11.158"
"2015-04-23","11.242"
"2015-04-24","11.184"
"2015-04-25","11.214"
"2015-04-26","11.224"
"2015-04-27","11.126"
"2015-04-28","11.241"
"2015-04-29","11.277"
"2015-04-30","11.332"
"2015-05-01","11.247"
"2015-05-02","11.261"
"2015-05-03","11.269"
"2015-05-04","11.252"
"2015-05-05","11.27"
"2015-05-06","11.293"
"2015-05-07","11.296"
"2015-05-08","11.355"
"2015-05-09","11.403"
"2015-05-10","11.352"
"2015-05-11","11.286"
"2015-05-12","11.316"
"2015-05-13","11.31"
"2015-05-14","11.37"
"2015-05-15","11.3"
"2015-05-16","11.679"
"2015-05-17","11.503"
"2015-05-18","11.274"
"2015-05-19","11.352"
"2015-05-20","11.392"
"2015-05-21","11.395"
"2015-05-22","11.383"
"2015-05-23","11.377"
"2015-05-24","11.405"
"2015-05-25","11.286"
"2015-05-26","11.18"
"2015-05-27","11.305"
"2015-05-28","11.375"
"2015-05-29","11.455"
"2015-05-30","11.514"
"2015-05-31","11.519"
"2015-06-01","11.654"
"2015-06-02","11.451"
"2015-06-03","11.292"
"2015-06-04","11.493"
"2015-06-05","11.486"
"2015-06-06","11.491"
"2015-06-07","11.432"
"2015-06-08","11.53"
"2015-06-09","11.575"
"2015-06-10","11.595"
"2015-06-11","11.582"
"2015-06-12","11.635"
"2015-06-13","11.614"
"2015-06-14","11.565"
"2015-06-15","11.548"
"2015-06-16","11.672"
"2015-06-17","11.676"
"2015-06-18","11.647"
"2015-06-19","11.646"
"2015-06-20","11.705"
"2015-06-21","11.873"
"2015-06-22","11.674"
"2015-06-23","11.627"
"2015-06-24","11.528"
"2015-06-25","11.702"
"2015-06-26","11.71"
"2015-06-27","11.719"
"2015-06-28","11.676"
"2015-06-29","11.663"
"2015-06-30","11.739"
"2015-07-01","11.706"
"2015-07-02","11.749"
"2015-07-03","11.76"
"2015-07-04","11.808"
"2015-07-05","11.71"
"2015-07-06","11.716"
"2015-07-07","11.771"
"2015-07-08","11.769"
"2015-07-09","11.773"
"2015-07-10","11.661"
"2015-07-11","11.645"
"2015-07-12","11.626"
"2015-07-13","11.605"
"2015-07-14","11.674"
"2015-07-15","11.645"
"2015-07-16","11.657"
"2015-07-17","11.691"
"2015-07-18","11.751"
"2015-07-19","11.664"
"2015-07-20","11.669"
"2015-07-21","11.774"
"2015-07-22","11.805"
"2015-07-23","11.804"
"2015-07-24","11.714"
"2015-07-25","11.841"
"2015-07-26","11.889"
"2015-07-27","11.927"
"2015-07-28","11.919"
"2015-07-29","11.845"
"2015-07-30","11.951"
"2015-07-31","11.853"
"2015-08-01","11.851"
"2015-08-02","11.868"
"2015-08-03","11.768"
"2015-08-04","11.839"
"2015-08-05","11.731"
"2015-08-06","11.808"
"2015-08-07","11.761"
"2015-08-08","11.815"
"2015-08-09","11.738"
"2015-08-10","11.773"
"2015-08-11","11.771"
"2015-08-12","11.909"
"2015-08-13","11.523"
"2015-08-14","12.016"
"2015-08-15","12.031"
"2015-08-16","12.023"
"2015-08-17","12.067"
"2015-08-18","12.023"
"2015-08-19","12.107"
"2015-08-20","12.102"
"2015-08-21","12.049"
"2015-08-22","12.121"
"2015-08-23","12.046"
"2015-08-24","12.026"
"2015-08-25","12.152"
"2015-08-26","12.271"
"2015-08-27","12.236"
"2015-08-28","12.175"
"2015-08-29","12.237"
"2015-08-30","12.19"
"2015-08-31","12.195"
"2015-09-01","12.174"
"2015-09-02","12.133"
"2015-09-03","12.146"
"2015-09-04","12.059"
"2015-09-05","12.112"
"2015-09-06","12.061"
"2015-09-07","12.103"
"2015-09-08","12.117"
"2015-09-09","12.131"
"2015-09-10","12.191"
"2015-09-11","12.137"
"2015-09-12","12.121"
"2015-09-13","12.108"
"2015-09-14","12.14"
"2015-09-15","12.19"
"2015-09-16","12.16"
"2015-09-17","12.154"
"2015-09-18","12.149"
"2015-09-19","12.2"
"2015-09-20","12.139"
"2015-09-21","12.139"
"2015-09-22","12.174"
"2015-09-23","12.162"
"2015-09-24","12.094"
"2015-09-25","12.08"
"2015-09-26","12.086"
"2015-09-27","12.109"
"2015-09-28","12.135"
"2015-09-29","12.147"
"2015-09-30","12.154"
"2015-10-01","12.056"
"2015-10-02","12.112"
"2015-10-03","12.272"
"2015-10-04","12.299"
"2015-10-05","12.112"
"2015-10-06","12.087"
"2015-10-07","12.092"
"2015-10-08","12.018"
"2015-10-09","12.037"
"2015-10-10","11.616"
"2015-10-11","11.926"
"2015-10-12","12.124"
"2015-10-13","12.131"
"2015-10-14","12.279"
"2015-10-15","12.243"
"2015-10-16","12.194"
"2015-10-17","12.291"
"2015-10-18","12.31"
"2015-10-19","12.28"
"2015-10-20","12.277"
"2015-10-21","12.32"
"2015-10-22","12.168"
"2015-10-23","12.167"
"2015-10-24","12.234"
"2015-10-25","12.235"
"2015-10-26","12.211"
"2015-10-27","12.218"
"2015-10-28","12.269"
"2015-10-29","12.354"
"2015-10-30","12.316"
"2015-10-31","12.399"
"2015-11-01","12.177"
"2015-11-02","12.138"
"2015-11-03","12.185"
"2015-11-04","12.194"
"2015-11-05","12.23"
"2015-11-06","12.377"
"2015-11-07","12.369"
"2015-11-08","12.302"
"2015-11-09","12.314"
"2015-11-10","12.469"
"2015-11-11","12.446"
"2015-11-12","12.408"
"2015-11-13","12.407"
"2015-11-14","12.468"
"2015-11-15","12.432"
"2015-11-16","12.475"
"2015-11-17","12.389"
"2015-11-18","12.384"
"2015-11-19","12.484"
"2015-11-20","12.467"
"2015-11-21","12.466"
"2015-11-22","12.495"
"2015-11-23","12.408"
"2015-11-24","12.439"
"2015-11-25","12.464"
"2015-11-26","12.441"
"2015-11-27","12.462"
"2015-11-28","12.472"
"2015-11-29","12.419"
"2015-11-30","12.512"
"2015-12-01","12.372"
"2015-12-02","12.397"
"2015-12-03","12.364"
"2015-12-04","12.406"
"2015-12-05","12.466"
"2015-12-06","12.252"
"2015-12-07","12.384"
"2015-12-08","12.445"
"2015-12-09","12.424"
"2015-12-10","12.447"
"2015-12-11","12.464"
"2015-12-12","12.39"
"2015-12-13","12.457"
"2015-12-14","12.499"
"2015-12-15","12.421"
"2015-12-16","12.49"
"2015-12-17","12.381"
"2015-12-18","12.41"
"2015-12-19","12.411"
"2015-12-20","12.561"
"2015-12-21","12.481"
"2015-12-22","12.457"
"2015-12-23","12.528"
"2015-12-24","12.566"
"2015-12-25","12.559"
"2015-12-26","12.544"
"2015-12-27","12.444"
"2015-12-28","12.459"
"2015-12-29",null
"2015-12-30",null
"2015-12-31",null
"2016-01-01","11.471"
"2016-01-02","11.455"
"2016-01-03","11.534"
"2016-01-04","11.379"
"2016-01-05","11.387"
"2016-01-06","11.584"
"2016-01-07","11.33"
"2016-01-08","11.551"
"2016-01-09","11.535"
"2016-01-10","11.522"
"2016-01-11","11.511"
"2016-01-12","11.491"
"2016-01-13","11.512"
"2016-01-14","11.548"
"2016-01-15","11.514"
"2016-01-16","11.551"
"2016-01-17","11.407"
"2016-01-18","11.446"
"2016-01-19","11.437"
"2016-01-20","11.322"
"2016-01-21","11.486"
"2016-01-22","11.534"
"2016-01-23","11.492"
"2016-01-24","11.461"
"2016-01-25","11.48"
"2016-01-26","11.552"
"2016-01-27","11.551"
"2016-01-28","11.638"
"2016-01-29","11.669"
"2016-01-30","11.757"
"2016-01-31","11.825"
"2016-02-01","11.76"
"2016-02-02","11.698"
"2016-02-03","11.67"
"2016-02-04","11.772"
"2016-02-05","11.779"
"2016-02-06","11.768"
"2016-02-07","11.932"
"2016-02-08","11.754"
"2016-02-09","11.754"
"2016-02-10","11.872"
"2016-02-11","11.903"
"2016-02-12","11.871"
"2016-02-13","11.926"
"2016-02-14","12.112"
"2016-02-15","11.946"
"2016-02-16","12.512"
"2016-02-17","11.901"
"2016-02-18","11.935"
"2016-02-19","11.917"
"2016-02-20","12.08"
"2016-02-21","11.796"
"2016-02-22","11.912"
"2016-02-23","11.946"
"2016-02-24","11.922"
"2016-02-25","11.843"
"2016-02-26","11.861"
"2016-02-27","11.832"
"2016-02-28","11.935"
"2016-02-29","11.936"
"2016-03-01","11.952"
"2016-03-02","12.043"
"2016-03-03","12.134"
"2016-03-04","11.942"
"2016-03-05","12.011"
"2016-03-06","12.012"
"2016-03-07","11.958"
"2016-03-08","11.964"
"2016-03-09","12.027"
"2016-03-10","12.058"
"2016-03-11","12.089"
"2016-03-12","12.081"
"2016-03-13","12.081"
"2016-03-14","12.032"
"2016-03-15","12.025"
"2016-03-16","12.067"
"2016-03-17","12.081"
"2016-03-18","12.027"
"2016-03-19","12.325"
"2016-03-20","12.176"
"2016-03-21","12.15"
"2016-03-22","12.112"
"2016-03-23","12.06"
"2016-03-24","11.977"
"2016-03-25","11.97"
"2016-03-26","11.981"
"2016-03-27","12.066"
"2016-03-28","12.197"
"2016-03-29","12.143"
"2016-03-30","12.151"
"2016-03-31","12.198"
"2016-04-01","12.185"
"2016-04-02","12.166"
"2016-04-03","12.258"
"2016-04-04","12.343"
"2016-04-05","12.375"
"2016-04-06","12.32"
"2016-04-07","12.408"
"2016-04-08","12.391"
"2016-04-09","12.324"
"2016-04-10","12.29"
"2016-04-11","12.256"
"2016-04-12","12.22"
"2016-04-13","12.136"
"2016-04-14","12.178"
"2016-04-15","12.219"
"2016-04-16","12.289"
"2016-04-17","12.26"
"2016-04-18","12.279"
"2016-04-19","12.245"
"2016-04-20","12.192"
"2016-04-21","12.409"
"2016-04-22","12.428"
"2016-04-23","12.493"
"2016-04-24","12.755"
"2016-04-25","12.58"
"2016-04-26","12.603"
"2016-04-27","12.487"
"2016-04-28","12.384"
"2016-04-29","12.442"
"2016-04-30","12.601"
"2016-05-01","12.445"
"2016-05-02","12.374"
"2016-05-03","12.288"
"2016-05-04","12.351"
"2016-05-05","12.446"
"2016-05-06","12.379"
"2016-05-07","12.43"
"2016-05-08","12.431"
"2016-05-09","12.452"
"2016-05-10","12.462"
"2016-05-11","12.448"
"2016-05-12","12.677"
"2016-05-13","12.629"
"2016-05-14","12.594"
"2016-05-15","12.518"
"2016-05-16","12.495"
"2016-05-17","12.493"
"2016-05-18","12.446"
"2016-05-19","12.448"
"2016-05-20","12.533"
"2016-05-21","12.499"
"2016-05-22","12.547"
"2016-05-23","12.556"
"2016-05-24","12.482"
"2016-05-25","12.483"
"2016-05-26","12.589"
"2016-05-27","12.508"
"2016-05-28","12.603"
"2016-05-29","12.665"
"2016-05-30","12.587"
"2016-05-31","12.562"
"2016-06-01","12.601"
"2016-06-02","12.535"
"2016-06-03","12.461"
"2016-06-04","12.473"
"2016-06-05","12.448"
"2016-06-06","12.459"
"2016-06-07","12.648"
"2016-06-08","12.783"
"2016-06-09","12.526"
"2016-06-10","12.801"
"2016-06-11","12.833"
"2016-06-12","12.687"
"2016-06-13","12.724"
"2016-06-14","12.733"
"2016-06-15","12.824"
"2016-06-16","12.901"
"2016-06-17","12.812"
"2016-06-18","12.79"
"2016-06-19","12.787"
"2016-06-20","13.015"
"2016-06-21","13.046"
"2016-06-22","13.077"
"2016-06-23","13.106"
"2016-06-24","13.134"
"2016-06-25",null
"2016-06-26",null
"2016-06-27",null
"2016-06-28",null
"2016-06-29",null
"2016-06-30",null
"2016-07-01","13.076"
"2016-07-02","13.102"
"2016-07-03","13.081"
"2016-07-04","12.961"
"2016-07-05","12.975"
"2016-07-06","12.941"
"2016-07-07","12.905"
"2016-07-08","12.789"
"2016-07-09","12.83"
"2016-07-10","12.738"
"2016-07-11","12.832"
"2016-07-12","12.863"
"2016-07-13","12.974"
"2016-07-14","12.966"
"2016-07-15","12.887"
"2016-07-16","12.819"
"2016-07-17","12.609"
"2016-07-18","12.706"
"2016-07-19","12.793"
"2016-07-20","12.809"
"2016-07-21","12.824"
"2016-07-22","12.823"
"2016-07-23","12.911"
"2016-07-24","12.759"
"2016-07-25","12.673"
"2016-07-26","12.768"
"2016-07-27","12.752"
"2016-07-28","13.054"
"2016-07-29","12.953"
"2016-07-30","12.711"
"2016-07-31","12.868"
"2016-08-01","12.839"
"2016-08-02","12.838"
"2016-08-03","12.856"
"2016-08-04","12.794"
"2016-08-05","12.858"
"2016-08-06","13.252"
"2016-08-07","13.14"
"2016-08-08","13.208"
"2016-08-09","12.731"
"2016-08-10","12.788"
"2016-08-11","12.702"
"2016-08-12","12.758"
"2016-08-13","12.735"
"2016-08-14","12.704"
"2016-08-15","12.624"
"2016-08-16","12.733"
"2016-08-17","12.861"
"2016-08-18","13.055"
"2016-08-19","13.352"
"2016-08-20","13.502"
"2016-08-21","13.481"
"2016-08-22","13.669"
"2016-08-23","13.924"
"2016-08-24","13.934"
"2016-08-25","13.991"
"2016-08-26","13.915"
"2016-08-27","14.053"
"2016-08-28","13.994"
"2016-08-29","14.021"
"2016-08-30","14.162"
"2016-08-31","14.248"
"2016-09-01","14.291"
"2016-09-02","14.239"
"2016-09-03","14.384"
"2016-09-04","14.214"
"2016-09-05","13.942"
"2016-09-06","14.075"
"2016-09-07","14.281"
"2016-09-08","14.279"
"2016-09-09","14.386"
"2016-09-10","14.513"
"2016-09-11","14.32"
"2016-09-12","14.348"
"2016-09-13","14.155"
"2016-09-14","14.289"
"2016-09-15","14.401"
"2016-09-16","14.473"
"2016-09-17","14.478"
"2016-09-18","14.459"
"2016-09-19","14.644"
"2016-09-20","14.553"
"2016-09-21","14.534"
"2016-09-22","14.544"
"2016-09-23","14.438"
"2016-09-24","14.411"
"2016-09-25","14.499"
"2016-09-26","14.455"
"2016-09-27","14.435"
"2016-09-28","14.47"
"2016-09-29","14.489"
"2016-09-30","14.475"
"2016-10-01","14.357"
"2016-10-02","14.189"
"2016-10-03","14.511"
"2016-10-04","14.326"
"2016-10-05","14.397"
"2016-10-06","14.503"
"2016-10-07","14.648"
"2016-10-08","15.049"
"2016-10-09","14.768"
"2016-10-10","14.453"
"2016-10-11","14.53"
"2016-10-12","14.474"
"2016-10-13","14.223"
"2016-10-14","14.209"
"2016-10-15","14.152"
"2016-10-16","14.309"
"2016-10-17","14.46"
"2016-10-18","14.378"
"2016-10-19","14.492"
"2016-10-20","14.604"
"2016-10-21","14.49"
"2016-10-22","14.46"
"2016-10-23","14.46"
"2016-10-24","14.534"
"2016-10-25","14.525"
"2016-10-26","14.539"
"2016-10-27","14.619"
"2016-10-28","14.535"
"2016-10-29","14.356"
"2016-10-30","14.642"
"2016-10-31","14.547"
"2016-11-01","14.43"
"2016-11-02","14.453"
"2016-11-03","14.457"
"2016-11-04","14.457"
"2016-11-05","14.45"
"2016-11-06","14.524"
"2016-11-07","14.482"
"2016-11-08","14.858"
"2016-11-09","15.008"
"2016-11-10","15.043"
"2016-11-11","15.161"
"2016-11-12","15.234"
"2016-11-13","15.256"
"2016-11-14","15.744"
"2016-11-15","15.725"
"2016-11-16","15.351"
"2016-11-17","15.408"
"2016-11-18","15.276"
"2016-11-19","14.618"
"2016-11-20","14.585"
"2016-11-21","14.591"
"2016-11-22","14.741"
"2016-11-23","14.679"
"2016-11-24","14.71"
"2016-11-25","14.653"
"2016-11-26","14.67"
"2016-11-27","14.751"
