"dtime per day","Average speed (Mbps)"
"2015-07-29","47.819"
"2015-07-30","48.247"
"2015-07-31","47.739"
"2015-08-01","47.727"
"2015-08-02","48.144"
"2015-08-03","47.675"
"2015-08-04","47.829"
"2015-08-05","47.653"
"2015-08-06","47.751"
"2015-08-07","47.619"
"2015-08-08","48.129"
"2015-08-09","47.784"
"2015-08-10","47.831"
"2015-08-11","47.745"
"2015-08-12","48.225"
"2015-08-13","47.269"
"2015-08-14","48.33"
"2015-08-15","48.349"
"2015-08-16","48.231"
"2015-08-17","48.395"
"2015-08-18","48.404"
"2015-08-19","48.558"
"2015-08-20","48.715"
"2015-08-21","48.555"
"2015-08-22","48.956"
"2015-08-23","48.571"
"2015-08-24","48.554"
"2015-08-25","48.96"
"2015-08-26","48.931"
"2015-08-27","49.352"
"2015-08-28","49.109"
"2015-08-29","49.703"
"2015-08-30","50.34"
"2015-08-31","50.021"
"2015-09-01",50
"2015-09-02","49.654"
"2015-09-03","49.804"
"2015-09-04","49.214"
"2015-09-05","49.307"
"2015-09-06","49.142"
"2015-09-07","49.128"
"2015-09-08","49.015"
"2015-09-09","48.892"
"2015-09-10","48.941"
"2015-09-11","48.937"
"2015-09-12","48.929"
"2015-09-13","49.058"
"2015-09-14","48.897"
"2015-09-15","49.348"
"2015-09-16","48.907"
"2015-09-17","49.045"
"2015-09-18","48.695"
"2015-09-19","48.816"
"2015-09-20","48.569"
"2015-09-21","48.48"
"2015-09-22","48.657"
"2015-09-23","48.539"
"2015-09-24","48.552"
"2015-09-25","48.548"
"2015-09-26","48.569"
"2015-09-27","48.388"
"2015-09-28","48.337"
"2015-09-29","48.512"
"2015-09-30","48.552"
"2015-10-01","49.101"
"2015-10-02","49.093"
"2015-10-03","49.224"
"2015-10-04","49.278"
"2015-10-05","49.275"
"2015-10-06","49.179"
"2015-10-07","49.453"
"2015-10-08","49.325"
"2015-10-09","49.681"
"2015-10-10","49.388"
"2015-10-11","49.76"
"2015-10-12","49.341"
"2015-10-13","49.322"
"2015-10-14","49.798"
"2015-10-15","49.67"
"2015-10-16","49.827"
"2015-10-17","50.143"
"2015-10-18","50.399"
"2015-10-19","50.354"
"2015-10-20","50.201"
"2015-10-21","50.537"
"2015-10-22","49.058"
"2015-10-23","49.927"
"2015-10-24","50.205"
"2015-10-25","50.277"
"2015-10-26","49.942"
"2015-10-27","50.09"
"2015-10-28","50.381"
"2015-10-29","50.338"
"2015-10-30","50.306"
"2015-10-31","50.375"
"2015-11-01","50.473"
"2015-11-02","50.319"
"2015-11-03","50.156"
"2015-11-04","50.104"
"2015-11-05","50.226"
"2015-11-06","50.352"
"2015-11-07","50.455"
"2015-11-08","50.627"
"2015-11-09","50.36"
"2015-11-10","50.601"
"2015-11-11","50.231"
"2015-11-12","50.085"
"2015-11-13","50.171"
"2015-11-14","50.425"
"2015-11-15","50.573"
"2015-11-16","50.759"
"2015-11-17","50.261"
"2015-11-18","50.812"
"2015-11-19","50.791"
"2015-11-20","50.697"
"2015-11-21","51.039"
"2015-11-22","50.692"
"2015-11-23","50.665"
"2015-11-24","50.624"
"2015-11-25","50.495"
"2015-11-26","50.643"
"2015-11-27","51.035"
"2015-11-28","50.803"
"2015-11-29","50.824"
"2015-11-30","50.463"
"2015-12-01","51.139"
"2015-12-02","51.459"
"2015-12-03","51.203"
"2015-12-04","51.115"
"2015-12-05","51.322"
"2015-12-06","51.026"
"2015-12-07","51.601"
"2015-12-08","51.777"
"2015-12-09","51.894"
"2015-12-10","51.483"
"2015-12-11","51.448"
"2015-12-12","51.311"
"2015-12-13","51.528"
"2015-12-14","51.971"
"2015-12-15","53.606"
"2015-12-16","51.773"
"2015-12-17","51.788"
"2015-12-18","51.649"
"2015-12-19","51.674"
"2015-12-20","51.948"
"2015-12-21","52.126"
"2015-12-22","51.603"
"2015-12-23","51.547"
"2015-12-24","51.742"
"2015-12-25","51.963"
"2015-12-26","51.672"
"2015-12-27","51.604"
"2015-12-28","51.752"
"2015-12-29",null
"2015-12-30",null
"2015-12-31",null
"2016-01-01","51.489"
"2016-01-02","51.475"
"2016-01-03","51.126"
"2016-01-04","51.093"
"2016-01-05","51.118"
"2016-01-06","51.166"
"2016-01-07","50.477"
"2016-01-08","51.275"
"2016-01-09","51.189"
"2016-01-10","51.31"
"2016-01-11","51.217"
"2016-01-12","50.92"
"2016-01-13","50.731"
"2016-01-14","50.827"
"2016-01-15","50.966"
"2016-01-16","50.952"
"2016-01-17","50.747"
"2016-01-18","50.92"
"2016-01-19","50.945"
"2016-01-20","50.656"
"2016-01-21","51.503"
"2016-01-22","51.358"
"2016-01-23","51.337"
"2016-01-24","51.369"
"2016-01-25","51.77"
"2016-01-26","51.949"
"2016-01-27","52.043"
"2016-01-28","52.179"
"2016-01-29","52.479"
"2016-01-30","52.352"
"2016-01-31","52.367"
"2016-02-01","52.975"
"2016-02-02","52.558"
"2016-02-03","52.557"
"2016-02-04","52.906"
"2016-02-05","53.03"
"2016-02-06","52.936"
"2016-02-07","53.048"
"2016-02-08","53.295"
"2016-02-09","52.701"
"2016-02-10","52.923"
"2016-02-11","53.021"
"2016-02-12","52.895"
"2016-02-13","52.804"
"2016-02-14","52.928"
"2016-02-15","52.932"
"2016-02-16","53.502"
"2016-02-17","53.37"
"2016-02-18","53.414"
"2016-02-19","53.304"
"2016-02-20","53.104"
"2016-02-21","52.8"
"2016-02-22","52.957"
"2016-02-23","53.06"
"2016-02-24","53.016"
"2016-02-25","53.126"
"2016-02-26","53.205"
"2016-02-27","53.492"
"2016-02-28","53.595"
"2016-02-29","53.474"
"2016-03-01","53.998"
"2016-03-02","54.077"
"2016-03-03","54.108"
"2016-03-04","54.049"
"2016-03-05","53.913"
"2016-03-06","53.762"
"2016-03-07","54.346"
"2016-03-08","54.209"
"2016-03-09","54.205"
"2016-03-10","54.325"
"2016-03-11","54.559"
"2016-03-12","54.579"
"2016-03-13","54.517"
"2016-03-14","54.861"
"2016-03-15","54.357"
"2016-03-16","54.409"
"2016-03-17","54.484"
"2016-03-18","54.236"
"2016-03-19","54.595"
"2016-03-20","54.485"
"2016-03-21","54.494"
"2016-03-22","54.27"
"2016-03-23","54.205"
"2016-03-24","54.056"
"2016-03-25","54.275"
"2016-03-26","54.499"
"2016-03-27","54.347"
"2016-03-28","54.745"
"2016-03-29","54.503"
"2016-03-30","54.856"
"2016-03-31","54.608"
"2016-04-01","54.136"
"2016-04-02","54.187"
"2016-04-03","54.329"
"2016-04-04","54.48"
"2016-04-05","54.336"
"2016-04-06","54.308"
"2016-04-07","54.475"
"2016-04-08","54.473"
"2016-04-09","54.01"
"2016-04-10","54.13"
"2016-04-11","54.71"
"2016-04-12","54.535"
"2016-04-13","54.182"
"2016-04-14","54.325"
"2016-04-15","54.424"
"2016-04-16","54.596"
"2016-04-17","54.636"
"2016-04-18","54.689"
"2016-04-19","54.79"
"2016-04-20","54.69"
"2016-04-21","55.621"
"2016-04-22","55.626"
"2016-04-23","56.148"
"2016-04-24","56.323"
"2016-04-25","56.253"
"2016-04-26","56.318"
"2016-04-27","56.219"
"2016-04-28","55.899"
"2016-04-29","56.132"
"2016-04-30","56.173"
"2016-05-01","55.892"
"2016-05-02","56.539"
"2016-05-03","55.401"
"2016-05-04","55.601"
"2016-05-05","55.683"
"2016-05-06","55.972"
"2016-05-07","56.308"
"2016-05-08","56.29"
"2016-05-09","56.321"
"2016-05-10","56.56"
"2016-05-11","56.359"
"2016-05-12","56.671"
"2016-05-13","56.342"
"2016-05-14","56.136"
"2016-05-15","55.986"
"2016-05-16","56.159"
"2016-05-17","56.815"
"2016-05-18","56.75"
"2016-05-19","57.028"
"2016-05-20","57.06"
"2016-05-21","56.621"
"2016-05-22","57.007"
"2016-05-23","57.393"
"2016-05-24","57.179"
"2016-05-25","57.402"
"2016-05-26","57.48"
"2016-05-27","56.917"
"2016-05-28","57.192"
"2016-05-29","57.298"
"2016-05-30","57.315"
"2016-05-31","57.205"
"2016-06-01","57.074"
"2016-06-02","57.109"
"2016-06-03","57.029"
"2016-06-04","57.199"
"2016-06-05","57.179"
"2016-06-06","57.017"
"2016-06-07","57.131"
"2016-06-08","57.006"
"2016-06-09","56.529"
"2016-06-10","57.039"
"2016-06-11","57.061"
"2016-06-12","56.831"
"2016-06-13","57.446"
"2016-06-14","57.33"
"2016-06-15","57.355"
"2016-06-16","57.537"
"2016-06-17","56.909"
"2016-06-18","57.148"
"2016-06-19","57.383"
"2016-06-20","57.905"
"2016-06-21","58.137"
"2016-06-22","58.227"
"2016-06-23","57.676"
"2016-06-24","57.152"
"2016-06-25",null
"2016-06-26",null
"2016-06-27",null
"2016-06-28",null
"2016-06-29",null
"2016-06-30",null
"2016-07-01","58.108"
"2016-07-02","58.348"
"2016-07-03","58.115"
"2016-07-04","57.848"
"2016-07-05","57.826"
"2016-07-06","58.102"
"2016-07-07","58.491"
"2016-07-08","58.521"
"2016-07-09","58.345"
"2016-07-10","57.836"
"2016-07-11","57.806"
"2016-07-12","58.13"
"2016-07-13","57.872"
"2016-07-14","57.424"
"2016-07-15","56.803"
"2016-07-16","56.536"
"2016-07-17","55.947"
"2016-07-18","55.904"
"2016-07-19","55.709"
"2016-07-20","55.954"
"2016-07-21","55.644"
"2016-07-22","55.431"
"2016-07-23","55.271"
"2016-07-24","55.157"
"2016-07-25","54.628"
"2016-07-26","55.135"
"2016-07-27","55.583"
"2016-07-28","55.018"
"2016-07-29","55.165"
"2016-07-30","54.876"
"2016-07-31","55.073"
"2016-08-01","55.667"
"2016-08-02","55.844"
"2016-08-03","55.719"
"2016-08-04","55.649"
"2016-08-05","55.459"
"2016-08-06","55.404"
"2016-08-07","55.596"
"2016-08-08","56.784"
"2016-08-09","55.178"
"2016-08-10","55.565"
"2016-08-11","55.414"
"2016-08-12","55.374"
"2016-08-13","57.131"
"2016-08-14","57.252"
"2016-08-15","56.616"
"2016-08-16","56.721"
"2016-08-17","56.42"
"2016-08-18","57.364"
"2016-08-19","58.255"
"2016-08-20","58.655"
"2016-08-21","58.096"
"2016-08-22","58.666"
"2016-08-23","59.079"
"2016-08-24","59.275"
"2016-08-25","59.501"
"2016-08-26","59.511"
"2016-08-27","60.119"
"2016-08-28","60.076"
"2016-08-29","60.062"
"2016-08-30","60.202"
"2016-08-31","60.52"
"2016-09-01","60.074"
"2016-09-02","59.986"
"2016-09-03","60.436"
"2016-09-04","60.215"
"2016-09-05","59.755"
"2016-09-06","60.143"
"2016-09-07","60.405"
"2016-09-08","59.905"
"2016-09-09","60.346"
"2016-09-10","60.188"
"2016-09-11","59.739"
"2016-09-12","60.05"
"2016-09-13","59.026"
"2016-09-14","58.988"
"2016-09-15","59.621"
"2016-09-16","59.813"
"2016-09-17","59.689"
"2016-09-18","61.51"
"2016-09-19","61.671"
"2016-09-20","60.846"
"2016-09-21","60.757"
"2016-09-22","61.02"
"2016-09-23","60.564"
"2016-09-24","60.519"
"2016-09-25","60.62"
"2016-09-26","60.88"
"2016-09-27","60.847"
"2016-09-28","60.445"
"2016-09-29","60.261"
"2016-09-30","60.385"
"2016-10-01","59.967"
"2016-10-02","59.638"
"2016-10-03","60.39"
"2016-10-04","59.984"
"2016-10-05",60
"2016-10-06","60.263"
"2016-10-07","60.846"
"2016-10-08","61.319"
"2016-10-09","60.31"
"2016-10-10","59.585"
"2016-10-11","59.861"
"2016-10-12","59.88"
"2016-10-13","59.723"
"2016-10-14","59.299"
"2016-10-15","59.113"
"2016-10-16","59.607"
"2016-10-17","60.043"
"2016-10-18","60.129"
"2016-10-19","60.352"
"2016-10-20","60.109"
"2016-10-21","59.54"
"2016-10-22","59.53"
"2016-10-23","59.411"
"2016-10-24","59.647"
"2016-10-25","59.662"
"2016-10-26","59.276"
"2016-10-27","59.585"
"2016-10-28","59.594"
"2016-10-29","59.768"
"2016-10-30","60.543"
"2016-10-31","59.761"
"2016-11-01","59.931"
"2016-11-02","59.216"
"2016-11-03","59.114"
"2016-11-04","59.23"
"2016-11-05","59.011"
"2016-11-06","58.814"
"2016-11-07","59.048"
"2016-11-08","60.582"
"2016-11-09","60.979"
"2016-11-10","61.056"
"2016-11-11","61.309"
"2016-11-12","61.546"
"2016-11-13","61.993"
"2016-11-14","62.306"
"2016-11-15","61.911"
"2016-11-16","62.388"
"2016-11-17","61.74"
"2016-11-18","59.996"
"2016-11-19","59.122"
"2016-11-20","58.805"
"2016-11-21","58.728"
"2016-11-22","59.195"
"2016-11-23","58.87"
"2016-11-24","59.376"
"2016-11-25","58.779"
"2016-11-26","59.262"
"2016-11-27","60.212"
"2016-11-28","59.064"
"2016-11-29","59.161"
"2016-11-30","59.391"
"2016-12-01","59.108"
"2016-12-02","58.566"
"2016-12-03","58.295"
"2016-12-04","58.586"
"2016-12-05","58.495"
"2016-12-06","58.879"
"2016-12-07","58.678"
"2016-12-08","59.112"
"2016-12-09","58.51"
"2016-12-10","59.147"
"2016-12-11","59.121"
"2016-12-12","58.797"
"2016-12-13","59.219"
"2016-12-14","59.32"
"2016-12-15","58.732"
"2016-12-16","58.701"
"2016-12-17","58.196"
"2016-12-18","58.87"
"2016-12-19","58.862"
"2016-12-20","58.716"
"2016-12-21","59.101"
"2016-12-22","58.734"
"2016-12-23","59.023"
"2016-12-24","59.449"
"2016-12-25","59.246"
"2016-12-26","58.882"
"2016-12-27","58.839"
"2016-12-28","58.165"
"2016-12-29","58.964"
"2016-12-30","58.904"
"2016-12-31","63.421"
"2017-01-01","62.249"
"2017-01-02","61.929"
"2017-01-03","61.756"
"2017-01-04","61.515"
"2017-01-05","61.57"
"2017-01-06","61.768"
"2017-01-07","61.778"
"2017-01-08","61.696"
"2017-01-09","61.568"
"2017-01-10","60.917"
"2017-01-11","61.351"
"2017-01-12","60.895"
"2017-01-13","61.777"
"2017-01-14","62.746"
"2017-01-15","61.72"
"2017-01-16","61.723"
"2017-01-17","61.572"
"2017-01-18","61.781"
"2017-01-19","58.175"
"2017-01-20","57.122"
"2017-01-21","56.219"
"2017-01-22","56.726"
"2017-01-23","56.735"
"2017-01-24","57.064"
"2017-01-25","56.409"
"2017-01-26","56.072"
"2017-01-27","56.094"
"2017-01-28","56.602"
"2017-01-29","56.702"
"2017-01-30","56.85"
"2017-01-31","56.599"
"2017-02-01","56.901"
"2017-02-02","56.533"
"2017-02-03","56.618"
"2017-02-04","56.677"
"2017-02-05","56.764"
"2017-02-06","56.909"
"2017-02-07","56.841"
"2017-02-08","56.692"
"2017-02-09","56.379"
"2017-02-10","56.519"
"2017-02-11","56.335"
"2017-02-12","56.421"
"2017-02-13","56.229"
"2017-02-14","55.936"
"2017-02-15","56.232"
"2017-02-16","56.135"
"2017-02-17","56.49"
"2017-02-18","56.189"
"2017-02-19","56.802"
"2017-02-20","56.245"
"2017-02-21","56.594"
"2017-02-22","56.436"
"2017-02-23","56.679"
"2017-02-24","56.079"
"2017-02-25","56.445"
"2017-02-26","56.579"
"2017-02-27","56.506"
"2017-02-28","56.688"
"2017-03-01","56.361"
"2017-03-02","56.014"
"2017-03-03","56.261"
"2017-03-04","55.581"
"2017-03-05","55.707"
"2017-03-06","56.154"
"2017-03-07","56.344"
"2017-03-08","56.102"
"2017-03-09","56.158"
"2017-03-10","56.101"
"2017-03-11","55.456"
"2017-03-12","55.962"
"2017-03-13","55.816"
"2017-03-14","55.687"
"2017-03-15","55.12"
"2017-03-16","55.476"
"2017-03-17","55.587"
"2017-03-18","55.724"
"2017-03-19","55.734"
"2017-03-20","55.8"
"2017-03-21","55.883"
"2017-03-22","55.756"
"2017-03-23","55.856"
"2017-03-24","55.663"
"2017-03-25","55.818"
"2017-03-26","55.728"
"2017-03-27","55.242"
"2017-03-28","55.038"
"2017-03-29","55.612"
"2017-03-30","56.035"
"2017-03-31","56.264"
"2017-04-01","56.162"
"2017-04-02","56.047"
"2017-04-03","55.683"
"2017-04-04","55.433"
"2017-04-05","55.932"
"2017-04-06","55.988"
"2017-04-07","56.826"
"2017-04-08","56.744"
"2017-04-09","56.138"
"2017-04-10","55.806"
"2017-04-11","55.94"
"2017-04-12","55.985"
"2017-04-13","56.032"
"2017-04-14","55.931"
"2017-04-15","55.774"
"2017-04-16","54.975"
"2017-04-17","55.507"
"2017-04-18","55.076"
"2017-04-19","56.358"
"2017-04-20","56.411"
"2017-04-21","56.554"
"2017-04-22","56.851"
"2017-04-23","56.857"
"2017-04-24","56.711"
"2017-04-25","56.979"
"2017-04-26","57.223"
"2017-04-27","57.334"
"2017-04-28","57.1"
"2017-04-29","56.943"
"2017-04-30","56.771"
"2017-05-01","57.145"
"2017-05-02","57.329"
"2017-05-03","57.482"
"2017-05-04","57.419"
"2017-05-05","57.28"
"2017-05-06","57.128"
"2017-05-07","57.546"
"2017-05-08","57.844"
"2017-05-09","57.669"
"2017-05-10","57.878"
"2017-05-11","58.101"
"2017-05-12","58.157"
"2017-05-13","58.235"
"2017-05-14","58.298"
"2017-05-15","57.581"
"2017-05-16","57.768"
"2017-05-17","57.323"
"2017-05-18","58.031"
"2017-05-19","58.621"
"2017-05-20","58.886"
"2017-05-21","58.842"
"2017-05-22","58.919"
"2017-05-23","58.616"
"2017-05-24","59.38"
"2017-05-25","59.804"
"2017-05-26","59.418"
"2017-05-27","59.042"
"2017-05-28","58.328"
"2017-05-29","58.558"
"2017-05-30","58.502"
"2017-05-31","58.571"
"2017-06-01","58.648"
"2017-06-02","58.68"
"2017-06-03","59.038"
"2017-06-04","59.173"
"2017-06-05","59.5"
"2017-06-06","59.08"
"2017-06-07","59.027"
"2017-06-08","59.126"
"2017-06-09","59.413"
"2017-06-10","59.43"
"2017-06-11","59.251"
"2017-06-12","59.048"
"2017-06-13","59.652"
"2017-06-14","59.677"
"2017-06-15","58.549"
"2017-06-16","59.17"
"2017-06-17","59.245"
"2017-06-18","59.288"
"2017-06-19","57.576"
"2017-06-20","57.085"
"2017-06-21","56.246"
"2017-06-22","57.152"
"2017-06-23","56.922"
"2017-06-24","56.659"
"2017-06-25","58.589"
"2017-06-26","59.359"
"2017-06-27","57.931"
"2017-06-28","59.405"
"2017-06-29","59.289"
"2017-06-30","59.703"
"2017-07-01","61.517"
"2017-07-02","61.485"
"2017-07-03","61.569"
"2017-07-04","61.031"
"2017-07-05","61.06"
"2017-07-06","62.104"
"2017-07-07","62.384"
"2017-07-08","62.498"
"2017-07-09","62.104"
"2017-07-10","62.152"
"2017-07-11","61.803"
"2017-07-12","61.676"
"2017-07-13","61.706"
"2017-07-14","61.674"
"2017-07-15","61.111"
"2017-07-16","63.547"
"2017-07-17","68.392"
"2017-07-18","69.71"
"2017-07-19","68.902"
"2017-07-20","68.805"
"2017-07-21","70.944"
"2017-07-22","71.653"
"2017-07-23","71.712"
"2017-07-24","67.644"
"2017-07-25","59.862"
"2017-07-26","60.61"
"2017-07-27","60.836"
"2017-07-28","61.709"
"2017-07-29","62.112"
"2017-07-30","62.353"
"2017-07-31","64.547"
"2017-08-01","64.818"
"2017-08-02","64.559"
"2017-08-03","65.246"
"2017-08-04","66.026"
"2017-08-05","65.31"
"2017-08-06","65.59"
"2017-08-07","65.212"
"2017-08-08","65.402"
"2017-08-09","64.495"
"2017-08-10","65.224"
"2017-08-11","66.962"
"2017-08-12","66.722"
"2017-08-13","66.246"
"2017-08-14","66.908"
"2017-08-15","68.953"
"2017-08-16","68.772"
"2017-08-17","68.293"
"2017-08-18","69.956"
"2017-08-19","70.46"
"2017-08-20","70.697"
"2017-08-21","70.521"
"2017-08-22","69.742"
"2017-08-23","69.557"
"2017-08-24","68.432"
"2017-08-25","68.312"
"2017-08-26","67.666"
"2017-08-27","69.257"
"2017-08-28","69.014"
"2017-08-29","68.726"
"2017-08-30","68.49"
"2017-08-31","68.991"
"2017-09-01","69.551"
"2017-09-02","68.416"
"2017-09-03","68.609"
"2017-09-04","68.392"
"2017-09-05","68.198"
"2017-09-06","68.748"
"2017-09-07","68.719"
"2017-09-08","68.683"
"2017-09-09","68.131"
"2017-09-10","68.564"
"2017-09-11","69.183"
"2017-09-12","69.093"
"2017-09-13","70.022"
"2017-09-14","70.433"
"2017-09-15","70.246"
"2017-09-16","70.657"
"2017-09-17","71.019"
"2017-09-18","71.069"
"2017-09-19","70.987"
"2017-09-20","70.853"
"2017-09-21","70.007"
"2017-09-22","69.775"
"2017-09-23","70.788"
"2017-09-24","70.215"
"2017-09-25","71.039"
"2017-09-26","71.297"
"2017-09-27","71.488"
"2017-09-28","71.53"
"2017-09-29","70.844"
"2017-09-30","70.748"
"2017-10-01","72.179"
"2017-10-02","72.079"
"2017-10-03","71.249"
"2017-10-04","69.815"
"2017-10-05","71.681"
"2017-10-06","72.227"
"2017-10-07","72.035"
"2017-10-08","71.972"
"2017-10-09","71.76"
"2017-10-10","71.87"
"2017-10-11","71.268"
"2017-10-12","71.979"
"2017-10-13","71.245"
"2017-10-14","70.754"
"2017-10-15","71.065"
"2017-10-16","70.435"
"2017-10-17","70.44"
"2017-10-18","70.238"
"2017-10-19","70.351"
"2017-10-20","71.442"
"2017-10-21","71.475"
"2017-10-22","71.436"
"2017-10-23","71.256"
"2017-10-24","71.341"
"2017-10-25","71.515"
"2017-10-26","71.566"
"2017-10-27","71.349"
"2017-10-28","70.704"
"2017-10-29","71.106"
"2017-10-30","71.556"
"2017-10-31","70.786"
"2017-11-01","71.131"
"2017-11-02","71.6"
"2017-11-03","71.916"
"2017-11-04","72.342"
"2017-11-05","73.239"
"2017-11-06","72.921"
"2017-11-07","73.058"
"2017-11-08","72.623"
"2017-11-09","72.784"
"2017-11-10","72.113"
"2017-11-11","73.188"
"2017-11-12","74.172"
"2017-11-13","74.446"
"2017-11-14","74.892"
"2017-11-15","74.449"
"2017-11-16","73.843"
"2017-11-17","74.196"
"2017-11-18","75.02"
"2017-11-19","75.343"
"2017-11-20","75.055"
"2017-11-21","75.034"
"2017-11-22","74.775"
"2017-11-23","75.528"
"2017-11-24","74.619"
"2017-11-25","75.536"
"2017-11-26","75.3"
"2017-11-27","75.888"
"2017-11-28","76.338"
"2017-11-29","75.601"
"2017-11-30","76.174"
"2017-12-01","76.374"
"2017-12-02","75.529"
"2017-12-03","75.711"
"2017-12-04","77.707"
"2017-12-05","85.2"
"2017-12-06","85.374"
"2017-12-07","86.083"
"2017-12-08","86.735"
"2017-12-09","85.794"
"2017-12-10","84.4"
"2017-12-11","81.278"
"2017-12-12","80.512"
"2017-12-13","79.969"
"2017-12-14","80.213"
"2017-12-15","80.23"
"2017-12-16","80.238"
"2017-12-17","80.226"
"2017-12-18","81.633"
"2017-12-19","81.861"
"2017-12-20","82.073"
"2017-12-21","81.506"
"2017-12-22","80.71"
"2017-12-23","81.749"
"2017-12-24","82.049"
"2017-12-25","82.047"
"2017-12-26","81.001"
"2017-12-27","81.676"
"2017-12-28","83.721"
"2017-12-29","84.123"
"2017-12-30","84.421"
"2017-12-31","83.039"
"2018-01-01","87.797"
"2018-01-02","88.296"
"2018-01-03","87.981"
"2018-01-04","87.373"
"2018-01-05","87.678"
"2018-01-06","87.002"
"2018-01-07","87.5"
"2018-01-08","87.69"
"2018-01-09","88.828"
"2018-01-10","88.416"
"2018-01-11","88.764"
"2018-01-12","88.024"
"2018-01-13","87.24"
"2018-01-14","88.138"
"2018-01-15","90.015"
"2018-01-16","89.299"
"2018-01-17","90.037"
"2018-01-18","90.45"
"2018-01-19","91.393"
"2018-01-20","91.501"
"2018-01-21","91.97"
"2018-01-22","89.822"
"2018-01-23","90.209"
"2018-01-24","90.087"
"2018-01-25","90.145"
"2018-01-26","89.532"
"2018-01-27","90.422"
"2018-01-28","92.962"
"2018-01-29","89.03"
"2018-01-30","90.039"
"2018-01-31","89.925"
"2018-02-01","90.76"
"2018-02-02","93.127"
"2018-02-03","90.665"
"2018-02-04","90.95"
"2018-02-05","90.263"
"2018-02-06","90.234"
"2018-02-07","91.506"
"2018-02-08","91.741"
"2018-02-09","91.646"
"2018-02-10","91.337"
"2018-02-11","92.208"
"2018-02-12","91.153"
"2018-02-13","91.586"
"2018-02-14","91.672"
"2018-02-15","90.475"
"2018-02-16","91.388"
"2018-02-17","91.954"
"2018-02-18","92.051"
"2018-02-19","92.57"
"2018-02-20","93.05"
"2018-02-21","91.163"
"2018-02-22","91.829"
"2018-02-23","92.873"
"2018-02-24","92.042"
"2018-02-25","90.83"
"2018-02-26","91.576"
"2018-02-27","91.159"
"2018-02-28","92.011"
"2018-03-01","92.074"
"2018-03-02","91.402"
"2018-03-03","91.51"
"2018-03-04","90.435"
"2018-03-05","92.454"
"2018-03-06","92.146"
"2018-03-07","91.223"
"2018-03-08","89.002"
"2018-03-09","90.059"
"2018-03-10","89.724"
"2018-03-11","90.991"
"2018-03-12","92.117"
"2018-03-13","92.868"
"2018-03-14","92.775"
"2018-03-15","91.842"
"2018-03-16","93.291"
"2018-03-17","92.584"
"2018-03-18","92.226"
"2018-03-19","93.054"
"2018-03-20","91.62"
"2018-03-21","90.921"
"2018-03-22","91.003"
"2018-03-23","92.691"
"2018-03-24","92.75"
"2018-03-25","91.893"
"2018-03-26","91.595"
"2018-03-27","93.195"
"2018-03-28","93.574"
"2018-03-29","92.616"
"2018-03-30","93.237"
"2018-03-31","93.177"
"2018-04-01","96.705"
"2018-04-02","93.024"
"2018-04-03","93.672"
"2018-04-04","94.843"
"2018-04-05","93.021"
"2018-04-06","89.401"
"2018-04-07","88.358"
"2018-04-08","90.957"
"2018-04-09","94.1"
"2018-04-10","94.901"
"2018-04-11","94.979"
"2018-04-12","95.192"
"2018-04-13","95.246"
"2018-04-14","94.086"
"2018-04-15","92.718"
"2018-04-16","91.229"
"2018-04-17","88.516"
"2018-04-18","87.883"
"2018-04-19","87.316"
"2018-04-20","88.547"
"2018-04-21","87.502"
"2018-04-22","89.787"
"2018-04-23","92.55"
"2018-04-24","91.594"
"2018-04-25","90.553"
"2018-04-26","90.838"
"2018-04-27","91.75"
"2018-04-28","91.53"
"2018-04-29","90.393"
"2018-04-30","91.569"
"2018-05-01","90.387"
"2018-05-02","91.865"
"2018-05-03","92.124"
"2018-05-04","92.438"
"2018-05-05","92.248"
"2018-05-06","92.089"
"2018-05-07","92.23"
"2018-05-08","91.621"
"2018-05-09","92.374"
"2018-05-10","93.364"
"2018-05-11","93.875"
"2018-05-12","93.2"
"2018-05-13","93.23"
"2018-05-14","94.303"
"2018-05-15","94.455"
"2018-05-16","94.747"
"2018-05-17","95.306"
"2018-05-18","95.342"
"2018-05-19","95.035"
"2018-05-20","94.592"
"2018-05-21","93.047"
"2018-05-22","95.313"
"2018-05-23","94.943"
"2018-05-24","94.835"
"2018-05-25","94.93"
"2018-05-26","96.242"
"2018-05-27","94.811"
"2018-05-28","95.722"
"2018-05-29","95.347"
"2018-05-30","96.136"
"2018-05-31","96.276"
"2018-06-01","96.084"
"2018-06-02","96.039"
"2018-06-03","95.967"
"2018-06-04","95.214"
"2018-06-05","94.628"
"2018-06-06","94.736"
"2018-06-07","97.046"
"2018-06-08","98.019"
"2018-06-09","96.444"
"2018-06-10","96.629"
"2018-06-11","97.05"
"2018-06-12","97.037"
"2018-06-13","96.688"
"2018-06-14","96.618"
"2018-06-15","96.451"
"2018-06-16","96.54"
"2018-06-17","96.52"
"2018-06-18","96.567"
"2018-06-19","95.975"
"2018-06-20","97.444"
"2018-06-21","97.103"
"2018-06-22","96.545"
"2018-06-23","96.658"
"2018-06-24","95.412"
"2018-06-25","94.245"
"2018-06-26","95.141"
"2018-06-27","96.873"
"2018-06-28","96.365"
"2018-06-29","96.762"
"2018-06-30","95.808"
"2018-07-01","97.083"
"2018-07-02","97.269"
"2018-07-03","97.48"
"2018-07-04","98.595"
"2018-07-05","94.522"
"2018-07-06","91.556"
"2018-07-07","91.532"
"2018-07-08","93.171"
"2018-07-09","93.235"
"2018-07-10","92.897"
