"dtime per day","Average latency (ms)"
"2011-04-04","45.08"
"2011-04-05","45.437"
"2011-04-06","44.989"
"2011-04-07","44.606"
"2011-04-08","44.518"
"2011-04-09","47.878"
"2011-04-10","46.223"
"2011-04-11","45.983"
"2011-04-12","45.132"
"2011-04-13","45.217"
"2011-04-14","46.182"
"2011-04-15","44.597"
"2011-04-16","49.241"
"2011-04-17","45.904"
"2011-04-18","46.359"
"2011-04-19","46.933"
"2011-04-20","45.081"
"2011-04-21","46.464"
"2011-04-22","48.926"
"2011-04-23","46.364"
"2011-04-24","44.221"
"2011-04-25","46.152"
"2011-04-26","44.873"
"2011-04-27","44.583"
"2011-04-28","44.191"
"2011-04-29","42.055"
"2011-04-30","44.733"
"2011-05-01","45.952"
"2011-05-02","46.086"
"2011-05-03","44.234"
"2011-05-04","44.125"
"2011-05-05","49.976"
"2011-05-06","44.109"
"2011-05-07","44.403"
"2011-05-08","45.517"
"2011-05-09","45.092"
"2011-05-10","44.37"
"2011-05-11","44.113"
"2011-05-12","44.241"
"2011-05-13","43.305"
"2011-05-14","46.133"
"2011-05-15","47.107"
"2011-05-16","47.316"
"2011-05-17","45.679"
"2011-05-18","44.43"
"2011-05-19","45.585"
"2011-05-20","45.106"
"2011-05-21","45.074"
"2011-05-22","45.138"
"2011-05-23","45.545"
"2011-05-24","45.9"
"2011-05-25","44.982"
"2011-05-26","44.368"
"2011-05-27","44.914"
"2011-05-28","46.578"
"2011-05-29","48.909"
"2011-05-30","44.4"
"2011-05-31","44.079"
"2011-06-01","43.901"
"2011-06-02","44.204"
"2011-06-03","44.212"
"2011-06-04","44.134"
"2011-06-05","45.465"
"2011-06-06","45.638"
"2011-06-07","46.036"
"2011-06-08","44.615"
"2011-06-09","44.551"
"2011-06-10","44.42"
"2011-06-11","44.349"
"2011-06-12","44.177"
"2011-06-13","44.435"
"2011-06-14","44.64"
"2011-06-15","46.843"
"2011-06-16","46.703"
"2011-06-17","44.153"
"2011-06-18","43.886"
"2011-06-19","43.836"
"2011-06-20","44.759"
"2011-06-21","45.407"
"2011-06-22","45.16"
"2011-06-23","45.549"
"2011-06-24","45.537"
"2011-06-25","43.65"
"2011-06-26","43.812"
"2011-06-27","45.076"
"2011-06-28","45.743"
"2011-06-29","44.609"
"2011-06-30",47
"2011-07-01","47.717"
"2011-07-02","45.077"
"2011-07-03","44.709"
"2011-07-04","46.685"
"2011-07-05","44.645"
"2011-07-06","45.503"
"2011-07-07","45.132"
"2011-07-08","44.407"
"2011-07-09","45.169"
"2011-07-10","44.611"
"2011-07-11","44.699"
"2011-07-12","44.407"
"2011-07-13","45.396"
"2011-07-14","45.025"
"2011-07-15","44.493"
"2011-07-16","43.683"
"2011-07-17","43.372"
"2011-07-18","44.267"
"2011-07-19","45.365"
"2011-07-20","44.368"
"2011-07-21","44.424"
"2011-07-22","44.422"
"2011-07-23","44.003"
"2011-07-24","44.222"
"2011-07-25","44.79"
"2011-07-26","45.051"
"2011-07-27","44.975"
"2011-07-28","45.17"
"2011-07-29","44.535"
"2011-07-30","44.436"
"2011-07-31","44.385"
"2011-08-01","45.488"
"2011-08-02","45.865"
"2011-08-03","45.048"
"2011-08-04","45.165"
"2011-08-05","45.522"
"2011-08-06","45.037"
"2011-08-07","45.345"
"2011-08-08","48.226"
"2011-08-09","45.596"
"2011-08-10","45.111"
"2011-08-11","44.399"
"2011-08-12","43.931"
"2011-08-13","43.806"
"2011-08-14","44.226"
"2011-08-15","45.769"
"2011-08-16","47.844"
"2011-08-17","48.448"
"2011-08-18","45.885"
"2011-08-19","45.229"
"2011-08-20","45.732"
"2011-08-21","46.097"
"2011-08-22","46.203"
"2011-08-23","44.742"
"2011-08-24","45.293"
"2011-08-25","44.496"
"2011-08-26","44.71"
"2011-08-27","45.318"
"2011-08-28","48.342"
"2011-08-29","46.392"
"2011-08-30","44.863"
"2011-08-31","47.088"
"2011-09-01","44.868"
"2011-09-02","44.839"
"2011-09-03","45.123"
"2011-09-04","45.707"
"2011-09-05","46.833"
"2011-09-06","45.045"
"2011-09-07","44.864"
"2011-09-08","44.972"
"2011-09-09","45.778"
"2011-09-10","45.638"
"2011-09-11","44.401"
"2011-09-12","43.834"
"2011-09-13","43.463"
"2011-09-14","43.738"
"2011-09-15","44.016"
"2011-09-16","43.369"
"2011-09-17","43.906"
"2011-09-18","44.543"
"2011-09-19","43.649"
"2011-09-20","44.503"
"2011-09-21","43.518"
"2011-09-22","43.188"
"2011-09-23","43.87"
"2011-09-24","45.041"
"2011-09-25","48.597"
"2011-09-26","44.135"
"2011-09-27","44.126"
"2011-09-28","43.726"
"2011-09-29","44.044"
"2011-09-30","43.927"
"2011-10-01","43.851"
"2011-10-02","47.254"
"2011-10-03","53.295"
"2011-10-04","49.339"
"2011-10-05","45.588"
"2011-10-06","43.25"
"2011-10-07","45.039"
"2011-10-08","44.367"
"2011-10-09","45.648"
"2011-10-10","45.413"
"2011-10-11","45.279"
"2011-10-12","45.064"
"2011-10-13","45.953"
"2011-10-14","44.521"
"2011-10-15","46.251"
"2011-10-16","45.359"
"2011-10-17","44.751"
"2011-10-18","44.857"
"2011-10-19","45.008"
"2011-10-20","45.388"
"2011-10-21","47.337"
"2011-10-22","45.576"
"2011-10-23","45.706"
"2011-10-24","45.385"
"2011-10-25","44.553"
"2011-10-26","45.815"
"2011-10-27","44.901"
"2011-10-28","44.868"
"2011-10-29","46.408"
"2011-10-30","48.168"
"2011-10-31","46.843"
"2011-11-01","45.205"
"2011-11-02","45.435"
"2011-11-03","45.317"
"2011-11-04","45.593"
"2011-11-05","47.264"
"2011-11-06","47.772"
"2011-11-07","46.527"
"2011-11-08","46.715"
"2011-11-09","45.791"
"2011-11-10","45.126"
"2011-11-11","45.078"
"2011-11-12","45.986"
"2011-11-13","45.85"
"2011-11-14","45.231"
"2011-11-15","44.241"
"2011-11-16","44.502"
"2011-11-17","44.773"
"2011-11-18","44.946"
"2011-11-19","46.263"
"2011-11-20","47.11"
"2011-11-21","47.117"
"2011-11-22","46.348"
"2011-11-23","46.859"
"2011-11-24","46.196"
"2011-11-25","45.527"
"2011-11-26","46.851"
"2011-11-27","47.97"
"2011-11-28","47.47"
"2011-11-29","46.439"
"2011-11-30","48.854"
"2011-12-01","46.368"
"2011-12-02","46.545"
"2011-12-03","46.623"
"2011-12-04","47.17"
"2011-12-05","47.098"
"2011-12-06","47.433"
"2011-12-07","46.307"
"2011-12-08","47.079"
"2011-12-09","46.248"
"2011-12-10","47.478"
"2011-12-11","49.403"
"2011-12-12","49.132"
"2011-12-13","47.574"
"2011-12-14","48.391"
"2011-12-15","49.804"
"2011-12-16","49.7"
"2011-12-17","50.602"
"2011-12-18","52.248"
"2011-12-19","52.685"
"2011-12-20","53.504"
"2011-12-21","55.496"
"2011-12-22","56.635"
"2011-12-23","58.844"
"2011-12-24","57.638"
"2011-12-25","56.259"
"2011-12-26","57.944"
"2011-12-27","60.866"
"2011-12-28","62.006"
"2011-12-29","62.847"
"2011-12-30","62.217"
"2011-12-31","62.279"
"2012-01-01","61.343"
"2012-01-02","65.898"
"2012-01-03","63.257"
"2012-01-04","61.474"
"2012-01-05","59.567"
"2012-01-06","59.739"
"2012-01-07","60.628"
"2012-01-08","62.439"
"2012-01-09","61.378"
"2012-01-10","60.315"
"2012-01-11","61.714"
"2012-01-12","58.253"
"2012-01-13","57.45"
"2012-01-14","57.842"
"2012-01-15","57.005"
"2012-01-16","61.774"
"2012-01-17","58.106"
"2012-01-18","58.38"
"2012-01-19","55.895"
"2012-01-20","54.377"
"2012-01-21","55.672"
"2012-01-22","58.136"
"2012-01-23","56.707"
"2012-01-24","56.588"
"2012-01-25","56.058"
"2012-01-26","56.147"
"2012-01-27","55.572"
"2012-01-28","56.65"
"2012-01-29","58.25"
"2012-01-30","54.192"
"2012-01-31","53.053"
"2012-02-01","54.433"
"2012-02-02","53.023"
"2012-02-03","52.303"
"2012-02-04","53.537"
"2012-02-05","57.292"
"2012-02-06","55.22"
"2012-02-07","57.97"
"2012-02-08","60.939"
"2012-02-09","62.269"
"2012-02-10","60.199"
"2012-02-11","60.632"
"2012-02-12","62.495"
"2012-02-13","62.456"
"2012-02-14","60.763"
"2012-02-15","60.041"
"2012-02-16","63.899"
"2012-02-17","64.426"
"2012-02-18","65.332"
"2012-02-19","66.935"
"2012-02-20","68.206"
"2012-02-21","68.778"
"2012-02-22","70.16"
"2012-02-23","73.125"
"2012-02-24","70.25"
"2012-02-25","71.014"
"2012-02-26","72.384"
"2012-02-27","71.23"
"2012-02-28","72.579"
"2012-02-29","70.094"
"2012-03-01","70.343"
"2012-03-02","68.86"
"2012-03-03","72.845"
"2012-03-04","73.979"
"2012-03-05","70.495"
"2012-03-06","70.489"
"2012-03-07","68.61"
"2012-03-08","66.094"
"2012-03-09","66.321"
"2012-03-10","67.934"
"2012-03-11","64.593"
"2012-03-12","63.005"
"2012-03-13","59.304"
"2012-03-14","59.718"
"2012-03-15","62.464"
"2012-03-16","59.695"
"2012-03-17","58.553"
"2012-03-18","58.015"
"2012-03-19","58.168"
"2012-03-20","57.439"
"2012-03-21","54.174"
"2012-03-22","54.912"
"2012-03-23","53.255"
"2012-03-24",55
"2012-03-25","56.697"
"2012-03-26","60.169"
"2012-03-27","56.922"
"2012-03-28","54.345"
"2012-03-29","56.348"
"2012-03-30","51.149"
"2012-03-31","47.881"
"2012-04-01","47.41"
"2012-04-02","45.904"
"2012-04-03","47.135"
"2012-04-04","47.415"
"2012-04-05","45.127"
"2012-04-06","45.555"
"2012-04-07","49.674"
"2012-04-08","46.21"
"2012-04-09","49.475"
"2012-04-10","47.983"
"2012-04-11","47.759"
"2012-04-12","46.708"
"2012-04-13","45.968"
"2012-04-14","46.923"
"2012-04-15","47.326"
"2012-04-16","46.122"
"2012-04-17","45.947"
"2012-04-18","44.928"
"2012-04-19","44.741"
"2012-04-20","44.713"
"2012-04-21","46.183"
"2012-04-22","50.163"
"2012-04-23","45.099"
"2012-04-24","45.155"
"2012-04-25","45.143"
"2012-04-26","44.694"
"2012-04-27","44.337"
"2012-04-28","46.337"
"2012-04-29","46.053"
"2012-04-30","44.665"
"2012-05-01","44.168"
"2012-05-02","43.745"
"2012-05-03","45.076"
"2012-05-04","43.397"
"2012-05-05","44.505"
"2012-05-06","47.094"
"2012-05-07","46.398"
"2012-05-08","44.259"
"2012-05-09","44.482"
"2012-05-10","45.614"
"2012-05-11","44.558"
"2012-05-12","44.752"
"2012-05-13","45.329"
"2012-05-14","45.279"
"2012-05-15","44.843"
"2012-05-16","44.324"
"2012-05-17","45.197"
"2012-05-18","44.378"
"2012-05-19","43.921"
"2012-05-20","45.819"
"2012-05-21","44.703"
"2012-05-22","47.373"
"2012-05-23","45.36"
"2012-05-24","45.001"
"2012-05-25","44.405"
"2012-05-26","44.533"
"2012-05-27","44.057"
"2012-05-28","45.278"
"2012-05-29","45.297"
"2012-05-30","45.103"
"2012-05-31","45.119"
"2012-06-01","45.187"
"2012-06-02","45.091"
"2012-06-03","45.095"
"2012-06-04","46.141"
"2012-06-05","46.029"
"2012-06-06","46.451"
"2012-06-07","45.136"
"2012-06-08","47.253"
"2012-06-09","45.746"
"2012-06-10","44.786"
"2012-06-11","45.919"
"2012-06-12","46.946"
"2012-06-13","46.836"
"2012-06-14","46.751"
"2012-06-15","46.869"
"2012-06-16","46.585"
"2012-06-17","47.039"
"2012-06-18","48.504"
"2012-06-19","47.308"
"2012-06-20","46.637"
"2012-06-21","46.524"
"2012-06-22","46.973"
"2012-06-23","45.447"
"2012-06-24","45.829"
"2012-06-25","46.187"
"2012-06-26","47.033"
"2012-06-27","50.548"
"2012-06-28","45.453"
"2012-06-29","44.953"
"2012-06-30","45.432"
"2012-07-01","46.718"
"2012-07-02","45.983"
"2012-07-03","45.191"
"2012-07-04","45.083"
"2012-07-05","44.609"
"2012-07-06","45.64"
"2012-07-07","45.458"
"2012-07-08","45.693"
"2012-07-09","46.172"
"2012-07-10","46.343"
"2012-07-11","46.112"
"2012-07-12","45.509"
"2012-07-13","45.722"
"2012-07-14","44.731"
"2012-07-15","44.836"
"2012-07-16","47.437"
"2012-07-17","45.982"
"2012-07-18","45.498"
"2012-07-19","45.256"
"2012-07-20","46.05"
"2012-07-21","44.435"
"2012-07-22","45.671"
"2012-07-23","46.102"
"2012-07-24","45.613"
"2012-07-25","45.356"
"2012-07-26","45.405"
"2012-07-27","45.79"
"2012-07-28","44.668"
"2012-07-29","45.562"
"2012-07-30","45.573"
"2012-07-31","45.118"
"2012-08-01","44.994"
"2012-08-02","44.588"
"2012-08-03","44.413"
"2012-08-04","43.92"
"2012-08-05","44.01"
"2012-08-06","45.016"
"2012-08-07","44.601"
"2012-08-08","43.717"
"2012-08-09","44.254"
"2012-08-10","45.85"
"2012-08-11","44.766"
"2012-08-12","44.805"
"2012-08-13","46.736"
"2012-08-14","48.992"
"2012-08-15","45.525"
"2012-08-16","44.561"
"2012-08-17","44.012"
"2012-08-18","44.503"
"2012-08-19","45.291"
"2012-08-20","44.518"
"2012-08-21","45.906"
"2012-08-22","45.118"
"2012-08-23","45.606"
"2012-08-24","44.575"
"2012-08-25","43.894"
"2012-08-26","44.091"
"2012-08-27","44.038"
"2012-08-28","43.588"
"2012-08-29","43.504"
"2012-08-30","43.059"
"2012-08-31","43.475"
"2012-09-01","43.909"
"2012-09-02","43.544"
"2012-09-03","45.658"
"2012-09-04","44.474"
"2012-09-05","43.664"
"2012-09-06","42.793"
"2012-09-07","43.471"
"2012-09-08","44.481"
"2012-09-09","44.7"
"2012-09-10","43.365"
"2012-09-11","42.825"
"2012-09-12","42.958"
"2012-09-13","44.052"
"2012-09-14","44.237"
"2012-09-15","45.639"
"2012-09-16","51.767"
"2012-09-17","44.873"
"2012-09-18","44.481"
"2012-09-19","44.606"
"2012-09-20","49.159"
"2012-09-21","49.445"
"2012-09-22","50.15"
"2012-09-23","47.424"
"2012-09-24","50.043"
"2012-09-25","46.37"
"2012-09-26","45.104"
"2012-09-27","45.358"
"2012-09-28","43.972"
"2012-09-29","45.069"
"2012-09-30","46.434"
"2012-10-01","44.57"
"2012-10-02","43.407"
"2012-10-03","45.097"
"2012-10-04","44.356"
"2012-10-05","45.182"
"2012-10-06","45.298"
"2012-10-07","46.458"
"2012-10-08","46.025"
"2012-10-09","46.679"
"2012-10-10","49.916"
"2012-10-11","43.304"
"2012-10-12","43.466"
"2012-10-13","44.032"
"2012-10-14","45.64"
"2012-10-15","44.997"
"2012-10-16","44.385"
"2012-10-17","45.787"
"2012-10-18","43.415"
"2012-10-19","43.7"
"2012-10-20","43.353"
"2012-10-21","43.992"
"2012-10-22","43.906"
"2012-10-23","43.415"
"2012-10-24","43.135"
"2012-10-25","43.05"
"2012-10-26","43.482"
"2012-10-27","43.615"
"2012-10-28","44.969"
"2012-10-29","46.482"
"2012-10-30","46.685"
"2012-10-31","44.748"
"2012-11-01","44.927"
"2012-11-02","45.18"
"2012-11-03","45.854"
"2012-11-04","45.724"
"2012-11-05","45.05"
"2012-11-06","44.521"
"2012-11-07","43.731"
"2012-11-08","43.125"
"2012-11-09","42.9"
"2012-11-10","43.758"
"2012-11-11","44.437"
"2012-11-12","44.689"
"2012-11-13","44.993"
"2012-11-14","45.236"
"2012-11-15","45.603"
"2012-11-16","46.094"
"2012-11-17","44.957"
"2012-11-18","45.496"
"2012-11-19","44.653"
"2012-11-20","44.686"
"2012-11-21","46.189"
"2012-11-22","44.646"
"2012-11-23","47.33"
"2012-11-24","47.372"
"2012-11-25","45.353"
"2012-11-26","46.503"
"2012-11-27","46.42"
"2012-11-28","43.644"
"2012-11-29","44.729"
"2012-11-30","44.992"
"2012-12-01","45.069"
"2012-12-02","46.737"
"2012-12-03","45.577"
"2012-12-04","45.038"
"2012-12-05","44.676"
"2012-12-06","45.812"
"2012-12-07","44.957"
"2012-12-08","45.13"
"2012-12-09","45.973"
"2012-12-10","45.019"
"2012-12-11","45.419"
"2012-12-12","46.041"
"2012-12-13","46.108"
"2012-12-14","46.371"
"2012-12-15","46.512"
"2012-12-16","49.458"
"2012-12-17","46.825"
"2012-12-18","46.448"
"2012-12-19","47.265"
"2012-12-20","46.941"
"2012-12-21","46.923"
"2012-12-22","46.316"
"2012-12-23","45.871"
"2012-12-24","47.61"
"2012-12-25","44.056"
"2012-12-26","48.599"
"2012-12-27","50.761"
"2012-12-28","49.42"
"2012-12-29","49.733"
"2012-12-30","53.953"
"2012-12-31","51.649"
"2013-01-01","48.03"
"2013-01-02","50.215"
"2013-01-03","49.532"
"2013-01-04","48.907"
"2013-01-05","49.65"
"2013-01-06","51.681"
"2013-01-07","48.603"
"2013-01-08","48.436"
"2013-01-09","49.175"
"2013-01-10","47.573"
"2013-01-11","48.217"
"2013-01-12","48.47"
"2013-01-13","49.747"
"2013-01-14","49.513"
"2013-01-15","48.745"
"2013-01-16","47.686"
"2013-01-17","47.274"
"2013-01-18","48.286"
"2013-01-19","49.253"
"2013-01-20","49.753"
"2013-01-21","51.124"
"2013-01-22","49.231"
"2013-01-23","47.501"
"2013-01-24","48.141"
"2013-01-25","49.655"
"2013-01-26","51.451"
"2013-01-27","51.731"
"2013-01-28","50.179"
"2013-01-29","48.892"
"2013-01-30","48.185"
"2013-01-31","47.768"
"2013-02-01","47.615"
"2013-02-02","49.744"
"2013-02-03","51.337"
"2013-02-04","46.047"
"2013-02-05","48.089"
"2013-02-06","47.968"
"2013-02-07","47.716"
"2013-02-08","48.779"
"2013-02-09","50.893"
"2013-02-10","51.202"
"2013-02-11","49.421"
"2013-02-12","47.946"
"2013-02-13","47.733"
"2013-02-14","47.799"
"2013-02-15","47.523"
"2013-02-16","49.242"
"2013-02-17","49.882"
"2013-02-18","50.701"
"2013-02-19","49.082"
"2013-02-20","49.387"
"2013-02-21","49.545"
"2013-02-22","50.283"
"2013-02-23","51.124"
"2013-02-24","52.923"
"2013-02-25","50.423"
"2013-02-26","49.898"
"2013-02-27","50.069"
"2013-02-28","49.096"
"2013-03-01","48.602"
"2013-03-02","50.411"
"2013-03-03","51.43"
"2013-03-04","49.951"
"2013-03-05","48.718"
"2013-03-06","48.829"
"2013-03-07","48.306"
"2013-03-08","48.575"
"2013-03-09","49.09"
"2013-03-10","50.298"
"2013-03-11","49.387"
"2013-03-12","49.729"
"2013-03-13","50.117"
"2013-03-14","49.007"
"2013-03-15","49.616"
"2013-03-16","50.023"
"2013-03-17","50.893"
"2013-03-18","49.714"
"2013-03-19","49.11"
"2013-03-20","49.078"
"2013-03-21","49.124"
"2013-03-22","48.606"
"2013-03-23","50.739"
"2013-03-24","51.357"
"2013-03-25","51.151"
"2013-03-26","49.752"
"2013-03-27","48.944"
"2013-03-28","48.824"
"2013-03-29","49.224"
"2013-03-30","48.58"
"2013-03-31","48.701"
"2013-04-01","48.946"
"2013-04-02","48.85"
"2013-04-03","49.315"
"2013-04-04","49.458"
"2013-04-05","49.583"
"2013-04-06","50.224"
"2013-04-07","50.584"
"2013-04-08","49.968"
"2013-04-09","48.281"
"2013-04-10","48.569"
"2013-04-11","48.271"
"2013-04-12","49.028"
"2013-04-13","49.336"
"2013-04-14","49.688"
"2013-04-15","48.549"
"2013-04-16","48.374"
"2013-04-17","48.182"
"2013-04-18","47.793"
"2013-04-19","48.553"
"2013-04-20","49.566"
"2013-04-21","49.911"
"2013-04-22","49.093"
"2013-04-23","48.469"
"2013-04-24","48.267"
"2013-04-25","47.663"
"2013-04-26","47.644"
"2013-04-27","48.466"
"2013-04-28","49.662"
"2013-04-29","49.143"
"2013-04-30","48.029"
"2013-05-01","48.158"
"2013-05-02","47.24"
"2013-05-03","48.181"
"2013-05-04","48.52"
"2013-05-05","49.584"
"2013-05-06","48.649"
"2013-05-07","48.787"
"2013-05-08","48.377"
"2013-05-09","48.914"
"2013-05-10","48.832"
"2013-05-11","50.562"
"2013-05-12","49.756"
"2013-05-13","48.947"
"2013-05-14","48.937"
"2013-05-15","49.79"
"2013-05-16","48.851"
"2013-05-17","48.181"
"2013-05-18","49.496"
"2013-05-19","51.69"
"2013-05-20","49.134"
"2013-05-21","49.662"
"2013-05-22","50.444"
"2013-05-23","49.565"
"2013-05-24","49.218"
"2013-05-25","51.289"
"2013-05-26","49.254"
"2013-05-27","50.232"
"2013-05-28","50.35"
"2013-05-29","49.441"
"2013-05-30","49.765"
"2013-05-31","48.927"
"2013-06-01","50.02"
"2013-06-02","50.747"
"2013-06-03","49.786"
"2013-06-04","49.141"
"2013-06-05","50.588"
"2013-06-06","49.325"
"2013-06-07","50.192"
"2013-06-08","49.613"
"2013-06-09","49.207"
"2013-06-10","51.357"
"2013-06-11","51.165"
"2013-06-12","48.806"
"2013-06-13","49.265"
"2013-06-14","48.568"
"2013-06-15","47.719"
"2013-06-16","48.274"
"2013-06-17","49.517"
"2013-06-18","49.335"
"2013-06-19","49.083"
"2013-06-20","48.741"
"2013-06-21","47.461"
"2013-06-22","47.622"
"2013-06-23","48.093"
"2013-06-24","48.78"
"2013-06-25","48.365"
"2013-06-26","48.121"
"2013-06-27","48.652"
"2013-06-28","48.401"
"2013-06-29","47.698"
"2013-06-30","47.681"
"2013-07-01","48.412"
"2013-07-02","49.056"
"2013-07-03","48.678"
"2013-07-04","48.266"
"2013-07-05","47.712"
"2013-07-06","48.12"
"2013-07-07","48.693"
"2013-07-08","50.281"
"2013-07-09","49.998"
"2013-07-10","49.215"
"2013-07-11","49.536"
"2013-07-12","49.34"
"2013-07-13","48.926"
"2013-07-14","49.06"
"2013-07-15","50.538"
"2013-07-16","50.317"
"2013-07-17","50.214"
"2013-07-18","49.284"
"2013-07-19","49.709"
"2013-07-20","48.236"
"2013-07-21","48.546"
"2013-07-22","50.246"
"2013-07-23","50.54"
"2013-07-24","51.629"
"2013-07-25","49.69"
"2013-07-26","48.953"
"2013-07-27","49.284"
"2013-07-28","49.802"
"2013-07-29","50.319"
"2013-07-30","50.454"
"2013-07-31","51.135"
"2013-08-01","50.45"
"2013-08-02","49.595"
"2013-08-03","49.285"
"2013-08-04","49.526"
"2013-08-05","50.024"
"2013-08-06","49.564"
"2013-08-07","48.635"
"2013-08-08","48.575"
"2013-08-09","48.449"
"2013-08-10","48.314"
"2013-08-11","47.779"
"2013-08-12","49.021"
"2013-08-13","49.377"
"2013-08-14","48.972"
"2013-08-15","49.131"
"2013-08-16","48.56"
"2013-08-17","49.197"
"2013-08-18","48.681"
"2013-08-19","49.119"
"2013-08-20","48.683"
"2013-08-21","47.99"
"2013-08-22","48.143"
"2013-08-23","48.134"
"2013-08-24","48.854"
"2013-08-25","49.415"
"2013-08-26","48.791"
"2013-08-27","48.915"
"2013-08-28","49.457"
"2013-08-29","49.611"
"2013-08-30","49.866"
"2013-08-31","49.627"
"2013-09-01","50.074"
"2013-09-02","53.005"
"2013-09-03","51.43"
"2013-09-04","50.186"
"2013-09-05","50.439"
"2013-09-06","49.6"
"2013-09-07","50.382"
"2013-09-08","51.267"
"2013-09-09","50.15"
"2013-09-10","49.671"
"2013-09-11","50.502"
"2013-09-12","50.168"
"2013-09-13","46.138"
"2013-09-14","47.513"
"2013-09-15","47.549"
"2013-09-16","47.139"
"2013-09-17","47.064"
"2013-09-18","48.216"
"2013-09-19","49.576"
"2013-09-20","48.193"
"2013-09-21","48.626"
"2013-09-22","48.84"
"2013-09-23","47.239"
"2013-09-24","46.24"
"2013-09-25","45.851"
"2013-09-26","45.654"
"2013-09-27","45.943"
"2013-09-28","46.688"
"2013-09-29","47.475"
"2013-09-30","46.757"
"2013-10-01","46.373"
"2013-10-02","46.424"
"2013-10-03","46.689"
"2013-10-04","46.273"
"2013-10-05","47.915"
"2013-10-06","49.383"
"2013-10-07","47.89"
"2013-10-08","46.809"
"2013-10-09","47.629"
"2013-10-10","46.963"
"2013-10-11","46.33"
"2013-10-12","47.072"
"2013-10-13","48.113"
"2013-10-14","47.787"
"2013-10-15","47.16"
"2013-10-16","46.637"
"2013-10-17","47.126"
"2013-10-18","46.631"
"2013-10-19","47.3"
"2013-10-20","47.871"
"2013-10-21","46.724"
"2013-10-22","46.309"
"2013-10-23","46.704"
"2013-10-24","46.006"
"2013-10-25","45.84"
"2013-10-26","46.694"
"2013-10-27","46.762"
"2013-10-28","46.316"
"2013-10-29","46.155"
"2013-10-30","45.76"
"2013-10-31","45.247"
"2013-11-01","44.984"
"2013-11-02","46.521"
"2013-11-03","47.776"
"2013-11-04","47.005"
"2013-11-05","46.541"
"2013-11-06","45.995"
"2013-11-07","45.96"
"2013-11-08","46.813"
"2013-11-09","47.643"
"2013-11-10","48.31"
"2013-11-11","48.196"
"2013-11-12","47.492"
"2013-11-13","48.696"
"2013-11-14","46.364"
"2013-11-15","46.535"
"2013-11-16","48.583"
"2013-11-17","49.119"
"2013-11-18","47.495"
"2013-11-19","46.911"
"2013-11-20","47.627"
"2013-11-21","46.786"
"2013-11-22","47.095"
"2013-11-23","49.168"
"2013-11-24","49.758"
"2013-11-25","47.873"
"2013-11-26","47.743"
"2013-11-27","48.264"
"2013-11-28","47.08"
"2013-11-29","46.728"
"2013-11-30","48.265"
"2013-12-01","49.393"
"2013-12-02","48.256"
"2013-12-03","47.412"
"2013-12-04","47.546"
"2013-12-05","47.219"
"2013-12-06","47.918"
"2013-12-07","49.929"
"2013-12-08","49.994"
"2013-12-09","48.825"
"2013-12-10","48.192"
"2013-12-11","48.152"
"2013-12-12","47.197"
"2013-12-13","47.284"
"2013-12-14","49.609"
"2013-12-15","50.13"
"2013-12-16","48.435"
