"dtime per week","Average latency (ms)"
"2014-04-21","42.722"
"2014-04-28","42.17"
"2014-05-05","40.982"
"2014-05-12","41.255"
"2014-05-19","41.396"
"2014-05-26","41.943"
"2014-06-02","41.648"
"2014-06-09","41.283"
"2014-06-16","40.937"
"2014-06-23","40.917"
"2014-06-30","40.437"
"2014-07-07","40.809"
"2014-07-14","40.178"
"2014-07-21","39.207"
"2014-07-28","37.919"
"2014-08-04","37.288"
"2014-08-11","36.828"
"2014-08-18","36.904"
"2014-08-25","36.484"
"2014-09-01","37.152"
"2014-09-08","37.558"
"2014-09-15","37.504"
"2014-09-22","38.276"
"2014-09-29","37.988"
"2014-10-06","38.305"
"2014-10-13","38.193"
"2014-10-20","39.519"
"2014-10-27","38.343"
"2014-11-03","39.242"
"2014-11-10","38.287"
"2014-11-17","38.202"
"2014-11-24","38.057"
"2014-12-01","38.601"
"2014-12-08","38.256"
"2014-12-15","38.032"
"2014-12-22","38.491"
"2014-12-29","39.868"
"2015-01-05","40.183"
"2015-01-12","39.771"
"2015-01-19","39.997"
"2015-01-26","40.474"
"2015-02-02","40.509"
"2015-02-09","40.12"
"2015-02-16","41.197"
"2015-02-23","40.587"
"2015-03-02","42.001"
"2015-03-09","41.225"
"2015-03-16","40.957"
"2015-03-23","41.117"
"2015-03-30","40.87"
"2015-04-06","41.394"
"2015-04-13","41.302"
"2015-04-20","41.042"
"2015-04-27","41.286"
"2015-05-04","40.746"
"2015-05-11","40.783"
"2015-05-18","41.455"
"2015-05-25","41.656"
"2015-06-01","41.193"
"2015-06-08","40.319"
"2015-06-15","40.169"
"2015-06-22","40.152"
"2015-06-29","39.925"
"2015-07-06","39.749"
"2015-07-13","39.718"
"2015-07-20","39.636"
"2015-07-27","39.948"
"2015-08-03","39.879"
"2015-08-10","39.92"
"2015-08-17","40.128"
"2015-08-24","40.424"
"2015-08-31","40.143"
"2015-09-07","40.718"
"2015-09-14","41.395"
"2015-09-21","41.046"
"2015-09-28","41.065"
"2015-10-05","40.789"
"2015-10-12","41.238"
"2015-10-19","41.32"
"2015-10-26","41.415"
"2015-11-02","41.63"
"2015-11-09","41.61"
"2015-11-16","41.905"
"2015-11-23","41.781"
"2015-11-30","41.655"
"2015-12-07","41.739"
"2015-12-14","41.971"
"2015-12-21","41.903"
"2015-12-28","43.257"
"2016-01-04","42.745"
"2016-01-11","41.921"
"2016-01-18","42.772"
"2016-01-25","42.424"
"2016-02-01","42.537"
"2016-02-08","41.478"
"2016-02-15","36.801"
"2016-02-22","35.421"
"2016-02-29","36.139"
"2016-03-07","41.484"
"2016-03-14","41.121"
"2016-03-21","41.238"
"2016-03-28","41.479"
"2016-04-04","40.96"
"2016-04-11","40.898"
"2016-04-18","40.663"
"2016-04-25","41.272"
"2016-05-02","41.685"
"2016-05-09","41.691"
"2016-05-16","41.997"
"2016-05-23","42.005"
"2016-05-30","42.465"
"2016-06-06","42.424"
"2016-06-13","42.709"
"2016-06-20","42.575"
"2016-06-27","42.152"
"2016-07-04","42.497"
"2016-07-11","42.475"
"2016-07-18",null
"2016-07-25",null
"2016-08-01","42.625"
"2016-08-08","42.491"
"2016-08-15","42.325"
"2016-08-22","42.526"
"2016-08-29","42.561"
"2016-09-05","42.255"
"2016-09-12","42.679"
"2016-09-19","42.948"
"2016-09-26","43.376"
"2016-10-03","43.518"
"2016-10-10","44.36"
"2016-10-17","44.908"
"2016-10-24","44.689"
"2016-10-31","45.283"
"2016-11-07","45.622"
"2016-11-14","46.019"
"2016-11-21","46.114"
"2016-11-28","46.558"
"2016-12-05","46.442"
"2016-12-12","46.094"
"2016-12-19","46.331"
"2016-12-26","46.452"
"2017-01-02","46.481"
"2017-01-09","45.808"
"2017-01-16","46.031"
"2017-01-23","46.314"
"2017-01-30","46.154"
"2017-02-06","46.295"
"2017-02-13","46.421"
"2017-02-20","46.468"
"2017-02-27","46.545"
"2017-03-06","47.495"
"2017-03-13","48.249"
"2017-03-20","48.468"
"2017-03-27","49.279"
"2017-04-03","49.772"
"2017-04-10","49.745"
"2017-04-17","49.274"
"2017-04-24","49.611"
"2017-05-01","49.153"
"2017-05-08","49.223"
"2017-05-15","48.885"
"2017-05-22","48.56"
"2017-05-29","49.118"
"2017-06-05","49.67"
"2017-06-12","49.877"
"2017-06-19","50.119"
"2017-06-26","50.432"
"2017-07-03","49.869"
"2017-07-10","50.087"
"2017-07-17","50.388"
"2017-07-24","50.925"
"2017-07-31","50.033"
"2017-08-07","49.112"
"2017-08-14","49.623"
"2017-08-21","48.912"
"2017-08-28","48.459"
"2017-09-04","47.676"
"2017-09-11","46.254"
"2017-09-18","45.443"
"2017-09-25","45.353"
"2017-10-02","45.297"
"2017-10-09","45.096"
"2017-10-16","45.383"
"2017-10-23","45.72"
"2017-10-30","46.041"
"2017-11-06","46.144"
"2017-11-13","46.042"
"2017-11-20","45.792"
"2017-11-27","45.613"
"2017-12-04","46.502"
"2017-12-11","47.193"
"2017-12-18","46.906"
"2017-12-25","48.024"
"2018-01-01","49.001"
"2018-01-08","47.098"
"2018-01-15","45.727"
"2018-01-22","45.335"
"2018-01-29","45.798"
"2018-02-05","46.173"
"2018-02-12","46.034"
"2018-02-19","46.722"
"2018-02-26","46.994"
"2018-03-05","47.073"
"2018-03-12","45.841"
"2018-03-19","43.675"
"2018-03-26","41.473"
"2018-04-02","41.296"
"2018-04-09","42.214"
"2018-04-16","42.423"
"2018-04-23","41.915"
"2018-04-30","41.853"
"2018-05-07","41.928"
"2018-05-14","42.094"
"2018-05-21","42.122"
"2018-05-28","41.885"
"2018-06-04","41.786"
"2018-06-11","42.308"
"2018-06-18","42.147"
"2018-06-25","41.988"
"2018-07-02","41.348"
"2018-07-09","40.988"
"2018-07-16","41.177"
"2018-07-23","40.835"
"2018-07-30","40.803"
"2018-08-06","40.997"
"2018-08-13","40.582"
"2018-08-20","39.892"
"2018-08-27","39.865"
"2018-09-03","40.063"
"2018-09-10","39.661"
"2018-09-17","39.558"
"2018-09-24","42.325"
"2018-10-01","44.637"
"2018-10-08","42.681"
"2018-10-15","42.772"
"2018-10-22","43.165"
"2018-10-29","43.33"
"2018-11-05","42.452"
"2018-11-12","42.516"
"2018-11-19","43.688"
"2018-11-26","43.682"
"2018-12-03","43.103"
"2018-12-10","45.011"
"2018-12-17","47.876"
"2018-12-24","48.989"
"2018-12-31","49.15"
"2019-01-07","48.707"
"2019-01-14","49.24"
"2019-01-21","49.727"
"2019-01-28","50.716"
"2019-02-04","50.662"
"2019-02-11","53.08"
"2019-02-18","55.259"
"2019-02-25","56.386"
"2019-03-04","53.45"
"2019-03-11","48.312"
"2019-03-18","47.801"
"2019-03-25","48.199"
"2019-04-01","48.699"
"2019-04-08","50.337"
"2019-04-15","46.486"
"2019-04-22","45.797"
"2019-04-29","46.544"
"2019-05-06","44.417"
"2019-05-13","44.249"
"2019-05-20","44.288"
"2019-05-27","44.014"
"2019-06-03","43.406"
"2019-06-10","42.315"
"2019-06-17","42.245"
"2019-06-24","41.872"
"2019-07-01","41.689"
"2019-07-08","40.629"
"2019-07-15","40.27"
"2019-07-22","39.644"
"2019-07-29","39.704"
"2019-08-05","39.62"
"2019-08-12","40.375"
"2019-08-19","40.609"
"2019-08-26","40.143"
"2019-09-02","39.807"
"2019-09-09","39.424"
"2019-09-16","39.421"
"2019-09-23","40.165"
"2019-09-30","42.543"
"2019-10-07","41.089"
"2019-10-14","39.719"
"2019-10-21","40.211"
"2019-10-28","40.074"
"2019-11-04","39.563"
"2019-11-11","39.872"
"2019-11-18","42.43"
"2019-11-25","44.161"
"2019-12-02","44.578"
"2019-12-09","43.786"
"2019-12-16","44.453"
"2019-12-23","44.827"
"2019-12-30","45.315"
"2020-01-06","43.918"
"2020-01-13","43.592"
"2020-01-20","44.264"
"2020-01-27","43.476"
"2020-02-03","44.029"
"2020-02-10","44.827"
"2020-02-17","44.27"
"2020-02-24","44.115"
"2020-03-02","44.498"
"2020-03-09","45.325"
"2020-03-16","48.727"
"2020-03-23","50.58"
"2020-03-30","50.085"
"2020-04-06","50.321"
"2020-04-13","51.051"
"2020-04-20","50.594"
"2020-04-27","50.123"
"2020-05-04","49.259"
"2020-05-11","48.827"
"2020-05-18","48.823"
"2020-05-25","47.383"
"2020-06-01","46.841"
"2020-06-08","47.182"
"2020-06-15","47.387"
"2020-06-22","47.234"
"2020-06-29","47.082"
"2020-07-06","48.317"
"2020-07-13","47.924"
"2020-07-20","47.503"
"2020-07-27","46.76"
"2020-08-03","42.699"
"2020-08-10","40.854"
"2020-08-17","40.391"
"2020-08-24","40.823"
"2020-08-31","40.649"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","39.067"
"2020-11-02","40.952"
"2020-11-09","41.668"
"2020-11-16","40.724"
"2020-11-23","39.605"
"2020-11-30","40.896"
"2020-12-07","41.238"
"2020-12-14","41.245"
"2020-12-21","40.055"
"2020-12-28","39.826"
"2021-01-04","40.43"
"2021-01-11","40.697"
"2021-01-18","40.721"
"2021-01-25","40.599"
"2021-02-01",43
"2021-02-08","40.384"
"2021-02-15","40.24"
"2021-02-22","39.118"
"2021-03-01","39.059"
"2021-03-08","38.617"
"2021-03-15","38.21"
"2021-03-22","37.448"
"2021-03-29","37.104"
"2021-04-05","36.706"
"2021-04-12","37.282"
"2021-04-19","36.529"
"2021-04-26","36.238"
"2021-05-03","36.518"
"2021-05-10","36.191"
"2021-05-17","35.974"
"2021-05-24","35.618"
"2021-05-31","35.563"
"2021-06-07","37.112"
"2021-06-14","49.81"
"2021-06-21","35.219"
"2021-06-28","35.564"
"2021-07-05","35.041"
"2021-07-12","35.693"
"2021-07-19","35.506"
"2021-07-26","35.891"
"2021-08-02","36.184"
"2021-08-09","34.951"
"2021-08-16","33.811"
"2021-08-23","34.714"
"2021-08-30","33.789"
"2021-09-06","34.385"
"2021-09-13","34.227"
"2021-09-20","34.048"
"2021-09-27","33.946"
"2021-10-04","34.46"
"2021-10-11","33.756"
"2021-10-18","34.026"
"2021-10-25","33.653"
"2021-11-01","33.9"
"2021-11-08","33.743"
"2021-11-15","33.527"
"2021-11-22","33.472"
"2021-11-29","34.173"
"2021-12-06","34.673"
"2021-12-13","34.088"
"2021-12-20","34.438"
"2021-12-27","34.3"
"2022-01-03","34.685"
"2022-01-10","34.735"
"2022-01-17","35.087"
"2022-01-24","35.055"
"2022-01-31","34.609"
"2022-02-07","33.945"
"2022-02-14","34.011"
"2022-02-21","34.464"
"2022-02-28","34.118"
"2022-03-07","34.484"
"2022-03-14","34.214"
"2022-03-21","34.06"
"2022-03-28","33.598"
"2022-04-04","33.459"
"2022-04-11","33.717"
"2022-04-18","33.727"
"2022-04-25","33.117"
"2022-05-02","33.173"
"2022-05-09","33.121"
"2022-05-16","32.968"
"2022-05-23","32.855"
"2022-05-30","34.12"
"2022-06-06","32.971"
"2022-06-13","32.632"
"2022-06-20","32.937"
"2022-06-27","32.828"
"2022-07-04","32.996"
"2022-07-11","33.302"
"2022-07-18","32.907"
"2022-07-25","33.039"
"2022-08-01","32.777"
"2022-08-08","32.764"
"2022-08-15","32.473"
"2022-08-22","32.492"
"2022-08-29","32.822"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","33.142"
"2022-11-07","32.802"
"2022-11-14","33.219"
"2022-11-21","32.635"
"2022-11-28","32.638"
"2022-12-05","32.668"
"2022-12-12","32.679"
"2022-12-19","33.337"
"2022-12-26","32.985"
"2023-01-02","32.796"
"2023-01-09","32.443"
"2023-01-16","32.498"
"2023-01-23","32.295"
"2023-01-30","32.381"
"2023-02-06","32.088"
"2023-02-13","32.113"
"2023-02-20","32.015"
"2023-02-27","32.391"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","31.262"
"2023-04-03","31.41"
"2023-04-10","31.15"
"2023-04-17","31.434"
"2023-04-24","31.22"
"2023-05-01","31.242"
"2023-05-08","31.765"
"2023-05-15","31.83"
"2023-05-22","31.873"
"2023-05-29","33.221"
"2023-06-05","33.485"
"2023-06-12","35.348"
"2023-06-19","33.577"
"2023-06-26","33.282"
"2023-07-03","32.226"
"2023-07-10","32.279"
"2023-07-17","31.986"
"2023-07-24","32.169"
"2023-07-31","32.113"
