"dtime per week","Average speed (Mbps)"
"2014-04-21","25.339"
"2014-04-28","25.497"
"2014-05-05","26.432"
"2014-05-12","26.413"
"2014-05-19","26.268"
"2014-05-26","26.232"
"2014-06-02","26.555"
"2014-06-09","26.634"
"2014-06-16","26.775"
"2014-06-23","26.755"
"2014-06-30","26.593"
"2014-07-07","26.773"
"2014-07-14","26.596"
"2014-07-21","27.505"
"2014-07-28","29.32"
"2014-08-04","31.459"
"2014-08-11","33.327"
"2014-08-18","34.88"
"2014-08-25","36.728"
"2014-09-01","37.602"
"2014-09-08","38.198"
"2014-09-15","38.957"
"2014-09-22","40.205"
"2014-09-29","40.604"
"2014-10-06","41.22"
"2014-10-13","41.715"
"2014-10-20","42.279"
"2014-10-27","42.672"
"2014-11-03","42.381"
"2014-11-10","42.807"
"2014-11-17","43.248"
"2014-11-24","43.279"
"2014-12-01","43.426"
"2014-12-08","43.073"
"2014-12-15","43.283"
"2014-12-22","43.481"
"2014-12-29","43.89"
"2015-01-05","43.82"
"2015-01-12","43.982"
"2015-01-19","43.712"
"2015-01-26","44.283"
"2015-02-02","44.258"
"2015-02-09","44.024"
"2015-02-16","44.395"
"2015-02-23","43.99"
"2015-03-02","44.532"
"2015-03-09","44.951"
"2015-03-16","45.081"
"2015-03-23","45.241"
"2015-03-30","45.516"
"2015-04-06","45.726"
"2015-04-13","46.089"
"2015-04-20","46.208"
"2015-04-27","46.406"
"2015-05-04","46.62"
"2015-05-11","46.769"
"2015-05-18","47.011"
"2015-05-25","46.897"
"2015-06-01","47.15"
"2015-06-08","47.353"
"2015-06-15","47.474"
"2015-06-22","47.312"
"2015-06-29","47.597"
"2015-07-06","47.821"
"2015-07-13","47.92"
"2015-07-20","48.062"
"2015-07-27","47.977"
"2015-08-03","47.777"
"2015-08-10","48.004"
"2015-08-17","48.593"
"2015-08-24","49.274"
"2015-08-31","49.59"
"2015-09-07","48.985"
"2015-09-14","48.897"
"2015-09-21","48.533"
"2015-09-28","48.869"
"2015-10-05","49.428"
"2015-10-12","49.784"
"2015-10-19","50.078"
"2015-10-26","50.271"
"2015-11-02","50.318"
"2015-11-09","50.349"
"2015-11-16","50.72"
"2015-11-23","50.727"
"2015-11-30","51.104"
"2015-12-07","51.578"
"2015-12-14","52.04"
"2015-12-21","51.751"
"2015-12-28","51.436"
"2016-01-04","51.092"
"2016-01-11","50.909"
"2016-01-18","51.156"
"2016-01-25","52.162"
"2016-02-01","52.857"
"2016-02-08","52.938"
"2016-02-15","53.208"
"2016-02-22","53.208"
"2016-02-29","53.912"
"2016-03-07","54.391"
"2016-03-14","54.489"
"2016-03-21","54.307"
"2016-03-28","54.481"
"2016-04-04","54.316"
"2016-04-11","54.487"
"2016-04-18","55.416"
"2016-04-25","56.127"
"2016-05-02","55.969"
"2016-05-09","56.34"
"2016-05-16","56.776"
"2016-05-23","57.266"
"2016-05-30","57.158"
"2016-06-06","56.946"
"2016-06-13","57.301"
"2016-06-20","57.927"
"2016-06-27","58.191"
"2016-07-04","58.139"
"2016-07-11","57.212"
"2016-07-18","55.581"
"2016-07-25","55.068"
"2016-08-01","55.62"
"2016-08-08","55.777"
"2016-08-15","57.467"
"2016-08-22","59.455"
"2016-08-29","60.214"
"2016-09-05","60.071"
"2016-09-12","59.798"
"2016-09-19","60.853"
"2016-09-26","60.346"
"2016-10-03","60.439"
"2016-10-10","59.582"
"2016-10-17","59.874"
"2016-10-24","59.721"
"2016-10-31","59.292"
"2016-11-07","60.915"
"2016-11-14","60.855"
"2016-11-21","59.197"
"2016-11-28","58.881"
"2016-12-05","58.845"
"2016-12-12","58.838"
"2016-12-19","59.02"
"2016-12-26","59.862"
"2017-01-02","61.715"
"2017-01-09","61.561"
"2017-01-16","58.977"
"2017-01-23","56.529"
"2017-01-30","56.706"
"2017-02-06","56.584"
"2017-02-13","56.287"
"2017-02-20","56.437"
"2017-02-27","56.166"
"2017-03-06","56.041"
"2017-03-13","55.609"
"2017-03-20","55.786"
"2017-03-27","55.822"
"2017-04-03","56.096"
"2017-04-10","55.784"
"2017-04-17","56.238"
"2017-04-24","57.01"
"2017-05-01","57.327"
"2017-05-08","58.025"
"2017-05-15","58.163"
"2017-05-22","59.073"
"2017-05-29","58.738"
"2017-06-05","59.262"
"2017-06-12","59.236"
"2017-06-19","57.193"
"2017-06-26","59.803"
"2017-07-03","61.815"
"2017-07-10","61.945"
"2017-07-17","70.014"
"2017-07-24","62.118"
"2017-07-31","65.157"
"2017-08-07","65.781"
"2017-08-14","69.148"
"2017-08-21","69.069"
"2017-08-28","68.828"
"2017-09-04","68.493"
"2017-09-11","70.098"
"2017-09-18","70.526"
"2017-09-25","71.304"
"2017-10-02","71.588"
"2017-10-09","71.42"
"2017-10-16","70.831"
"2017-10-23","71.264"
"2017-10-30","71.782"
"2017-11-06","72.977"
"2017-11-13","74.597"
"2017-11-20","75.121"
"2017-11-27","75.945"
"2017-12-04","84.387"
"2017-12-11","80.382"
"2017-12-18","81.662"
"2017-12-25","82.863"
"2018-01-01","87.661"
"2018-01-08","88.175"
"2018-01-15","90.665"
"2018-01-22","90.451"
"2018-01-29","90.644"
"2018-02-05","91.268"
"2018-02-12","91.468"
"2018-02-19","92.051"
"2018-02-26","91.458"
"2018-03-05","90.802"
"2018-03-12","92.529"
"2018-03-19","91.993"
"2018-03-26","93.445"
"2018-04-02","91.931"
"2018-04-09","94.463"
"2018-04-16","88.706"
"2018-04-23","91.324"
"2018-04-30","91.813"
"2018-05-07","92.845"
"2018-05-14","94.827"
"2018-05-21","94.878"
"2018-05-28","95.939"
"2018-06-04","96.096"
"2018-06-11","96.7"
"2018-06-18","96.527"
"2018-06-25","96.039"
"2018-07-02","94.935"
"2018-07-09","92.1"
"2018-07-16","92.733"
"2018-07-23","96.323"
"2018-07-30","98.256"
"2018-08-06","100.544"
"2018-08-13","109.062"
"2018-08-20","108.318"
"2018-08-27","116.028"
"2018-09-03","125.338"
"2018-09-10","127.408"
"2018-09-17","130.618"
"2018-09-24","130.704"
"2018-10-01","129.49"
"2018-10-08","133.624"
"2018-10-15","137.682"
"2018-10-22","136.899"
"2018-10-29","139.096"
"2018-11-05","141.976"
"2018-11-12","140.4"
"2018-11-19","142.076"
"2018-11-26","142.628"
"2018-12-03","143.843"
"2018-12-10","145.968"
"2018-12-17","145.627"
"2018-12-24","145.791"
"2018-12-31","146.673"
"2019-01-07","145.83"
"2019-01-14","147.526"
"2019-01-21","151.28"
"2019-01-28","151.531"
"2019-02-04","150.935"
"2019-02-11","150.961"
"2019-02-18","152.218"
"2019-02-25","152.724"
"2019-03-04","153.753"
"2019-03-11","156.824"
"2019-03-18","157.252"
"2019-03-25","155.736"
"2019-04-01","157.817"
"2019-04-08","156.924"
"2019-04-15","160.06"
"2019-04-22","159.966"
"2019-04-29","164.379"
"2019-05-06","171.317"
"2019-05-13","172.039"
"2019-05-20","167.827"
"2019-05-27","168.978"
"2019-06-03","175.99"
"2019-06-10","170.181"
"2019-06-17","174.477"
"2019-06-24","169.225"
"2019-07-01","160.056"
"2019-07-08","157.277"
"2019-07-15","155.475"
"2019-07-22","161.29"
"2019-07-29","165.15"
"2019-08-05","168.882"
"2019-08-12","166.984"
"2019-08-19","165.856"
"2019-08-26","167.052"
"2019-09-02","167.77"
"2019-09-09","168.973"
"2019-09-16","168.346"
"2019-09-23","169.538"
"2019-09-30","169.876"
"2019-10-07","171.773"
"2019-10-14","171.9"
"2019-10-21","172.761"
"2019-10-28","172.286"
"2019-11-04","172.523"
"2019-11-11","174.982"
"2019-11-18","172.851"
"2019-11-25","170.089"
"2019-12-02","170.459"
"2019-12-09","173.119"
"2019-12-16","172.979"
"2019-12-23","174.848"
"2019-12-30","155.929"
"2020-01-06","150.703"
"2020-01-13","152.036"
"2020-01-20","153.545"
"2020-01-27","154.431"
"2020-02-03","155.635"
"2020-02-10","157.222"
"2020-02-17","158.379"
"2020-02-24","160.517"
"2020-03-02","161.141"
"2020-03-09","162.509"
"2020-03-16","161.471"
"2020-03-23","163.075"
"2020-03-30","163.287"
"2020-04-06","161.189"
"2020-04-13","162.654"
"2020-04-20","161.631"
"2020-04-27","160.622"
"2020-05-04",null
"2020-05-11",null
"2020-05-18",null
"2020-05-25",null
"2020-06-01",null
"2020-06-08",null
"2020-06-15",null
"2020-06-22",null
"2020-06-29","180.574"
"2020-07-06","181.17"
"2020-07-13","183.659"
"2020-07-20","184.572"
"2020-07-27","188.07"
"2020-08-03","192.982"
"2020-08-10","210.644"
"2020-08-17","239.522"
"2020-08-24","249.833"
"2020-08-31","251.359"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","292.372"
"2020-11-02","288.548"
"2020-11-09","286.212"
"2020-11-16","245.544"
"2020-11-23","241.674"
"2020-11-30","243.057"
"2020-12-07","291.911"
"2020-12-14","297.714"
"2020-12-21","244.838"
"2020-12-28","240.513"
"2021-01-04","226.144"
"2021-01-11","226.323"
"2021-01-18","227.252"
"2021-01-25","225.735"
"2021-02-01","233.987"
"2021-02-08","239.965"
"2021-02-15","245.075"
"2021-02-22","243.546"
"2021-03-01","237.342"
"2021-03-08","237.695"
"2021-03-15","239.057"
"2021-03-22","239.417"
"2021-03-29","140.061"
"2021-04-05","128.881"
"2021-04-12","131.66"
"2021-04-19","223.256"
"2021-04-26","249.197"
"2021-05-03","249.091"
"2021-05-10","250.915"
"2021-05-17","252.388"
"2021-05-24","250.778"
"2021-05-31","289.222"
"2021-06-07","293.043"
"2021-06-14","287.149"
"2021-06-21","287.757"
"2021-06-28","295.112"
"2021-07-05","299.193"
"2021-07-12","306.077"
"2021-07-19","312.531"
"2021-07-26","311.969"
"2021-08-02","305.166"
"2021-08-09","303.742"
"2021-08-16","307.352"
"2021-08-23","309.168"
"2021-08-30","305.552"
"2021-09-06","306.05"
"2021-09-13","305.483"
"2021-09-20","302.873"
"2021-09-27","304.629"
"2021-10-04","308.181"
"2021-10-11","303.966"
"2021-10-18","307.768"
"2021-10-25","305.715"
"2021-11-01","311.868"
"2021-11-08","311.667"
"2021-11-15","310.376"
"2021-11-22","312.267"
"2021-11-29","315.487"
"2021-12-06","319.497"
"2021-12-13","319.918"
"2021-12-20","320.895"
"2021-12-27","323.807"
"2022-01-03","319.534"
"2022-01-10","325.933"
"2022-01-17","329.88"
"2022-01-24","327.105"
"2022-01-31","328.913"
"2022-02-07","327.621"
"2022-02-14","324.665"
"2022-02-21","328.308"
"2022-02-28","332.529"
"2022-03-07","332.441"
"2022-03-14","328.665"
"2022-03-21","330.97"
"2022-03-28","331.763"
"2022-04-04","336.286"
"2022-04-11","337.083"
"2022-04-18","334.466"
"2022-04-25","336.573"
"2022-05-02","338.536"
"2022-05-09","337.74"
"2022-05-16","338.414"
"2022-05-23","336.941"
"2022-05-30","333.126"
"2022-06-06","337.115"
"2022-06-13","341.319"
"2022-06-20","340.505"
"2022-06-27","346.833"
"2022-07-04","345.627"
"2022-07-11","347.055"
"2022-07-18","348.107"
"2022-07-25","351.195"
"2022-08-01","349.027"
"2022-08-08","346.395"
"2022-08-15","348.078"
"2022-08-22","351.655"
"2022-08-29","350.406"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","351.023"
"2022-11-07","349.112"
"2022-11-14","351.299"
"2022-11-21","349.396"
"2022-11-28","350.724"
"2022-12-05","352.749"
"2022-12-12","352.58"
"2022-12-19","355.011"
"2022-12-26","355.928"
"2023-01-02","356.865"
"2023-01-09","354.117"
"2023-01-16","356.612"
"2023-01-23","357.022"
"2023-01-30","354.003"
"2023-02-06","352.41"
"2023-02-13","358.081"
"2023-02-20","367.732"
"2023-02-27","379.372"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","399.067"
"2023-04-03","395.303"
"2023-04-10",392
"2023-04-17","393.355"
"2023-04-24","393.582"
"2023-05-01","393.576"
"2023-05-08","447.805"
"2023-05-15","467.638"
"2023-05-22","472.03"
"2023-05-29","416.162"
"2023-06-05","391.522"
"2023-06-12","356.599"
"2023-06-19","362.044"
"2023-06-26","367.089"
"2023-07-03","403.063"
"2023-07-10","401.844"
"2023-07-17","405.449"
"2023-07-24","403.54"
"2023-07-31","398.89"
