"dtime per week","Average latency (ms)"
"2014-03-17","614.719"
"2014-03-24","601.839"
"2014-03-31","608.55"
"2014-04-07","609.011"
"2014-04-14","605.544"
"2014-04-21","608.116"
"2014-04-28","606.164"
"2014-05-05","607.773"
"2014-05-12","606.151"
"2014-05-19","589.101"
"2014-05-26","582.35"
"2014-06-02","585.887"
"2014-06-09","590.669"
"2014-06-16","597.85"
"2014-06-23","600.151"
"2014-06-30","596.599"
"2014-07-07","594.854"
"2014-07-14","591.518"
"2014-07-21","587.406"
"2014-07-28","582.567"
"2014-08-04","576.032"
"2014-08-11","567.135"
"2014-08-18","560.07"
"2014-08-25","564.373"
"2014-09-01","570.036"
"2014-09-08","577.976"
"2014-09-15","574.534"
"2014-09-22","570.208"
"2014-09-29","568.192"
"2014-10-06","566.938"
"2014-10-13","569.827"
"2014-10-20","567.781"
"2014-10-27","563.393"
"2014-11-03","568.064"
"2014-11-10","569.15"
"2014-11-17","561.881"
"2014-11-24","558.424"
"2014-12-01","559.712"
"2014-12-08","558.299"
"2014-12-15","557.677"
"2014-12-22","555.575"
"2014-12-29","551.816"
"2015-01-05","554.246"
"2015-01-12","555.134"
"2015-01-19","557.972"
"2015-01-26","561.34"
"2015-02-02","564.091"
"2015-02-09","563.389"
"2015-02-16","559.425"
"2015-02-23","560.002"
"2015-03-02","559.188"
"2015-03-09","559.608"
"2015-03-16","556.654"
"2015-03-23","559.019"
"2015-03-30","556.056"
"2015-04-06","556.276"
"2015-04-13","552.986"
"2015-04-20","548.785"
"2015-04-27","547.655"
"2015-05-04","547.661"
"2015-05-11","540.451"
"2015-05-18","545.001"
"2015-05-25","545.711"
"2015-06-01","548.701"
"2015-06-08","546.849"
"2015-06-15","541.602"
"2015-06-22","539.419"
"2015-06-29","539.716"
"2015-07-06","531.25"
"2015-07-13","525.175"
"2015-07-20","523.349"
"2015-07-27","518.855"
"2015-08-03","518.232"
"2015-08-10","515.403"
"2015-08-17","512.151"
"2015-08-24","508.49"
"2015-08-31","503.499"
"2015-09-07","497.77"
"2015-09-14","490.364"
"2015-09-21","485.152"
"2015-09-28","484.369"
"2015-10-05","473.242"
"2015-10-12","477.438"
"2015-10-19","478.802"
"2015-10-26","477.221"
"2015-11-02","474.862"
"2015-11-09","475.246"
"2015-11-16","476.241"
"2015-11-23","470.836"
"2015-11-30","472.553"
"2015-12-07","473.555"
"2015-12-14","470.816"
"2015-12-21","472.435"
"2015-12-28","464.797"
"2016-01-04","465.865"
"2016-01-11","464.692"
"2016-01-18","462.265"
"2016-01-25","460.507"
"2016-02-01","459.817"
"2016-02-08","456.612"
"2016-02-15","449.273"
"2016-02-22","455.154"
"2016-02-29","453.767"
"2016-03-07","455.32"
"2016-03-14","456.092"
"2016-03-21","447.515"
"2016-03-28","449.463"
"2016-04-04","451.686"
"2016-04-11","455.37"
"2016-04-18","473.082"
"2016-04-25","519.039"
"2016-05-02","468.033"
"2016-05-09","451.064"
"2016-05-16","453.573"
"2016-05-23","457.817"
"2016-05-30","456.183"
"2016-06-06","450.095"
"2016-06-13","448.489"
"2016-06-20","448.742"
"2016-06-27",null
"2016-07-04",null
"2016-07-11",null
"2016-07-18",null
"2016-07-25",null
"2016-08-01","442.794"
"2016-08-08","447.258"
"2016-08-15","449.898"
"2016-08-22","454.193"
"2016-08-29","451.706"
"2016-09-05","447.029"
"2016-09-12","445.204"
"2016-09-19","447.863"
"2016-09-26","444.359"
"2016-10-03","437.909"
"2016-10-10","441.22"
"2016-10-17","440.751"
"2016-10-24","441.086"
"2016-10-31","435.636"
"2016-11-07","425.144"
"2016-11-14","414.24"
"2016-11-21","426.025"
"2016-11-28","425.991"
"2016-12-05","424.726"
"2016-12-12","418.822"
"2016-12-19","418.585"
"2016-12-26","411.152"
"2017-01-02","404.198"
"2017-01-09","400.659"
"2017-01-16","410.861"
"2017-01-23","411.246"
"2017-01-30","408.98"
"2017-02-06","405.046"
"2017-02-13","405.862"
"2017-02-20","407.462"
"2017-02-27","403.449"
"2017-03-06","401.389"
"2017-03-13","401.404"
"2017-03-20","399.63"
"2017-03-27","398.779"
"2017-04-03","399.131"
"2017-04-10","396.346"
"2017-04-17","391.082"
"2017-04-24","390.875"
"2017-05-01","388.571"
"2017-05-08","384.437"
"2017-05-15","380.283"
"2017-05-22","377.624"
"2017-05-29","377.896"
"2017-06-05","372.584"
"2017-06-12","366.342"
"2017-06-19","368.814"
"2017-06-26","373.726"
"2017-07-03","371.777"
"2017-07-10","387.98"
"2017-07-17","376.032"
"2017-07-24","375.709"
"2017-07-31","387.599"
"2017-08-07","386.287"
"2017-08-14","379.447"
"2017-08-21","379.923"
"2017-08-28","378.826"
"2017-09-04","373.118"
"2017-09-11","367.008"
"2017-09-18","363.759"
"2017-09-25","364.784"
"2017-10-02","362.158"
"2017-10-09","362.707"
"2017-10-16","363.111"
"2017-10-23","365.119"
"2017-10-30","360.09"
"2017-11-06","357.524"
"2017-11-13","361.324"
"2017-11-20","360.885"
"2017-11-27","354.57"
"2017-12-04","351.872"
"2017-12-11","354.164"
"2017-12-18","359.378"
"2017-12-25","352.19"
"2018-01-01","351.521"
"2018-01-08","356.609"
"2018-01-15","353.235"
"2018-01-22","352.187"
"2018-01-29","348.378"
"2018-02-05","366.834"
"2018-02-12","347.86"
"2018-02-19","350.63"
"2018-02-26","349.655"
"2018-03-05","352.882"
"2018-03-12","347.705"
"2018-03-19","335.442"
"2018-03-26","327.577"
"2018-04-02","329.284"
"2018-04-09","328.782"
"2018-04-16","341.59"
"2018-04-23","328.929"
"2018-04-30","331.326"
"2018-05-07","331.778"
"2018-05-14","329.741"
"2018-05-21","330.881"
"2018-05-28","328.837"
"2018-06-04","328.86"
"2018-06-11","327.119"
"2018-06-18","322.446"
"2018-06-25","323.444"
"2018-07-02","324.94"
"2018-07-09","311.859"
"2018-07-16","311.849"
"2018-07-23","311.547"
"2018-07-30","314.227"
"2018-08-06","309.585"
"2018-08-13","305.001"
"2018-08-20","294.274"
"2018-08-27","284.705"
"2018-09-03","275.828"
"2018-09-10","271.013"
"2018-09-17","269.438"
"2018-09-24","266.741"
"2018-10-01","266.337"
"2018-10-08","267.279"
"2018-10-15","261.154"
"2018-10-22","262.195"
"2018-10-29","261.604"
"2018-11-05","258.352"
"2018-11-12","255.716"
"2018-11-19","265.761"
"2018-11-26","254.908"
"2018-12-03","254.681"
"2018-12-10","255.76"
"2018-12-17","255.37"
"2018-12-24","253.494"
"2018-12-31","252.945"
"2019-01-07","251.802"
"2019-01-14","253.946"
"2019-01-21","254.238"
"2019-01-28","255.567"
"2019-02-04","255.679"
"2019-02-11","255.822"
"2019-02-18","266.001"
"2019-02-25","268.079"
"2019-03-04","267.437"
"2019-03-11","264.685"
"2019-03-18","266.522"
"2019-03-25","266.162"
"2019-04-01","263.48"
"2019-04-08","264.01"
"2019-04-15","263.08"
"2019-04-22","259.642"
"2019-04-29","262.762"
"2019-05-06","262.927"
"2019-05-13","260.435"
"2019-05-20","260.534"
"2019-05-27","257.834"
"2019-06-03","258.794"
"2019-06-10","258.507"
"2019-06-17","264.07"
"2019-06-24","274.385"
"2019-07-01","279.085"
"2019-07-08","271.201"
"2019-07-15","278.69"
"2019-07-22","280.15"
"2019-07-29","277.595"
"2019-08-05","278.626"
"2019-08-12","274.456"
"2019-08-19","272.886"
"2019-08-26","271.764"
"2019-09-02","273.909"
"2019-09-09","270.559"
"2019-09-16","271.902"
"2019-09-23","273.182"
"2019-09-30","273.915"
"2019-10-07","272.457"
"2019-10-14","273.454"
"2019-10-21","272.232"
"2019-10-28","269.454"
"2019-11-04","268.949"
"2019-11-11","269.514"
"2019-11-18","264.783"
"2019-11-25","270.787"
"2019-12-02","272.047"
"2019-12-09","274.29"
"2019-12-16","280.843"
"2019-12-23","279.687"
"2019-12-30","281.573"
"2020-01-06",null
"2020-01-13",null
"2020-01-20",null
"2020-01-27","280.121"
"2020-02-03","279.531"
"2020-02-10","277.771"
"2020-02-17","279.577"
"2020-02-24","283.976"
"2020-03-02","285.685"
"2020-03-09","284.53"
"2020-03-16","289.488"
"2020-03-23","296.303"
"2020-03-30","296.768"
"2020-04-06","297.093"
"2020-04-13","297.102"
"2020-04-20","297.209"
"2020-04-27","298.352"
"2020-05-04","296.762"
"2020-05-11","291.43"
"2020-05-18","289.596"
"2020-05-25","288.874"
"2020-06-01","294.023"
"2020-06-08","293.253"
"2020-06-15","291.163"
"2020-06-22","289.121"
"2020-06-29","291.592"
"2020-07-06","289.28"
"2020-07-13","289.204"
"2020-07-20","289.514"
"2020-07-27","283.418"
"2020-08-03","284.04"
"2020-08-10","281.643"
"2020-08-17","276.911"
"2020-08-24","278.794"
"2020-08-31","278.392"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","262.301"
"2020-11-02","270.451"
"2020-11-09","269.695"
"2020-11-16","266.392"
"2020-11-23","264.759"
"2020-11-30","267.871"
"2020-12-07","276.229"
"2020-12-14","272.733"
"2020-12-21","268.005"
"2020-12-28","265.748"
"2021-01-04","270.197"
"2021-01-11","268.974"
"2021-01-18","274.348"
"2021-01-25","269.663"
"2021-02-01","270.111"
"2021-02-08","267.838"
"2021-02-15","270.914"
"2021-02-22","267.538"
"2021-03-01","267.425"
"2021-03-08","264.899"
"2021-03-15","270.113"
"2021-03-22","273.434"
"2021-03-29","273.917"
"2021-04-05","272.397"
"2021-04-12","270.782"
"2021-04-19","268.654"
"2021-04-26","272.566"
"2021-05-03","275.648"
"2021-05-10","270.774"
"2021-05-17","269.947"
"2021-05-24","272.084"
"2021-05-31","273.5"
"2021-06-07","275.813"
"2021-06-14","274.997"
"2021-06-21","274.008"
"2021-06-28","271.533"
"2021-07-05","273.535"
"2021-07-12","277.57"
"2021-07-19","270.909"
"2021-07-26","277.66"
"2021-08-02","278.412"
"2021-08-09","274.395"
"2021-08-16","267.202"
"2021-08-23","265.046"
"2021-08-30","266.585"
"2021-09-06","268.264"
"2021-09-13","267.194"
"2021-09-20","248.016"
"2021-09-27","273.016"
"2021-10-04","270.77"
"2021-10-11","269.793"
"2021-10-18","268.656"
"2021-10-25","273.18"
"2021-11-01","276.402"
"2021-11-08","276.419"
"2021-11-15","270.636"
"2021-11-22","260.344"
"2021-11-29","264.797"
"2021-12-06","263.945"
"2021-12-13","265.752"
"2021-12-20","261.811"
"2021-12-27","260.053"
"2022-01-03","257.477"
"2022-01-10","252.31"
"2022-01-17","249.63"
"2022-01-24","251.367"
"2022-01-31","249.247"
"2022-02-07","244.794"
"2022-02-14","241.648"
"2022-02-21","241.805"
"2022-02-28","240.927"
"2022-03-07","243.005"
"2022-03-14","243.805"
"2022-03-21","240.827"
"2022-03-28","241.205"
"2022-04-04","240.385"
"2022-04-11","240.997"
"2022-04-18","241.443"
"2022-04-25","243.972"
"2022-05-02","240.901"
"2022-05-09","237.376"
"2022-05-16","236.008"
"2022-05-23","236.655"
"2022-05-30","233.622"
"2022-06-06","236.481"
"2022-06-13","234.856"
"2022-06-20","235.938"
"2022-06-27","234.285"
"2022-07-04","235.188"
"2022-07-11","237.509"
"2022-07-18","234.075"
"2022-07-25","237.545"
"2022-08-01","234.437"
"2022-08-08","235.11"
"2022-08-15","232.566"
"2022-08-22","232.567"
"2022-08-29","235.975"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","222.583"
"2022-11-07","223.84"
"2022-11-14","226.97"
"2022-11-21","227.486"
"2022-11-28","231.156"
"2022-12-05","229.998"
"2022-12-12","228.59"
"2022-12-19","224.369"
"2022-12-26","222.166"
"2023-01-02","220.881"
"2023-01-09","220.214"
"2023-01-16","217.868"
"2023-01-23","220.716"
"2023-01-30","221.986"
"2023-02-06","219.259"
"2023-02-13","222.755"
"2023-02-20","219.72"
"2023-02-27","212.684"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","214.642"
"2023-04-03","220.092"
"2023-04-10","226.883"
"2023-04-17","228.704"
"2023-04-24","220.483"
"2023-05-01","217.577"
"2023-05-08","221.446"
"2023-05-15","219.37"
"2023-05-22","213.903"
"2023-05-29","219.552"
"2023-06-05","224.702"
"2023-06-12","229.954"
"2023-06-19","226.623"
"2023-06-26","227.043"
"2023-07-03","232.028"
"2023-07-10","230.025"
"2023-07-17","215.897"
"2023-07-24","219.909"
"2023-07-31","222.968"
