"dtime per week","Average latency (ms)"
"2014-04-21","61.894"
"2014-04-28","62.149"
"2014-05-05","60.979"
"2014-05-12","60.759"
"2014-05-19","60.962"
"2014-05-26","61.838"
"2014-06-02","62.142"
"2014-06-09","62.584"
"2014-06-16","62.925"
"2014-06-23","63.87"
"2014-06-30","63.064"
"2014-07-07","65.822"
"2014-07-14","62.42"
"2014-07-21","59.461"
"2014-07-28","58.171"
"2014-08-04","57.699"
"2014-08-11","58.276"
"2014-08-18","59.658"
"2014-08-25","58.802"
"2014-09-01","57.918"
"2014-09-08","57.7"
"2014-09-15","57.48"
"2014-09-22","58.353"
"2014-09-29","57.045"
"2014-10-06","56.995"
"2014-10-13","56.731"
"2014-10-20","57.45"
"2014-10-27","56.095"
"2014-11-03","56.538"
"2014-11-10","56.469"
"2014-11-17","57.128"
"2014-11-24","57.53"
"2014-12-01","56.26"
"2014-12-08","56.622"
"2014-12-15","57.207"
"2014-12-22","57.298"
"2014-12-29","61.354"
"2015-01-05","63.721"
"2015-01-12","62.306"
"2015-01-19","62.88"
"2015-01-26","63.891"
"2015-02-02","62.768"
"2015-02-09","63.137"
"2015-02-16","63.94"
"2015-02-23","68.037"
"2015-03-02","64.32"
"2015-03-09","62.73"
"2015-03-16","61.935"
"2015-03-23","62.612"
"2015-03-30","62.214"
"2015-04-06","62.748"
"2015-04-13","62.251"
"2015-04-20","61.953"
"2015-04-27","61.018"
"2015-05-04","60.48"
"2015-05-11","61.359"
"2015-05-18","62.317"
"2015-05-25","62.359"
"2015-06-01","62.117"
"2015-06-08","62.597"
"2015-06-15","61.935"
"2015-06-22","62.075"
"2015-06-29","61.22"
"2015-07-06","60.584"
"2015-07-13","60.927"
"2015-07-20","60.212"
"2015-07-27","61.475"
"2015-08-03","60.6"
"2015-08-10","60.404"
"2015-08-17","60.039"
"2015-08-24","60.15"
"2015-08-31","59.893"
"2015-09-07","60.017"
"2015-09-14","63.199"
"2015-09-21","60.526"
"2015-09-28","60.923"
"2015-10-05","59.963"
"2015-10-12","61.311"
"2015-10-19","61.858"
"2015-10-26","60.782"
"2015-11-02","60.655"
"2015-11-09","62.445"
"2015-11-16","61.634"
"2015-11-23","61.637"
"2015-11-30","61.757"
"2015-12-07","61.985"
"2015-12-14","62.366"
"2015-12-21","62.113"
"2015-12-28","59.53"
"2016-01-04","56.715"
"2016-01-11","55.998"
"2016-01-18","57.23"
"2016-01-25","56.925"
"2016-02-01","55.698"
"2016-02-08","55.206"
"2016-02-15","59.272"
"2016-02-22","54.513"
"2016-02-29","55.683"
"2016-03-07","54.649"
"2016-03-14","54.641"
"2016-03-21","55.274"
"2016-03-28","55.042"
"2016-04-04","54.905"
"2016-04-11","54.648"
"2016-04-18","54.115"
"2016-04-25","54.539"
"2016-05-02","55.804"
"2016-05-09","55.412"
"2016-05-16","55.881"
"2016-05-23","54.569"
"2016-05-30","55.199"
"2016-06-06","55.043"
"2016-06-13","56.12"
"2016-06-20","57.031"
"2016-06-27","55.653"
"2016-07-04","56.201"
"2016-07-11","58.299"
"2016-07-18",null
"2016-07-25",null
"2016-08-01","57.484"
"2016-08-08","58.151"
"2016-08-15","56.937"
"2016-08-22","57.158"
"2016-08-29","57.739"
"2016-09-05","57.557"
"2016-09-12","56.735"
"2016-09-19","56.818"
"2016-09-26","56.904"
"2016-10-03","57.244"
"2016-10-10","57.356"
"2016-10-17","56.733"
"2016-10-24","56.224"
"2016-10-31","57.197"
"2016-11-07","57.604"
"2016-11-14","58.848"
"2016-11-21","60.29"
"2016-11-28","59.26"
"2016-12-05","59.017"
"2016-12-12","58.852"
"2016-12-19","58.429"
"2016-12-26","60.135"
"2017-01-02","64.089"
"2017-01-09","63.376"
"2017-01-16","62.838"
"2017-01-23","62.572"
"2017-01-30","63.726"
"2017-02-06","62.944"
"2017-02-13","62.832"
"2017-02-20","62.811"
"2017-02-27","61.773"
"2017-03-06","62.355"
"2017-03-13","61.773"
"2017-03-20","60.805"
"2017-03-27","61.793"
"2017-04-03","62.689"
"2017-04-10","63.324"
"2017-04-17","62.538"
"2017-04-24","62.781"
"2017-05-01","61.558"
"2017-05-08","61.144"
"2017-05-15","60.878"
"2017-05-22","60.979"
"2017-05-29","61.3"
"2017-06-05","61.229"
"2017-06-12","61.595"
"2017-06-19","62.483"
"2017-06-26","62.139"
"2017-07-03","61.531"
"2017-07-10","61.746"
"2017-07-17","62.048"
"2017-07-24","63.717"
"2017-07-31","63.826"
"2017-08-07","62.371"
"2017-08-14","61.891"
"2017-08-21","60.993"
"2017-08-28","61.467"
"2017-09-04","60.899"
"2017-09-11","60.262"
"2017-09-18","60.358"
"2017-09-25","60.279"
"2017-10-02","60.008"
"2017-10-09","60.999"
"2017-10-16","60.104"
"2017-10-23","59.82"
"2017-10-30","60.397"
"2017-11-06","60.915"
"2017-11-13","60.554"
"2017-11-20","60.66"
"2017-11-27","59.198"
"2017-12-04","60.388"
"2017-12-11","60.96"
"2017-12-18","61.18"
"2017-12-25","62.839"
"2018-01-01","59.601"
"2018-01-08","57.858"
"2018-01-15","58.193"
"2018-01-22","57.441"
"2018-01-29","58.281"
"2018-02-05","58.475"
"2018-02-12","58.016"
"2018-02-19","58.144"
"2018-02-26","58.569"
"2018-03-05","57.896"
"2018-03-12","57.807"
"2018-03-19","57.632"
"2018-03-26","56.623"
"2018-04-02","56.22"
"2018-04-09","56.683"
"2018-04-16","56.459"
"2018-04-23","55.561"
"2018-04-30","55.241"
"2018-05-07","55.306"
"2018-05-14","55.777"
"2018-05-21","56.282"
"2018-05-28","55.727"
"2018-06-04","56.023"
"2018-06-11","57.303"
"2018-06-18","56.452"
"2018-06-25","57.177"
"2018-07-02","57.82"
"2018-07-09","58.786"
"2018-07-16","59.064"
"2018-07-23","59.541"
"2018-07-30","58.908"
"2018-08-06","58.46"
"2018-08-13","59.371"
"2018-08-20","58.946"
"2018-08-27","59.813"
"2018-09-03","59.706"
"2018-09-10","59.577"
"2018-09-17","58.499"
"2018-09-24","61.605"
"2018-10-01","62.946"
"2018-10-08","61.479"
"2018-10-15","60.622"
"2018-10-22","59.882"
"2018-10-29","59.272"
"2018-11-05","60.881"
"2018-11-12","61.507"
"2018-11-19","62.715"
"2018-11-26","63.202"
"2018-12-03","60.826"
"2018-12-10","62.838"
"2018-12-17","63.79"
"2018-12-24","67.008"
"2018-12-31","65.439"
"2019-01-07","64.3"
"2019-01-14","66.016"
"2019-01-21","66.356"
"2019-01-28","67.178"
"2019-02-04","67.548"
"2019-02-11","67.886"
"2019-02-18","69.166"
"2019-02-25","69.696"
"2019-03-04","66.809"
"2019-03-11","61.861"
"2019-03-18","61.178"
"2019-03-25","61.404"
"2019-04-01","61.84"
"2019-04-08","62.585"
"2019-04-15","60.006"
"2019-04-22","58.818"
"2019-04-29","59.09"
"2019-05-06","58.724"
"2019-05-13","58.933"
"2019-05-20","58.44"
"2019-05-27","57.319"
"2019-06-03","59.291"
"2019-06-10","59.152"
"2019-06-17","58.577"
"2019-06-24","57.888"
"2019-07-01","58.309"
"2019-07-08","58.308"
"2019-07-15","58.991"
"2019-07-22","58.884"
"2019-07-29","58.941"
"2019-08-05","59.061"
"2019-08-12","58.534"
"2019-08-19","58.451"
"2019-08-26","57.928"
"2019-09-02","57.524"
"2019-09-09","57.366"
"2019-09-16","57.794"
"2019-09-23","57.569"
"2019-09-30","61.54"
"2019-10-07","58.858"
"2019-10-14","57.759"
"2019-10-21","58.164"
"2019-10-28","58.301"
"2019-11-04","58.104"
"2019-11-11","58.331"
"2019-11-18","63.055"
"2019-11-25","66.868"
"2019-12-02","66.527"
"2019-12-09","65.493"
"2019-12-16","65.4"
"2019-12-23","65.802"
"2019-12-30","65.909"
"2020-01-06","63.899"
"2020-01-13","63.309"
"2020-01-20","63.176"
"2020-01-27","63.46"
"2020-02-03","64.157"
"2020-02-10","63.787"
"2020-02-17","62.765"
"2020-02-24","63.699"
"2020-03-02","64.114"
"2020-03-09","65.412"
"2020-03-16","69.132"
"2020-03-23","70.2"
"2020-03-30","68.697"
"2020-04-06","69.328"
"2020-04-13","70.086"
"2020-04-20","69.438"
"2020-04-27","69.188"
"2020-05-04","67.783"
"2020-05-11","66.607"
"2020-05-18","66.004"
"2020-05-25","66.155"
"2020-06-01","65.332"
"2020-06-08","65.328"
"2020-06-15","64.596"
"2020-06-22","64.805"
"2020-06-29","63.548"
"2020-07-06","63.174"
"2020-07-13","63.765"
"2020-07-20","63.73"
"2020-07-27","62.425"
"2020-08-03","56.629"
"2020-08-10","55.02"
"2020-08-17","55.201"
"2020-08-24","55.984"
"2020-08-31","56.267"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","56.657"
"2020-11-02","57.282"
"2020-11-09","58.379"
"2020-11-16","57.761"
"2020-11-23","57.604"
"2020-11-30","57.907"
"2020-12-07","57.798"
"2020-12-14","58.069"
"2020-12-21","58.062"
"2020-12-28","56.681"
"2021-01-04","54.449"
"2021-01-11","54.453"
"2021-01-18","54.419"
"2021-01-25","54.336"
"2021-02-01","58.51"
"2021-02-08","54.99"
"2021-02-15","54.607"
"2021-02-22","54.447"
"2021-03-01","54.035"
"2021-03-08","53.037"
"2021-03-15","53.047"
"2021-03-22","52.72"
"2021-03-29","52.965"
"2021-04-05","53.127"
"2021-04-12","53.229"
"2021-04-19","54.22"
"2021-04-26","52.459"
"2021-05-03","51.522"
"2021-05-10","51.458"
"2021-05-17","50.979"
"2021-05-24","51.627"
"2021-05-31","51.015"
"2021-06-07","53.043"
"2021-06-14","59.853"
"2021-06-21","51.977"
"2021-06-28","52.104"
"2021-07-05","52.803"
"2021-07-12","51.463"
"2021-07-19","51.188"
"2021-07-26","51.466"
"2021-08-02","51.643"
"2021-08-09","51.518"
"2021-08-16","51.734"
"2021-08-23","52.986"
"2021-08-30","51.568"
"2021-09-06","51.865"
"2021-09-13","51.898"
"2021-09-20","55.343"
"2021-09-27","51.559"
"2021-10-04","51.331"
"2021-10-11","50.818"
"2021-10-18","51.226"
"2021-10-25","51.154"
"2021-11-01","50.596"
"2021-11-08","50.76"
"2021-11-15","50.711"
"2021-11-22","51.397"
"2021-11-29","51.168"
"2021-12-06","51.514"
"2021-12-13","51.338"
"2021-12-20","51.569"
"2021-12-27","51.971"
"2022-01-03","51.31"
"2022-01-10","52.076"
"2022-01-17","52.389"
"2022-01-24","52.244"
"2022-01-31","51.894"
"2022-02-07","51.18"
"2022-02-14","51.727"
"2022-02-21","52.837"
"2022-02-28","51.756"
"2022-03-07","52.2"
"2022-03-14","52.33"
"2022-03-21","52.662"
"2022-03-28","52.594"
"2022-04-04","52.528"
"2022-04-11","52.282"
"2022-04-18","51.961"
"2022-04-25","52.223"
"2022-05-02","51.866"
"2022-05-09","52.166"
"2022-05-16","52.398"
"2022-05-23","52.7"
"2022-05-30","54.875"
"2022-06-06","53.048"
"2022-06-13","53.137"
"2022-06-20","53.866"
"2022-06-27","53.383"
"2022-07-04","53.79"
"2022-07-11","53.835"
"2022-07-18","54.011"
"2022-07-25","54.568"
"2022-08-01","54.641"
"2022-08-08","54.691"
"2022-08-15","54.925"
"2022-08-22","54.171"
"2022-08-29","54.076"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","51.911"
"2022-11-07","52.281"
"2022-11-14","52.313"
"2022-11-21","51.438"
"2022-11-28","52.229"
"2022-12-05","52.418"
"2022-12-12","52.292"
"2022-12-19","52.881"
"2022-12-26","52.983"
"2023-01-02","52.522"
"2023-01-09","52.076"
"2023-01-16","53.265"
"2023-01-23","53.414"
"2023-01-30","53.009"
"2023-02-06","52.545"
"2023-02-13","52.211"
"2023-02-20","52.142"
"2023-02-27","51.887"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","48.857"
"2023-04-03","47.965"
"2023-04-10","48.242"
"2023-04-17","49.125"
"2023-04-24","47.95"
"2023-05-01","47.632"
"2023-05-08","48.38"
"2023-05-15","48.17"
"2023-05-22","48.994"
"2023-05-29","49.917"
"2023-06-05","50.069"
"2023-06-12","51.097"
"2023-06-19","50.753"
"2023-06-26","51.043"
"2023-07-03","50.74"
"2023-07-10","50.259"
"2023-07-17","50.283"
"2023-07-24","50.924"
"2023-07-31","50.397"
