"dtime per week","Average latency (ms)"
"2014-03-17","665.601"
"2014-03-24","649.872"
"2014-03-31","657.371"
"2014-04-07","659.628"
"2014-04-14","655.689"
"2014-04-21","656.338"
"2014-04-28","656.659"
"2014-05-05","658.516"
"2014-05-12","657.705"
"2014-05-19","642.861"
"2014-05-26","637.972"
"2014-06-02","643.46"
"2014-06-09","640.182"
"2014-06-16","649.595"
"2014-06-23","651.768"
"2014-06-30","649.522"
"2014-07-07","646.88"
"2014-07-14","644.622"
"2014-07-21","637.213"
"2014-07-28","629.678"
"2014-08-04","622.502"
"2014-08-11","615.828"
"2014-08-18","610.564"
"2014-08-25","618.936"
"2014-09-01","625.228"
"2014-09-08","630.394"
"2014-09-15","624.415"
"2014-09-22","617.577"
"2014-09-29","619.263"
"2014-10-06","618.494"
"2014-10-13","619.944"
"2014-10-20","618.354"
"2014-10-27","613.482"
"2014-11-03","614.067"
"2014-11-10","615.716"
"2014-11-17","609.218"
"2014-11-24","606.232"
"2014-12-01","607.196"
"2014-12-08","603.598"
"2014-12-15","605.433"
"2014-12-22","605.242"
"2014-12-29","599.996"
"2015-01-05","593.655"
"2015-01-12","599.907"
"2015-01-19","600.349"
"2015-01-26","602.933"
"2015-02-02","605.191"
"2015-02-09","603.38"
"2015-02-16","601.907"
"2015-02-23","604.128"
"2015-03-02","601.067"
"2015-03-09","606.145"
"2015-03-16","604.301"
"2015-03-23","606.761"
"2015-03-30","602.458"
"2015-04-06","600.857"
"2015-04-13","599.454"
"2015-04-20","596.735"
"2015-04-27","596.851"
"2015-05-04","596.539"
"2015-05-11","589.349"
"2015-05-18","594.472"
"2015-05-25","592.336"
"2015-06-01","592.287"
"2015-06-08","592.096"
"2015-06-15","587.299"
"2015-06-22","586.682"
"2015-06-29","587.689"
"2015-07-06","580.209"
"2015-07-13","574.845"
"2015-07-20","572.888"
"2015-07-27","569.044"
"2015-08-03","570.557"
"2015-08-10","567.449"
"2015-08-17","566.133"
"2015-08-24","561.472"
"2015-08-31","550.134"
"2015-09-07","550.778"
"2015-09-14","545.936"
"2015-09-21","543.542"
"2015-09-28","540.735"
"2015-10-05","532.386"
"2015-10-12","538.355"
"2015-10-19","540.367"
"2015-10-26","540.69"
"2015-11-02","540.765"
"2015-11-09","538.76"
"2015-11-16","540.277"
"2015-11-23","538.765"
"2015-11-30","540.293"
"2015-12-07","539.781"
"2015-12-14","537.102"
"2015-12-21","537.89"
"2015-12-28","542.225"
"2016-01-04","547.91"
"2016-01-11","547.022"
"2016-01-18","543.628"
"2016-01-25","544.811"
"2016-02-01","538.722"
"2016-02-08","538.768"
"2016-02-15","531.186"
"2016-02-22",539
"2016-02-29","533.52"
"2016-03-07","536.604"
"2016-03-14","535.907"
"2016-03-21","530.327"
"2016-03-28","525.722"
"2016-04-04","527.529"
"2016-04-11","536.018"
"2016-04-18","540.675"
"2016-04-25","560.606"
"2016-05-02","542.527"
"2016-05-09","536.713"
"2016-05-16","535.379"
"2016-05-23","539.159"
"2016-05-30","538.041"
"2016-06-06","534.32"
"2016-06-13","533.079"
"2016-06-20","530.301"
"2016-06-27",null
"2016-07-04",null
"2016-07-11",null
"2016-07-18",null
"2016-07-25",null
"2016-08-01","542.513"
"2016-08-08","543.239"
"2016-08-15","522.544"
"2016-08-22","519.164"
"2016-08-29","515.784"
"2016-09-05","511.139"
"2016-09-12","511.181"
"2016-09-19","515.654"
"2016-09-26","513.252"
"2016-10-03","504.089"
"2016-10-10","511.144"
"2016-10-17","512.738"
"2016-10-24","513.057"
"2016-10-31","509.568"
"2016-11-07","499.692"
"2016-11-14","483.556"
"2016-11-21","499.714"
"2016-11-28","499.84"
"2016-12-05","499.905"
"2016-12-12","494.142"
"2016-12-19","496.406"
"2016-12-26","485.395"
"2017-01-02","462.932"
"2017-01-09","461.301"
"2017-01-16","469.074"
"2017-01-23","473.343"
"2017-01-30","472.327"
"2017-02-06","468.078"
"2017-02-13","467.825"
"2017-02-20","468.822"
"2017-02-27","467.106"
"2017-03-06","465.014"
"2017-03-13","465.57"
"2017-03-20","460.539"
"2017-03-27","461.71"
"2017-04-03","460.667"
"2017-04-10","460.64"
"2017-04-17","454.044"
"2017-04-24","453.651"
"2017-05-01","443.976"
"2017-05-08","446.488"
"2017-05-15","442.325"
"2017-05-22","439.409"
"2017-05-29","438.96"
"2017-06-05","433.38"
"2017-06-12","422.619"
"2017-06-19","435.032"
"2017-06-26","430.898"
"2017-07-03","427.948"
"2017-07-10","435.282"
"2017-07-17","435.539"
"2017-07-24","451.85"
"2017-07-31","454.428"
"2017-08-07","444.563"
"2017-08-14","431.831"
"2017-08-21","431.552"
"2017-08-28","428.335"
"2017-09-04","424.299"
"2017-09-11","415.707"
"2017-09-18","416.044"
"2017-09-25","417.981"
"2017-10-02","412.742"
"2017-10-09","413.863"
"2017-10-16","413.348"
"2017-10-23","409.358"
"2017-10-30","414.732"
"2017-11-06","411.239"
"2017-11-13","413.8"
"2017-11-20","410.301"
"2017-11-27","410.105"
"2017-12-04","404.75"
"2017-12-11","405.425"
"2017-12-18","411.827"
"2017-12-25","403.638"
"2018-01-01","396.851"
"2018-01-08","396.939"
"2018-01-15","396.045"
"2018-01-22","392.88"
"2018-01-29","390.028"
"2018-02-05","396.367"
"2018-02-12","386.031"
"2018-02-19","390.069"
"2018-02-26","390.494"
"2018-03-05","394.151"
"2018-03-12","389.334"
"2018-03-19","381.63"
"2018-03-26","374.956"
"2018-04-02","378.634"
"2018-04-09","382.432"
"2018-04-16","397.871"
"2018-04-23","383.357"
"2018-04-30","386.85"
"2018-05-07","386.146"
"2018-05-14","381.387"
"2018-05-21","379.978"
"2018-05-28","376.477"
"2018-06-04","374.974"
"2018-06-11","373.884"
"2018-06-18","369.337"
"2018-06-25","365.576"
"2018-07-02","372.592"
"2018-07-09","372.18"
"2018-07-16","373.33"
"2018-07-23","372.591"
"2018-07-30","372.035"
"2018-08-06","372.127"
"2018-08-13","367.867"
"2018-08-20","359.24"
"2018-08-27","348.412"
"2018-09-03","346.125"
"2018-09-10","343.837"
"2018-09-17","342.241"
"2018-09-24","342.936"
"2018-10-01","341.672"
"2018-10-08","342.715"
"2018-10-15","340.51"
"2018-10-22","340.308"
"2018-10-29","340.43"
"2018-11-05","335.545"
"2018-11-12","333.81"
"2018-11-19","338.809"
"2018-11-26","332.026"
"2018-12-03","333.86"
"2018-12-10","333.742"
"2018-12-17","335.067"
"2018-12-24","334.839"
"2018-12-31","334.767"
"2019-01-07","335.082"
"2019-01-14","335.39"
"2019-01-21","335.308"
"2019-01-28","336.073"
"2019-02-04","335.799"
"2019-02-11","335.3"
"2019-02-18","338.801"
"2019-02-25","339.216"
"2019-03-04","336.288"
"2019-03-11","333.495"
"2019-03-18","335.551"
"2019-03-25","335.111"
"2019-04-01","333.511"
"2019-04-08","332.36"
"2019-04-15","330.987"
"2019-04-22","329.578"
"2019-04-29","332.649"
"2019-05-06","329.703"
"2019-05-13","330.264"
"2019-05-20","330.93"
"2019-05-27","324.344"
"2019-06-03","318.421"
"2019-06-10","316.035"
"2019-06-17","314.934"
"2019-06-24","320.294"
"2019-07-01","322.444"
"2019-07-08","308.188"
"2019-07-15","315.041"
"2019-07-22","312.55"
"2019-07-29","311.36"
"2019-08-05","308.05"
"2019-08-12","304.828"
"2019-08-19","305.86"
"2019-08-26","306.838"
"2019-09-02","308.275"
"2019-09-09","306.74"
"2019-09-16","306.746"
"2019-09-23","308.558"
"2019-09-30","307.546"
"2019-10-07","306.334"
"2019-10-14","305.915"
"2019-10-21","304.947"
"2019-10-28","299.259"
"2019-11-04","298.327"
"2019-11-11","297.352"
"2019-11-18","289.985"
"2019-11-25","294.958"
"2019-12-02","297.153"
"2019-12-09","306.39"
"2019-12-16","319.597"
"2019-12-23","321.095"
"2019-12-30","320.861"
"2020-01-06",null
"2020-01-13",null
"2020-01-20",null
"2020-01-27","342.656"
"2020-02-03","341.755"
"2020-02-10","342.766"
"2020-02-17","346.221"
"2020-02-24","347.588"
"2020-03-02","347.812"
"2020-03-09","344.977"
"2020-03-16","347.661"
"2020-03-23","350.833"
"2020-03-30","348.889"
"2020-04-06","348.539"
"2020-04-13","347.496"
"2020-04-20","350.957"
"2020-04-27","352.225"
"2020-05-04","347.493"
"2020-05-11","343.596"
"2020-05-18","342.685"
"2020-05-25","343.709"
"2020-06-01","346.064"
"2020-06-08","346.47"
"2020-06-15","345.271"
"2020-06-22","343.819"
"2020-06-29","339.78"
"2020-07-06","339.366"
"2020-07-13","338.814"
"2020-07-20","335.512"
"2020-07-27","331.893"
"2020-08-03","342.265"
"2020-08-10","344.785"
"2020-08-17","343.302"
"2020-08-24","348.942"
"2020-08-31","350.23"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","366.973"
"2020-11-02","371.881"
"2020-11-09","374.561"
"2020-11-16","390.305"
"2020-11-23","390.615"
"2020-11-30","391.1"
"2020-12-07","384.472"
"2020-12-14","384.586"
"2020-12-21","391.892"
"2020-12-28","386.873"
"2021-01-04","378.416"
"2021-01-11","371.691"
"2021-01-18","377.429"
"2021-01-25","378.207"
"2021-02-01","373.024"
"2021-02-08","373.752"
"2021-02-15","368.004"
"2021-02-22","372.119"
"2021-03-01","368.621"
"2021-03-08","363.097"
"2021-03-15","364.201"
"2021-03-22","365.848"
"2021-03-29","387.679"
"2021-04-05","391.825"
"2021-04-12","388.777"
"2021-04-19","371.023"
"2021-04-26","348.884"
"2021-05-03","339.051"
"2021-05-10","333.714"
"2021-05-17","330.622"
"2021-05-24","333.198"
"2021-05-31","327.472"
"2021-06-07","321.794"
"2021-06-14","324.991"
"2021-06-21","320.949"
"2021-06-28","318.985"
"2021-07-05","322.523"
"2021-07-12","318.841"
"2021-07-19","311.161"
"2021-07-26","317.091"
"2021-08-02","318.671"
"2021-08-09","312.287"
"2021-08-16","309.305"
"2021-08-23","313.298"
"2021-08-30","312.027"
"2021-09-06","314.286"
"2021-09-13","316.043"
"2021-09-20","307.284"
"2021-09-27","318.729"
"2021-10-04","317.715"
"2021-10-11","314.498"
"2021-10-18","313.645"
"2021-10-25","312.493"
"2021-11-01","312.855"
"2021-11-08","314.233"
"2021-11-15","308.843"
"2021-11-22","300.938"
"2021-11-29","303.396"
"2021-12-06","303.776"
"2021-12-13","303.391"
"2021-12-20","301.83"
"2021-12-27","297.134"
"2022-01-03","298.644"
"2022-01-10","297.31"
"2022-01-17","299.463"
"2022-01-24","301.499"
"2022-01-31","298.631"
"2022-02-07","293.308"
"2022-02-14","293.091"
"2022-02-21","292.41"
"2022-02-28","290.464"
"2022-03-07","291.377"
"2022-03-14","291.671"
"2022-03-21","289.906"
"2022-03-28","291.504"
"2022-04-04","288.747"
"2022-04-11","288.657"
"2022-04-18","285.429"
"2022-04-25","288.614"
"2022-05-02","284.092"
"2022-05-09","281.144"
"2022-05-16","279.053"
"2022-05-23","277.24"
"2022-05-30","274.77"
"2022-06-06","278.105"
"2022-06-13","278.447"
"2022-06-20","279.625"
"2022-06-27","275.442"
"2022-07-04","275.199"
"2022-07-11","275.43"
"2022-07-18","273.606"
"2022-07-25","276.41"
"2022-08-01","273.912"
"2022-08-08","270.845"
"2022-08-15","272.434"
"2022-08-22","274.351"
"2022-08-29","274.675"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","277.288"
"2022-11-07","277.156"
"2022-11-14","277.652"
"2022-11-21","277.808"
"2022-11-28","279.078"
"2022-12-05","279.82"
"2022-12-12","275.668"
"2022-12-19","272.087"
"2022-12-26","271.685"
"2023-01-02","269.87"
"2023-01-09","270.333"
"2023-01-16","270.322"
"2023-01-23","270.187"
"2023-01-30","269.184"
"2023-02-06","264.885"
"2023-02-13","264.406"
"2023-02-20","258.696"
"2023-02-27","243.737"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","224.073"
"2023-04-03","226.396"
"2023-04-10","229.868"
"2023-04-17","231.56"
"2023-04-24","236.36"
"2023-05-01","246.088"
"2023-05-08","236.753"
"2023-05-15","226.278"
"2023-05-22","223.04"
"2023-05-29","224.475"
"2023-06-05","224.376"
"2023-06-12","246.522"
"2023-06-19","246.03"
"2023-06-26","244.444"
"2023-07-03","226.878"
"2023-07-10","227.011"
"2023-07-17","220.248"
"2023-07-24","220.734"
"2023-07-31","222.528"
