"dtime per week","Average latency (ms)"
"2014-04-21","290.479"
"2014-04-28","287.538"
"2014-05-05","288.649"
"2014-05-12","289.135"
"2014-05-19","289.368"
"2014-05-26","291.019"
"2014-06-02","292.603"
"2014-06-09","292.29"
"2014-06-16","296.375"
"2014-06-23","298.954"
"2014-06-30","297.941"
"2014-07-07","297.914"
"2014-07-14","294.119"
"2014-07-21","293.196"
"2014-07-28","297.144"
"2014-08-04","295.36"
"2014-08-11","292.706"
"2014-08-18","292.231"
"2014-08-25","298.604"
"2014-09-01","307.057"
"2014-09-08","309.195"
"2014-09-15","310.817"
"2014-09-22","311.14"
"2014-09-29","312.798"
"2014-10-06","311.955"
"2014-10-13","311.257"
"2014-10-20","311.143"
"2014-10-27","311.435"
"2014-11-03","313.983"
"2014-11-10","315.559"
"2014-11-17","314.635"
"2014-11-24","315.088"
"2014-12-01","312.505"
"2014-12-08","310.773"
"2014-12-15","314.238"
"2014-12-22","314.601"
"2014-12-29","325.44"
"2015-01-05","328.323"
"2015-01-12","325.922"
"2015-01-19","328.442"
"2015-01-26","329.309"
"2015-02-02","329.468"
"2015-02-09","327.868"
"2015-02-16","329.368"
"2015-02-23","329.251"
"2015-03-02","327.995"
"2015-03-09","328.087"
"2015-03-16","324.685"
"2015-03-23","325.232"
"2015-03-30","362.25"
"2015-04-06","328.041"
"2015-04-13","319.57"
"2015-04-20","348.683"
"2015-04-27","356.243"
"2015-05-04","365.241"
"2015-05-11","388.641"
"2015-05-18","373.227"
"2015-05-25","331.711"
"2015-06-01","355.126"
"2015-06-08","370.014"
"2015-06-15","351.23"
"2015-06-22","351.323"
"2015-06-29","321.463"
"2015-07-06","320.76"
"2015-07-13","307.985"
"2015-07-20","306.391"
"2015-07-27","307.292"
"2015-08-03","312.822"
"2015-08-10","303.725"
"2015-08-17","302.145"
"2015-08-24","301.024"
"2015-08-31","297.332"
"2015-09-07","297.465"
"2015-09-14","295.021"
"2015-09-21","294.89"
"2015-09-28","299.895"
"2015-10-05","296.055"
"2015-10-12","313.481"
"2015-10-19","314.024"
"2015-10-26","321.961"
"2015-11-02","297.494"
"2015-11-09","289.945"
"2015-11-16","290.396"
"2015-11-23","294.055"
"2015-11-30","288.683"
"2015-12-07","290.317"
"2015-12-14","287.749"
"2015-12-21","289.697"
"2015-12-28","267.368"
"2016-01-04","266.499"
"2016-01-11","263.424"
"2016-01-18","266.081"
"2016-01-25","264.37"
"2016-02-01","261.622"
"2016-02-08","256.963"
"2016-02-15","254.971"
"2016-02-22","257.733"
"2016-02-29","293.847"
"2016-03-07","290.931"
"2016-03-14","328.392"
"2016-03-21","313.311"
"2016-03-28","329.697"
"2016-04-04","303.536"
"2016-04-11","254.538"
"2016-04-18","251.431"
"2016-04-25","250.159"
"2016-05-02","252.088"
"2016-05-09","250.872"
"2016-05-16","252.626"
"2016-05-23","273.022"
"2016-05-30","297.866"
"2016-06-06","312.22"
"2016-06-13","287.068"
"2016-06-20","250.629"
"2016-06-27","248.83"
"2016-07-04","250.339"
"2016-07-11","253.651"
"2016-07-18","254.013"
"2016-07-25","252.762"
"2016-08-01","252.266"
"2016-08-08","277.828"
"2016-08-15","343.011"
"2016-08-22","347.228"
"2016-08-29","334.039"
"2016-09-05","336.998"
"2016-09-12","333.886"
"2016-09-19","326.331"
"2016-09-26","325.981"
"2016-10-03","318.431"
"2016-10-10","322.322"
"2016-10-17","318.129"
"2016-10-24","319.896"
"2016-10-31","320.576"
"2016-11-07","313.112"
"2016-11-14","304.702"
"2016-11-21","316.277"
"2016-11-28","319.026"
"2016-12-05","310.102"
"2016-12-12","311.203"
"2016-12-19","314.452"
"2016-12-26","318.808"
"2017-01-02","329.851"
"2017-01-09","324.907"
"2017-01-16","331.196"
"2017-01-23","336.746"
"2017-01-30","345.611"
"2017-02-06","338.111"
"2017-02-13","333.513"
"2017-02-20","333.071"
"2017-02-27","324.823"
"2017-03-06","323.39"
"2017-03-13","329.945"
"2017-03-20","331.727"
"2017-03-27","333.796"
"2017-04-03","331.761"
"2017-04-10","322.087"
"2017-04-17","320.247"
"2017-04-24","321.321"
"2017-05-01","323.702"
"2017-05-08","328.473"
"2017-05-15","323.674"
"2017-05-22","318.819"
"2017-05-29","311.743"
"2017-06-05","304.512"
"2017-06-12","299.89"
"2017-06-19","307.165"
"2017-06-26","313.158"
"2017-07-03","310.197"
"2017-07-10","309.436"
"2017-07-17","301.026"
"2017-07-24","295.855"
"2017-07-31","301.822"
"2017-08-07","303.749"
"2017-08-14","306.559"
"2017-08-21","309.837"
"2017-08-28","307.15"
"2017-09-04","302.197"
"2017-09-11","296.668"
"2017-09-18","297.997"
"2017-09-25","297.325"
"2017-10-02","295.416"
"2017-10-09","292.758"
"2017-10-16","295.773"
"2017-10-23","291.005"
"2017-10-30","289.83"
"2017-11-06","286.15"
"2017-11-13","286.107"
"2017-11-20","291.064"
"2017-11-27","290.924"
"2017-12-04","285.649"
"2017-12-11","283.246"
"2017-12-18","283.843"
"2017-12-25","277.09"
"2018-01-01","275.804"
"2018-01-08","275.275"
"2018-01-15","274.36"
"2018-01-22","273.738"
"2018-01-29","264.974"
"2018-02-05","265.782"
"2018-02-12","263.249"
"2018-02-19","265.485"
"2018-02-26","267.753"
"2018-03-05","270.317"
"2018-03-12","269.566"
"2018-03-19","264.682"
"2018-03-26","263.279"
"2018-04-02","260.8"
"2018-04-09","262.586"
"2018-04-16","265.03"
"2018-04-23","264.9"
"2018-04-30","264.584"
"2018-05-07","264.866"
"2018-05-14","261.134"
"2018-05-21","259.191"
"2018-05-28","260.343"
"2018-06-04","263.594"
"2018-06-11","266.557"
"2018-06-18","267.742"
"2018-06-25","257.934"
"2018-07-02","254.28"
"2018-07-09","302.599"
"2018-07-16","300.985"
"2018-07-23","302.276"
"2018-07-30","304.232"
"2018-08-06","306.025"
"2018-08-13","300.153"
"2018-08-20","295.536"
"2018-08-27","284.208"
"2018-09-03","280.225"
"2018-09-10","282.274"
"2018-09-17","283.013"
"2018-09-24","278.865"
"2018-10-01","276.075"
"2018-10-08","273.13"
"2018-10-15","270.953"
"2018-10-22","269.253"
"2018-10-29","267.379"
"2018-11-05","267.859"
"2018-11-12","267.559"
"2018-11-19","268.284"
"2018-11-26","264.277"
"2018-12-03","263.823"
"2018-12-10","263.535"
"2018-12-17","264.597"
"2018-12-24","268.735"
"2018-12-31","267.923"
"2019-01-07","265.94"
"2019-01-14","267.983"
"2019-01-21","269.471"
"2019-01-28","273.023"
"2019-02-04","270.797"
"2019-02-11","270.18"
"2019-02-18","275.51"
"2019-02-25","275.676"
"2019-03-04","272.665"
"2019-03-11","271.545"
"2019-03-18","272.594"
"2019-03-25","271.799"
"2019-04-01","269.488"
"2019-04-08","271.306"
"2019-04-15","271.564"
"2019-04-22","272.748"
"2019-04-29","272.516"
"2019-05-06","276.777"
"2019-05-13","279.264"
"2019-05-20","271.627"
"2019-05-27","260.479"
"2019-06-03","221.27"
"2019-06-10","248.401"
"2019-06-17","252.802"
"2019-06-24","251.488"
"2019-07-01","247.718"
"2019-07-08","240.161"
"2019-07-15","248.062"
"2019-07-22","249.395"
"2019-07-29","247.48"
"2019-08-05","249.369"
"2019-08-12","247.835"
"2019-08-19","244.195"
"2019-08-26","239.208"
"2019-09-02","240.334"
"2019-09-09","236.012"
"2019-09-16","244.899"
"2019-09-23","246.345"
"2019-09-30","242.654"
"2019-10-07","244.663"
"2019-10-14","241.39"
"2019-10-21","240.162"
"2019-10-28","237.025"
"2019-11-04","235.734"
"2019-11-11","231.371"
"2019-11-18","223.11"
"2019-11-25","222.832"
"2019-12-02","222.062"
"2019-12-09","221.874"
"2019-12-16","224.852"
"2019-12-23","224.683"
"2019-12-30","227.786"
"2020-01-06",null
"2020-01-13",null
"2020-01-20",null
"2020-01-27","217.813"
"2020-02-03","220.089"
"2020-02-10","215.783"
"2020-02-17","218.714"
"2020-02-24","218.566"
"2020-03-02","219.325"
"2020-03-09","215.616"
"2020-03-16","217.341"
"2020-03-23","216.72"
"2020-03-30","215.436"
"2020-04-06","217.898"
"2020-04-13","218.826"
"2020-04-20","220.158"
"2020-04-27","219.26"
"2020-05-04","215.438"
"2020-05-11","212.692"
"2020-05-18","212.986"
"2020-05-25","213.988"
"2020-06-01","212.792"
"2020-06-08","211.028"
"2020-06-15","208.006"
"2020-06-22","206.358"
"2020-06-29","207.681"
"2020-07-06","206.704"
"2020-07-13","208.626"
"2020-07-20","208.042"
"2020-07-27","208.313"
"2020-08-03","215.997"
"2020-08-10","210.085"
"2020-08-17","194.981"
"2020-08-24","188.705"
"2020-08-31","188.371"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","189.377"
"2020-11-02","189.847"
"2020-11-09","191.268"
"2020-11-16","197.607"
"2020-11-23","199.179"
"2020-11-30","201.917"
"2020-12-07","197.578"
"2020-12-14","198.032"
"2020-12-21","199.462"
"2020-12-28","199.668"
"2021-01-04","194.189"
"2021-01-11","191.904"
"2021-01-18","190.388"
"2021-01-25","191.247"
"2021-02-01","192.804"
"2021-02-08","189.315"
"2021-02-15","187.815"
"2021-02-22","184.907"
"2021-03-01","184.723"
"2021-03-08","182.471"
"2021-03-15","181.777"
"2021-03-22","183.843"
"2021-03-29","184.817"
"2021-04-05","186.784"
"2021-04-12","186.005"
"2021-04-19","180.08"
"2021-04-26","176.61"
"2021-05-03","176.094"
"2021-05-10","175.259"
"2021-05-17","174.575"
"2021-05-24","176.698"
"2021-05-31","179.189"
"2021-06-07","181.011"
"2021-06-14","181.846"
"2021-06-21","178.354"
"2021-06-28","180.87"
"2021-07-05","181.66"
"2021-07-12","181.672"
"2021-07-19","180.381"
"2021-07-26","179.109"
"2021-08-02","178.123"
"2021-08-09","173.781"
"2021-08-16","172.135"
"2021-08-23","173.024"
"2021-08-30","171.701"
"2021-09-06","174.332"
"2021-09-13","171.14"
"2021-09-20","177.032"
"2021-09-27","174.298"
"2021-10-04","171.782"
"2021-10-11","174.787"
"2021-10-18","171.684"
"2021-10-25","172.823"
"2021-11-01","173.594"
"2021-11-08","172.866"
"2021-11-15","184.08"
"2021-11-22","189.041"
"2021-11-29","188.359"
"2021-12-06","188.657"
"2021-12-13","189.352"
"2021-12-20","188.406"
"2021-12-27","188.647"
"2022-01-03","187.722"
"2022-01-10","188.78"
"2022-01-17","192.414"
"2022-01-24","191.761"
"2022-01-31","190.384"
"2022-02-07","186.802"
"2022-02-14","189.917"
"2022-02-21","188.812"
"2022-02-28","189.736"
"2022-03-07","189.437"
"2022-03-14","185.076"
"2022-03-21","183.651"
"2022-03-28","184.577"
"2022-04-04","183.963"
"2022-04-11","183.379"
"2022-04-18","183.432"
"2022-04-25","182.106"
"2022-05-02","181.126"
"2022-05-09","182.319"
"2022-05-16","180.887"
"2022-05-23","181.326"
"2022-05-30","180.008"
"2022-06-06","179.293"
"2022-06-13","180.309"
"2022-06-20","182.501"
"2022-06-27","180.439"
"2022-07-04","180.103"
"2022-07-11","178.701"
"2022-07-18","177.613"
"2022-07-25","177.217"
"2022-08-01","178.68"
"2022-08-08","177.966"
"2022-08-15","174.088"
"2022-08-22","175.65"
"2022-08-29","177.704"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","168.586"
"2022-11-07","167.359"
"2022-11-14","167.468"
"2022-11-21","166.448"
"2022-11-28","166.566"
"2022-12-05","165.669"
"2022-12-12","164.571"
"2022-12-19","164.896"
"2022-12-26","165.607"
"2023-01-02","166.017"
"2023-01-09","165.779"
"2023-01-16","166.278"
"2023-01-23","167.606"
"2023-01-30","167.217"
"2023-02-06","166.076"
"2023-02-13","163.721"
"2023-02-20","163.575"
"2023-02-27","159.483"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","148.436"
"2023-04-03","146.55"
"2023-04-10","142.523"
"2023-04-17","138.459"
"2023-04-24","134.149"
"2023-05-01","127.252"
"2023-05-08","128.448"
"2023-05-15","129.612"
"2023-05-22","124.233"
"2023-05-29","132.056"
"2023-06-05","132.405"
"2023-06-12","144.517"
"2023-06-19","143.207"
"2023-06-26","142.051"
"2023-07-03","128.557"
"2023-07-10","129.977"
"2023-07-17","129.722"
"2023-07-24","130.518"
"2023-07-31","131.23"
