"dtime per day","Average latency (ms)"
"2011-04-04","53.227"
"2011-04-05","54.174"
"2011-04-06","53.67"
"2011-04-07","52.838"
"2011-04-08","52.728"
"2011-04-09","57.601"
"2011-04-10","54.552"
"2011-04-11","54.549"
"2011-04-12","53.701"
"2011-04-13","53.795"
"2011-04-14","55.504"
"2011-04-15","54.358"
"2011-04-16","60.989"
"2011-04-17","55.16"
"2011-04-18","54.733"
"2011-04-19","54.157"
"2011-04-20","54.263"
"2011-04-21","56.839"
"2011-04-22","60.315"
"2011-04-23","56.404"
"2011-04-24","52.639"
"2011-04-25","55.53"
"2011-04-26","53.468"
"2011-04-27","53.316"
"2011-04-28","52.605"
"2011-04-29","49.492"
"2011-04-30","53.751"
"2011-05-01","54.737"
"2011-05-02","55.102"
"2011-05-03","52.863"
"2011-05-04","52.719"
"2011-05-05","63.294"
"2011-05-06","53.136"
"2011-05-07","53.437"
"2011-05-08","54.928"
"2011-05-09","54.026"
"2011-05-10","52.628"
"2011-05-11","52.873"
"2011-05-12","53.834"
"2011-05-13","52.306"
"2011-05-14","56.378"
"2011-05-15","56.909"
"2011-05-16","57.491"
"2011-05-17","55.137"
"2011-05-18","53.236"
"2011-05-19","54.507"
"2011-05-20","54.75"
"2011-05-21","54.366"
"2011-05-22","54.42"
"2011-05-23","54.681"
"2011-05-24","55.5"
"2011-05-25","54.477"
"2011-05-26","53.617"
"2011-05-27","54.357"
"2011-05-28","57.194"
"2011-05-29","61.097"
"2011-05-30","53.627"
"2011-05-31","52.91"
"2011-06-01","52.906"
"2011-06-02","52.958"
"2011-06-03","52.901"
"2011-06-04","52.789"
"2011-06-05","54.557"
"2011-06-06","55.286"
"2011-06-07","55.76"
"2011-06-08","53.985"
"2011-06-09","54.252"
"2011-06-10","53.9"
"2011-06-11","53.599"
"2011-06-12","52.877"
"2011-06-13","53.184"
"2011-06-14","53.417"
"2011-06-15","57.473"
"2011-06-16","57.664"
"2011-06-17","53.235"
"2011-06-18","52.524"
"2011-06-19","52.283"
"2011-06-20","53.587"
"2011-06-21","53.918"
"2011-06-22","53.757"
"2011-06-23","54.994"
"2011-06-24","54.666"
"2011-06-25","51.868"
"2011-06-26","51.965"
"2011-06-27","53.56"
"2011-06-28","55.282"
"2011-06-29","53.293"
"2011-06-30","57.219"
"2011-07-01","59.084"
"2011-07-02","54.847"
"2011-07-03","54.275"
"2011-07-04","56.985"
"2011-07-05","53.71"
"2011-07-06","54.758"
"2011-07-07","54.036"
"2011-07-08","52.33"
"2011-07-09","54.232"
"2011-07-10","53.727"
"2011-07-11","53.688"
"2011-07-12","52.932"
"2011-07-13","54.865"
"2011-07-14","54.285"
"2011-07-15","53.641"
"2011-07-16","52.335"
"2011-07-17","51.453"
"2011-07-18","52.598"
"2011-07-19","54.319"
"2011-07-20","52.718"
"2011-07-21","52.973"
"2011-07-22","53.45"
"2011-07-23","52.719"
"2011-07-24","52.602"
"2011-07-25","53.526"
"2011-07-26","53.793"
"2011-07-27","53.549"
"2011-07-28","54.222"
"2011-07-29","53.271"
"2011-07-30","53.098"
"2011-07-31","52.783"
"2011-08-01","53.946"
"2011-08-02","54.844"
"2011-08-03","54.029"
"2011-08-04","53.872"
"2011-08-05","54.545"
"2011-08-06","53.353"
"2011-08-07","54.091"
"2011-08-08","58.041"
"2011-08-09","54.326"
"2011-08-10","53.698"
"2011-08-11","52.991"
"2011-08-12","52.096"
"2011-08-13","52.351"
"2011-08-14","52.436"
"2011-08-15","54.017"
"2011-08-16","57.495"
"2011-08-17","58.593"
"2011-08-18","54.011"
"2011-08-19","53.486"
"2011-08-20","54.296"
"2011-08-21","55.43"
"2011-08-22","55.54"
"2011-08-23","52.907"
"2011-08-24","54.059"
"2011-08-25","52.487"
"2011-08-26","53.183"
"2011-08-27","53.898"
"2011-08-28","56.545"
"2011-08-29","54.367"
"2011-08-30","52.551"
"2011-08-31","56.577"
"2011-09-01","53.236"
"2011-09-02","53.661"
"2011-09-03","53.963"
"2011-09-04","54.999"
"2011-09-05","56.095"
"2011-09-06","53.885"
"2011-09-07","53.481"
"2011-09-08","53.784"
"2011-09-09","53.453"
"2011-09-10","54.252"
"2011-09-11","52.869"
"2011-09-12","51.878"
"2011-09-13","52.168"
"2011-09-14","52.196"
"2011-09-15","52.254"
"2011-09-16","50.807"
"2011-09-17","51.83"
"2011-09-18","52.712"
"2011-09-19","51.357"
"2011-09-20","53.124"
"2011-09-21","51.374"
"2011-09-22","50.748"
"2011-09-23","52.289"
"2011-09-24","53.158"
"2011-09-25","59.536"
"2011-09-26","52.07"
"2011-09-27","52.401"
"2011-09-28","51.478"
"2011-09-29","51.306"
"2011-09-30","51.612"
"2011-10-01","51.333"
"2011-10-02","57.349"
"2011-10-03","68.911"
"2011-10-04","61.858"
"2011-10-05","54.943"
"2011-10-06","51.079"
"2011-10-07","54.37"
"2011-10-08","52.407"
"2011-10-09","55.027"
"2011-10-10","53.941"
"2011-10-11","54.275"
"2011-10-12","53.994"
"2011-10-13","54.91"
"2011-10-14","53.596"
"2011-10-15","55.548"
"2011-10-16","54.259"
"2011-10-17","53.801"
"2011-10-18","54.139"
"2011-10-19","53.927"
"2011-10-20","54.799"
"2011-10-21","58.395"
"2011-10-22","55.076"
"2011-10-23","54.577"
"2011-10-24","54.791"
"2011-10-25","53.52"
"2011-10-26","55.218"
"2011-10-27","53.699"
"2011-10-28","53.85"
"2011-10-29","55.946"
"2011-10-30","58.315"
"2011-10-31","57.091"
"2011-11-01","53.895"
"2011-11-02","54.945"
"2011-11-03","55.159"
"2011-11-04","55.869"
"2011-11-05","57.689"
"2011-11-06","58.007"
"2011-11-07","56.855"
"2011-11-08","56.311"
"2011-11-09","55.165"
"2011-11-10","53.487"
"2011-11-11","54.52"
"2011-11-12","55.566"
"2011-11-13","55.246"
"2011-11-14","53.941"
"2011-11-15","53.085"
"2011-11-16","53.593"
"2011-11-17","54.488"
"2011-11-18","54.435"
"2011-11-19","56.618"
"2011-11-20","57.66"
"2011-11-21","57.657"
"2011-11-22","56.766"
"2011-11-23","57.633"
"2011-11-24","56.567"
"2011-11-25","56.055"
"2011-11-26","57.878"
"2011-11-27","59.271"
"2011-11-28","58.248"
"2011-11-29","56.551"
"2011-11-30","60.751"
"2011-12-01","56.8"
"2011-12-02","57.1"
"2011-12-03","57.423"
"2011-12-04","57.65"
"2011-12-05","57.451"
"2011-12-06","57.883"
"2011-12-07","56.597"
"2011-12-08","57.828"
"2011-12-09","56.173"
"2011-12-10","57.785"
"2011-12-11","60.734"
"2011-12-12","61.468"
"2011-12-13","58.838"
"2011-12-14","60.197"
"2011-12-15","62.47"
"2011-12-16","61.97"
"2011-12-17","63.404"
"2011-12-18","63.861"
"2011-12-19","65.628"
"2011-12-20","66.449"
"2011-12-21","68.461"
"2011-12-22","69.213"
"2011-12-23","71.643"
"2011-12-24","69.125"
"2011-12-25","67.453"
"2011-12-26","69.781"
"2011-12-27","73.002"
"2011-12-28","74.897"
"2011-12-29","74.866"
"2011-12-30","74.483"
"2011-12-31","73.432"
"2012-01-01","70.308"
"2012-01-02","77.45"
"2012-01-03","74.362"
"2012-01-04","72.118"
"2012-01-05","69.856"
"2012-01-06","69.074"
"2012-01-07","70.715"
"2012-01-08","72.575"
"2012-01-09","71.832"
"2012-01-10","69.642"
"2012-01-11","71.725"
"2012-01-12","68.431"
"2012-01-13","66.567"
"2012-01-14","67.84"
"2012-01-15","66.176"
"2012-01-16","72.065"
"2012-01-17","67.545"
"2012-01-18","68.376"
"2012-01-19","66.991"
"2012-01-20","63.847"
"2012-01-21","66.631"
"2012-01-22","69.511"
"2012-01-23","67.006"
"2012-01-24","68.296"
"2012-01-25","66.164"
"2012-01-26","66.642"
"2012-01-27","66.001"
"2012-01-28","68.591"
"2012-01-29","71.489"
"2012-01-30","64.189"
"2012-01-31","62.479"
"2012-02-01","66.073"
"2012-02-02","62.109"
"2012-02-03","60.803"
"2012-02-04","62.356"
"2012-02-05","66.315"
"2012-02-06","62.204"
"2012-02-07","64.478"
"2012-02-08","67.865"
"2012-02-09","68.584"
"2012-02-10","65.181"
"2012-02-11","67.16"
"2012-02-12","67.646"
"2012-02-13","68.562"
"2012-02-14","66.665"
"2012-02-15","64.329"
"2012-02-16","70.188"
"2012-02-17","67.525"
"2012-02-18","69.766"
"2012-02-19","69.815"
"2012-02-20","72.069"
"2012-02-21","72.767"
"2012-02-22","71.69"
"2012-02-23","76.793"
"2012-02-24","72.234"
"2012-02-25","72.512"
"2012-02-26","74.147"
"2012-02-27","71.424"
"2012-02-28","73.388"
"2012-02-29","70.835"
"2012-03-01","73.657"
"2012-03-02","72.091"
"2012-03-03","77.431"
"2012-03-04","79.876"
"2012-03-05","76.483"
"2012-03-06","76.8"
"2012-03-07","74.512"
"2012-03-08","71.936"
"2012-03-09","72.179"
"2012-03-10","73.982"
"2012-03-11","70.567"
"2012-03-12","69.194"
"2012-03-13","65.606"
"2012-03-14","67.376"
"2012-03-15","71.197"
"2012-03-16","68.243"
"2012-03-17","66.464"
"2012-03-18","66.604"
"2012-03-19","66.577"
"2012-03-20","66.955"
"2012-03-21","62.213"
"2012-03-22","63.063"
"2012-03-23","61.979"
"2012-03-24","62.835"
"2012-03-25","64.044"
"2012-03-26","68.705"
"2012-03-27","65.08"
"2012-03-28","61.627"
"2012-03-29","64.85"
"2012-03-30","60.968"
"2012-03-31","60.764"
"2012-04-01","61.098"
"2012-04-02","58.348"
"2012-04-03","61.784"
"2012-04-04","61.301"
"2012-04-05","57.434"
"2012-04-06","58.658"
"2012-04-07","65.322"
"2012-04-08","59.747"
"2012-04-09","64.801"
"2012-04-10","62.524"
"2012-04-11","62.2"
"2012-04-12","60.063"
"2012-04-13","59.028"
"2012-04-14","60.465"
"2012-04-15","61.066"
"2012-04-16","59.223"
"2012-04-17","59.021"
"2012-04-18","57.448"
"2012-04-19","56.851"
"2012-04-20","56.513"
"2012-04-21","58.916"
"2012-04-22","64.307"
"2012-04-23","57.147"
"2012-04-24","57.037"
"2012-04-25","57.43"
"2012-04-26","57.62"
"2012-04-27","56.94"
"2012-04-28","60.169"
"2012-04-29","59.346"
"2012-04-30","57.248"
"2012-05-01","56.923"
"2012-05-02","56.156"
"2012-05-03","57.788"
"2012-05-04","55.376"
"2012-05-05","57.625"
"2012-05-06","61.387"
"2012-05-07","59.857"
"2012-05-08","56.528"
"2012-05-09","56.78"
"2012-05-10","58.772"
"2012-05-11","57.537"
"2012-05-12","57.807"
"2012-05-13","58.178"
"2012-05-14","57.735"
"2012-05-15","56.863"
"2012-05-16","56.9"
"2012-05-17","58.308"
"2012-05-18","56.568"
"2012-05-19","56.335"
"2012-05-20","59.163"
"2012-05-21","57.337"
"2012-05-22","62.364"
"2012-05-23","58.768"
"2012-05-24","57.948"
"2012-05-25","56.94"
"2012-05-26","57.558"
"2012-05-27","56.799"
"2012-05-28","59.092"
"2012-05-29","58.821"
"2012-05-30","58.529"
"2012-05-31","58.756"
"2012-06-01","58.936"
"2012-06-02","57.879"
"2012-06-03","58.239"
"2012-06-04","60.19"
"2012-06-05","59.485"
"2012-06-06","60.918"
"2012-06-07","58.602"
"2012-06-08","61.157"
"2012-06-09","58.513"
"2012-06-10","57.529"
"2012-06-11","59.245"
"2012-06-12","60.303"
"2012-06-13","59.233"
"2012-06-14","59.173"
"2012-06-15","58.918"
"2012-06-16","58.437"
"2012-06-17","58.947"
"2012-06-18","61.372"
"2012-06-19","59.443"
"2012-06-20","59.094"
"2012-06-21","59.147"
"2012-06-22","60.37"
"2012-06-23","57.945"
"2012-06-24","58.226"
"2012-06-25","58.951"
"2012-06-26","57.537"
"2012-06-27","62.615"
"2012-06-28","56.639"
"2012-06-29","55.825"
"2012-06-30","56.151"
"2012-07-01","58.296"
"2012-07-02","57.218"
"2012-07-03","56.55"
"2012-07-04","56.861"
"2012-07-05","55.905"
"2012-07-06","57.167"
"2012-07-07","57.178"
"2012-07-08","57.354"
"2012-07-09","57.61"
"2012-07-10","57.601"
"2012-07-11","57.752"
"2012-07-12","57.913"
"2012-07-13","58.123"
"2012-07-14","57.478"
"2012-07-15","58.007"
"2012-07-16","60.635"
"2012-07-17","58.39"
"2012-07-18","58.245"
"2012-07-19","57.883"
"2012-07-20","59.518"
"2012-07-21","56.768"
"2012-07-22","58.009"
"2012-07-23","58.82"
"2012-07-24","58.449"
"2012-07-25","58.346"
"2012-07-26","58.512"
"2012-07-27","59.131"
"2012-07-28","57.876"
"2012-07-29","59.028"
"2012-07-30","59.173"
"2012-07-31","58.585"
"2012-08-01","58.81"
"2012-08-02","58.445"
"2012-08-03","58.511"
"2012-08-04","57.662"
"2012-08-05","57.522"
"2012-08-06","59.046"
"2012-08-07","60.058"
"2012-08-08","57.926"
"2012-08-09","60.184"
"2012-08-10","60.24"
"2012-08-11","58.539"
"2012-08-12","58.492"
"2012-08-13","61.462"
"2012-08-14","62.118"
"2012-08-15","60.141"
"2012-08-16","58.933"
"2012-08-17","58.077"
"2012-08-18","58.315"
"2012-08-19","59.654"
"2012-08-20","58.571"
"2012-08-21","60.639"
"2012-08-22","59.254"
"2012-08-23","59.452"
"2012-08-24","58.542"
"2012-08-25","58.07"
"2012-08-26","58.49"
"2012-08-27","57.558"
"2012-08-28","57.255"
"2012-08-29","56.169"
"2012-08-30","55.623"
"2012-08-31","56.029"
"2012-09-01","58.356"
"2012-09-02","57.646"
"2012-09-03","60.438"
"2012-09-04","58.487"
"2012-09-05","56.888"
"2012-09-06","55.787"
"2012-09-07","57.381"
"2012-09-08","58.872"
"2012-09-09","58.905"
"2012-09-10","56.937"
"2012-09-11","56.276"
"2012-09-12","56.389"
"2012-09-13","57.988"
"2012-09-14","59.608"
"2012-09-15","60.033"
"2012-09-16","67.425"
"2012-09-17","58.988"
"2012-09-18","58.613"
"2012-09-19","58.773"
"2012-09-20","65.189"
"2012-09-21","66.525"
"2012-09-22","67.963"
"2012-09-23","64.023"
"2012-09-24","67.39"
"2012-09-25","62.138"
"2012-09-26","59.299"
"2012-09-27","60.055"
"2012-09-28","58.788"
"2012-09-29","59.839"
"2012-09-30","62.255"
"2012-10-01","59.343"
"2012-10-02","58.114"
"2012-10-03","59.9"
"2012-10-04","59.499"
"2012-10-05","60.452"
"2012-10-06","60.353"
"2012-10-07","62.599"
"2012-10-08","61.421"
"2012-10-09","62.806"
"2012-10-10","67.212"
"2012-10-11","57.562"
"2012-10-12","57.932"
"2012-10-13","59.611"
"2012-10-14","61.063"
"2012-10-15","60.137"
"2012-10-16","60.041"
"2012-10-17","62.287"
"2012-10-18","58.136"
"2012-10-19","59.066"
"2012-10-20","58.853"
"2012-10-21","59.298"
"2012-10-22","59.326"
"2012-10-23","59.14"
"2012-10-24","58.075"
"2012-10-25","58.213"
"2012-10-26","59.278"
"2012-10-27","60.418"
"2012-10-28","62.602"
"2012-10-29","62.593"
"2012-10-30","63.113"
"2012-10-31","61.086"
"2012-11-01","60.899"
"2012-11-02","61.959"
"2012-11-03","62.312"
"2012-11-04","63.631"
"2012-11-05","62.079"
"2012-11-06","60.435"
"2012-11-07","60.729"
"2012-11-08","58.415"
"2012-11-09","58.805"
"2012-11-10","60.771"
"2012-11-11","62.205"
"2012-11-12","61.968"
"2012-11-13","62.32"
"2012-11-14","64.526"
"2012-11-15","64.85"
"2012-11-16","63.151"
"2012-11-17","62.746"
"2012-11-18","63.627"
"2012-11-19","62.031"
"2012-11-20","61.586"
"2012-11-21","65.069"
"2012-11-22","62.665"
"2012-11-23","66.631"
"2012-11-24","65.644"
"2012-11-25","63.605"
"2012-11-26","64.126"
"2012-11-27","63.115"
"2012-11-28","59.311"
"2012-11-29","58.643"
"2012-11-30","60.304"
"2012-12-01","61.107"
"2012-12-02","63.401"
"2012-12-03","61.21"
"2012-12-04","60.796"
"2012-12-05","60.093"
"2012-12-06","61.305"
"2012-12-07","60.663"
"2012-12-08","61.336"
"2012-12-09","62.162"
"2012-12-10","60.598"
"2012-12-11","61.741"
"2012-12-12","62.006"
"2012-12-13","60.828"
"2012-12-14","61.808"
"2012-12-15","63.084"
"2012-12-16","66.767"
"2012-12-17","62.543"
"2012-12-18","61.937"
"2012-12-19","62.772"
"2012-12-20","63.151"
"2012-12-21","63.084"
"2012-12-22","63.122"
"2012-12-23","61.885"
"2012-12-24","64.412"
"2012-12-25","58.412"
"2012-12-26","65.485"
"2012-12-27","67.852"
"2012-12-28","65.926"
"2012-12-29","67.011"
"2012-12-30","71.692"
"2012-12-31","69.078"
"2013-01-01","66.535"
"2013-01-02","67.61"
"2013-01-03","67.354"
"2013-01-04","66.873"
"2013-01-05","67.798"
"2013-01-06","70.837"
"2013-01-07","65.157"
"2013-01-08","64.82"
"2013-01-09","66.886"
"2013-01-10","65.026"
"2013-01-11","66.353"
"2013-01-12","67.178"
"2013-01-13","68.56"
"2013-01-14","67.096"
"2013-01-15","66.177"
"2013-01-16","64.107"
"2013-01-17","64.164"
"2013-01-18","65.222"
"2013-01-19","67.567"
"2013-01-20","68.537"
"2013-01-21","69.732"
"2013-01-22","66.831"
"2013-01-23","64.6"
"2013-01-24","65.498"
"2013-01-25","66.796"
"2013-01-26","69.112"
"2013-01-27","70.035"
"2013-01-28","66.792"
"2013-01-29","65.135"
"2013-01-30","66.157"
"2013-01-31","64.14"
"2013-02-01","64.634"
"2013-02-02","68.018"
"2013-02-03","70.334"
"2013-02-04","63.078"
"2013-02-05","64.183"
"2013-02-06","64.4"
"2013-02-07","64.844"
"2013-02-08","65.707"
"2013-02-09","68.151"
"2013-02-10","68.393"
"2013-02-11","65.946"
"2013-02-12","64.407"
"2013-02-13","64.576"
"2013-02-14","64.488"
"2013-02-15","64.67"
"2013-02-16","67.619"
"2013-02-17","68.063"
"2013-02-18","68.775"
"2013-02-19","65.494"
"2013-02-20","66.913"
"2013-02-21","65.606"
"2013-02-22","67.613"
"2013-02-23","69.326"
"2013-02-24","70.936"
"2013-02-25","67.346"
"2013-02-26","67.102"
"2013-02-27","66.967"
"2013-02-28","65.057"
"2013-03-01","64.589"
"2013-03-02","67.798"
"2013-03-03","69.033"
"2013-03-04","66.217"
"2013-03-05","64.874"
"2013-03-06","66.196"
"2013-03-07","64.395"
"2013-03-08","64.547"
"2013-03-09","65.53"
"2013-03-10","67.08"
"2013-03-11","64.996"
"2013-03-12","65.967"
"2013-03-13","67.176"
"2013-03-14","65.189"
"2013-03-15","66.172"
"2013-03-16","66.758"
"2013-03-17","67.207"
"2013-03-18","65.751"
"2013-03-19","65.309"
"2013-03-20","65.776"
"2013-03-21","65.112"
"2013-03-22","65.149"
"2013-03-23","68.052"
"2013-03-24","68.429"
"2013-03-25","67.929"
"2013-03-26","66.104"
"2013-03-27","65.098"
"2013-03-28","65.019"
"2013-03-29","64.907"
"2013-03-30","64.398"
"2013-03-31","64.266"
"2013-04-01","64.528"
"2013-04-02","64.15"
"2013-04-03","64.214"
"2013-04-04","64.18"
"2013-04-05","64.296"
"2013-04-06","65.639"
"2013-04-07","65.419"
"2013-04-08","64.041"
"2013-04-09","62.465"
"2013-04-10","63.579"
"2013-04-11","63.211"
"2013-04-12","64.491"
"2013-04-13","65.108"
"2013-04-14","64.863"
"2013-04-15","63.386"
"2013-04-16","63.347"
"2013-04-17","62.889"
"2013-04-18","62.397"
"2013-04-19","64.284"
"2013-04-20","65.376"
"2013-04-21","65.144"
"2013-04-22","63.929"
"2013-04-23","63.167"
"2013-04-24","63.101"
"2013-04-25","62.682"
"2013-04-26","62.9"
"2013-04-27","64.109"
"2013-04-28","65.74"
"2013-04-29","64.548"
"2013-04-30","62.509"
"2013-05-01","63.676"
"2013-05-02","62.11"
"2013-05-03","63.291"
"2013-05-04","63.832"
"2013-05-05","65.037"
"2013-05-06","63.459"
"2013-05-07","63.123"
"2013-05-08","62.478"
"2013-05-09","64.114"
"2013-05-10","64.202"
"2013-05-11","65.14"
"2013-05-12","65.417"
"2013-05-13","64.174"
"2013-05-14","64.452"
"2013-05-15","65.372"
"2013-05-16","64.981"
"2013-05-17","64.112"
"2013-05-18","66.231"
"2013-05-19","68.017"
"2013-05-20","64.225"
"2013-05-21","66.319"
"2013-05-22","67.365"
"2013-05-23","65.59"
"2013-05-24","64.517"
"2013-05-25","67.726"
"2013-05-26","64.541"
"2013-05-27","65.571"
"2013-05-28","65.972"
"2013-05-29","65.03"
"2013-05-30","65.166"
"2013-05-31","64.934"
"2013-06-01","65.965"
"2013-06-02","66.801"
"2013-06-03","64.992"
"2013-06-04","65.023"
"2013-06-05","66.358"
"2013-06-06","65.305"
"2013-06-07","66.08"
"2013-06-08","65.542"
"2013-06-09","64.718"
"2013-06-10","68.207"
"2013-06-11","67.413"
"2013-06-12","65.254"
"2013-06-13","65.237"
"2013-06-14","64.091"
"2013-06-15","62.819"
"2013-06-16","63.55"
"2013-06-17","64.992"
"2013-06-18","64.895"
"2013-06-19","64.594"
"2013-06-20","64.224"
"2013-06-21","63.26"
"2013-06-22","63.796"
"2013-06-23","64.199"
"2013-06-24","64.736"
"2013-06-25","64.331"
"2013-06-26","63.945"
"2013-06-27","64.867"
"2013-06-28","64.637"
"2013-06-29","64.531"
"2013-06-30","64.647"
"2013-07-01","64.686"
"2013-07-02","64.749"
"2013-07-03","65.309"
"2013-07-04","65.375"
"2013-07-05","64.651"
"2013-07-06","64.55"
"2013-07-07","65.719"
"2013-07-08","68.006"
"2013-07-09","67.186"
"2013-07-10","66.376"
"2013-07-11","66.603"
"2013-07-12","66.073"
"2013-07-13","65.168"
"2013-07-14","65.26"
"2013-07-15","67.853"
"2013-07-16","67.388"
"2013-07-17","67.143"
"2013-07-18","65.515"
"2013-07-19","66.601"
"2013-07-20","64.597"
"2013-07-21","64.977"
"2013-07-22","67.36"
"2013-07-23","67.814"
"2013-07-24","66.963"
"2013-07-25","66.329"
"2013-07-26","64.994"
"2013-07-27","67.098"
"2013-07-28","67.182"
"2013-07-29","66.583"
"2013-07-30","67.785"
"2013-07-31","68.371"
"2013-08-01","66.97"
"2013-08-02","65.812"
"2013-08-03","66.111"
"2013-08-04","66.063"
"2013-08-05","66.159"
"2013-08-06","65.967"
"2013-08-07","65.135"
"2013-08-08","64.536"
"2013-08-09","64.089"
"2013-08-10","64.814"
"2013-08-11","63.599"
"2013-08-12","65.062"
"2013-08-13","66.054"
"2013-08-14","65.709"
"2013-08-15","65.764"
"2013-08-16","64.971"
"2013-08-17","66.968"
"2013-08-18","65.047"
"2013-08-19","65.611"
"2013-08-20","65.19"
"2013-08-21","63.249"
"2013-08-22","62.77"
"2013-08-23","62.823"
"2013-08-24","64.848"
"2013-08-25","64.716"
"2013-08-26","64.125"
"2013-08-27","64.143"
"2013-08-28","64.439"
"2013-08-29","65.672"
"2013-08-30","66.473"
"2013-08-31","66.92"
"2013-09-01","67.496"
"2013-09-02","71.774"
"2013-09-03","67.693"
"2013-09-04","66.899"
"2013-09-05","66.399"
"2013-09-06","65.981"
"2013-09-07","67.688"
"2013-09-08","68.129"
"2013-09-09","67.239"
"2013-09-10","66.267"
"2013-09-11","67.046"
"2013-09-12","66.06"
"2013-09-13","61.967"
"2013-09-14","64.273"
"2013-09-15","63.309"
"2013-09-16","62.543"
"2013-09-17","62.706"
"2013-09-18","63.906"
"2013-09-19","65.39"
"2013-09-20","63.646"
"2013-09-21","64.623"
"2013-09-22","64.481"
"2013-09-23","61.571"
"2013-09-24","60.44"
"2013-09-25","59.47"
"2013-09-26","59.191"
"2013-09-27","60.183"
"2013-09-28","61.548"
"2013-09-29","62.006"
"2013-09-30","60.674"
"2013-10-01","61.053"
"2013-10-02","60.218"
"2013-10-03","60.668"
"2013-10-04","59.759"
"2013-10-05","62.867"
"2013-10-06","64.348"
"2013-10-07","61.939"
"2013-10-08","60.538"
"2013-10-09","63.007"
"2013-10-10","61.958"
"2013-10-11","60.405"
"2013-10-12","61.956"
"2013-10-13","62.938"
"2013-10-14","62.313"
"2013-10-15","61.493"
"2013-10-16","61.163"
"2013-10-17","62.155"
"2013-10-18","61.387"
"2013-10-19","62.387"
"2013-10-20","63.005"
"2013-10-21","61.622"
"2013-10-22","61.644"
"2013-10-23","62.112"
"2013-10-24","60.617"
"2013-10-25","60.455"
"2013-10-26","62.655"
"2013-10-27","62.002"
"2013-10-28","60.925"
"2013-10-29","60.475"
"2013-10-30","60.824"
"2013-10-31","60.002"
"2013-11-01","59.662"
"2013-11-02","61.895"
"2013-11-03","63.258"
"2013-11-04","61.772"
"2013-11-05","61.538"
"2013-11-06","61.435"
"2013-11-07","61.704"
"2013-11-08","61.761"
"2013-11-09","63.503"
"2013-11-10","63.853"
"2013-11-11","63.733"
"2013-11-12","63.304"
"2013-11-13","62.553"
"2013-11-14","62.009"
"2013-11-15","62.869"
"2013-11-16","66.141"
"2013-11-17","66.19"
"2013-11-18","63.207"
"2013-11-19","62.797"
"2013-11-20","63.356"
"2013-11-21","62.431"
"2013-11-22","63.038"
"2013-11-23","66.48"
"2013-11-24","66.49"
"2013-11-25","64.117"
"2013-11-26","64.009"
"2013-11-27","64.963"
"2013-11-28","63.881"
"2013-11-29","63.849"
"2013-11-30","65.172"
"2013-12-01","66.139"
"2013-12-02","64.149"
"2013-12-03","62.984"
"2013-12-04","63.348"
"2013-12-05",63
"2013-12-06","63.721"
"2013-12-07","66.626"
"2013-12-08","66.202"
"2013-12-09","64.351"
"2013-12-10","64.082"
"2013-12-11","64.498"
"2013-12-12","62.894"
"2013-12-13","63.431"
"2013-12-14","66.034"
"2013-12-15","66.155"
"2013-12-16","63.982"
