"dtime per day","Average speed (Mbps)"
"2015-02-03","46.542"
"2015-02-04","46.947"
"2015-02-05","46.78"
"2015-02-06","47.254"
"2015-02-07","47.019"
"2015-02-08","46.963"
"2015-02-09","47.426"
"2015-02-10","47.322"
"2015-02-11","46.888"
"2015-02-12","46.815"
"2015-02-13","46.523"
"2015-02-14","46.645"
"2015-02-15","46.542"
"2015-02-16","46.898"
"2015-02-17","46.181"
"2015-02-18","46.711"
"2015-02-19","47.106"
"2015-02-20","47.248"
"2015-02-21","46.905"
"2015-02-22","46.445"
"2015-02-23","47.021"
"2015-02-24","47.351"
"2015-02-25","47.398"
"2015-02-26","46.602"
"2015-02-27","46.988"
"2015-02-28","46.524"
"2015-03-01","46.575"
"2015-03-02","46.817"
"2015-03-03","47.303"
"2015-03-04","47.059"
"2015-03-05","46.545"
"2015-03-06","46.645"
"2015-03-07","46.829"
"2015-03-08","46.758"
"2015-03-09","47.351"
"2015-03-10","47.46"
"2015-03-11","47.214"
"2015-03-12","47.758"
"2015-03-13","47.91"
"2015-03-14","46.913"
"2015-03-15","46.996"
"2015-03-16","47.255"
"2015-03-17","47.157"
"2015-03-18","47.022"
"2015-03-19","47.221"
"2015-03-20","46.976"
"2015-03-21","47.124"
"2015-03-22","47.502"
"2015-03-23","47.282"
"2015-03-24","47.495"
"2015-03-25","47.614"
"2015-03-26","47.659"
"2015-03-27","47.901"
"2015-03-28","47.6"
"2015-03-29","47.076"
"2015-03-30","46.744"
"2015-03-31","47.86"
"2015-04-01","47.713"
"2015-04-02","48.018"
"2015-04-03","48.044"
"2015-04-04","48.005"
"2015-04-05","48.335"
"2015-04-06","48.067"
"2015-04-07","48.402"
"2015-04-08","48.401"
"2015-04-09","48.842"
"2015-04-10","49.053"
"2015-04-11","48.782"
"2015-04-12","48.825"
"2015-04-13","48.846"
"2015-04-14","48.621"
"2015-04-15","48.672"
"2015-04-16","48.899"
"2015-04-17","49.052"
"2015-04-18","48.926"
"2015-04-19","48.874"
"2015-04-20","49.081"
"2015-04-21","48.821"
"2015-04-22","48.669"
"2015-04-23","49.074"
"2015-04-24","48.949"
"2015-04-25","49.306"
"2015-04-26","48.854"
"2015-04-27","48.267"
"2015-04-28","49.298"
"2015-04-29","49.415"
"2015-04-30","49.372"
"2015-05-01","49.614"
"2015-05-02","49.734"
"2015-05-03","49.41"
"2015-05-04","49.819"
"2015-05-05","49.294"
"2015-05-06","49.588"
"2015-05-07","49.759"
"2015-05-08","49.776"
"2015-05-09","49.91"
"2015-05-10","49.611"
"2015-05-11","49.662"
"2015-05-12","49.421"
"2015-05-13","49.251"
"2015-05-14","49.763"
"2015-05-15","49.633"
"2015-05-16","50.017"
"2015-05-17","49.822"
"2015-05-18","48.729"
"2015-05-19","49.599"
"2015-05-20","49.681"
"2015-05-21","49.539"
"2015-05-22","49.44"
"2015-05-23","50.282"
"2015-05-24","50.792"
"2015-05-25","49.959"
"2015-05-26","49.368"
"2015-05-27","49.737"
"2015-05-28","49.793"
"2015-05-29","49.857"
"2015-05-30","50.296"
"2015-05-31","50.084"
"2015-06-01","49.002"
"2015-06-02","50.035"
"2015-06-03","50.158"
"2015-06-04","50.008"
"2015-06-05","50.436"
"2015-06-06","50.497"
"2015-06-07","49.962"
"2015-06-08","50.068"
"2015-06-09","50.289"
"2015-06-10","49.941"
"2015-06-11","50.058"
"2015-06-12","49.962"
"2015-06-13","50.141"
"2015-06-14","49.984"
"2015-06-15","49.539"
"2015-06-16","49.909"
"2015-06-17","50.128"
"2015-06-18","50.119"
"2015-06-19","50.393"
"2015-06-20","50.128"
"2015-06-21","50.543"
"2015-06-22","50.217"
"2015-06-23","50.001"
"2015-06-24","49.707"
"2015-06-25","49.93"
"2015-06-26","50.089"
"2015-06-27","50.171"
"2015-06-28","49.815"
"2015-06-29","49.93"
"2015-06-30","49.944"
"2015-07-01","49.621"
"2015-07-02","49.844"
"2015-07-03","49.995"
"2015-07-04","50.065"
"2015-07-05","49.687"
"2015-07-06","49.703"
"2015-07-07","49.669"
"2015-07-08","49.592"
"2015-07-09","49.829"
"2015-07-10","49.97"
"2015-07-11","50.244"
"2015-07-12","49.964"
"2015-07-13","49.925"
"2015-07-14","49.835"
"2015-07-15","49.642"
"2015-07-16","49.817"
"2015-07-17","49.914"
"2015-07-18","50.157"
"2015-07-19","50.185"
"2015-07-20","49.275"
"2015-07-21","49.927"
"2015-07-22","49.957"
"2015-07-23","49.929"
"2015-07-24","49.936"
"2015-07-25","50.258"
"2015-07-26","50.33"
"2015-07-27","49.997"
"2015-07-28","49.285"
"2015-07-29","49.346"
"2015-07-30","49.805"
"2015-07-31","49.627"
"2015-08-01","49.966"
"2015-08-02","50.468"
"2015-08-03","49.385"
"2015-08-04","49.5"
"2015-08-05","49.313"
"2015-08-06","49.648"
"2015-08-07","49.901"
"2015-08-08","50.238"
"2015-08-09","50.06"
"2015-08-10","49.514"
"2015-08-11","49.474"
"2015-08-12","49.708"
"2015-08-13","49.11"
"2015-08-14","49.814"
"2015-08-15","49.987"
"2015-08-16","49.944"
"2015-08-17","50.175"
"2015-08-18","49.839"
"2015-08-19","49.784"
"2015-08-20","49.931"
"2015-08-21","49.57"
"2015-08-22","50.436"
"2015-08-23","49.813"
"2015-08-24","49.342"
"2015-08-25","49.756"
"2015-08-26","50.075"
"2015-08-27","50.494"
"2015-08-28","50.604"
"2015-08-29","49.782"
"2015-08-30","50.84"
"2015-08-31","51.177"
"2015-09-01","51.448"
"2015-09-02","51.083"
"2015-09-03","51.115"
"2015-09-04","50.951"
"2015-09-05","51.074"
"2015-09-06","50.929"
"2015-09-07","50.78"
"2015-09-08","50.525"
"2015-09-09","49.774"
"2015-09-10","50.875"
"2015-09-11","50.967"
"2015-09-12","50.571"
"2015-09-13","50.575"
"2015-09-14","50.462"
"2015-09-15","50.577"
"2015-09-16","49.963"
"2015-09-17","48.769"
"2015-09-18","48.278"
"2015-09-19","50.067"
"2015-09-20","49.979"
"2015-09-21","49.36"
"2015-09-22","50.304"
"2015-09-23","50.415"
"2015-09-24","50.035"
"2015-09-25","49.828"
"2015-09-26","50.35"
"2015-09-27","50.598"
"2015-09-28","50.384"
"2015-09-29","50.276"
"2015-09-30","50.313"
"2015-10-01","49.772"
"2015-10-02","50.068"
"2015-10-03","49.993"
"2015-10-04","50.082"
"2015-10-05","50.081"
"2015-10-06","50.061"
"2015-10-07","50.384"
"2015-10-08","50.476"
"2015-10-09","50.331"
"2015-10-10","50.558"
"2015-10-11","50.622"
"2015-10-12","50.203"
"2015-10-13","50.48"
"2015-10-14","50.323"
"2015-10-15","50.656"
"2015-10-16","50.796"
"2015-10-17","50.783"
"2015-10-18","50.796"
"2015-10-19","50.73"
"2015-10-20","50.612"
"2015-10-21","50.688"
"2015-10-22","50.285"
"2015-10-23","49.992"
"2015-10-24",51
"2015-10-25","50.595"
"2015-10-26","49.999"
"2015-10-27","50.732"
"2015-10-28","50.544"
"2015-10-29","50.889"
"2015-10-30","50.768"
"2015-10-31","51.127"
"2015-11-01","50.947"
"2015-11-02","50.499"
"2015-11-03","50.608"
"2015-11-04","50.781"
"2015-11-05","50.933"
"2015-11-06","50.758"
"2015-11-07","50.34"
"2015-11-08","50.955"
"2015-11-09","51.093"
"2015-11-10","51.166"
"2015-11-11","50.623"
"2015-11-12","50.46"
"2015-11-13","50.721"
"2015-11-14","50.99"
"2015-11-15","51.194"
"2015-11-16","50.838"
"2015-11-17","50.814"
"2015-11-18","50.903"
"2015-11-19","50.854"
"2015-11-20","50.921"
"2015-11-21","51.256"
"2015-11-22","50.657"
"2015-11-23","50.657"
"2015-11-24","50.787"
"2015-11-25","50.463"
"2015-11-26","50.913"
"2015-11-27","51.363"
"2015-11-28","50.672"
"2015-11-29","50.246"
"2015-11-30","50.326"
"2015-12-01","50.845"
"2015-12-02","51.069"
"2015-12-03","50.821"
"2015-12-04","50.787"
"2015-12-05","50.971"
"2015-12-06","50.84"
"2015-12-07","50.999"
"2015-12-08","51.008"
"2015-12-09","50.778"
"2015-12-10","50.637"
"2015-12-11","50.609"
"2015-12-12","49.878"
"2015-12-13","50.421"
"2015-12-14","50.933"
"2015-12-15","51.824"
"2015-12-16","50.758"
"2015-12-17","50.835"
"2015-12-18","50.917"
"2015-12-19","50.232"
"2015-12-20","51.03"
"2015-12-21","51.501"
"2015-12-22","51.088"
"2015-12-23","51.06"
"2015-12-24","51.422"
"2015-12-25","51.88"
"2015-12-26","51.056"
"2015-12-27","51.039"
"2015-12-28","48.449"
"2015-12-29",null
"2015-12-30",null
"2015-12-31",null
"2016-01-01","51.183"
"2016-01-02","50.232"
"2016-01-03","49.97"
"2016-01-04","50.004"
"2016-01-05","50.434"
"2016-01-06","50.277"
"2016-01-07","50.411"
"2016-01-08","50.942"
"2016-01-09","50.44"
"2016-01-10","50.636"
"2016-01-11","50.848"
"2016-01-12","50.952"
"2016-01-13","51.069"
"2016-01-14","50.992"
"2016-01-15","50.902"
"2016-01-16","50.708"
"2016-01-17","50.411"
"2016-01-18","50.074"
"2016-01-19","50.402"
"2016-01-20","50.271"
"2016-01-21","50.625"
"2016-01-22","50.571"
"2016-01-23","49.781"
"2016-01-24","50.39"
"2016-01-25","50.784"
"2016-01-26","51.033"
"2016-01-27","51.161"
"2016-01-28","51.64"
"2016-01-29","51.872"
"2016-01-30","51.828"
"2016-01-31","51.698"
"2016-02-01","52.326"
"2016-02-02","51.897"
"2016-02-03","52.152"
"2016-02-04","52.438"
"2016-02-05","52.431"
"2016-02-06","52.275"
"2016-02-07","52.363"
"2016-02-08","52.61"
"2016-02-09","52.226"
"2016-02-10","52.571"
"2016-02-11","52.544"
"2016-02-12","52.608"
"2016-02-13","52.265"
"2016-02-14","52.523"
"2016-02-15","52.2"
"2016-02-16","53.125"
"2016-02-17","53.179"
"2016-02-18","53.122"
"2016-02-19","52.903"
"2016-02-20","52.585"
"2016-02-21","52.546"
"2016-02-22","52.722"
"2016-02-23","52.812"
"2016-02-24","52.929"
"2016-02-25","53.043"
"2016-02-26","53.255"
"2016-02-27","53.04"
"2016-02-28","53.247"
"2016-02-29","53.276"
"2016-03-01","53.189"
"2016-03-02","53.377"
"2016-03-03","53.314"
"2016-03-04","53.426"
"2016-03-05","53.054"
"2016-03-06","52.987"
"2016-03-07","53.269"
"2016-03-08","53.218"
"2016-03-09","53.23"
"2016-03-10","53.039"
"2016-03-11","53.461"
"2016-03-12","53.153"
"2016-03-13","53.136"
"2016-03-14","53.635"
"2016-03-15","53.204"
"2016-03-16","53.354"
"2016-03-17","53.267"
"2016-03-18","53.265"
"2016-03-19","53.373"
"2016-03-20","53.07"
"2016-03-21","53.235"
"2016-03-22","52.998"
"2016-03-23","53.165"
"2016-03-24","52.464"
"2016-03-25","53.292"
"2016-03-26","53.257"
"2016-03-27","53.308"
"2016-03-28","53.486"
"2016-03-29","52.942"
"2016-03-30","53.139"
"2016-03-31","53.776"
"2016-04-01","53.555"
"2016-04-02","53.207"
"2016-04-03","53.106"
"2016-04-04","53.318"
"2016-04-05","53.156"
"2016-04-06","53.217"
"2016-04-07","53.156"
"2016-04-08","53.361"
"2016-04-09","53.088"
"2016-04-10","53.189"
"2016-04-11","53.478"
"2016-04-12","53.437"
"2016-04-13","52.865"
"2016-04-14","53.415"
"2016-04-15","53.207"
"2016-04-16","53.319"
"2016-04-17","53.577"
"2016-04-18","53.44"
"2016-04-19","53.713"
"2016-04-20","53.811"
"2016-04-21","54.026"
"2016-04-22","54.03"
"2016-04-23","53.942"
"2016-04-24","54.01"
"2016-04-25","53.649"
"2016-04-26","54.103"
"2016-04-27","53.806"
"2016-04-28","53.841"
"2016-04-29","54.057"
"2016-04-30","54.062"
"2016-05-01","53.609"
"2016-05-02","53.8"
"2016-05-03","53.387"
"2016-05-04","53.78"
"2016-05-05","54.108"
"2016-05-06","54.045"
"2016-05-07","54.309"
"2016-05-08","54.482"
"2016-05-09","54.423"
"2016-05-10","54.497"
"2016-05-11","54.249"
"2016-05-12","54.642"
"2016-05-13","54.201"
"2016-05-14","54.132"
"2016-05-15","53.987"
"2016-05-16","54.095"
"2016-05-17","54.107"
"2016-05-18","54.69"
"2016-05-19","54.7"
"2016-05-20","54.642"
"2016-05-21","54.237"
"2016-05-22","54.558"
"2016-05-23","54.663"
"2016-05-24","54.768"
"2016-05-25","54.93"
"2016-05-26","55.172"
"2016-05-27","54.9"
"2016-05-28","55.273"
"2016-05-29","55.523"
"2016-05-30","55.227"
"2016-05-31","54.929"
"2016-06-01","55.524"
"2016-06-02","55.555"
"2016-06-03","55.851"
"2016-06-04","56.219"
"2016-06-05","56.028"
"2016-06-06","56.137"
"2016-06-07","56.53"
"2016-06-08","56.179"
"2016-06-09","56.105"
"2016-06-10","56.246"
"2016-06-11","55.95"
"2016-06-12","55.921"
"2016-06-13","56.097"
"2016-06-14","56.022"
"2016-06-15","56.391"
"2016-06-16","56.395"
"2016-06-17","55.965"
"2016-06-18","56.075"
"2016-06-19","56.171"
"2016-06-20","56.431"
"2016-06-21","56.574"
"2016-06-22","56.712"
"2016-06-23","56.255"
"2016-06-24","55.833"
"2016-06-25",null
"2016-06-26",null
"2016-06-27",null
"2016-06-28",null
"2016-06-29",null
"2016-06-30",null
"2016-07-01","56.566"
"2016-07-02","56.918"
"2016-07-03","56.804"
"2016-07-04","56.423"
"2016-07-05","56.393"
"2016-07-06","56.441"
"2016-07-07","56.753"
"2016-07-08","56.585"
"2016-07-09","56.784"
"2016-07-10","56.522"
"2016-07-11","56.163"
"2016-07-12","56.229"
"2016-07-13","56.187"
"2016-07-14","56.019"
"2016-07-15","55.61"
"2016-07-16","55.565"
"2016-07-17","55.166"
"2016-07-18","54.908"
"2016-07-19","54.804"
"2016-07-20","54.832"
"2016-07-21","54.724"
"2016-07-22","54.467"
"2016-07-23","54.555"
"2016-07-24","54.572"
"2016-07-25","53.883"
"2016-07-26","54.657"
"2016-07-27","55.046"
"2016-07-28","54.732"
"2016-07-29","54.879"
"2016-07-30","54.542"
"2016-07-31","54.669"
"2016-08-01","55.08"
"2016-08-02","55.239"
"2016-08-03","55.317"
"2016-08-04","55.186"
"2016-08-05","55.148"
"2016-08-06","55.124"
"2016-08-07","55.233"
"2016-08-08","55.7"
"2016-08-09","55.111"
"2016-08-10","55.614"
"2016-08-11","55.341"
"2016-08-12","55.751"
"2016-08-13","56.671"
"2016-08-14","56.239"
"2016-08-15","56.989"
"2016-08-16","56.156"
"2016-08-17","56.229"
"2016-08-18","57.001"
"2016-08-19","57.301"
"2016-08-20","57.963"
"2016-08-21","58.416"
"2016-08-22","59.398"
"2016-08-23","58.631"
"2016-08-24","59.05"
"2016-08-25","58.749"
"2016-08-26","59.08"
"2016-08-27","59.502"
"2016-08-28","59.298"
"2016-08-29","59.169"
"2016-08-30","59.398"
"2016-08-31","59.428"
"2016-09-01","58.872"
"2016-09-02","59.273"
"2016-09-03","59.704"
"2016-09-04","59.509"
"2016-09-05","59.284"
"2016-09-06","59.577"
"2016-09-07","59.779"
"2016-09-08","59.456"
"2016-09-09","59.769"
"2016-09-10","59.737"
"2016-09-11","59.662"
"2016-09-12","59.826"
"2016-09-13","58.861"
"2016-09-14","59.05"
"2016-09-15","59.656"
"2016-09-16","59.915"
"2016-09-17","59.726"
"2016-09-18","59.791"
"2016-09-19","59.466"
"2016-09-20","59.297"
"2016-09-21","59.676"
"2016-09-22","60.25"
"2016-09-23","60.084"
"2016-09-24","60.113"
"2016-09-25","60.225"
"2016-09-26","60.414"
"2016-09-27","60.658"
"2016-09-28","60.561"
"2016-09-29","60.323"
"2016-09-30","60.672"
"2016-10-01","60.252"
"2016-10-02","59.983"
"2016-10-03","60.474"
"2016-10-04","60.529"
"2016-10-05","60.379"
"2016-10-06","60.708"
"2016-10-07","60.812"
"2016-10-08","60.765"
"2016-10-09","60.838"
"2016-10-10","60.274"
"2016-10-11","60.709"
"2016-10-12","60.744"
"2016-10-13","60.944"
"2016-10-14","60.939"
"2016-10-15","60.609"
"2016-10-16","60.838"
"2016-10-17","61.589"
"2016-10-18","62.124"
"2016-10-19","62.357"
"2016-10-20","62.348"
"2016-10-21","61.509"
"2016-10-22","61.009"
"2016-10-23","60.799"
"2016-10-24","60.925"
"2016-10-25","61.076"
"2016-10-26","60.834"
"2016-10-27","60.871"
"2016-10-28","60.924"
"2016-10-29","61.021"
"2016-10-30","60.859"
"2016-10-31","61.129"
"2016-11-01","61.402"
"2016-11-02","61.576"
"2016-11-03","61.8"
"2016-11-04","61.888"
"2016-11-05","61.677"
"2016-11-06","61.65"
"2016-11-07","61.402"
"2016-11-08","61.591"
"2016-11-09","61.55"
"2016-11-10","62.002"
"2016-11-11","61.71"
"2016-11-12","62.084"
"2016-11-13","62.409"
"2016-11-14","62.484"
"2016-11-15","62.804"
"2016-11-16","62.708"
"2016-11-17","62.588"
"2016-11-18","62.635"
"2016-11-19","62.008"
"2016-11-20","62.339"
"2016-11-21","62.584"
"2016-11-22","62.77"
"2016-11-23","62.518"
"2016-11-24","62.717"
"2016-11-25","61.782"
"2016-11-26","61.932"
"2016-11-27","62.558"
"2016-11-28","62.914"
"2016-11-29","63.194"
"2016-11-30","63.479"
"2016-12-01","63.343"
"2016-12-02","62.463"
"2016-12-03","62.565"
"2016-12-04","62.335"
"2016-12-05","62.121"
"2016-12-06","63.069"
"2016-12-07","62.524"
"2016-12-08","62.915"
"2016-12-09","62.413"
"2016-12-10","63.836"
"2016-12-11","63.38"
"2016-12-12","62.701"
"2016-12-13","61.952"
"2016-12-14","61.889"
"2016-12-15","62.327"
"2016-12-16","62.281"
"2016-12-17","61.827"
"2016-12-18","62.338"
"2016-12-19","62.05"
"2016-12-20","61.832"
"2016-12-21","62.121"
"2016-12-22","62.312"
"2016-12-23","62.052"
"2016-12-24","62.671"
"2016-12-25","61.579"
"2016-12-26","61.525"
"2016-12-27","61.71"
"2016-12-28","61.574"
"2016-12-29","62.08"
"2016-12-30","62.241"
"2016-12-31","63.257"
"2017-01-01","61.168"
"2017-01-02","60.054"
"2017-01-03","60.353"
"2017-01-04","60.424"
"2017-01-05","60.411"
"2017-01-06","60.812"
"2017-01-07","60.544"
"2017-01-08","60.427"
"2017-01-09","60.478"
"2017-01-10","59.884"
"2017-01-11","60.435"
"2017-01-12","59.983"
"2017-01-13","60.522"
"2017-01-14","60.839"
"2017-01-15","60.388"
"2017-01-16","60.275"
"2017-01-17","60.406"
"2017-01-18","60.544"
"2017-01-19","59.283"
"2017-01-20","58.94"
"2017-01-21","58.883"
"2017-01-22","58.921"
"2017-01-23","58.911"
"2017-01-24","59.233"
"2017-01-25","58.961"
"2017-01-26","58.551"
"2017-01-27","58.785"
"2017-01-28","59.375"
"2017-01-29","58.437"
"2017-01-30","58.835"
"2017-01-31","59.152"
"2017-02-01","59.119"
"2017-02-02","59.094"
"2017-02-03","58.893"
"2017-02-04","59.052"
"2017-02-05","59.188"
"2017-02-06","59.453"
"2017-02-07","59.504"
"2017-02-08","59.64"
"2017-02-09","59.181"
"2017-02-10","59.087"
"2017-02-11","59.047"
"2017-02-12","58.912"
"2017-02-13","59.034"
"2017-02-14","58.879"
"2017-02-15","58.791"
"2017-02-16","58.874"
"2017-02-17","59.057"
"2017-02-18","58.865"
"2017-02-19","59.1"
"2017-02-20","58.765"
"2017-02-21","59.177"
"2017-02-22","59.336"
"2017-02-23","59.467"
"2017-02-24","59.092"
"2017-02-25","59.166"
"2017-02-26","59.016"
"2017-02-27","59.122"
"2017-02-28","59.256"
"2017-03-01","58.995"
"2017-03-02","58.904"
"2017-03-03","59.071"
"2017-03-04","58.82"
"2017-03-05","58.792"
"2017-03-06","58.912"
"2017-03-07","59.402"
"2017-03-08","59.383"
"2017-03-09","59.286"
"2017-03-10","59.289"
"2017-03-11","58.906"
"2017-03-12","59.037"
"2017-03-13","59.155"
"2017-03-14","58.083"
"2017-03-15","58.583"
"2017-03-16","59.194"
"2017-03-17","59.03"
"2017-03-18","59.103"
"2017-03-19","59.166"
"2017-03-20",59
"2017-03-21","59.298"
"2017-03-22","59.174"
"2017-03-23","59.382"
"2017-03-24","59.417"
"2017-03-25","59.454"
"2017-03-26","59.295"
"2017-03-27","59.336"
"2017-03-28","59.287"
"2017-03-29","59.418"
"2017-03-30","60.075"
"2017-03-31","60.521"
"2017-04-01","59.612"
"2017-04-02","59.649"
"2017-04-03","59.62"
"2017-04-04","59.802"
"2017-04-05","60.03"
"2017-04-06","60.272"
"2017-04-07","61.572"
"2017-04-08","61.094"
"2017-04-09","60.513"
"2017-04-10","60.14"
"2017-04-11","59.661"
"2017-04-12","59.351"
"2017-04-13","59.908"
"2017-04-14","59.95"
"2017-04-15","59.78"
"2017-04-16","59.607"
"2017-04-17","59.558"
"2017-04-18","59.812"
"2017-04-19","60.657"
"2017-04-20","60.894"
"2017-04-21","60.534"
"2017-04-22","60.477"
"2017-04-23","60.47"
"2017-04-24","60.529"
"2017-04-25","60.804"
"2017-04-26","61.053"
"2017-04-27","61.275"
"2017-04-28","61.316"
"2017-04-29","61.227"
"2017-04-30","60.858"
"2017-05-01","60.341"
"2017-05-02","61.317"
"2017-05-03","61.591"
"2017-05-04","61.666"
"2017-05-05","61.341"
"2017-05-06","61.48"
"2017-05-07","61.891"
"2017-05-08","62.036"
"2017-05-09","62.066"
"2017-05-10","62.289"
"2017-05-11","62.661"
"2017-05-12","62.405"
"2017-05-13","62.739"
"2017-05-14","62.942"
"2017-05-15","63.335"
"2017-05-16","61.886"
"2017-05-17","62.429"
"2017-05-18","63.038"
"2017-05-19","63.495"
"2017-05-20","64.305"
"2017-05-21","64.28"
"2017-05-22","64.166"
"2017-05-23","63.942"
"2017-05-24","64.933"
"2017-05-25","65.279"
"2017-05-26","65.068"
"2017-05-27","64.491"
"2017-05-28","64.417"
"2017-05-29","64.354"
"2017-05-30","64.487"
"2017-05-31","64.558"
"2017-06-01","65.143"
"2017-06-02","65.403"
"2017-06-03","65.345"
"2017-06-04","65.056"
"2017-06-05","65.547"
"2017-06-06","64.903"
"2017-06-07","65.033"
"2017-06-08","65.294"
"2017-06-09","65.945"
"2017-06-10","65.907"
"2017-06-11","65.551"
"2017-06-12","65.13"
"2017-06-13","65.769"
"2017-06-14","66.026"
"2017-06-15","65.46"
"2017-06-16","65.552"
"2017-06-17","65.511"
"2017-06-18","65.383"
"2017-06-19","64.758"
"2017-06-20","65.246"
"2017-06-21","64.377"
"2017-06-22","64.533"
"2017-06-23","64.428"
"2017-06-24","64.568"
"2017-06-25","65.413"
"2017-06-26","66.018"
"2017-06-27","65.247"
"2017-06-28","65.342"
"2017-06-29","65.657"
"2017-06-30","66.185"
"2017-07-01","68.824"
"2017-07-02","69.398"
"2017-07-03","69.552"
"2017-07-04","68.76"
"2017-07-05","68.839"
"2017-07-06","69.545"
"2017-07-07","69.477"
"2017-07-08","69.571"
"2017-07-09","69.404"
"2017-07-10","69.574"
"2017-07-11","69.39"
"2017-07-12","68.957"
"2017-07-13","69.36"
"2017-07-14","69.151"
"2017-07-15","68.984"
"2017-07-16","69.522"
"2017-07-17","70.294"
"2017-07-18","71.188"
"2017-07-19","70.815"
"2017-07-20","70.237"
"2017-07-21","71.468"
"2017-07-22","73.453"
"2017-07-23","73.809"
"2017-07-24","71.705"
"2017-07-25","68.632"
"2017-07-26","68.433"
"2017-07-27","68.718"
"2017-07-28","69.563"
"2017-07-29","70.123"
"2017-07-30","69.5"
"2017-07-31","70.024"
"2017-08-01","70.746"
"2017-08-02","70.396"
"2017-08-03","70.877"
"2017-08-04","72.405"
"2017-08-05","71.771"
"2017-08-06","71.154"
"2017-08-07","70.022"
"2017-08-08","71.073"
"2017-08-09","70.332"
"2017-08-10","71.103"
"2017-08-11","72.265"
"2017-08-12","72.466"
"2017-08-13","71.695"
"2017-08-14","72.129"
"2017-08-15","73.729"
"2017-08-16","73.237"
"2017-08-17","72.97"
"2017-08-18","74.082"
"2017-08-19","74.672"
"2017-08-20","74.746"
"2017-08-21","74.055"
"2017-08-22","74.08"
"2017-08-23","73.756"
"2017-08-24","73.426"
"2017-08-25","72.847"
"2017-08-26","73.217"
"2017-08-27","73.633"
"2017-08-28","73.327"
"2017-08-29","72.959"
"2017-08-30","71.857"
"2017-08-31","74.306"
"2017-09-01","73.718"
"2017-09-02","72.602"
"2017-09-03","73.766"
"2017-09-04","73.831"
"2017-09-05","73.172"
"2017-09-06","73.74"
"2017-09-07","73.665"
"2017-09-08","73.888"
"2017-09-09","73.387"
"2017-09-10","73.951"
"2017-09-11","74.554"
"2017-09-12","74.093"
"2017-09-13","74.628"
"2017-09-14","75.578"
"2017-09-15","75.217"
"2017-09-16","76.049"
"2017-09-17","76.407"
"2017-09-18","76.457"
"2017-09-19","76.414"
"2017-09-20","76.619"
"2017-09-21","75.597"
"2017-09-22","75.09"
"2017-09-23","76.154"
"2017-09-24","75.85"
"2017-09-25","76.112"
"2017-09-26","76.912"
"2017-09-27","76.828"
"2017-09-28","76.532"
"2017-09-29","76.245"
"2017-09-30","76.394"
"2017-10-01","77.287"
"2017-10-02","76.188"
"2017-10-03","75.482"
"2017-10-04","74.616"
"2017-10-05","76.683"
"2017-10-06","77.598"
"2017-10-07","77.241"
"2017-10-08","76.195"
"2017-10-09","76.41"
"2017-10-10","77.449"
"2017-10-11","77.207"
"2017-10-12","77.204"
"2017-10-13","76.496"
"2017-10-14","76.618"
"2017-10-15","76.503"
"2017-10-16","75.859"
"2017-10-17","76.023"
"2017-10-18","76.133"
"2017-10-19","76.81"
"2017-10-20","77.099"
"2017-10-21","77.21"
"2017-10-22","77.294"
"2017-10-23","77.905"
"2017-10-24","76.282"
"2017-10-25","77.441"
"2017-10-26","77.692"
"2017-10-27","77.377"
"2017-10-28","77.125"
"2017-10-29","77.765"
"2017-10-30","78.15"
"2017-10-31","77.418"
"2017-11-01","76.894"
"2017-11-02","77.464"
"2017-11-03","77.2"
"2017-11-04","78.062"
"2017-11-05","78.646"
"2017-11-06","77.911"
"2017-11-07","79.022"
"2017-11-08","78.485"
"2017-11-09","78.472"
"2017-11-10","78.203"
"2017-11-11","79.423"
"2017-11-12","79.916"
"2017-11-13","80.671"
"2017-11-14","80.087"
"2017-11-15","80.137"
"2017-11-16","79.933"
"2017-11-17","80.126"
"2017-11-18","79.902"
"2017-11-19","80.651"
"2017-11-20","80.017"
"2017-11-21","79.826"
"2017-11-22","79.542"
"2017-11-23","80.544"
"2017-11-24","79.899"
"2017-11-25","80.416"
"2017-11-26","80.33"
"2017-11-27","80.919"
"2017-11-28","81.254"
"2017-11-29","80.411"
"2017-11-30","81.377"
"2017-12-01","81.279"
"2017-12-02","80.463"
"2017-12-03","80.792"
"2017-12-04","81.438"
"2017-12-05","84.894"
"2017-12-06","83.887"
"2017-12-07","85.798"
"2017-12-08","85.295"
"2017-12-09","84.896"
"2017-12-10","84.334"
"2017-12-11","85.241"
"2017-12-12","85.963"
"2017-12-13","85.082"
"2017-12-14","85.627"
"2017-12-15","86.116"
"2017-12-16","85.661"
"2017-12-17","85.407"
"2017-12-18","85.985"
"2017-12-19","85.936"
"2017-12-20","85.744"
"2017-12-21","85.978"
"2017-12-22","84.943"
"2017-12-23","86.023"
"2017-12-24","86.42"
"2017-12-25","85.369"
"2017-12-26","84.565"
"2017-12-27","85.212"
"2017-12-28","86.494"
"2017-12-29","87.262"
"2017-12-30","87.857"
"2017-12-31","87.099"
"2018-01-01","91.995"
"2018-01-02","91.464"
"2018-01-03","91.666"
"2018-01-04","90.998"
"2018-01-05","90.01"
"2018-01-06","90.037"
"2018-01-07","89.421"
"2018-01-08","89.968"
"2018-01-09","91.582"
"2018-01-10","91.84"
"2018-01-11","92.05"
"2018-01-12","90.996"
"2018-01-13","87.896"
"2018-01-14","90.795"
"2018-01-15","92.549"
