"dtime per day","Average latency (ms)"
"2011-04-04","43.197"
"2011-04-05","43.269"
"2011-04-06","42.919"
"2011-04-07","42.413"
"2011-04-08","42.254"
"2011-04-09","44.704"
"2011-04-10","43.883"
"2011-04-11","43.504"
"2011-04-12","42.626"
"2011-04-13","42.779"
"2011-04-14","43.47"
"2011-04-15","41.777"
"2011-04-16","45.426"
"2011-04-17","43.348"
"2011-04-18","44.392"
"2011-04-19","46.108"
"2011-04-20","42.807"
"2011-04-21","43.008"
"2011-04-22",45
"2011-04-23","43.479"
"2011-04-24","42.245"
"2011-04-25","43.728"
"2011-04-26","42.992"
"2011-04-27","42.42"
"2011-04-28","42.034"
"2011-04-29","40.337"
"2011-04-30","42.308"
"2011-05-01","42.444"
"2011-05-02","43.335"
"2011-05-03","41.897"
"2011-05-04","41.996"
"2011-05-05","44.737"
"2011-05-06","41.475"
"2011-05-07","41.775"
"2011-05-08","42.688"
"2011-05-09","42.593"
"2011-05-10","42.236"
"2011-05-11","41.684"
"2011-05-12","41.459"
"2011-05-13","41.121"
"2011-05-14","43.242"
"2011-05-15","44.275"
"2011-05-16","43.861"
"2011-05-17","42.915"
"2011-05-18","42.176"
"2011-05-19","43.206"
"2011-05-20","42.311"
"2011-05-21","42.417"
"2011-05-22","42.632"
"2011-05-23","42.961"
"2011-05-24","43.133"
"2011-05-25","42.192"
"2011-05-26","41.771"
"2011-05-27","42.169"
"2011-05-28","43.175"
"2011-05-29","44.507"
"2011-05-30","41.947"
"2011-05-31","41.83"
"2011-06-01","41.433"
"2011-06-02","42.038"
"2011-06-03","41.965"
"2011-06-04","42.066"
"2011-06-05","43.064"
"2011-06-06","42.997"
"2011-06-07","43.207"
"2011-06-08","42.093"
"2011-06-09","41.822"
"2011-06-10","41.8"
"2011-06-11","41.919"
"2011-06-12","42.121"
"2011-06-13","42.279"
"2011-06-14","42.448"
"2011-06-15","43.585"
"2011-06-16","43.567"
"2011-06-17","41.923"
"2011-06-18","41.928"
"2011-06-19","41.945"
"2011-06-20","42.763"
"2011-06-21","43.348"
"2011-06-22","43.127"
"2011-06-23","43.066"
"2011-06-24","43.419"
"2011-06-25","41.826"
"2011-06-26","42.072"
"2011-06-27","43.251"
"2011-06-28","43.088"
"2011-06-29","42.444"
"2011-06-30","43.838"
"2011-07-01","44.065"
"2011-07-02","42.302"
"2011-07-03","42.064"
"2011-07-04","43.451"
"2011-07-05","42.213"
"2011-07-06","42.951"
"2011-07-07","42.753"
"2011-07-08","42.672"
"2011-07-09","42.848"
"2011-07-10","42.35"
"2011-07-11","42.654"
"2011-07-12","42.52"
"2011-07-13","42.857"
"2011-07-14","42.553"
"2011-07-15","42.269"
"2011-07-16","41.48"
"2011-07-17","41.617"
"2011-07-18","42.308"
"2011-07-19","43.081"
"2011-07-20","42.287"
"2011-07-21","42.425"
"2011-07-22","42.15"
"2011-07-23","41.799"
"2011-07-24","42.291"
"2011-07-25","42.838"
"2011-07-26","43.081"
"2011-07-27","43.101"
"2011-07-28","42.789"
"2011-07-29","42.396"
"2011-07-30","42.253"
"2011-07-31","42.36"
"2011-08-01","43.508"
"2011-08-02","43.361"
"2011-08-03","43.162"
"2011-08-04","43.027"
"2011-08-05","43.17"
"2011-08-06","42.976"
"2011-08-07","43.292"
"2011-08-08","45.386"
"2011-08-09","43.558"
"2011-08-10","43.038"
"2011-08-11","42.227"
"2011-08-12","42.047"
"2011-08-13","41.705"
"2011-08-14","42.273"
"2011-08-15","43.998"
"2011-08-16","45.029"
"2011-08-17","44.909"
"2011-08-18","43.022"
"2011-08-19","43.223"
"2011-08-20","43.43"
"2011-08-21","43.716"
"2011-08-22","43.784"
"2011-08-23","43.104"
"2011-08-24","43.069"
"2011-08-25","42.964"
"2011-08-26","42.853"
"2011-08-27","43.614"
"2011-08-28","46.173"
"2011-08-29","44.933"
"2011-08-30","43.535"
"2011-08-31","44.468"
"2011-09-01","43.082"
"2011-09-02","42.931"
"2011-09-03","43.188"
"2011-09-04","43.539"
"2011-09-05","45.1"
"2011-09-06","43.358"
"2011-09-07","43.169"
"2011-09-08","43.107"
"2011-09-09","44.134"
"2011-09-10","43.793"
"2011-09-11","42.936"
"2011-09-12","42.348"
"2011-09-13","41.379"
"2011-09-14","41.678"
"2011-09-15","42.315"
"2011-09-16","41.894"
"2011-09-17","42.52"
"2011-09-18","43.037"
"2011-09-19","42.369"
"2011-09-20","42.649"
"2011-09-21","42.063"
"2011-09-22","41.92"
"2011-09-23","42.114"
"2011-09-24","43.461"
"2011-09-25","45.382"
"2011-09-26","42.697"
"2011-09-27","42.528"
"2011-09-28","42.389"
"2011-09-29","42.987"
"2011-09-30","42.583"
"2011-10-01","42.71"
"2011-10-02","44.783"
"2011-10-03","47.519"
"2011-10-04","45.21"
"2011-10-05","43.34"
"2011-10-06","41.689"
"2011-10-07","42.635"
"2011-10-08","42.853"
"2011-10-09","43.508"
"2011-10-10","43.678"
"2011-10-11","43.375"
"2011-10-12","43.178"
"2011-10-13","43.706"
"2011-10-14","42.591"
"2011-10-15","43.748"
"2011-10-16","43.518"
"2011-10-17","42.774"
"2011-10-18","42.871"
"2011-10-19","43.229"
"2011-10-20","43.145"
"2011-10-21","43.612"
"2011-10-22","43.061"
"2011-10-23","43.686"
"2011-10-24","43.388"
"2011-10-25","42.634"
"2011-10-26","43.524"
"2011-10-27","43.006"
"2011-10-28","42.852"
"2011-10-29","44.276"
"2011-10-30","45.572"
"2011-10-31","44.267"
"2011-11-01","43.521"
"2011-11-02","43.48"
"2011-11-03","43.116"
"2011-11-04","43.127"
"2011-11-05","44.409"
"2011-11-06","44.855"
"2011-11-07","43.766"
"2011-11-08","44.887"
"2011-11-09","43.936"
"2011-11-10","43.224"
"2011-11-11","43.033"
"2011-11-12","43.827"
"2011-11-13","43.795"
"2011-11-14","43.434"
"2011-11-15","42.355"
"2011-11-16","42.504"
"2011-11-17","42.452"
"2011-11-18","42.873"
"2011-11-19","43.912"
"2011-11-20","44.664"
"2011-11-21","44.389"
"2011-11-22","43.809"
"2011-11-23","44.213"
"2011-11-24","43.68"
"2011-11-25","43.013"
"2011-11-26","44.212"
"2011-11-27","45.259"
"2011-11-28","44.895"
"2011-11-29","44.203"
"2011-11-30","45.559"
"2011-12-01","43.992"
"2011-12-02","43.793"
"2011-12-03","43.982"
"2011-12-04","44.616"
"2011-12-05","44.368"
"2011-12-06","44.64"
"2011-12-07","43.514"
"2011-12-08","44.071"
"2011-12-09","43.526"
"2011-12-10","44.846"
"2011-12-11","46.31"
"2011-12-12","45.576"
"2011-12-13","44.548"
"2011-12-14","45.306"
"2011-12-15","46.436"
"2011-12-16","46.454"
"2011-12-17","47.209"
"2011-12-18","49.331"
"2011-12-19","49.553"
"2011-12-20","50.546"
"2011-12-21","52.62"
"2011-12-22","53.902"
"2011-12-23","55.792"
"2011-12-24","55.385"
"2011-12-25","54.1"
"2011-12-26","55.457"
"2011-12-27","58.429"
"2011-12-28","59.266"
"2011-12-29","60.344"
"2011-12-30","59.809"
"2011-12-31","60.39"
"2012-01-01","60.628"
"2012-01-02","63.938"
"2012-01-03","61.32"
"2012-01-04","59.934"
"2012-01-05","57.875"
"2012-01-06","58.491"
"2012-01-07","59.264"
"2012-01-08","61.193"
"2012-01-09","59.665"
"2012-01-10","59.212"
"2012-01-11","59.906"
"2012-01-12","56.522"
"2012-01-13","56.275"
"2012-01-14","56.244"
"2012-01-15","55.776"
"2012-01-16","60.035"
"2012-01-17","56.557"
"2012-01-18","56.451"
"2012-01-19","53.326"
"2012-01-20","52.273"
"2012-01-21","53.6"
"2012-01-22","55.571"
"2012-01-23","54.319"
"2012-01-24","53.359"
"2012-01-25","53.773"
"2012-01-26","53.667"
"2012-01-27","53.12"
"2012-01-28","53.401"
"2012-01-29","54.642"
"2012-01-30","51.509"
"2012-01-31","50.517"
"2012-02-01","50.641"
"2012-02-02","50.374"
"2012-02-03","49.837"
"2012-02-04","50.961"
"2012-02-05","53.895"
"2012-02-06","52.667"
"2012-02-07","55.476"
"2012-02-08","57.627"
"2012-02-09","58.797"
"2012-02-10","57.297"
"2012-02-11","57.602"
"2012-02-12","59.442"
"2012-02-13","58.89"
"2012-02-14","57.638"
"2012-02-15","57.627"
"2012-02-16","60.272"
"2012-02-17","61.822"
"2012-02-18","62.256"
"2012-02-19","64.36"
"2012-02-20","65.299"
"2012-02-21","65.298"
"2012-02-22","67.814"
"2012-02-23","68.662"
"2012-02-24","67.118"
"2012-02-25","68.073"
"2012-02-26","69.104"
"2012-02-27","68.638"
"2012-02-28","69.935"
"2012-02-29","67.533"
"2012-03-01","66.801"
"2012-03-02","65.766"
"2012-03-03","69.039"
"2012-03-04","69.463"
"2012-03-05","66.397"
"2012-03-06","66.329"
"2012-03-07","64.761"
"2012-03-08","62.564"
"2012-03-09","62.976"
"2012-03-10","64.337"
"2012-03-11","61.582"
"2012-03-12","60.608"
"2012-03-13","57.181"
"2012-03-14","56.925"
"2012-03-15","58.861"
"2012-03-16","56.842"
"2012-03-17","55.871"
"2012-03-18","55.536"
"2012-03-19","55.612"
"2012-03-20","53.912"
"2012-03-21","52.651"
"2012-03-22","53.015"
"2012-03-23","50.885"
"2012-03-24","53.293"
"2012-03-25","55.206"
"2012-03-26","57.397"
"2012-03-27","55.074"
"2012-03-28","53.58"
"2012-03-29","54.573"
"2012-03-30","49.283"
"2012-03-31","45.053"
"2012-04-01","43.792"
"2012-04-02","43.091"
"2012-04-03","43.049"
"2012-04-04","43.49"
"2012-04-05","42.298"
"2012-04-06","42.561"
"2012-04-07","44.609"
"2012-04-08","43.017"
"2012-04-09","45.216"
"2012-04-10","44.04"
"2012-04-11","43.871"
"2012-04-12","43.377"
"2012-04-13","42.587"
"2012-04-14","43.346"
"2012-04-15","44.142"
"2012-04-16","43.176"
"2012-04-17","42.737"
"2012-04-18","42.119"
"2012-04-19","42.192"
"2012-04-20","42.457"
"2012-04-21","43.15"
"2012-04-22","44.755"
"2012-04-23","42.893"
"2012-04-24","42.842"
"2012-04-25","42.714"
"2012-04-26","41.864"
"2012-04-27","41.701"
"2012-04-28","43.172"
"2012-04-29","43.341"
"2012-04-30","42.363"
"2012-05-01","41.856"
"2012-05-02","41.554"
"2012-05-03","42.189"
"2012-05-04","41.287"
"2012-05-05","41.911"
"2012-05-06","43.644"
"2012-05-07","43.326"
"2012-05-08","42.109"
"2012-05-09","42.259"
"2012-05-10","42.436"
"2012-05-11","41.656"
"2012-05-12","41.954"
"2012-05-13","42.803"
"2012-05-14","43.037"
"2012-05-15","42.729"
"2012-05-16","41.892"
"2012-05-17","42.502"
"2012-05-18","42.26"
"2012-05-19","41.845"
"2012-05-20","42.938"
"2012-05-21","42.403"
"2012-05-22","43.372"
"2012-05-23","42.19"
"2012-05-24","42.268"
"2012-05-25","42.026"
"2012-05-26","41.809"
"2012-05-27","41.423"
"2012-05-28","42.374"
"2012-05-29","42.515"
"2012-05-30","42.488"
"2012-05-31","42.47"
"2012-06-01","42.6"
"2012-06-02","42.911"
"2012-06-03","42.742"
"2012-06-04","43.434"
"2012-06-05","43.511"
"2012-06-06","43.514"
"2012-06-07","42.839"
"2012-06-08","44.072"
"2012-06-09","43.272"
"2012-06-10","42.532"
"2012-06-11","43.607"
"2012-06-12","44.567"
"2012-06-13","45.109"
"2012-06-14","44.867"
"2012-06-15","45.025"
"2012-06-16","44.724"
"2012-06-17","45.185"
"2012-06-18","46.26"
"2012-06-19","45.443"
"2012-06-20","44.778"
"2012-06-21","44.45"
"2012-06-22","44.261"
"2012-06-23","43.095"
"2012-06-24","43.582"
"2012-06-25","44.041"
"2012-06-26","46.621"
"2012-06-27","48.506"
"2012-06-28","44.379"
"2012-06-29","43.874"
"2012-06-30","43.91"
"2012-07-01","44.805"
"2012-07-02","44.739"
"2012-07-03","43.901"
"2012-07-04","43.5"
"2012-07-05","43.258"
"2012-07-06","44.386"
"2012-07-07","44.035"
"2012-07-08","44.203"
"2012-07-09","44.885"
"2012-07-10","45.258"
"2012-07-11","44.765"
"2012-07-12","43.511"
"2012-07-13","43.793"
"2012-07-14","42.606"
"2012-07-15","42.762"
"2012-07-16","45.325"
"2012-07-17","44.361"
"2012-07-18","43.365"
"2012-07-19","43.245"
"2012-07-20","43.346"
"2012-07-21","42.38"
"2012-07-22","43.531"
"2012-07-23","44.099"
"2012-07-24","43.389"
"2012-07-25","42.957"
"2012-07-26","43.074"
"2012-07-27","43.303"
"2012-07-28","41.626"
"2012-07-29","42.59"
"2012-07-30","42.736"
"2012-07-31","42.304"
"2012-08-01","41.861"
"2012-08-02","41.645"
"2012-08-03","41.4"
"2012-08-04","41.168"
"2012-08-05","41.263"
"2012-08-06","42.224"
"2012-08-07","41.985"
"2012-08-08","41.506"
"2012-08-09","41.313"
"2012-08-10","42.224"
"2012-08-11","41.725"
"2012-08-12","41.838"
"2012-08-13","43.294"
"2012-08-14","46.9"
"2012-08-15","42.116"
"2012-08-16","41.25"
"2012-08-17","40.948"
"2012-08-18","41.457"
"2012-08-19","42.547"
"2012-08-20","41.804"
"2012-08-21","42.142"
"2012-08-22","41.874"
"2012-08-23","42.375"
"2012-08-24","41.339"
"2012-08-25","40.613"
"2012-08-26","40.679"
"2012-08-27","41.1"
"2012-08-28","40.529"
"2012-08-29","40.982"
"2012-08-30","40.866"
"2012-08-31","41.345"
"2012-09-01","40.627"
"2012-09-02","40.531"
"2012-09-03","42.508"
"2012-09-04","41.554"
"2012-09-05","41.116"
"2012-09-06","40.344"
"2012-09-07","40.344"
"2012-09-08","41.463"
"2012-09-09","41.517"
"2012-09-10","40.587"
"2012-09-11","39.977"
"2012-09-12","40.254"
"2012-09-13","40.884"
"2012-09-14","40.36"
"2012-09-15","41.811"
"2012-09-16","43.482"
"2012-09-17","41.715"
"2012-09-18","41.253"
"2012-09-19","41.223"
"2012-09-20","43.885"
"2012-09-21","43.463"
"2012-09-22","43.88"
"2012-09-23","42.521"
"2012-09-24","43.923"
"2012-09-25","41.697"
"2012-09-26","41.602"
"2012-09-27","41.756"
"2012-09-28","40.418"
"2012-09-29","41.307"
"2012-09-30","42.128"
"2012-10-01","41.028"
"2012-10-02","40.456"
"2012-10-03","41.859"
"2012-10-04","40.006"
"2012-10-05","40.442"
"2012-10-06","41.893"
"2012-10-07","42.382"
"2012-10-08","42.248"
"2012-10-09","41.747"
"2012-10-10","43.544"
"2012-10-11","40.126"
"2012-10-12","40.123"
"2012-10-13","40.394"
"2012-10-14","42.067"
"2012-10-15","41.173"
"2012-10-16","40.337"
"2012-10-17","40.695"
"2012-10-18","40.172"
"2012-10-19","39.663"
"2012-10-20","39.696"
"2012-10-21","40.395"
"2012-10-22","40.2"
"2012-10-23","39.466"
"2012-10-24","39.624"
"2012-10-25","39.315"
"2012-10-26","39.514"
"2012-10-27","39.254"
"2012-10-28","40.228"
"2012-10-29","41.911"
"2012-10-30","41.187"
"2012-10-31","39.592"
"2012-11-01","39.721"
"2012-11-02","40.491"
"2012-11-03","41.441"
"2012-11-04","41.198"
"2012-11-05","40.779"
"2012-11-06","40.295"
"2012-11-07","39.328"
"2012-11-08","39.412"
"2012-11-09","39.11"
"2012-11-10","39.501"
"2012-11-11","40.125"
"2012-11-12","40.493"
"2012-11-13","40.377"
"2012-11-14","40.04"
"2012-11-15","39.786"
"2012-11-16","39.486"
"2012-11-17","39.878"
"2012-11-18","40.998"
"2012-11-19","40.558"
"2012-11-20","40.147"
"2012-11-21","41.151"
"2012-11-22","39.924"
"2012-11-23","41.259"
"2012-11-24","41.807"
"2012-11-25","40.394"
"2012-11-26","41.056"
"2012-11-27","41.033"
"2012-11-28","39.541"
"2012-11-29","41.838"
"2012-11-30","41.165"
"2012-12-01","41.412"
"2012-12-02","42.38"
"2012-12-03","41.567"
"2012-12-04","40.803"
"2012-12-05","40.911"
"2012-12-06","42.413"
"2012-12-07","40.711"
"2012-12-08","41.275"
"2012-12-09","42.341"
"2012-12-10","41.634"
"2012-12-11","41.32"
"2012-12-12","42.569"
"2012-12-13","43.102"
"2012-12-14","42.69"
"2012-12-15","42.72"
"2012-12-16","45.279"
"2012-12-17","43.322"
"2012-12-18","42.603"
"2012-12-19","43.55"
"2012-12-20","42.893"
"2012-12-21","42.768"
"2012-12-22","41.932"
"2012-12-23","41.698"
"2012-12-24","42.958"
"2012-12-25","40.159"
"2012-12-26","43.843"
"2012-12-27","46.307"
"2012-12-28","45.461"
"2012-12-29","45.361"
"2012-12-30","48.886"
"2012-12-31","47.403"
"2013-01-01","44.316"
"2013-01-02","46.702"
"2013-01-03","45.899"
"2013-01-04","45.101"
"2013-01-05","46.044"
"2013-01-06","47.494"
"2013-01-07","44.933"
"2013-01-08","44.83"
"2013-01-09","45.068"
"2013-01-10","43.957"
"2013-01-11","44.245"
"2013-01-12","44.428"
"2013-01-13","46.048"
"2013-01-14","45.868"
"2013-01-15","45.048"
"2013-01-16","44.683"
"2013-01-17","44.072"
"2013-01-18","44.615"
"2013-01-19","45.565"
"2013-01-20","45.712"
"2013-01-21","47.232"
"2013-01-22","45.812"
"2013-01-23","44.224"
"2013-01-24","44.296"
"2013-01-25","44.963"
"2013-01-26","46.43"
"2013-01-27","46.952"
"2013-01-28","45.828"
"2013-01-29","44.949"
"2013-01-30","44.362"
"2013-01-31","44.266"
"2013-02-01","44.188"
"2013-02-02","45.902"
"2013-02-03","47.502"
"2013-02-04","42.848"
"2013-02-05","45.435"
"2013-02-06","44.725"
"2013-02-07","44.212"
"2013-02-08","45.282"
"2013-02-09","47.31"
"2013-02-10","47.891"
"2013-02-11","46.09"
"2013-02-12","44.388"
"2013-02-13","43.755"
"2013-02-14","43.937"
"2013-02-15","43.582"
"2013-02-16","45.372"
"2013-02-17","46.418"
"2013-02-18","47.15"
"2013-02-19","46.102"
"2013-02-20","45.747"
"2013-02-21","46.019"
"2013-02-22","46.209"
"2013-02-23","47.257"
"2013-02-24","49.162"
"2013-02-25","46.792"
"2013-02-26","46.134"
"2013-02-27","46.299"
"2013-02-28","46.002"
"2013-03-01","45.457"
"2013-03-02","46.955"
"2013-03-03","47.985"
"2013-03-04","47.228"
"2013-03-05","46.156"
"2013-03-06","45.662"
"2013-03-07","45.881"
"2013-03-08","45.96"
"2013-03-09","46.599"
"2013-03-10","48.06"
"2013-03-11","47.393"
"2013-03-12","47.193"
"2013-03-13","47.095"
"2013-03-14","46.427"
"2013-03-15","46.814"
"2013-03-16","47.447"
"2013-03-17","48.708"
"2013-03-18","47.416"
"2013-03-19","46.766"
"2013-03-20","46.36"
"2013-03-21","46.931"
"2013-03-22","46.095"
"2013-03-23","48.033"
"2013-03-24","49.223"
"2013-03-25","48.696"
"2013-03-26","47.482"
"2013-03-27","46.788"
"2013-03-28","46.685"
"2013-03-29","47.326"
"2013-03-30","46.466"
"2013-03-31","46.656"
"2013-04-01","47.066"
"2013-04-02","47.01"
"2013-04-03","47.614"
"2013-04-04","47.094"
"2013-04-05","47.393"
"2013-04-06","48.093"
"2013-04-07","48.733"
"2013-04-08","48.294"
"2013-04-09","46.539"
"2013-04-10","46.669"
"2013-04-11","46.486"
"2013-04-12","47.022"
"2013-04-13","47.63"
"2013-04-14","48.395"
"2013-04-15","47.032"
"2013-04-16","46.703"
"2013-04-17","46.559"
"2013-04-18","46.196"
"2013-04-19","46.62"
"2013-04-20","47.413"
"2013-04-21","48.107"
"2013-04-22","47.27"
"2013-04-23","46.61"
"2013-04-24","46.605"
"2013-04-25","45.696"
"2013-04-26","45.533"
"2013-04-27","46.619"
"2013-04-28","47.593"
"2013-04-29","47.25"
"2013-04-30","46.449"
"2013-05-01","46.102"
"2013-05-02","45.313"
"2013-05-03","45.974"
"2013-05-04","46.318"
"2013-05-05","47.143"
"2013-05-06","46.442"
"2013-05-07","46.669"
"2013-05-08","46.128"
"2013-05-09","46.223"
"2013-05-10","46.452"
"2013-05-11","48.515"
"2013-05-12","47.248"
"2013-05-13","46.643"
"2013-05-14","46.46"
"2013-05-15","47.012"
"2013-05-16","45.945"
"2013-05-17","45.304"
"2013-05-18","46.276"
"2013-05-19","48.457"
"2013-05-20","46.896"
"2013-05-21","46.73"
"2013-05-22","47.107"
"2013-05-23","46.615"
"2013-05-24","46.624"
"2013-05-25","47.991"
"2013-05-26","46.688"
"2013-05-27","47.651"
"2013-05-28","47.666"
"2013-05-29","46.827"
"2013-05-30","47.185"
"2013-05-31","46.222"
"2013-06-01","46.862"
"2013-06-02","47.136"
"2013-06-03","46.901"
"2013-06-04","46.451"
"2013-06-05","47.746"
"2013-06-06","46.37"
"2013-06-07","47.274"
"2013-06-08","46.787"
"2013-06-09","46.737"
"2013-06-10","48.399"
"2013-06-11","48.186"
"2013-06-12","46.106"
"2013-06-13","46.752"
"2013-06-14","45.927"
"2013-06-15","45.315"
"2013-06-16","45.567"
"2013-06-17","46.441"
"2013-06-18","46.26"
"2013-06-19","46.043"
"2013-06-20","46.233"
"2013-06-21","44.871"
"2013-06-22","44.984"
"2013-06-23","45.441"
"2013-06-24","46.181"
"2013-06-25","45.681"
"2013-06-26","45.466"
"2013-06-27","46.049"
"2013-06-28","45.564"
"2013-06-29","45.04"
"2013-06-30","44.931"
"2013-07-01","45.62"
"2013-07-02","46.544"
"2013-07-03","45.723"
"2013-07-04","45.095"
"2013-07-05","44.806"
"2013-07-06","45.502"
"2013-07-07","45.809"
"2013-07-08","47.058"
"2013-07-09","46.723"
"2013-07-10","45.931"
"2013-07-11","46.554"
"2013-07-12","46.379"
"2013-07-13","45.884"
"2013-07-14","46.309"
"2013-07-15","47.371"
"2013-07-16","47.207"
"2013-07-17","46.988"
"2013-07-18","46.226"
"2013-07-19","46.524"
"2013-07-20","45.529"
"2013-07-21","45.696"
"2013-07-22","47.002"
"2013-07-23","47.273"
"2013-07-24","49.507"
"2013-07-25","46.757"
"2013-07-26","46.205"
"2013-07-27","45.818"
"2013-07-28","46.462"
"2013-07-29","47.134"
"2013-07-30","46.979"
"2013-07-31","47.749"
"2013-08-01","47.66"
"2013-08-02","46.838"
"2013-08-03","46.343"
"2013-08-04","46.766"
"2013-08-05","47.314"
"2013-08-06","46.789"
"2013-08-07","46.775"
"2013-08-08","46.943"
"2013-08-09","46.881"
"2013-08-10","46.436"
"2013-08-11","46.332"
"2013-08-12","47.136"
"2013-08-13","47.211"
"2013-08-14","46.703"
"2013-08-15","46.699"
"2013-08-16","46.439"
"2013-08-17","46.85"
"2013-08-18","46.856"
"2013-08-19","46.967"
"2013-08-20","46.558"
"2013-08-21","46.256"
"2013-08-22","46.528"
"2013-08-23","45.839"
"2013-08-24","46.878"
"2013-08-25","47.476"
"2013-08-26","46.603"
"2013-08-27","46.296"
"2013-08-28","47.206"
"2013-08-29","47.722"
"2013-08-30","47.903"
"2013-08-31","47.326"
"2013-09-01","48.072"
"2013-09-02","49.831"
"2013-09-03","49.074"
"2013-09-04","48.137"
"2013-09-05","48.513"
"2013-09-06","47.357"
"2013-09-07","48.105"
"2013-09-08","49.788"
"2013-09-09","48.098"
"2013-09-10","47.619"
"2013-09-11","48.157"
"2013-09-12","48.15"
"2013-09-13","42.803"
"2013-09-14","44.104"
"2013-09-15","44.775"
"2013-09-16","44.265"
"2013-09-17","44.075"
"2013-09-18","44.92"
"2013-09-19","46.01"
"2013-09-20","44.712"
"2013-09-21","45.269"
"2013-09-22","45.623"
"2013-09-23","44.555"
"2013-09-24","43.737"
"2013-09-25","43.518"
"2013-09-26","43.418"
"2013-09-27","43.505"
"2013-09-28","44.055"
"2013-09-29","45.057"
"2013-09-30","44.595"
"2013-10-01","43.846"
"2013-10-02","44.176"
"2013-10-03","44.473"
"2013-10-04","44.306"
"2013-10-05","45.382"
"2013-10-06","46.943"
"2013-10-07","45.815"
"2013-10-08","44.881"
"2013-10-09","44.854"
"2013-10-10","44.642"
"2013-10-11","44.198"
"2013-10-12","44.691"
"2013-10-13","45.785"
"2013-10-14","45.54"
"2013-10-15","44.962"
"2013-10-16","44.307"
"2013-10-17","44.711"
"2013-10-18","44.318"
"2013-10-19","45.055"
"2013-10-20","45.61"
"2013-10-21","44.497"
"2013-10-22","43.833"
"2013-10-23","44.056"
"2013-10-24","43.848"
"2013-10-25","43.489"
"2013-10-26","43.988"
"2013-10-27","44.262"
"2013-10-28","44.127"
"2013-10-29","44.138"
"2013-10-30","43.361"
"2013-10-31","42.931"
"2013-11-01","42.69"
"2013-11-02","44.116"
"2013-11-03","45.17"
"2013-11-04","44.732"
"2013-11-05","44.316"
"2013-11-06","43.451"
"2013-11-07","43.293"
"2013-11-08","44.247"
"2013-11-09","44.94"
"2013-11-10","45.486"
"2013-11-11","45.499"
"2013-11-12","44.693"
"2013-11-13","47.414"
"2013-11-14","43.678"
"2013-11-15","43.624"
"2013-11-16","45.316"
"2013-11-17","46.152"
"2013-11-18","44.764"
"2013-11-19","44.189"
"2013-11-20","45.206"
"2013-11-21","44.343"
"2013-11-22","44.497"
"2013-11-23","46.126"
"2013-11-24","46.807"
"2013-11-25","45.104"
"2013-11-26","44.709"
"2013-11-27","45.244"
"2013-11-28","43.909"
"2013-11-29","43.67"
"2013-11-30","45.043"
"2013-12-01","46.191"
"2013-12-02","45.413"
"2013-12-03","44.713"
"2013-12-04","44.504"
"2013-12-05","44.509"
"2013-12-06","45.047"
"2013-12-07","46.967"
"2013-12-08","47.126"
"2013-12-09","46.174"
"2013-12-10","45.394"
"2013-12-11","45.24"
"2013-12-12","44.536"
"2013-12-13","44.416"
"2013-12-14","46.551"
"2013-12-15","47.143"
"2013-12-16","45.783"
