"dtime per day","Average speed (Mbps)"
"2011-04-04","0.75"
"2011-04-05","0.75"
"2011-04-06","0.732"
"2011-04-07","0.742"
"2011-04-08","0.75"
"2011-04-09","0.758"
"2011-04-10","0.748"
"2011-04-11","0.755"
"2011-04-12","0.761"
"2011-04-13","0.761"
"2011-04-14","0.747"
"2011-04-15","0.752"
"2011-04-16","0.762"
"2011-04-17","0.76"
"2011-04-18","0.761"
"2011-04-19","0.761"
"2011-04-20","0.764"
"2011-04-21","0.764"
"2011-04-22","0.773"
"2011-04-23","0.774"
"2011-04-24","0.774"
"2011-04-25","0.767"
"2011-04-26","0.775"
"2011-04-27","0.794"
"2011-04-28","0.783"
"2011-04-29","0.78"
"2011-04-30","0.768"
"2011-05-01","0.766"
"2011-05-02","0.761"
"2011-05-03","0.763"
"2011-05-04","0.763"
"2011-05-05","0.766"
"2011-05-06","0.775"
"2011-05-07","0.781"
"2011-05-08","0.789"
"2011-05-09","0.789"
"2011-05-10","0.781"
"2011-05-11","0.787"
"2011-05-12","0.79"
"2011-05-13","0.805"
"2011-05-14","0.794"
"2011-05-15","0.782"
"2011-05-16","0.791"
"2011-05-17","0.777"
"2011-05-18","0.774"
"2011-05-19","0.8"
"2011-05-20","0.802"
"2011-05-21","0.807"
"2011-05-22","0.812"
"2011-05-23","0.802"
"2011-05-24","0.807"
"2011-05-25","0.822"
"2011-05-26","0.814"
"2011-05-27","0.824"
"2011-05-28","0.821"
"2011-05-29","0.829"
"2011-05-30","0.834"
"2011-05-31","0.826"
"2011-06-01","0.801"
"2011-06-02","0.804"
"2011-06-03","0.8"
"2011-06-04","0.806"
"2011-06-05","0.791"
"2011-06-06","0.783"
"2011-06-07","0.797"
"2011-06-08","0.807"
"2011-06-09","0.799"
"2011-06-10","0.803"
"2011-06-11","0.816"
"2011-06-12","0.82"
"2011-06-13","0.808"
"2011-06-14","0.806"
"2011-06-15","0.805"
"2011-06-16","0.806"
"2011-06-17","0.807"
"2011-06-18","0.819"
"2011-06-19","0.816"
"2011-06-20","0.804"
"2011-06-21","0.801"
"2011-06-22","0.807"
"2011-06-23","0.807"
"2011-06-24","0.798"
"2011-06-25","0.815"
"2011-06-26","0.818"
"2011-06-27","0.81"
"2011-06-28","0.813"
"2011-06-29","0.822"
"2011-06-30","0.814"
"2011-07-01","0.77"
"2011-07-02","0.782"
"2011-07-03","0.785"
"2011-07-04","0.786"
"2011-07-05","0.781"
"2011-07-06","0.776"
"2011-07-07","0.779"
"2011-07-08","0.783"
"2011-07-09","0.786"
"2011-07-10","0.787"
"2011-07-11","0.78"
"2011-07-12","0.78"
"2011-07-13","0.782"
"2011-07-14","0.789"
"2011-07-15","0.783"
"2011-07-16","0.807"
"2011-07-17","0.802"
"2011-07-18","0.799"
"2011-07-19","0.798"
"2011-07-20","0.79"
"2011-07-21","0.793"
"2011-07-22","0.793"
"2011-07-23","0.798"
"2011-07-24","0.789"
"2011-07-25","0.783"
"2011-07-26","0.782"
"2011-07-27","0.778"
"2011-07-28","0.773"
"2011-07-29","0.773"
"2011-07-30","0.775"
"2011-07-31","0.774"
"2011-08-01","0.762"
"2011-08-02","0.762"
"2011-08-03","0.762"
"2011-08-04","0.771"
"2011-08-05","0.767"
"2011-08-06","0.772"
"2011-08-07","0.771"
"2011-08-08","0.766"
"2011-08-09","0.768"
"2011-08-10","0.768"
"2011-08-11","0.769"
"2011-08-12","0.769"
"2011-08-13","0.771"
"2011-08-14","0.77"
"2011-08-15","0.761"
"2011-08-16","0.753"
"2011-08-17","0.781"
"2011-08-18","0.775"
"2011-08-19","0.784"
"2011-08-20","0.79"
"2011-08-21","0.771"
"2011-08-22","0.751"
"2011-08-23","0.758"
"2011-08-24","0.757"
"2011-08-25","0.76"
"2011-08-26","0.752"
"2011-08-27","0.758"
"2011-08-28","0.762"
"2011-08-29","0.77"
"2011-08-30","0.771"
"2011-08-31","0.755"
"2011-09-01","0.754"
"2011-09-02","0.75"
"2011-09-03","0.761"
"2011-09-04","0.755"
"2011-09-05","0.755"
"2011-09-06","0.754"
"2011-09-07","0.752"
"2011-09-08","0.749"
"2011-09-09","0.761"
"2011-09-10","0.776"
"2011-09-11","0.777"
"2011-09-12","0.762"
"2011-09-13","0.762"
"2011-09-14","0.777"
"2011-09-15","0.799"
"2011-09-16","0.795"
"2011-09-17","0.803"
"2011-09-18","0.8"
"2011-09-19","0.803"
"2011-09-20","0.797"
"2011-09-21","0.796"
"2011-09-22","0.793"
"2011-09-23","0.796"
"2011-09-24","0.798"
"2011-09-25","0.79"
"2011-09-26","0.788"
"2011-09-27","0.783"
"2011-09-28","0.786"
"2011-09-29","0.787"
"2011-09-30","0.783"
"2011-10-01","0.786"
"2011-10-02","0.791"
"2011-10-03","0.783"
"2011-10-04","0.782"
"2011-10-05","0.787"
"2011-10-06","0.786"
"2011-10-07","0.786"
"2011-10-08","0.792"
"2011-10-09","0.79"
"2011-10-10","0.79"
"2011-10-11","0.79"
"2011-10-12","0.788"
"2011-10-13","0.785"
"2011-10-14","0.788"
"2011-10-15","0.794"
"2011-10-16","0.798"
"2011-10-17","0.793"
"2011-10-18","0.793"
"2011-10-19","0.796"
"2011-10-20","0.794"
"2011-10-21","0.791"
"2011-10-22","0.8"
"2011-10-23","0.801"
"2011-10-24","0.795"
"2011-10-25","0.8"
"2011-10-26","0.806"
"2011-10-27","0.801"
"2011-10-28","0.81"
"2011-10-29","0.816"
"2011-10-30","0.815"
"2011-10-31","0.809"
"2011-11-01","0.808"
"2011-11-02","0.797"
"2011-11-03","0.809"
"2011-11-04","0.803"
"2011-11-05","0.809"
"2011-11-06","0.815"
"2011-11-07","0.797"
"2011-11-08","0.808"
"2011-11-09","0.827"
"2011-11-10","0.827"
"2011-11-11","0.836"
"2011-11-12","0.839"
"2011-11-13","0.84"
"2011-11-14","0.843"
"2011-11-15","0.843"
"2011-11-16","0.838"
"2011-11-17","0.843"
"2011-11-18","0.843"
"2011-11-19","0.868"
"2011-11-20","0.884"
"2011-11-21","0.883"
"2011-11-22","0.888"
"2011-11-23","0.879"
"2011-11-24","0.876"
"2011-11-25","0.882"
"2011-11-26","0.887"
"2011-11-27","0.863"
"2011-11-28","0.853"
"2011-11-29","0.85"
"2011-11-30","0.864"
"2011-12-01","0.859"
"2011-12-02","0.841"
"2011-12-03","0.823"
"2011-12-04","0.827"
"2011-12-05","0.829"
"2011-12-06","0.834"
"2011-12-07","0.825"
"2011-12-08","0.828"
"2011-12-09","0.823"
"2011-12-10","0.831"
"2011-12-11","0.837"
"2011-12-12","0.832"
"2011-12-13","0.83"
"2011-12-14","0.834"
"2011-12-15","0.818"
"2011-12-16","0.836"
"2011-12-17","0.838"
"2011-12-18","0.844"
"2011-12-19","0.842"
"2011-12-20","0.842"
"2011-12-21","0.841"
"2011-12-22","0.837"
"2011-12-23","0.852"
"2011-12-24","0.86"
"2011-12-25","0.864"
"2011-12-26","0.864"
"2011-12-27","0.866"
"2011-12-28","0.856"
"2011-12-29","0.856"
"2011-12-30","0.858"
"2011-12-31","0.858"
"2012-01-01","0.762"
"2012-01-02","0.755"
"2012-01-03","0.757"
"2012-01-04","0.758"
"2012-01-05","0.759"
"2012-01-06","0.756"
"2012-01-07","0.758"
"2012-01-08","0.752"
"2012-01-09","0.749"
"2012-01-10","0.751"
"2012-01-11","0.753"
"2012-01-12","0.747"
"2012-01-13","0.751"
"2012-01-14","0.762"
"2012-01-15","0.779"
"2012-01-16","0.783"
"2012-01-17","0.781"
"2012-01-18","0.779"
"2012-01-19","0.765"
"2012-01-20","0.768"
"2012-01-21","0.786"
"2012-01-22","0.789"
"2012-01-23","0.784"
"2012-01-24","0.785"
"2012-01-25","0.782"
"2012-01-26","0.785"
"2012-01-27","0.791"
"2012-01-28","0.784"
"2012-01-29","0.77"
"2012-01-30","0.765"
"2012-01-31","0.771"
"2012-02-01","0.763"
"2012-02-02","0.758"
"2012-02-03","0.764"
"2012-02-04","0.773"
"2012-02-05","0.769"
"2012-02-06","0.769"
"2012-02-07","0.773"
"2012-02-08","0.768"
"2012-02-09","0.773"
"2012-02-10","0.764"
"2012-02-11","0.77"
"2012-02-12","0.768"
"2012-02-13","0.767"
"2012-02-14","0.773"
"2012-02-15","0.772"
"2012-02-16","0.769"
"2012-02-17","0.771"
"2012-02-18","0.771"
"2012-02-19","0.77"
"2012-02-20","0.765"
"2012-02-21","0.77"
"2012-02-22","0.772"
"2012-02-23","0.779"
"2012-02-24","0.787"
"2012-02-25","0.787"
"2012-02-26","0.783"
"2012-02-27","0.78"
"2012-02-28","0.787"
"2012-02-29","0.791"
"2012-03-01","0.78"
"2012-03-02","0.779"
"2012-03-03","0.784"
"2012-03-04","0.78"
"2012-03-05","0.778"
"2012-03-06","0.773"
"2012-03-07","0.773"
"2012-03-08","0.771"
"2012-03-09","0.761"
"2012-03-10","0.765"
"2012-03-11","0.762"
"2012-03-12","0.761"
"2012-03-13","0.756"
"2012-03-14","0.759"
"2012-03-15","0.757"
"2012-03-16","0.747"
"2012-03-17","0.743"
"2012-03-18","0.746"
"2012-03-19","0.738"
"2012-03-20","0.739"
"2012-03-21","0.74"
"2012-03-22","0.739"
"2012-03-23","0.742"
"2012-03-24","0.741"
"2012-03-25","0.744"
"2012-03-26","0.74"
"2012-03-27","0.736"
"2012-03-28","0.734"
"2012-03-29","0.736"
"2012-03-30","0.737"
"2012-03-31","0.744"
"2012-04-01","0.739"
"2012-04-02","0.734"
"2012-04-03","0.74"
"2012-04-04","0.742"
"2012-04-05","0.744"
"2012-04-06","0.739"
"2012-04-07","0.739"
"2012-04-08","0.737"
"2012-04-09","0.741"
"2012-04-10","0.743"
"2012-04-11","0.741"
"2012-04-12","0.738"
"2012-04-13","0.74"
"2012-04-14","0.744"
"2012-04-15","0.747"
"2012-04-16","0.747"
"2012-04-17","0.754"
"2012-04-18","0.733"
"2012-04-19","0.735"
"2012-04-20","0.736"
"2012-04-21","0.733"
"2012-04-22","0.747"
"2012-04-23","0.75"
"2012-04-24","0.749"
"2012-04-25","0.76"
"2012-04-26","0.778"
"2012-04-27","0.787"
"2012-04-28","0.801"
"2012-04-29","0.8"
"2012-04-30","0.812"
"2012-05-01","0.806"
"2012-05-02","0.793"
"2012-05-03","0.8"
"2012-05-04","0.799"
"2012-05-05","0.798"
"2012-05-06","0.798"
"2012-05-07","0.797"
"2012-05-08","0.793"
"2012-05-09","0.785"
"2012-05-10","0.792"
"2012-05-11","0.798"
"2012-05-12","0.798"
"2012-05-13","0.793"
"2012-05-14","0.798"
"2012-05-15","0.8"
"2012-05-16","0.798"
"2012-05-17","0.791"
"2012-05-18","0.799"
"2012-05-19","0.796"
"2012-05-20","0.801"
"2012-05-21","0.795"
"2012-05-22","0.79"
"2012-05-23","0.804"
"2012-05-24","0.803"
"2012-05-25","0.801"
"2012-05-26","0.798"
"2012-05-27","0.802"
"2012-05-28","0.801"
"2012-05-29","0.799"
"2012-05-30","0.798"
"2012-05-31","0.794"
"2012-06-01","0.808"
"2012-06-02","0.806"
"2012-06-03","0.806"
"2012-06-04","0.801"
"2012-06-05","0.796"
"2012-06-06","0.802"
"2012-06-07","0.805"
"2012-06-08","0.805"
"2012-06-09","0.806"
"2012-06-10","0.805"
"2012-06-11","0.807"
"2012-06-12","0.798"
"2012-06-13","0.804"
"2012-06-14","0.802"
"2012-06-15","0.795"
"2012-06-16","0.791"
"2012-06-17","0.789"
"2012-06-18","0.787"
"2012-06-19","0.789"
"2012-06-20","0.793"
"2012-06-21","0.793"
"2012-06-22","0.796"
"2012-06-23","0.793"
"2012-06-24","0.8"
"2012-06-25","0.8"
"2012-06-26","0.798"
"2012-06-27","0.802"
"2012-06-28","0.788"
"2012-06-29","0.8"
"2012-06-30","0.807"
"2012-07-01","0.807"
"2012-07-02","0.805"
"2012-07-03","0.8"
"2012-07-04","0.798"
"2012-07-05","0.799"
"2012-07-06","0.8"
"2012-07-07","0.802"
"2012-07-08","0.798"
"2012-07-09","0.797"
"2012-07-10","0.795"
"2012-07-11","0.798"
"2012-07-12","0.795"
"2012-07-13","0.803"
"2012-07-14","0.812"
"2012-07-15","0.791"
"2012-07-16","0.793"
"2012-07-17","0.79"
"2012-07-18","0.789"
"2012-07-19","0.781"
"2012-07-20","0.794"
"2012-07-21","0.801"
"2012-07-22","0.807"
"2012-07-23","0.803"
"2012-07-24","0.8"
"2012-07-25","0.795"
"2012-07-26","0.802"
"2012-07-27","0.808"
"2012-07-28","0.812"
"2012-07-29","0.815"
"2012-07-30","0.811"
"2012-07-31","0.812"
"2012-08-01","0.803"
"2012-08-02","0.806"
"2012-08-03","0.804"
"2012-08-04","0.805"
"2012-08-05","0.806"
"2012-08-06","0.808"
"2012-08-07","0.8"
"2012-08-08","0.825"
"2012-08-09","0.817"
"2012-08-10","0.796"
"2012-08-11","0.805"
"2012-08-12","0.804"
"2012-08-13","0.804"
"2012-08-14","0.791"
"2012-08-15","0.793"
"2012-08-16","0.795"
"2012-08-17","0.809"
"2012-08-18","0.808"
"2012-08-19","0.803"
"2012-08-20","0.804"
"2012-08-21","0.811"
"2012-08-22","0.802"
"2012-08-23","0.802"
"2012-08-24","0.804"
"2012-08-25","0.809"
"2012-08-26","0.821"
"2012-08-27","0.816"
"2012-08-28","0.821"
"2012-08-29","0.819"
"2012-08-30","0.821"
"2012-08-31","0.818"
"2012-09-01","0.811"
"2012-09-02","0.814"
"2012-09-03","0.815"
"2012-09-04","0.813"
"2012-09-05","0.803"
"2012-09-06","0.807"
"2012-09-07","0.81"
"2012-09-08","0.811"
"2012-09-09","0.807"
"2012-09-10","0.813"
"2012-09-11","0.812"
"2012-09-12","0.818"
"2012-09-13","0.82"
"2012-09-14","0.826"
"2012-09-15","0.82"
"2012-09-16","0.827"
"2012-09-17","0.809"
"2012-09-18","0.816"
"2012-09-19","0.817"
"2012-09-20","0.823"
"2012-09-21","0.816"
"2012-09-22","0.812"
"2012-09-23","0.8"
"2012-09-24","0.809"
"2012-09-25","0.809"
"2012-09-26","0.819"
"2012-09-27","0.809"
"2012-09-28","0.81"
"2012-09-29","0.812"
"2012-09-30","0.854"
"2012-10-01","0.808"
"2012-10-02","0.82"
"2012-10-03","0.827"
"2012-10-04","0.825"
"2012-10-05","0.826"
"2012-10-06","0.827"
"2012-10-07","0.829"
"2012-10-08","0.829"
"2012-10-09","0.829"
"2012-10-10","0.832"
"2012-10-11","0.819"
"2012-10-12","0.823"
"2012-10-13","0.829"
"2012-10-14","0.831"
"2012-10-15","0.833"
"2012-10-16","0.818"
"2012-10-17","0.817"
"2012-10-18","0.812"
"2012-10-19","0.832"
"2012-10-20","0.839"
"2012-10-21","0.833"
"2012-10-22","0.83"
"2012-10-23","0.831"
"2012-10-24","0.837"
"2012-10-25","0.882"
"2012-10-26","0.879"
"2012-10-27","0.881"
"2012-10-28","0.875"
"2012-10-29","0.876"
"2012-10-30","0.873"
"2012-10-31","0.882"
"2012-11-01","0.882"
"2012-11-02","0.88"
"2012-11-03","0.896"
"2012-11-04","0.924"
"2012-11-05","0.92"
"2012-11-06","0.937"
"2012-11-07","0.911"
"2012-11-08","0.927"
"2012-11-09","0.919"
"2012-11-10","0.916"
"2012-11-11","0.924"
"2012-11-12","0.932"
"2012-11-13","0.947"
"2012-11-14","0.941"
"2012-11-15","0.934"
"2012-11-16","0.928"
"2012-11-17","0.927"
"2012-11-18","0.921"
"2012-11-19","0.925"
"2012-11-20","0.906"
"2012-11-21","0.902"
"2012-11-22","0.871"
"2012-11-23","0.877"
"2012-11-24","0.922"
"2012-11-25","0.936"
"2012-11-26","0.939"
"2012-11-27","0.941"
"2012-11-28","0.942"
"2012-11-29","0.935"
"2012-11-30","0.925"
"2012-12-01","0.928"
"2012-12-02","0.924"
"2012-12-03","0.926"
"2012-12-04","0.933"
"2012-12-05","0.94"
"2012-12-06","0.938"
"2012-12-07","0.934"
"2012-12-08","0.929"
"2012-12-09","0.934"
"2012-12-10","0.939"
"2012-12-11","0.934"
"2012-12-12","0.925"
"2012-12-13","0.91"
"2012-12-14","0.888"
"2012-12-15","0.882"
"2012-12-16","0.873"
"2012-12-17","0.88"
"2012-12-18","0.886"
"2012-12-19","0.893"
"2012-12-20","0.891"
"2012-12-21","0.894"
"2012-12-22","0.886"
"2012-12-23","0.882"
"2012-12-24","0.884"
"2012-12-25","0.884"
"2012-12-26","0.879"
"2012-12-27","0.881"
"2012-12-28","0.871"
"2012-12-29","0.887"
"2012-12-30","0.882"
"2012-12-31","0.878"
"2013-01-01","0.836"
"2013-01-02","0.842"
"2013-01-03","0.83"
"2013-01-04","0.83"
"2013-01-05","0.829"
"2013-01-06","0.83"
"2013-01-07","0.832"
"2013-01-08","0.824"
"2013-01-09","0.83"
"2013-01-10","0.845"
"2013-01-11","0.846"
"2013-01-12","0.833"
"2013-01-13","0.815"
"2013-01-14","0.819"
"2013-01-15","0.839"
"2013-01-16","0.852"
"2013-01-17","0.842"
"2013-01-18","0.842"
"2013-01-19","0.829"
"2013-01-20","0.823"
"2013-01-21","0.833"
"2013-01-22","0.829"
"2013-01-23","0.83"
"2013-01-24","0.837"
"2013-01-25","0.842"
"2013-01-26","0.846"
"2013-01-27","0.843"
"2013-01-28","0.84"
"2013-01-29","0.85"
"2013-01-30","0.842"
"2013-01-31","0.836"
"2013-02-01","0.833"
"2013-02-02","0.837"
"2013-02-03","0.84"
"2013-02-04","0.837"
"2013-02-05","0.841"
"2013-02-06","0.847"
"2013-02-07","0.843"
"2013-02-08","0.848"
"2013-02-09","0.843"
"2013-02-10","0.846"
"2013-02-11","0.844"
"2013-02-12","0.837"
"2013-02-13","0.834"
"2013-02-14","0.843"
"2013-02-15","0.835"
"2013-02-16","0.851"
"2013-02-17","0.848"
"2013-02-18","0.853"
"2013-02-19","0.852"
"2013-02-20","0.85"
"2013-02-21","0.864"
"2013-02-22","0.846"
"2013-02-23","0.852"
"2013-02-24","0.847"
"2013-02-25","0.846"
"2013-02-26","0.831"
"2013-02-27","0.839"
"2013-02-28","0.851"
"2013-03-01","0.844"
"2013-03-02","0.841"
"2013-03-03","0.837"
"2013-03-04","0.842"
"2013-03-05","0.845"
"2013-03-06","0.847"
"2013-03-07","0.848"
"2013-03-08","0.853"
"2013-03-09","0.845"
"2013-03-10","0.837"
"2013-03-11","0.846"
"2013-03-12","0.858"
"2013-03-13","0.862"
"2013-03-14","0.847"
"2013-03-15","0.83"
"2013-03-16","0.836"
"2013-03-17","0.838"
"2013-03-18","0.847"
"2013-03-19","0.844"
"2013-03-20","0.845"
"2013-03-21","0.842"
"2013-03-22","0.84"
"2013-03-23","0.842"
"2013-03-24","0.833"
"2013-03-25","0.842"
"2013-03-26","0.833"
"2013-03-27","0.839"
"2013-03-28","0.842"
"2013-03-29","0.847"
"2013-03-30","0.843"
"2013-03-31","0.844"
"2013-04-01","0.823"
"2013-04-02","0.827"
"2013-04-03","0.814"
"2013-04-04","0.823"
"2013-04-05","0.823"
"2013-04-06","0.828"
"2013-04-07","0.806"
"2013-04-08","0.819"
"2013-04-09","0.823"
"2013-04-10","0.825"
"2013-04-11","0.827"
"2013-04-12","0.828"
"2013-04-13","0.816"
"2013-04-14","0.809"
"2013-04-15","0.817"
"2013-04-16","0.815"
"2013-04-17","0.824"
"2013-04-18","0.841"
"2013-04-19","0.844"
"2013-04-20","0.843"
"2013-04-21","0.837"
"2013-04-22","0.819"
"2013-04-23","0.82"
"2013-04-24","0.816"
"2013-04-25","0.818"
"2013-04-26","0.827"
"2013-04-27","0.829"
"2013-04-28","0.831"
"2013-04-29","0.839"
"2013-04-30","0.841"
"2013-05-01","0.83"
"2013-05-02","0.822"
"2013-05-03","0.824"
"2013-05-04","0.834"
"2013-05-05","0.831"
"2013-05-06","0.833"
"2013-05-07","0.837"
"2013-05-08","0.847"
"2013-05-09","0.849"
"2013-05-10","0.829"
"2013-05-11","0.856"
"2013-05-12","0.857"
"2013-05-13","0.846"
"2013-05-14","0.85"
"2013-05-15","0.862"
"2013-05-16","0.86"
"2013-05-17","0.865"
"2013-05-18","0.857"
"2013-05-19","0.873"
"2013-05-20","0.865"
"2013-05-21","0.846"
"2013-05-22","0.861"
"2013-05-23","0.865"
"2013-05-24","0.87"
"2013-05-25","0.885"
"2013-05-26","0.885"
"2013-05-27","0.922"
"2013-05-28","0.909"
"2013-05-29","0.907"
"2013-05-30","0.909"
"2013-05-31","0.915"
"2013-06-01","0.843"
"2013-06-02","0.842"
"2013-06-03","0.841"
"2013-06-04","0.837"
"2013-06-05","0.836"
"2013-06-06","0.846"
"2013-06-07","0.849"
"2013-06-08","0.876"
"2013-06-09","0.879"
"2013-06-10","0.879"
"2013-06-11","0.874"
"2013-06-12","0.867"
"2013-06-13","0.854"
"2013-06-14","0.859"
"2013-06-15","0.858"
"2013-06-16","0.867"
"2013-06-17","0.863"
"2013-06-18","0.905"
"2013-06-19","0.974"
"2013-06-20","0.975"
"2013-06-21","0.987"
"2013-06-22","0.987"
"2013-06-23","0.985"
"2013-06-24","0.946"
"2013-06-25","0.972"
"2013-06-26","0.985"
"2013-06-27","0.99"
"2013-06-28","0.98"
"2013-06-29","0.939"
"2013-06-30","0.942"
"2013-07-01","0.952"
"2013-07-02","0.985"
"2013-07-03","0.986"
"2013-07-04","0.979"
"2013-07-05","0.984"
"2013-07-06","0.975"
"2013-07-07","0.993"
"2013-07-08","0.986"
"2013-07-09","0.913"
"2013-07-10","0.897"
"2013-07-11","0.894"
"2013-07-12","0.886"
"2013-07-13","0.901"
"2013-07-14","0.988"
"2013-07-15","0.998"
"2013-07-16","0.989"
"2013-07-17","0.982"
"2013-07-18","0.992"
"2013-07-19","1.006"
"2013-07-20","1.01"
"2013-07-21","1.006"
"2013-07-22","0.98"
"2013-07-23","0.999"
"2013-07-24","0.99"
"2013-07-25","0.986"
"2013-07-26","0.991"
"2013-07-27","0.986"
"2013-07-28",1
"2013-07-29","0.989"
"2013-07-30","1.003"
"2013-07-31","0.997"
"2013-08-01","0.973"
"2013-08-02","0.964"
"2013-08-03","0.963"
"2013-08-04","0.97"
"2013-08-05","0.967"
"2013-08-06","0.971"
"2013-08-07","0.946"
"2013-08-08","0.965"
"2013-08-09","0.966"
"2013-08-10","0.969"
"2013-08-11","0.974"
"2013-08-12","0.975"
"2013-08-13","0.948"
"2013-08-14","0.948"
"2013-08-15","0.958"
"2013-08-16","0.978"
"2013-08-17","0.959"
"2013-08-18","0.952"
"2013-08-19","0.942"
"2013-08-20","0.967"
"2013-08-21","0.973"
"2013-08-22","0.949"
"2013-08-23","0.962"
"2013-08-24","0.957"
"2013-08-25","0.975"
"2013-08-26","0.961"
"2013-08-27","0.925"
"2013-08-28","0.916"
"2013-08-29","0.909"
"2013-08-30","0.983"
"2013-08-31","0.999"
"2013-09-01","0.854"
"2013-09-02","0.847"
"2013-09-03","0.856"
"2013-09-04","0.853"
"2013-09-05","0.879"
"2013-09-06","0.878"
"2013-09-07","0.87"
"2013-09-08","0.869"
"2013-09-09","0.863"
"2013-09-10","0.869"
"2013-09-11","0.876"
"2013-09-12","0.885"
"2013-09-13","0.887"
"2013-09-14","0.877"
"2013-09-15","0.878"
"2013-09-16","0.874"
"2013-09-17","0.878"
"2013-09-18","0.885"
"2013-09-19","0.892"
"2013-09-20","0.894"
"2013-09-21","0.89"
"2013-09-22","0.891"
"2013-09-23","0.905"
"2013-09-24","0.901"
"2013-09-25","0.92"
"2013-09-26","0.932"
"2013-09-27","0.947"
"2013-09-28","0.934"
"2013-09-29","0.922"
"2013-09-30","0.928"
"2013-10-01","0.899"
"2013-10-02","0.907"
"2013-10-03","0.917"
"2013-10-04","0.904"
"2013-10-05","0.927"
"2013-10-06","0.924"
"2013-10-07","0.914"
"2013-10-08","0.936"
"2013-10-09","0.937"
"2013-10-10","0.941"
"2013-10-11","0.934"
"2013-10-12","0.93"
"2013-10-13","0.931"
"2013-10-14","0.935"
"2013-10-15","0.943"
"2013-10-16","0.934"
"2013-10-17","0.94"
"2013-10-18","0.947"
"2013-10-19","0.947"
"2013-10-20","0.958"
"2013-10-21","0.957"
"2013-10-22","0.967"
"2013-10-23","0.965"
"2013-10-24","0.955"
"2013-10-25","0.959"
"2013-10-26","0.957"
"2013-10-27","0.943"
"2013-10-28","0.953"
"2013-10-29","0.955"
"2013-10-30","0.96"
"2013-10-31","0.991"
"2013-11-01",1
"2013-11-02","0.98"
"2013-11-03","0.975"
"2013-11-04","0.982"
"2013-11-05","1.029"
"2013-11-06","1.044"
"2013-11-07","1.057"
"2013-11-08","1.059"
"2013-11-09","1.076"
"2013-11-10","1.055"
"2013-11-11","1.051"
"2013-11-12","1.042"
"2013-11-13","1.056"
"2013-11-14","1.055"
"2013-11-15","1.056"
"2013-11-16","1.05"
"2013-11-17","1.049"
"2013-11-18","1.029"
"2013-11-19","1.058"
"2013-11-20","1.049"
"2013-11-21","1.044"
"2013-11-22","1.05"
"2013-11-23","1.087"
"2013-11-24","1.079"
"2013-11-25","1.066"
"2013-11-26","1.055"
"2013-11-27","1.058"
"2013-11-28","1.049"
"2013-11-29","1.041"
"2013-11-30","1.064"
"2013-12-01","1.072"
"2013-12-02","1.07"
"2013-12-03","1.058"
"2013-12-04","1.069"
"2013-12-05","1.065"
"2013-12-06","1.054"
"2013-12-07","1.062"
"2013-12-08","1.055"
"2013-12-09","1.063"
"2013-12-10","1.053"
"2013-12-11","1.051"
"2013-12-12","1.048"
"2013-12-13","1.062"
"2013-12-14","1.066"
"2013-12-15","1.071"
"2013-12-16","1.071"
