"dtime per week","Average latency (ms)"
"2014-04-21","28.921"
"2014-04-28","28.418"
"2014-05-05","26.999"
"2014-05-12","27.119"
"2014-05-19","26.916"
"2014-05-26","27.368"
"2014-06-02","27.315"
"2014-06-09","27.41"
"2014-06-16","27.848"
"2014-06-23","27.999"
"2014-06-30","27.819"
"2014-07-07","28.068"
"2014-07-14","26.992"
"2014-07-21","26.904"
"2014-07-28","26.99"
"2014-08-04","26.828"
"2014-08-11","26.624"
"2014-08-18","26.724"
"2014-08-25","26.748"
"2014-09-01","26.651"
"2014-09-08","26.731"
"2014-09-15","27.254"
"2014-09-22","27.238"
"2014-09-29","26.856"
"2014-10-06","26.846"
"2014-10-13","26.935"
"2014-10-20","27.632"
"2014-10-27","26.851"
"2014-11-03","27.358"
"2014-11-10","26.653"
"2014-11-17","26.892"
"2014-11-24","26.751"
"2014-12-01","27.143"
"2014-12-08","27.053"
"2014-12-15","26.926"
"2014-12-22","27.004"
"2014-12-29","27.126"
"2015-01-05","26.944"
"2015-01-12","26.61"
"2015-01-19","26.828"
"2015-01-26","27.077"
"2015-02-02","26.948"
"2015-02-09","26.934"
"2015-02-16","27.326"
"2015-02-23","28.004"
"2015-03-02","27.327"
"2015-03-09","26.935"
"2015-03-16","26.95"
"2015-03-23","27.225"
"2015-03-30","27.009"
"2015-04-06","26.819"
"2015-04-13","26.745"
"2015-04-20","26.588"
"2015-04-27","26.691"
"2015-05-04","26.481"
"2015-05-11","26.424"
"2015-05-18","26.871"
"2015-05-25","26.876"
"2015-06-01","26.711"
"2015-06-08","26.627"
"2015-06-15","26.191"
"2015-06-22","26.512"
"2015-06-29","25.63"
"2015-07-06","25.197"
"2015-07-13","25.005"
"2015-07-20","24.877"
"2015-07-27","25.345"
"2015-08-03","25.273"
"2015-08-10","25.031"
"2015-08-17","24.752"
"2015-08-24","24.841"
"2015-08-31","24.524"
"2015-09-07","24.711"
"2015-09-14","25.833"
"2015-09-21","25.247"
"2015-09-28","25.454"
"2015-10-05","25.182"
"2015-10-12","25.429"
"2015-10-19","25.712"
"2015-10-26","25.475"
"2015-11-02","25.342"
"2015-11-09","25.61"
"2015-11-16","25.594"
"2015-11-23","25.366"
"2015-11-30","25.153"
"2015-12-07","25.395"
"2015-12-14","25.475"
"2015-12-21","25.525"
"2015-12-28","26.723"
"2016-01-04","26.377"
"2016-01-11","26.151"
"2016-01-18","26.53"
"2016-01-25","26.432"
"2016-02-01","26.166"
"2016-02-08","29.384"
"2016-02-15","29.689"
"2016-02-22","29.452"
"2016-02-29","29.587"
"2016-03-07","27.975"
"2016-03-14","25.608"
"2016-03-21","25.877"
"2016-03-28","25.592"
"2016-04-04","25.491"
"2016-04-11","25.492"
"2016-04-18","25.369"
"2016-04-25","25.315"
"2016-05-02","25.712"
"2016-05-09","25.537"
"2016-05-16","25.53"
"2016-05-23","25.412"
"2016-05-30","25.291"
"2016-06-06","25.243"
"2016-06-13","25.528"
"2016-06-20","25.25"
"2016-06-27","25.228"
"2016-07-04","25.345"
"2016-07-11","25.767"
"2016-07-18","26.134"
"2016-07-25","26.179"
"2016-08-01","26.23"
"2016-08-08","27.131"
"2016-08-15","28.043"
"2016-08-22","28.1"
"2016-08-29","27.901"
"2016-09-05","28.339"
"2016-09-12","28.725"
"2016-09-19","28.804"
"2016-09-26","28.949"
"2016-10-03","28.667"
"2016-10-10","29.397"
"2016-10-17","29.514"
"2016-10-24","29.347"
"2016-10-31","29.676"
"2016-11-07","29.146"
"2016-11-14","30.414"
"2016-11-21","30.657"
"2016-11-28","30.4"
"2016-12-05","30.397"
"2016-12-12","30.327"
"2016-12-19","29.18"
"2016-12-26","29.138"
"2017-01-02","28.673"
"2017-01-09","28.253"
"2017-01-16","28.118"
"2017-01-23","28.172"
"2017-01-30","27.813"
"2017-02-06","27.952"
"2017-02-13","27.916"
"2017-02-20","27.947"
"2017-02-27","27.819"
"2017-03-06","28.023"
"2017-03-13","28.189"
"2017-03-20","27.542"
"2017-03-27","27.59"
"2017-04-03","27.805"
"2017-04-10","28.092"
"2017-04-17","27.858"
"2017-04-24","27.858"
"2017-05-01","28.038"
"2017-05-08","28.087"
"2017-05-15","27.85"
"2017-05-22","27.714"
"2017-05-29","27.619"
"2017-06-05","27.795"
"2017-06-12","27.978"
"2017-06-19","28.75"
"2017-06-26","28.479"
"2017-07-03","27.943"
"2017-07-10","28.014"
"2017-07-17","28.715"
"2017-07-24","30.386"
"2017-07-31","28.925"
"2017-08-07","28.525"
"2017-08-14","28.452"
"2017-08-21","28.912"
"2017-08-28","28.701"
"2017-09-04","28.479"
"2017-09-11","28.463"
"2017-09-18","28.83"
"2017-09-25","28.961"
"2017-10-02","28.417"
"2017-10-09","28.689"
"2017-10-16","28.532"
"2017-10-23","28.458"
"2017-10-30","29.096"
"2017-11-06","28.719"
"2017-11-13","28.454"
"2017-11-20","28.524"
"2017-11-27","28.134"
"2017-12-04","28.204"
"2017-12-11","28.886"
"2017-12-18",29
"2017-12-25","29.265"
"2018-01-01","28.865"
"2018-01-08","28.513"
"2018-01-15","28.483"
"2018-01-22","28.582"
"2018-01-29","28.562"
"2018-02-05","28.426"
"2018-02-12","28.268"
"2018-02-19","28.728"
"2018-02-26","28.775"
"2018-03-05","29.079"
"2018-03-12","28.805"
"2018-03-19","28.41"
"2018-03-26","27.044"
"2018-04-02","27.165"
"2018-04-09","27.502"
"2018-04-16","27.995"
"2018-04-23","27.393"
"2018-04-30","27.425"
"2018-05-07","27.423"
"2018-05-14","27.529"
"2018-05-21","27.501"
"2018-05-28","27.466"
"2018-06-04","27.406"
"2018-06-11","27.35"
"2018-06-18","27.391"
"2018-06-25","27.196"
"2018-07-02","27.272"
"2018-07-09","22.678"
"2018-07-16","22.903"
"2018-07-23","23.094"
"2018-07-30","23.11"
"2018-08-06","23.002"
"2018-08-13","22.318"
"2018-08-20","22.038"
"2018-08-27","22.258"
"2018-09-03","22.517"
"2018-09-10","22.434"
"2018-09-17","22.24"
"2018-09-24","22.286"
"2018-10-01","22.058"
"2018-10-08","22.326"
"2018-10-15","22.166"
"2018-10-22","22.401"
"2018-10-29","22.411"
"2018-11-05","22.334"
"2018-11-12","22.568"
"2018-11-19","22.34"
"2018-11-26","22.519"
"2018-12-03","22.557"
"2018-12-10","22.951"
"2018-12-17","23.029"
"2018-12-24","23.357"
"2018-12-31","23.28"
"2019-01-07","23.329"
"2019-01-14","23.454"
"2019-01-21","23.301"
"2019-01-28","23.474"
"2019-02-04","23.5"
"2019-02-11","23.29"
"2019-02-18","23.37"
"2019-02-25","23.303"
"2019-03-04","23.071"
"2019-03-11","22.809"
"2019-03-18","22.746"
"2019-03-25","22.703"
"2019-04-01","22.464"
"2019-04-08","22.629"
"2019-04-15","22.143"
"2019-04-22","21.96"
"2019-04-29","21.666"
"2019-05-06","21.503"
"2019-05-13","21.952"
"2019-05-20","22.171"
"2019-05-27","21.4"
"2019-06-03","21.996"
"2019-06-10","22.24"
"2019-06-17","21.441"
"2019-06-24","21.115"
"2019-07-01","20.945"
"2019-07-08","20.736"
"2019-07-15","20.817"
"2019-07-22","20.669"
"2019-07-29","20.522"
"2019-08-05","20.5"
"2019-08-12","20.38"
"2019-08-19","20.625"
"2019-08-26","20.639"
"2019-09-02","20.538"
"2019-09-09","20.633"
"2019-09-16","20.88"
"2019-09-23","20.814"
"2019-09-30","21.064"
"2019-10-07","20.766"
"2019-10-14","20.827"
"2019-10-21","20.755"
"2019-10-28","20.458"
"2019-11-04","20.373"
"2019-11-11","20.312"
"2019-11-18","23.152"
"2019-11-25","24.283"
"2019-12-02","24.798"
"2019-12-09","24.42"
"2019-12-16","24.746"
"2019-12-23","24.711"
"2019-12-30","24.498"
"2020-01-06",null
"2020-01-13",null
"2020-01-20",null
"2020-01-27","24.591"
"2020-02-03","24.794"
"2020-02-10","25.211"
"2020-02-17","24.625"
"2020-02-24","24.904"
"2020-03-02","24.766"
"2020-03-09","24.753"
"2020-03-16","25.405"
"2020-03-23","25.308"
"2020-03-30","24.789"
"2020-04-06","24.488"
"2020-04-13","24.652"
"2020-04-20","24.766"
"2020-04-27","25.117"
"2020-05-04","24.757"
"2020-05-11","24.668"
"2020-05-18","24.496"
"2020-05-25","24.164"
"2020-06-01","23.843"
"2020-06-08","24.055"
"2020-06-15","23.574"
"2020-06-22","23.537"
"2020-06-29","23.508"
"2020-07-06","23.487"
"2020-07-13","23.774"
"2020-07-20","23.342"
"2020-07-27","23.117"
"2020-08-03","20.135"
"2020-08-10","19.493"
"2020-08-17","20.934"
"2020-08-24","21.751"
"2020-08-31","21.144"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","24.059"
"2020-11-02","24.133"
"2020-11-09","24.713"
"2020-11-16","24.761"
"2020-11-23","24.614"
"2020-11-30","24.871"
"2020-12-07","24.3"
"2020-12-14","24.788"
"2020-12-21","25.044"
"2020-12-28","23.63"
"2021-01-04","21.467"
"2021-01-11","21.405"
"2021-01-18","21.208"
"2021-01-25","20.996"
"2021-02-01","21.057"
"2021-02-08","21.116"
"2021-02-15","21.161"
"2021-02-22","20.945"
"2021-03-01","21.339"
"2021-03-08","20.779"
"2021-03-15","20.704"
"2021-03-22","20.709"
"2021-03-29","20.702"
"2021-04-05","20.642"
"2021-04-12","20.918"
"2021-04-19","20.717"
"2021-04-26","19.19"
"2021-05-03","18.36"
"2021-05-10","18.215"
"2021-05-17","18.277"
"2021-05-24","18.19"
"2021-05-31","18.168"
"2021-06-07","18.172"
"2021-06-14","17.948"
"2021-06-21","17.802"
"2021-06-28","17.978"
"2021-07-05","18.048"
"2021-07-12","17.741"
"2021-07-19","17.723"
"2021-07-26","17.692"
"2021-08-02","18.124"
"2021-08-09","17.382"
"2021-08-16","17.29"
"2021-08-23","17.304"
"2021-08-30","17.393"
"2021-09-06","17.531"
"2021-09-13","17.602"
"2021-09-20","17.617"
"2021-09-27","17.557"
"2021-10-04","17.58"
"2021-10-11","17.443"
"2021-10-18","17.501"
"2021-10-25","17.421"
"2021-11-01","17.336"
"2021-11-08","17.46"
"2021-11-15","17.345"
"2021-11-22","17.645"
"2021-11-29","17.379"
"2021-12-06","17.335"
"2021-12-13","17.284"
"2021-12-20","17.244"
"2021-12-27","17.155"
"2022-01-03","17.08"
"2022-01-10","17.595"
"2022-01-17","17.969"
"2022-01-24","17.921"
"2022-01-31","17.822"
"2022-02-07","17.765"
"2022-02-14","17.976"
"2022-02-21","18.277"
"2022-02-28","18.097"
"2022-03-07","17.977"
"2022-03-14","18.008"
"2022-03-21","18.064"
"2022-03-28","18.096"
"2022-04-04","17.999"
"2022-04-11","17.903"
"2022-04-18","17.969"
"2022-04-25","17.866"
"2022-05-02","17.899"
"2022-05-09","17.913"
"2022-05-16","17.816"
"2022-05-23","17.57"
"2022-05-30","18.264"
"2022-06-06","17.752"
"2022-06-13","17.794"
"2022-06-20","18.004"
"2022-06-27","17.681"
"2022-07-04","17.942"
"2022-07-11","17.863"
"2022-07-18","17.869"
"2022-07-25","18.091"
"2022-08-01","17.947"
"2022-08-08","18.007"
"2022-08-15","18.225"
"2022-08-22","18.061"
"2022-08-29","18.133"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","18.583"
"2022-11-07","18.275"
"2022-11-14","18.368"
"2022-11-21","18.285"
"2022-11-28","18.678"
"2022-12-05","18.751"
"2022-12-12","18.267"
"2022-12-19","18.224"
"2022-12-26","18.128"
"2023-01-02","17.954"
"2023-01-09","17.952"
"2023-01-16","18.032"
"2023-01-23","18.15"
"2023-01-30","18.133"
"2023-02-06","18.077"
"2023-02-13","17.936"
"2023-02-20","17.83"
"2023-02-27","17.535"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","17.034"
"2023-04-03","16.958"
"2023-04-10","17.007"
"2023-04-17","17.255"
"2023-04-24","16.777"
"2023-05-01","16.162"
"2023-05-08","16.308"
"2023-05-15","16.294"
"2023-05-22","16.334"
"2023-05-29","17.931"
"2023-06-05","18.061"
"2023-06-12","20.32"
"2023-06-19","19.025"
"2023-06-26","18.642"
"2023-07-03","17.674"
"2023-07-10","17.623"
"2023-07-17","17.573"
"2023-07-24","17.697"
"2023-07-31","17.485"
