"dtime per week","Average speed (Mbps)"
"2014-04-21","6.601"
"2014-04-28","6.637"
"2014-05-05","6.734"
"2014-05-12","6.754"
"2014-05-19","6.791"
"2014-05-26","6.797"
"2014-06-02","6.826"
"2014-06-09","6.879"
"2014-06-16","6.912"
"2014-06-23","6.907"
"2014-06-30","6.932"
"2014-07-07","6.963"
"2014-07-14","6.881"
"2014-07-21","7.036"
"2014-07-28","7.26"
"2014-08-04","7.724"
"2014-08-11","8.179"
"2014-08-18","8.445"
"2014-08-25","8.677"
"2014-09-01","8.872"
"2014-09-08","8.847"
"2014-09-15","8.951"
"2014-09-22","9.068"
"2014-09-29","9.19"
"2014-10-06","9.259"
"2014-10-13","9.38"
"2014-10-20","9.51"
"2014-10-27","9.633"
"2014-11-03","9.634"
"2014-11-10","9.671"
"2014-11-17","9.796"
"2014-11-24","9.799"
"2014-12-01","9.824"
"2014-12-08","9.735"
"2014-12-15","9.936"
"2014-12-22","9.957"
"2014-12-29","10.404"
"2015-01-05","10.635"
"2015-01-12","10.64"
"2015-01-19","10.611"
"2015-01-26","10.65"
"2015-02-02","10.645"
"2015-02-09","10.576"
"2015-02-16","10.648"
"2015-02-23","10.468"
"2015-03-02","10.738"
"2015-03-09","10.785"
"2015-03-16","10.796"
"2015-03-23","10.85"
"2015-03-30","10.924"
"2015-04-06","10.978"
"2015-04-13","11.165"
"2015-04-20","11.2"
"2015-04-27","11.257"
"2015-05-04","11.32"
"2015-05-11","11.386"
"2015-05-18","11.377"
"2015-05-25","11.38"
"2015-06-01","11.471"
"2015-06-08","11.585"
"2015-06-15","11.686"
"2015-06-22","11.661"
"2015-06-29","11.732"
"2015-07-06","11.708"
"2015-07-13","11.672"
"2015-07-20","11.798"
"2015-07-27","11.88"
"2015-08-03","11.781"
"2015-08-10","11.874"
"2015-08-17","12.074"
"2015-08-24","12.187"
"2015-08-31","12.125"
"2015-09-07","12.135"
"2015-09-14","12.155"
"2015-09-21","12.121"
"2015-09-28","12.167"
"2015-10-05",12
"2015-10-12","12.231"
"2015-10-19","12.24"
"2015-10-26","12.268"
"2015-11-02","12.262"
"2015-11-09","12.43"
"2015-11-16","12.448"
"2015-11-23","12.444"
"2015-11-30","12.397"
"2015-12-07","12.433"
"2015-12-14","12.456"
"2015-12-21","12.51"
"2015-12-28","11.573"
"2016-01-04","11.476"
"2016-01-11","11.505"
"2016-01-18","11.448"
"2016-01-25","11.659"
"2016-02-01","11.76"
"2016-02-08","11.878"
"2016-02-15","12.015"
"2016-02-22","11.894"
"2016-02-29","12.006"
"2016-03-07","12.042"
"2016-03-14","12.112"
"2016-03-21","12.045"
"2016-03-28","12.189"
"2016-04-04","12.346"
"2016-04-11","12.225"
"2016-04-18","12.409"
"2016-04-25","12.494"
"2016-05-02","12.39"
"2016-05-09","12.536"
"2016-05-16","12.501"
"2016-05-23","12.561"
"2016-05-30","12.51"
"2016-06-06","12.691"
"2016-06-13","12.805"
"2016-06-20","13.068"
"2016-06-27","13.084"
"2016-07-04","12.868"
"2016-07-11","12.843"
"2016-07-18","12.805"
"2016-07-25","12.832"
"2016-08-01","12.956"
"2016-08-08","12.802"
"2016-08-15","13.107"
"2016-08-22","13.943"
"2016-08-29","14.214"
"2016-09-05","14.266"
"2016-09-12","14.391"
"2016-09-19","14.507"
"2016-09-26","14.409"
"2016-10-03","14.602"
"2016-10-10","14.332"
"2016-10-17","14.475"
"2016-10-24","14.55"
"2016-10-31","14.463"
"2016-11-07","15.098"
"2016-11-14","15.139"
"2016-11-21","14.687"
"2016-11-28","14.86"
"2016-12-05","14.886"
"2016-12-12","14.975"
"2016-12-19","14.899"
"2016-12-26","15.538"
"2017-01-02","17.625"
"2017-01-09","17.602"
"2017-01-16","16.824"
"2017-01-23","16.138"
"2017-01-30","16.299"
"2017-02-06","16.204"
"2017-02-13","16.265"
"2017-02-20","16.296"
"2017-02-27","16.035"
"2017-03-06","16.095"
"2017-03-13","15.946"
"2017-03-20","16.212"
"2017-03-27","16.16"
"2017-04-03","16.144"
"2017-04-10","16.336"
"2017-04-17","16.591"
"2017-04-24","16.946"
"2017-05-01","16.99"
"2017-05-08","17.085"
"2017-05-15","17.131"
"2017-05-22","17.387"
"2017-05-29","17.132"
"2017-06-05","17.381"
"2017-06-12","17.905"
"2017-06-19","17.096"
"2017-06-26","17.703"
"2017-07-03","17.86"
"2017-07-10","18.33"
"2017-07-17","19.537"
"2017-07-24","17.358"
"2017-07-31","18.254"
"2017-08-07","19.098"
"2017-08-14","20.143"
"2017-08-21","20.086"
"2017-08-28","20.103"
"2017-09-04","20.243"
"2017-09-11","20.701"
"2017-09-18","20.674"
"2017-09-25","20.836"
"2017-10-02","20.877"
"2017-10-09","20.91"
"2017-10-16","20.819"
"2017-10-23","20.919"
"2017-10-30","20.771"
"2017-11-06","20.951"
"2017-11-13","21.279"
"2017-11-20","21.227"
"2017-11-27","21.288"
"2017-12-04","23.26"
"2017-12-11","22.667"
"2017-12-18","22.718"
"2017-12-25","23.614"
"2018-01-01","24.301"
"2018-01-08","24.224"
"2018-01-15","24.951"
"2018-01-22","24.815"
"2018-01-29","24.848"
"2018-02-05","25.162"
"2018-02-12","25.33"
"2018-02-19","25.517"
"2018-02-26","25.137"
"2018-03-05","24.899"
"2018-03-12","25.114"
"2018-03-19","24.975"
"2018-03-26","25.493"
"2018-04-02","24.925"
"2018-04-09","25.762"
"2018-04-16","23.72"
"2018-04-23","24.998"
"2018-04-30","25.261"
"2018-05-07","25.552"
"2018-05-14","25.811"
"2018-05-21","25.971"
"2018-05-28","26.417"
"2018-06-04","26.352"
"2018-06-11","26.538"
"2018-06-18","26.631"
"2018-06-25","26.564"
"2018-07-02","26.191"
"2018-07-09","25.931"
"2018-07-16","26.295"
"2018-07-23","26.789"
"2018-07-30","27.048"
"2018-08-06","27.58"
"2018-08-13",29
"2018-08-20","29.028"
"2018-08-27","31.984"
"2018-09-03","33.243"
"2018-09-10","33.119"
"2018-09-17","33.984"
"2018-09-24","33.94"
"2018-10-01","33.524"
"2018-10-08","34.709"
"2018-10-15","35.345"
"2018-10-22","35.015"
"2018-10-29","35.525"
"2018-11-05","36.279"
"2018-11-12","35.648"
"2018-11-19","36.124"
"2018-11-26","36.166"
"2018-12-03","36.495"
"2018-12-10","37.033"
"2018-12-17","37.022"
"2018-12-24","37.572"
"2018-12-31","36.931"
"2019-01-07","36.484"
"2019-01-14","36.783"
"2019-01-21","37.302"
"2019-01-28","37.294"
"2019-02-04","37.415"
"2019-02-11","37.358"
"2019-02-18","37.69"
"2019-02-25","37.538"
"2019-03-04","38.014"
"2019-03-11","38.708"
"2019-03-18","38.26"
"2019-03-25","38.279"
"2019-04-01","38.841"
"2019-04-08","39.153"
"2019-04-15","39.959"
"2019-04-22","39.966"
"2019-04-29","41.418"
"2019-05-06","43.12"
"2019-05-13","43.679"
"2019-05-20","42.661"
"2019-05-27","44.094"
"2019-06-03","44.455"
"2019-06-10","42.767"
"2019-06-17","44.259"
"2019-06-24","43.523"
"2019-07-01","43.03"
"2019-07-08","45.173"
"2019-07-15","45.048"
"2019-07-22","47.292"
"2019-07-29","48.098"
"2019-08-05","49.304"
"2019-08-12","48.866"
"2019-08-19","47.731"
"2019-08-26","47.758"
"2019-09-02","47.57"
"2019-09-09","47.772"
"2019-09-16","48.041"
"2019-09-23","47.966"
"2019-09-30","48.114"
"2019-10-07","48.961"
"2019-10-14","48.935"
"2019-10-21","49.397"
"2019-10-28","49.911"
"2019-11-04","49.642"
"2019-11-11","50.718"
"2019-11-18","50.188"
"2019-11-25","49.834"
"2019-12-02","49.825"
"2019-12-09","49.618"
"2019-12-16","49.324"
"2019-12-23","49.987"
"2019-12-30","49.981"
"2020-01-06","49.676"
"2020-01-13","50.087"
"2020-01-20","50.851"
"2020-01-27","50.888"
"2020-02-03","51.339"
"2020-02-10","51.466"
"2020-02-17","51.611"
"2020-02-24","52.305"
"2020-03-02","52.592"
"2020-03-09","52.908"
"2020-03-16","52.862"
"2020-03-23","53.252"
"2020-03-30","53.439"
"2020-04-06","53.206"
"2020-04-13","53.935"
"2020-04-20","53.145"
"2020-04-27","53.977"
"2020-05-04",null
"2020-05-11",null
"2020-05-18",null
"2020-05-25",null
"2020-06-01",null
"2020-06-08",null
"2020-06-15",null
"2020-06-22",null
"2020-06-29","60.566"
"2020-07-06","60.549"
"2020-07-13","61.335"
"2020-07-20","61.774"
"2020-07-27","62.587"
"2020-08-03","63.562"
"2020-08-10","69.392"
"2020-08-17","76.032"
"2020-08-24","77.389"
"2020-08-31","69.094"
"2020-09-07",null
"2020-09-14",null
"2020-09-21",null
"2020-09-28",null
"2020-10-05",null
"2020-10-12",null
"2020-10-19",null
"2020-10-26","79.775"
"2020-11-02","77.991"
"2020-11-09","77.161"
"2020-11-16","61.862"
"2020-11-23","62.934"
"2020-11-30","63.417"
"2020-12-07","81.33"
"2020-12-14","79.844"
"2020-12-21","64.277"
"2020-12-28","66.21"
"2021-01-04","66.354"
"2021-01-11","67.067"
"2021-01-18","67.188"
"2021-01-25","67.234"
"2021-02-01","71.494"
"2021-02-08","73.337"
"2021-02-15","72.836"
"2021-02-22","74.389"
"2021-03-01","72.333"
"2021-03-08","71.811"
"2021-03-15","72.091"
"2021-03-22","72.562"
"2021-03-29","39.665"
"2021-04-05","38.501"
"2021-04-12","39.678"
"2021-04-19","70.958"
"2021-04-26","80.528"
"2021-05-03","81.018"
"2021-05-10","82.037"
"2021-05-17","82.371"
"2021-05-24","82.411"
"2021-05-31","81.738"
"2021-06-07","81.754"
"2021-06-14","80.166"
"2021-06-21","80.83"
"2021-06-28","82.432"
"2021-07-05","83.718"
"2021-07-12","86.478"
"2021-07-19","92.448"
"2021-07-26","91.534"
"2021-08-02","89.926"
"2021-08-09","89.913"
"2021-08-16","91.571"
"2021-08-23","90.324"
"2021-08-30","89.254"
"2021-09-06","88.702"
"2021-09-13","88.616"
"2021-09-20","86.606"
"2021-09-27","88.562"
"2021-10-04","90.202"
"2021-10-11","89.583"
"2021-10-18","92.016"
"2021-10-25","90.838"
"2021-11-01","91.975"
"2021-11-08","91.953"
"2021-11-15","92.788"
"2021-11-22","93.501"
"2021-11-29","94.212"
"2021-12-06","94.937"
"2021-12-13","95.48"
"2021-12-20","96.108"
"2021-12-27","97.46"
"2022-01-03","96.784"
"2022-01-10","95.976"
"2022-01-17","94.193"
"2022-01-24","93.599"
"2022-01-31","94.848"
"2022-02-07","94.89"
"2022-02-14","92.591"
"2022-02-21","94.817"
"2022-02-28","95.996"
"2022-03-07","96.976"
"2022-03-14","95.921"
"2022-03-21","97.596"
"2022-03-28","98.021"
"2022-04-04","99.563"
"2022-04-11","99.893"
"2022-04-18","100.361"
"2022-04-25","101.629"
"2022-05-02","102.522"
"2022-05-09","102.744"
"2022-05-16","102.87"
"2022-05-23","102.976"
"2022-05-30","102.672"
"2022-06-06","104.595"
"2022-06-13","106.196"
"2022-06-20","106.289"
"2022-06-27","107.973"
"2022-07-04","108.08"
"2022-07-11","108.026"
"2022-07-18","108.99"
"2022-07-25","110.464"
"2022-08-01","109.567"
"2022-08-08","108.902"
"2022-08-15","108.943"
"2022-08-22","109.287"
"2022-08-29","110.282"
"2022-09-05",null
"2022-09-12",null
"2022-09-19",null
"2022-09-26",null
"2022-10-03",null
"2022-10-10",null
"2022-10-17",null
"2022-10-24",null
"2022-10-31","105.488"
"2022-11-07","105.001"
"2022-11-14","106.303"
"2022-11-21","106.464"
"2022-11-28","107.927"
"2022-12-05","107.962"
"2022-12-12","109.738"
"2022-12-19","109.69"
"2022-12-26","109.217"
"2023-01-02","110.147"
"2023-01-09","109.266"
"2023-01-16","109.641"
"2023-01-23","109.987"
"2023-01-30","110.48"
"2023-02-06","112.438"
"2023-02-13","115.256"
"2023-02-20","119.847"
"2023-02-27","123.348"
"2023-03-06",null
"2023-03-13",null
"2023-03-20",null
"2023-03-27","128.596"
"2023-04-03","129.144"
"2023-04-10","128.096"
"2023-04-17","129.209"
"2023-04-24","128.887"
"2023-05-01","131.99"
"2023-05-08","171.628"
"2023-05-15","186.995"
"2023-05-22","188.925"
"2023-05-29","145.908"
"2023-06-05","136.753"
"2023-06-12","120.485"
"2023-06-19","122.274"
"2023-06-26","124.521"
"2023-07-03","141.972"
"2023-07-10","141.778"
"2023-07-17","143.127"
"2023-07-24","142.087"
"2023-07-31","141.14"
